seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
0,178,5,33.3514,4,13678,47,0.654293,0.686047,0.345476,0.658841,0.926807,0.151427,0,64,0.026742,0.060848,-1.260645
0,178,5,33.3514,5,13728,47,0.497063,0.523256,0.348709,0.339925,0.776362,0.232385,0,50,0.023509,0.379764,-1.733281
0,178,5,33.3514,6,13778,47,0.458571,0.55814,0.344032,0.570259,0.361855,0.258074,0,53,0.028186,0.149431,-3.035494
0,178,5,33.3514,7,13828,47,0.396623,0.348837,0.343356,0.553433,0.340867,0.305513,0,35,0.028862,0.166256,1.040026
0,178,5,33.3514,8,13878,47,0.298863,0.523256,0.346145,0.155418,0.170632,0.398733,0,50,0.026073,0.564271,1.574834
0,178,5,33.3514,9,13928,47,0.477264,0.55814,0.342787,0.458767,0.549361,0.245262,0,53,0.029431,0.260922,0.385022
0,178,5,33.3514,10,13978,47,0.496258,0.72093,0.343778,0.466163,0.45416,0.232895,0,67,0.02844,0.253526,0.684103
0,178,5,33.3514,11,14028,48,0.389102,0.523256,0.346596,0.547254,0.139303,0.311837,0,50,0.025622,0.172435,2.548522
0,178,5,33.3514,12,14078,48,0.33009,0.302326,0.351196,0.446369,0.220471,0.366218,1,31,0.021023,0.27332,2.80352
0,178,5,33.3514,13,14128,48,0.551484,0.883721,0.34649,0.595053,0.380674,0.200367,1,81,0.025728,0.124636,0.914967
0,178,5,33.3514,14,14178,48,0.308901,0.174419,0.350821,0.413426,0.296938,0.387978,1,20,0.021397,0.306263,1.178032
0,178,5,33.3514,15,14228,48,0.477985,0.686047,0.31741,0.490976,0.417506,0.244781,1,64,0.054808,0.228713,-2.860661
0,178,5,33.3514,16,14278,48,0.447995,0.790698,0.347234,0.633193,0.020858,0.265617,0,73,0.024984,0.086497,2.176417
0,178,5,33.3514,17,14328,48,0.420035,0.790698,0.336965,0.428457,0.124021,0.286638,0,73,0.035253,0.291232,1.721267
0,178,5,33.3514,18,14378,48,0.575735,0.581395,0.34538,0.49502,0.881145,0.187559,0,55,0.026838,0.224669,-1.404098
0,178,5,33.3514,19,14428,48,0.612831,0.534884,0.342906,0.636081,0.937452,0.169532,0,51,0.029312,0.083608,-0.834203
0,178,5,33.3514,20,14478,48,0.501751,0.918605,0.345715,0.541837,0.200846,0.229436,0,84,0.026503,0.177852,2.741866
0,178,5,33.3514,21,14528,49,0.371646,0.244186,0.340352,0.372197,0.52985,0.327023,0,26,0.031866,0.347492,-2.507724
0,178,5,33.3514,22,14578,49,0.482726,0.313953,0.348521,0.494283,0.774144,0.24164,0,32,0.023697,0.225406,-1.74025
