seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
2,175,5,33.9044,4,9675,39,0.767779,1.453488,0.256624,0.554721,0.806282,0.111159,0,130,0.02668,0.130283,1.8834
2,175,5,33.9044,5,9725,39,0.518859,0.674419,0.258539,0.494409,0.648068,0.218989,0,63,0.024764,0.190595,0.169187
2,175,5,33.9044,6,9775,39,0.65677,1.151163,0.245506,0.42207,0.808342,0.150408,0,104,0.037797,0.262935,0.672704
2,175,5,33.9044,7,9825,39,0.412009,0.662791,0.257869,0.548736,0.17864,0.292974,0,62,0.025435,0.136269,-2.427991
2,175,5,33.9044,8,9875,39,0.390936,0.162791,0.252727,0.556387,0.59184,0.310283,0,19,0.030576,0.128617,2.557088
2,175,5,33.9044,9,9925,39,0.319495,0.302326,0.235593,0.508583,0.23148,0.376941,1,31,0.047711,0.176422,-1.139562
2,175,5,33.9044,10,9975,39,0.412083,0.569767,0.255442,0.413164,0.409959,0.292914,0,54,0.027862,0.27184,3.128485
2,175,5,33.9044,11,10025,40,0.432988,0.593023,0.257323,0.58563,0.295977,0.2767,0,56,0.02598,0.099375,-2.796617
2,175,5,33.9044,12,10075,40,0.571443,0.453488,0.263985,0.593244,0.975053,0.189765,0,44,0.019319,0.091761,1.196443
2,175,5,33.9044,13,10125,40,0.342538,0.313953,0.256384,0.418348,0.381465,0.354009,0,32,0.026919,0.266657,-0.668369
2,175,5,33.9044,14,10175,40,0.622746,0.732558,0.255639,0.535642,0.967146,0.165015,1,68,0.027664,0.149363,1.171603
2,175,5,33.9044,15,10225,40,0.556076,0.534884,0.257373,0.493006,0.93904,0.197877,0,51,0.02593,0.191999,1.466326
2,175,5,33.9044,16,10275,40,0.69438,1.302326,0.257856,0.64158,0.57576,0.135762,0,117,0.025448,0.043425,-0.057974
2,175,5,33.9044,17,10325,40,0.560776,0.604651,0.254031,0.52162,0.862802,0.195359,0,57,0.029273,0.163384,1.705834
2,175,5,33.9044,18,10375,40,0.333219,0.0,0.283304,0.116896,0.932677,0.36311,0,5,0.0,0.568108,1.486318
2,175,5,33.9044,19,10425,40,0.568498,0.546512,0.253704,0.571845,0.90193,0.191293,1,52,0.029599,0.113159,0.966718
2,175,5,33.9044,20,10475,40,0.762476,1.511628,0.24692,0.623893,0.667464,0.112777,0,135,0.036384,0.061111,0.230123
2,175,5,33.9044,21,10525,41,0.377618,0.418605,0.256575,0.499272,0.336022,0.321746,1,41,0.026728,0.185733,-0.811133
