seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
3,96,5,33.0351,4,196,20,0.681231,1.546512,0.332434,0.684684,0.161294,0.140713,0,138,0.026247,0.146835,0.035781
3,96,5,33.0351,5,246,20,0.460176,0.395349,0.33204,0.596278,0.517038,0.256948,0,39,0.026641,0.235241,1.153383
3,96,5,33.0351,6,296,20,0.590478,0.802326,0.330325,0.775959,0.453303,0.180176,0,74,0.028356,0.055559,-1.895034
3,96,5,33.0351,7,346,20,0.616935,0.94186,0.331041,0.703139,0.491698,0.167648,0,86,0.02764,0.128379,-2.015653
3,96,5,33.0351,8,396,20,0.425509,0.383721,0.331375,0.547098,0.439843,0.282395,1,38,0.027306,0.28442,-1.852746
3,96,5,33.0351,9,446,20,0.525923,0.465116,0.333925,0.69674,0.607912,0.214815,0,45,0.024756,0.134779,-2.380752
3,96,5,33.0351,10,496,20,0.630929,0.709302,0.334228,0.726052,0.754134,0.161377,0,66,0.024453,0.105467,1.898244
3,96,5,33.0351,11,546,21,0.45894,0.383721,0.332924,0.695882,0.423231,0.257815,1,38,0.025757,0.135637,-1.800559
3,96,5,33.0351,12,596,21,0.749799,0.918605,0.33269,0.766061,0.98184,0.116739,0,84,0.025991,0.065458,2.613602
3,96,5,33.0351,13,646,21,0.476597,0.313953,0.332302,0.626691,0.633441,0.245708,0,32,0.026379,0.204828,-2.460952
3,96,5,33.0351,14,696,21,0.493044,0.27907,0.331328,0.565648,0.796131,0.234943,1,29,0.027353,0.265871,-2.97206
3,96,5,33.0351,15,746,21,0.491248,0.825581,0.33397,0.626958,0.178483,0.236095,1,76,0.024711,0.20456,-1.031659
3,96,5,33.0351,16,796,21,0.480302,0.27907,0.325384,0.563175,0.75358,0.243241,0,29,0.033297,0.268344,-2.838381
3,96,5,33.0351,17,846,21,0.430603,0.453488,0.323365,0.592869,0.352691,0.278504,1,44,0.035316,0.238649,0.637072
3,96,5,33.0351,18,896,21,0.566942,0.5,0.329065,0.473166,0.965536,0.192106,0,48,0.029616,0.358352,2.562382
3,96,5,33.0351,19,946,21,0.565833,0.77907,0.3319,0.736028,0.416335,0.192687,0,72,0.026781,0.09549,0.837014
3,96,5,33.0351,20,996,21,0.54656,0.337209,0.332037,0.54287,0.974125,0.203073,1,34,0.026644,0.288649,2.589364
3,96,5,33.0351,21,1046,22,0.459956,0.127907,0.33068,0.664548,0.716688,0.257103,0,16,0.028001,0.166971,1.780603
3,96,5,33.0351,22,1096,22,0.641366,0.709302,0.328466,0.656885,0.87081,0.156854,0,66,0.030215,0.174634,2.264791
3,96,5,33.0351,23,1146,22,0.527875,0.616279,0.333366,0.397733,0.764121,0.213677,1,58,0.025315,0.433786,-2.871498
3,96,5,33.0351,24,1196,22,0.441825,0.360465,0.329052,0.452138,0.625645,0.270119,0,36,0.029629,0.37938,1.494583
3,96,5,33.0351,25,1246,22,0.530607,0.465116,0.333347,0.658089,0.665876,0.212092,0,45,0.025333,0.17343,-2.562849
3,96,5,33.0351,26,1296,22,0.647095,0.813953,0.332377,0.716018,0.726031,0.154425,0,75,0.026304,0.115501,1.809953
3,96,5,33.0351,27,1346,22,0.50912,0.383721,0.326266,0.653077,0.673415,0.224877,1,38,0.032415,0.178441,-2.586535
3,96,5,33.0351,28,1396,22,0.570795,0.627907,0.329045,0.763806,0.562421,0.1901,0,59,0.029636,0.067712,-2.237837
3,96,5,33.0351,29,1446,22,0.537304,0.593023,0.315509,0.64124,0.599445,0.208258,0,56,0.043172,0.190279,-2.35415
3,96,5,33.0351,30,1496,22,0.704043,0.976744,0.331339,0.6931,0.81499,0.132235,0,89,0.027342,0.138419,-3.031305
3,96,5,33.0351,31,1546,23,0.471078,0.22093,0.325322,0.653296,0.684765,0.24943,1,24,0.033359,0.178222,1.680313
3,96,5,33.0351,32,1596,23,0.40021,0.476744,0.328346,0.674058,0.121691,0.302543,0,46,0.030335,0.15746,-0.853242
3,96,5,33.0351,33,1646,23,0.563218,0.325581,0.281013,0.761341,0.884936,0.194064,0,33,0.077668,0.070178,2.309168
3,96,5,33.0351,34,1696,23,0.633197,0.72093,0.332762,0.720949,0.758147,0.160383,1,67,0.025919,0.110569,1.91085
3,96,5,33.0351,35,1746,23,0.412703,0.337209,0.335576,0.424789,0.553237,0.29242,1,34,0.023105,0.40673,1.267107
3,96,5,33.0351,36,1796,23,0.547194,0.674419,0.335792,0.64889,0.529676,0.202722,0,63,0.022889,0.182629,-2.134966
3,96,5,33.0351,37,1846,23,0.469875,0.488372,0.334419,0.660009,0.396699,0.250249,1,47,0.024262,0.17151,0.775329
3,96,5,33.0351,38,1896,23,0.491078,0.127907,0.326805,0.524043,0.985559,0.236204,1,16,0.031876,0.307476,2.625285
3,96,5,33.0351,39,1946,23,0.634301,0.627907,0.330772,0.719561,0.858965,0.159902,0,59,0.027909,0.111957,2.227578
3,96,5,33.0351,40,1996,23,0.355444,0.186047,0.334001,0.65915,0.24258,0.341779,0,21,0.02468,0.172369,0.291149
3,96,5,33.0351,41,2046,24,0.356655,0.313953,0.332708,0.715302,0.064656,0.340654,0,32,0.025973,0.116216,-0.674061
3,96,5,33.0351,42,2096,24,0.509607,0.372093,0.311465,0.530618,0.824253,0.224578,0,37,0.047216,0.300901,-3.060407
3,96,5,33.0351,43,2146,24,0.315868,0.267442,0.330966,0.42973,0.235334,0.380685,0,28,0.027715,0.401789,0.268384
3,96,5,33.0351,44,2196,24,0.671498,1.430233,0.331418,0.724328,0.200012,0.144494,0,128,0.027263,0.107191,0.157417
3,96,5,33.0351,45,2246,24,0.703902,0.802326,0.333775,0.684169,0.995337,0.132286,0,74,0.024906,0.14735,2.656005
3,96,5,33.0351,46,2296,24,0.472249,0.662791,0.334209,0.716554,0.175443,0.248636,1,62,0.024472,0.114965,-1.022109
3,96,5,33.0351,47,2346,24,0.472914,0.604651,0.330409,0.691159,0.265438,0.248186,0,57,0.028272,0.140359,-1.304837
3,96,5,33.0351,48,2396,24,0.499874,0.395349,0.330199,0.672732,0.601215,0.230612,0,39,0.028482,0.158786,1.417832
3,96,5,33.0351,49,2446,24,0.579058,1.174419,0.333178,0.708074,0.100563,0.185869,0,106,0.025503,0.123445,-0.155013
3,96,5,33.0351,50,2496,24,0.528646,0.290698,0.329454,0.666228,0.828205,0.213228,0,30,0.029227,0.16529,2.130944
3,96,5,33.0351,51,2546,25,0.462145,0.581395,0.331836,0.717261,0.21809,0.255574,0,55,0.026845,0.114258,-1.156089
3,96,5,33.0351,52,2596,25,0.479212,0.674419,0.326262,0.716696,0.199471,0.243964,0,63,0.032419,0.114822,-1.097596
3,96,5,33.0351,53,2646,25,0.314111,0.209302,0.336331,0.615354,0.095458,0.38251,1,23,0.02235,0.216165,-0.770829
3,96,5,33.0351,54,2696,25,0.40978,0.476744,0.336399,0.505497,0.320479,0.294758,0,46,0.022282,0.326022,0.535875
3,96,5,33.0351,55,2746,25,0.40819,0.22093,0.327145,0.676856,0.407827,0.296037,0,24,0.031536,0.154662,0.810288
3,96,5,33.0351,56,2796,25,0.483096,0.267442,0.329532,0.798847,0.536562,0.241397,0,28,0.029149,0.032671,1.214721
3,96,5,33.0351,57,2846,25,0.377377,0.360465,0.328792,0.515574,0.304678,0.321957,0,36,0.029889,0.315945,0.486235
3,96,5,33.0351,58,2896,25,0.695399,1.069767,0.331999,0.810519,0.569311,0.135386,0,97,0.026682,0.021,-2.259484
3,96,5,33.0351,59,2946,25,0.477118,0.302326,0.333287,0.505174,0.767685,0.24536,0,31,0.025394,0.326344,-2.882692
3,96,5,33.0351,60,2996,25,0.613607,0.534884,0.332478,0.693083,0.893982,0.169174,0,51,0.026203,0.138436,3.003718
3,96,5,33.0351,61,3046,26,0.388262,0.313953,0.332284,0.752308,0.154504,0.312551,0,32,0.026397,0.07921,0.014451
3,96,5,33.0351,62,3096,26,0.421221,0.511628,0.332272,0.675067,0.165918,0.285713,0,49,0.026409,0.156452,0.050307
3,96,5,33.0351,63,3146,26,0.535987,0.476744,0.330889,0.649873,0.686441,0.209007,0,46,0.027792,0.181646,-2.627458
3,96,5,33.0351,64,3196,26,0.65478,0.953488,0.313848,0.590808,0.760974,0.151226,0,87,0.044833,0.240711,1.919731
3,96,5,33.0351,65,3246,26,0.615341,0.825581,0.331467,0.658989,0.645329,0.168377,0,76,0.027214,0.17253,-2.498299
3,96,5,33.0351,66,3296,26,0.227662,0.162791,0.212921,0.214793,0.320142,0.484077,1,19,0.14576,0.616725,0.534815
3,96,5,33.0351,67,3346,26,0.452422,0.569767,0.332332,0.61442,0.293169,0.262433,1,54,0.026348,0.217098,-1.391958
3,96,5,33.0351,68,3396,26,0.349709,0.186047,0.338539,0.619355,0.254896,0.347161,0,21,0.020142,0.212164,-1.271718
3,96,5,33.0351,69,3446,26,0.3995,0.476744,0.335456,0.675223,0.110576,0.303129,0,46,0.023225,0.156296,-0.123555
3,96,5,33.0351,70,3496,26,0.32332,0.139535,0.325969,0.656562,0.171213,0.373035,1,17,0.032712,0.174956,-1.00882
3,96,5,33.0351,71,3546,27,0.357787,0.27907,0.334463,0.470522,0.347093,0.339605,1,29,0.024218,0.360997,0.619485
3,96,5,33.0351,72,3596,27,0.488337,0.732558,0.329641,0.76262,0.128528,0.237975,0,68,0.02904,0.068899,-0.067155
3,96,5,33.0351,73,3646,27,0.337291,0.337209,0.325446,0.614502,0.072006,0.359105,0,34,0.033235,0.217017,-0.697153
3,96,5,33.0351,74,3696,27,0.652962,0.755814,0.323392,0.679468,0.853172,0.151977,0,70,0.035289,0.152051,3.131927
3,96,5,33.0351,75,3746,27,0.449276,0.55814,0.312935,0.547299,0.37873,0.264692,0,53,0.045746,0.28422,0.718877
3,96,5,33.0351,76,3796,27,0.556726,0.860465,0.326756,0.670103,0.369578,0.197527,0,79,0.031925,0.161416,-1.632003
3,96,5,33.0351,77,3846,27,0.599231,0.848837,0.330721,0.622743,0.594623,0.175931,0,78,0.02796,0.208775,1.397124
3,96,5,33.0351,78,3896,27,0.508613,1.011628,0.330703,0.521073,0.171047,0.225188,0,92,0.027978,0.310445,-1.008299
3,96,5,33.0351,79,3946,27,0.516787,0.453488,0.328541,0.487589,0.797531,0.220229,0,44,0.03014,0.343929,-2.976457
3,96,5,33.0351,80,3996,27,0.579956,0.313953,0.328024,0.745278,0.932568,0.185415,0,32,0.030657,0.08624,2.882497
3,96,5,33.0351,81,4046,28,0.381924,0.302326,0.32338,0.664162,0.237829,0.317994,0,31,0.035301,0.167356,-1.2181
3,96,5,33.0351,82,4096,28,0.406972,0.44186,0.334456,0.635797,0.215777,0.297021,0,43,0.024225,0.195721,-1.148821
