seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
4,148,4,25.6458,4,7698,35,0.279607,0.081395,0.355594,0.557896,0.123542,0.420206,1,11,0.022968,0.420423,-2.110297
4,148,4,25.6458,5,7748,35,0.572866,0.546512,0.34888,0.786527,0.609544,0.189031,0,51,0.029682,0.191792,0.19276
4,148,4,25.6458,6,7798,35,0.58699,0.325581,0.347999,0.864337,0.810043,0.181896,1,32,0.030562,0.113982,0.822647
4,148,4,25.6458,7,7848,35,0.314813,0.069767,0.354491,0.451793,0.383201,0.38178,1,10,0.024071,0.526526,-2.926042
4,148,4,25.6458,8,7898,35,0.708336,0.697674,0.351079,0.931079,0.853513,0.130698,1,64,0.027483,0.04724,1.879615
4,148,4,25.6458,9,7948,35,0.554321,0.290698,0.352235,0.623441,0.950909,0.198825,0,29,0.026327,0.354879,1.26519
4,148,4,25.6458,10,7998,35,0.537652,0.418605,0.350588,0.773073,0.608343,0.208061,0,40,0.027974,0.205247,0.188986
4,148,4,25.6458,11,8048,36,0.510742,0.139535,0.348899,0.638695,0.915837,0.223886,0,16,0.029663,0.339624,1.155007
4,148,4,25.6458,12,8098,36,0.500907,0.453488,0.350242,0.711208,0.488687,0.229965,0,43,0.02832,0.267111,3.02575
4,148,4,25.6458,13,8148,36,0.274039,0.069767,0.342493,0.415339,0.268556,0.426628,0,10,0.036069,0.56298,-2.565873
4,148,4,25.6458,14,8198,36,0.556584,0.709302,0.349132,0.948771,0.219131,0.197603,0,65,0.02943,0.029548,-2.410599
4,148,4,25.6458,15,8248,36,0.400833,0.232558,0.35306,0.773861,0.243854,0.302029,1,24,0.025502,0.204458,-0.956089
4,148,4,25.6458,16,8298,36,0.60375,0.465116,0.350925,0.865014,0.733944,0.173778,0,44,0.027637,0.113306,2.255253
4,148,4,25.6458,17,8348,36,0.425008,0.232558,0.360165,0.733458,0.373851,0.282781,0,24,0.018397,0.244861,-0.547692
4,148,4,25.6458,18,8398,36,0.62136,0.430233,0.35472,0.946009,0.754478,0.165639,0,41,0.023842,0.032311,0.648083
4,148,4,25.6458,19,8448,36,0.45231,0.313953,0.351417,0.859651,0.284219,0.262513,0,31,0.027145,0.118669,-0.829278
4,148,4,25.6458,20,8498,36,0.471929,0.104651,0.362956,0.64223,0.77788,0.248852,0,13,0.015605,0.336089,0.721602
4,148,4,25.6458,21,8548,37,0.470443,0.232558,0.353788,0.630964,0.664463,0.249862,1,24,0.024773,0.347355,2.473535
4,148,4,25.6458,22,8598,37,0.439397,0.034884,0.337221,0.598474,0.78701,0.271912,1,7,0.04134,0.379846,2.088542
4,148,4,25.6458,23,8648,37,0.455289,0.5,0.354906,0.942001,0.024251,0.260392,0,47,0.023656,0.036319,-1.798367
4,148,4,25.6458,24,8698,37,0.43481,0.395349,0.356205,0.715638,0.272047,0.275331,1,38,0.022357,0.262681,-0.867518
4,148,4,25.6458,25,8748,37,0.66195,0.825581,0.345879,0.866294,0.610045,0.148301,0,75,0.032683,0.112026,0.194334
4,148,4,25.6458,26,8798,37,0.617781,0.290698,0.352695,0.919585,0.908147,0.167262,0,29,0.025867,0.058734,1.130848
4,148,4,25.6458,27,8848,37,0.447667,0.5,0.354468,0.79308,0.14312,0.265855,0,47,0.024094,0.18524,-2.171804
4,148,4,25.6458,28,8898,37,0.621997,0.418605,0.353916,0.870458,0.845009,0.165352,0,40,0.024646,0.107862,0.932494
4,148,4,25.6458,29,8948,37,0.57055,0.546512,0.352611,0.778707,0.604373,0.190226,0,51,0.025951,0.199613,2.662312
4,148,4,25.6458,30,8998,37,0.525983,0.569767,0.353707,0.6206,0.55986,0.21478,0,53,0.024855,0.35772,0.036673
4,148,4,25.6458,31,9048,38,0.570152,0.476744,0.355458,0.707545,0.740863,0.190433,0,45,0.023104,0.270775,0.60531
4,148,4,25.6458,32,9098,38,0.467364,0.244186,0.352179,0.750878,0.522213,0.251966,1,25,0.026382,0.227442,-0.081598
4,148,4,25.6458,33,9148,38,0.485824,0.0,0.378562,0.65784,0.906895,0.239609,0,4,0.0,0.320479,1.711912
4,148,4,25.6458,34,9198,38,0.441437,0.162791,0.358112,0.74443,0.500417,0.270405,0,18,0.02045,0.233889,2.988901
4,148,4,25.6458,35,9248,38,0.404267,0.313953,0.348983,0.844525,0.109608,0.299217,1,31,0.029579,0.133794,-2.066523
4,148,4,25.6458,36,9298,38,0.400278,0.232558,0.345629,0.687285,0.335639,0.302487,0,24,0.032933,0.291034,-0.667738
4,148,4,25.6458,37,9348,38,0.411633,0.034884,0.363644,0.924263,0.32374,0.293274,1,7,0.014918,0.054056,-2.739238
4,148,4,25.6458,38,9398,38,0.300283,0.116279,0.338237,0.348153,0.398462,0.397194,0,14,0.040325,0.630166,-0.470374
4,148,4,25.6458,39,9448,38,0.56401,0.290698,0.348567,0.624388,0.99239,0.193646,0,29,0.029995,0.353932,1.443321
4,148,4,25.6458,40,9498,38,0.468818,0.151163,0.348249,0.895011,0.48085,0.25097,0,17,0.030313,0.083308,3.05037
4,148,4,25.6458,41,9548,39,0.412862,0.046512,0.351736,0.714997,0.538203,0.292294,0,8,0.026826,0.263322,-0.031365
4,148,4,25.6458,42,9598,39,0.548453,0.337209,0.353864,0.741213,0.761527,0.202028,1,33,0.024698,0.237107,0.670229
4,148,4,25.6458,43,9648,39,0.503719,0.511628,0.353321,0.899825,0.250103,0.228209,0,48,0.025241,0.078494,-0.936459
4,148,4,25.6458,44,9698,39,0.520635,0.267442,0.349947,0.544849,0.9203,0.217933,0,27,0.028614,0.43347,1.16903
4,148,4,25.6458,45,9748,39,0.523046,0.325581,0.35397,0.897791,0.514844,0.216506,0,32,0.024592,0.080529,2.943577
4,148,4,25.6458,46,9798,39,0.522577,0.453488,0.348513,0.692946,0.595361,0.216783,0,43,0.030049,0.285374,2.690624
4,148,4,25.6458,47,9848,39,0.464227,0.383721,0.350019,0.879707,0.243462,0.254128,1,37,0.028542,0.098612,-2.487038
4,148,4,25.6458,48,9898,39,0.396476,0.244186,0.353078,0.729862,0.258776,0.305636,1,25,0.025484,0.248457,-2.535147
4,148,4,25.6458,49,9948,39,0.638117,0.55814,0.318922,0.773841,0.901565,0.158248,0,52,0.05964,0.204479,1.728655
4,148,4,25.6458,50,9998,39,0.375959,0.186047,0.34397,0.741408,0.232413,0.323203,0,20,0.034592,0.236911,-0.992032
4,148,4,25.6458,51,10048,40,0.454842,0.325581,0.354683,0.640427,0.498678,0.260709,0,32,0.023879,0.337893,2.994362
4,148,4,25.6458,52,10098,40,0.333752,0.05814,0.352861,0.342923,0.581083,0.362584,0,9,0.025701,0.635396,0.103346
4,148,4,25.6458,53,10148,40,0.51334,0.232558,0.350769,0.578873,0.89116,0.222306,0,24,0.027793,0.399447,1.077483
4,148,4,25.6458,54,10198,40,0.497453,0.139535,0.356871,0.892342,0.601064,0.232138,0,16,0.021691,0.085977,0.166119
4,148,4,25.6458,55,10248,40,0.415113,0.290698,0.353359,0.753072,0.263323,0.290507,0,29,0.025203,0.225248,-0.894926
4,148,4,25.6458,56,10298,40,0.357203,0.174419,0.354427,0.562288,0.337677,0.340146,1,19,0.024135,0.416032,-0.661335
4,148,4,25.6458,57,10348,40,0.441094,0.151163,0.351474,0.78488,0.476861,0.270657,0,17,0.027088,0.193439,3.062902
4,148,4,25.6458,58,10398,40,0.588425,0.244186,0.3546,0.810453,0.944459,0.181186,0,25,0.023962,0.167867,1.244927
4,148,4,25.6458,59,10448,40,0.474429,0.255814,0.358625,0.782459,0.500816,0.247164,0,26,0.019937,0.195861,2.987645
4,148,4,25.6458,60,10498,40,0.436724,0.430233,0.341915,0.812394,0.162353,0.273899,0,41,0.036646,0.165926,-1.212131
4,148,4,25.6458,61,10548,41,0.488563,0.302326,0.350214,0.864312,0.4374,0.237828,1,30,0.028348,0.114007,-0.348046
4,148,4,25.6458,62,10598,41,0.607615,0.395349,0.354891,0.869341,0.810881,0.171958,0,38,0.023671,0.108978,2.013547
4,148,4,25.6458,63,10648,41,0.405555,0.069767,0.352571,0.413368,0.786515,0.29817,1,10,0.025991,0.564951,2.090098
4,148,4,25.6458,64,10698,41,0.480929,0.430233,0.352034,0.775518,0.36593,0.242826,0,41,0.026528,0.202801,-2.871781
4,148,4,25.6458,65,10748,41,0.444103,0.209302,0.350465,0.831512,0.385134,0.268448,1,22,0.028097,0.146807,-2.932114
4,148,4,25.6458,66,10798,41,0.479611,0.27907,0.344531,0.708924,0.585918,0.243699,0,28,0.034031,0.269395,0.118536
4,148,4,25.6458,67,10848,41,0.400009,0.372093,0.348071,0.731429,0.148445,0.302708,0,36,0.030491,0.24689,-1.255827
4,148,4,25.6458,68,10898,41,0.196526,0.023256,0.366536,0.337047,0.059263,0.526926,0,6,0.012026,0.641272,-1.535999
4,148,4,25.6458,69,10948,41,0.385277,0.406977,0.350789,0.615132,0.168212,0.315103,0,39,0.027773,0.363188,-1.193725
4,148,4,25.6458,70,10998,41,0.37151,0.255814,0.347745,0.745398,0.137084,0.327144,0,26,0.030817,0.232921,-1.291517
4,148,4,25.6458,71,11048,42,0.563429,0.360465,0.348752,0.792801,0.751697,0.193953,0,35,0.02981,0.185518,0.639347
4,148,4,25.6458,72,11098,42,0.538533,0.302326,0.354181,0.661299,0.836326,0.207562,1,30,0.024381,0.31702,0.905217
4,148,4,25.6458,73,11148,42,0.545163,0.244186,0.354465,0.798879,0.783122,0.203847,1,25,0.024097,0.17944,2.100756
4,148,4,25.6458,74,11198,42,0.275927,0.046512,0.362493,0.461774,0.232929,0.42444,1,8,0.016069,0.516545,-2.453946
4,148,4,25.6458,75,11248,42,0.646757,0.44186,0.35186,0.812382,0.980926,0.154567,0,42,0.026702,0.165937,1.479337
4,148,4,25.6458,76,11298,42,0.429336,0.186047,0.345765,0.438686,0.746848,0.279466,0,20,0.032796,0.539634,2.214713
