seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
2,190,5,33.367,4,11690,43,0.579753,0.813953,0.257478,0.81452,0.433061,0.185517,0,75,0.025572,0.12688,-2.321665
2,190,5,33.367,5,11740,43,0.487135,0.255814,0.260633,0.471909,0.960184,0.238755,0,27,0.022417,0.46949,2.305515
2,190,5,33.367,6,11790,43,0.516524,0.686047,0.257925,0.679674,0.442448,0.220387,1,64,0.025125,0.261725,-2.351157
2,190,5,33.367,7,11840,43,0.52362,0.104651,0.260046,0.751737,0.978046,0.216168,0,14,0.023004,0.189663,2.111459
2,190,5,33.367,8,11890,43,0.313669,0.162791,0.257778,0.512264,0.321844,0.382972,1,19,0.025272,0.429136,0.049937
2,190,5,33.367,9,11940,43,0.522548,0.325581,0.250037,0.684648,0.829926,0.2168,1,33,0.033013,0.256752,2.714731
2,190,5,33.367,10,11990,43,0.723563,0.813953,0.254711,0.83933,0.986257,0.125388,0,75,0.028339,0.10207,2.137254
2,190,5,33.367,11,12040,44,0.23439,0.069767,0.250561,0.399868,0.217365,0.475285,0,11,0.032489,0.541532,-1.644038
2,190,5,33.367,12,12090,44,0.796187,1.395349,0.250426,0.913065,0.625909,0.102882,0,125,0.032624,0.028335,-2.927515
2,190,5,33.367,13,12140,44,0.509549,0.034884,0.25726,0.852558,0.893496,0.224614,0,8,0.02579,0.088842,1.845837
2,190,5,33.367,14,12190,44,0.802679,1.523256,0.255018,0.905909,0.526534,0.101078,0,136,0.028032,0.03549,-2.615319
2,190,5,33.367,15,12240,44,0.592641,0.825581,0.258601,0.685735,0.600648,0.179117,0,76,0.024449,0.255665,0.925827
2,190,5,33.367,16,12290,44,0.434307,0.593023,0.25771,0.833257,0.053238,0.275708,0,56,0.02534,0.108143,-1.128415
2,190,5,33.367,17,12340,44,0.698774,0.802326,0.254647,0.860942,0.877182,0.134147,0,74,0.028402,0.080458,2.566272
2,190,5,33.367,18,12390,44,0.493446,0.5,0.254804,0.707182,0.511797,0.234686,1,48,0.028246,0.234217,-2.569023
2,190,5,33.367,19,12440,44,0.502843,0.627907,0.257162,0.722884,0.403418,0.228755,0,59,0.025888,0.218516,0.30621
2,190,5,33.367,20,12490,44,0.515055,1.081395,0.253248,0.669976,0.0556,0.22127,0,98,0.029802,0.271423,-1.135836
2,190,5,33.367,21,12540,45,0.696937,1.616279,0.256234,0.897719,0.017516,0.13482,0,144,0.026816,0.04368,-1.016191
2,190,5,33.367,22,12590,45,0.495195,0.430233,0.261204,0.730351,0.558991,0.233571,0,42,0.021846,0.211048,0.794957
2,190,5,33.367,23,12640,45,0.660387,1.465116,0.242556,0.803758,0.130116,0.148934,0,131,0.040494,0.137641,-1.369934
2,190,5,33.367,24,12690,45,0.28442,0.395349,0.258201,0.465794,0.018335,0.414733,0,39,0.024849,0.475606,-0.903563
2,190,5,33.367,25,12740,45,0.532499,0.430233,0.255353,0.739912,0.704497,0.211002,0,42,0.027696,0.201488,1.252079
2,190,5,33.367,26,12790,45,0.600953,0.976744,0.253469,0.799516,0.374081,0.175107,0,89,0.029581,0.141884,-2.136375
2,190,5,33.367,27,12840,45,0.633691,0.988372,0.256022,0.917091,0.373279,0.160168,0,90,0.027028,0.024309,-2.133855
2,190,5,33.367,28,12890,45,0.449593,0.139535,0.25822,0.835868,0.564748,0.264464,0,17,0.02483,0.105532,-2.735374
2,190,5,33.367,29,12940,45,0.387757,0.081395,0.253122,0.505945,0.710565,0.312982,0,12,0.029927,0.435455,3.089715
2,190,5,33.367,30,12990,45,0.438129,0.569767,0.251697,0.821176,0.109876,0.272852,1,54,0.031353,0.120224,-0.615977
2,190,5,33.367,31,13040,46,0.413196,0.430233,0.254882,0.682085,0.285584,0.292028,0,42,0.028168,0.259315,-1.858351
