seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
4,57,5,33.3414,4,157,20,0.374816,0.488372,0.254361,0.599403,0.157128,0.324212,0,47,0.026833,0.272562,0.793389
4,57,5,33.3414,5,207,20,0.572501,0.44186,0.255259,0.759138,0.833748,0.189218,0,43,0.025934,0.112826,2.919053
4,57,5,33.3414,6,257,20,0.514029,0.22093,0.251571,0.627032,0.956582,0.22189,0,24,0.029623,0.244933,-2.978238
4,57,5,33.3414,7,307,20,0.395532,0.325581,0.254135,0.763436,0.238977,0.306422,1,33,0.027059,0.108528,-0.451011
4,57,5,33.3414,8,357,20,0.559174,0.302326,0.253883,0.781246,0.899241,0.196214,0,31,0.027311,0.090719,-2.525293
4,57,5,33.3414,9,407,20,0.290257,0.046512,0.251762,0.513805,0.348949,0.408191,0,9,0.029431,0.35816,-0.796499
4,57,5,33.3414,10,457,20,0.460029,0.639535,0.253384,0.80349,0.143707,0.257051,1,60,0.02781,0.068474,-0.151712
4,57,5,33.3414,11,507,21,0.546843,0.755814,0.255053,0.70128,0.475225,0.202916,0,70,0.026141,0.170684,1.792721
4,57,5,33.3414,12,557,21,0.333268,0.27907,0.249251,0.657492,0.14726,0.363062,1,29,0.031943,0.214472,-0.162873
4,57,5,33.3414,13,607,21,0.428384,0.348837,0.256845,0.810512,0.297342,0.280192,0,35,0.024349,0.061452,-0.63437
4,57,5,33.3414,14,657,21,0.588392,0.94186,0.253448,0.744639,0.413622,0.181202,0,86,0.027745,0.127325,1.599188
4,57,5,33.3414,15,707,21,0.43769,0.453488,0.252809,0.707286,0.337178,0.273179,0,44,0.028385,0.164678,1.359034
4,57,5,33.3414,16,757,21,0.405284,0.418605,0.257932,0.7899,0.154699,0.29839,0,41,0.023262,0.082065,-0.186244
4,57,5,33.3414,17,807,21,0.473923,0.581395,0.256685,0.815013,0.2426,0.247504,1,55,0.024509,0.056952,-0.462395
4,57,5,33.3414,18,857,21,0.519847,0.511628,0.253888,0.633799,0.680072,0.218401,0,49,0.027306,0.238166,-1.836753
4,57,5,33.3414,19,907,21,0.430762,0.290698,0.256547,0.418501,0.757302,0.278383,0,30,0.024647,0.453463,2.678891
4,57,5,33.3414,20,957,21,0.428281,0.627907,0.251257,0.756864,0.077098,0.280271,1,59,0.029937,0.1151,0.541966
