seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
4,11,5,33.238,4,161,20,0.569638,0.616279,0.255247,0.776575,0.63045,0.1907,1,58,0.026218,0.134554,-0.888594
4,11,5,33.238,5,211,20,0.52303,0.383721,0.249436,0.665736,0.793228,0.216515,0,38,0.03203,0.245393,-0.377213
4,11,5,33.238,6,261,20,0.554141,0.581395,0.255732,0.502784,0.876655,0.198922,0,55,0.025734,0.408345,0.659881
4,11,5,33.238,7,311,20,0.289223,0.174419,0.253166,0.659452,0.069855,0.409342,1,20,0.0283,0.251677,-3.088669
4,11,5,33.238,8,361,20,0.785363,1.209302,0.253724,0.850122,0.828302,0.105961,0,109,0.027742,0.061007,-0.267024
4,11,5,33.238,9,411,20,0.632892,0.639535,0.250978,0.863379,0.777678,0.160516,0,60,0.030488,0.04775,0.970825
4,11,5,33.238,10,461,20,0.442371,0.476744,0.250766,0.571715,0.470258,0.269718,0,46,0.030699,0.339414,1.936613
4,11,5,33.238,11,511,21,0.596063,0.988372,0.255364,0.880983,0.259531,0.177456,0,90,0.026102,0.030146,2.598632
4,11,5,33.238,12,561,21,0.47679,0.116279,0.259839,0.711642,0.8194,0.245579,0,15,0.021627,0.199488,-0.294991
4,11,5,33.238,13,611,21,0.573871,0.453488,0.253138,0.791059,0.7978,0.188513,0,44,0.028327,0.12007,-0.362848
4,11,5,33.238,14,661,21,0.488087,0.244186,0.25579,0.593449,0.858921,0.238137,0,26,0.025675,0.31768,0.715593
4,11,5,33.238,15,711,21,0.390761,0.476744,0.254733,0.816534,0.015031,0.310431,0,46,0.026732,0.094595,-2.821991
4,11,5,33.238,16,761,21,0.388886,0.44186,0.257554,0.817412,0.038715,0.312021,0,43,0.023911,0.093717,-2.747585
4,11,5,33.238,17,811,21,0.485136,0.069767,0.235373,0.797265,0.83814,0.240059,0,11,0.046093,0.113865,-0.236118
4,11,5,33.238,18,861,21,0.370864,0.418605,0.254758,0.778863,0.031232,0.32772,1,41,0.026707,0.132267,-2.771095
4,11,5,33.238,19,911,21,0.647747,1.244186,0.253369,0.870983,0.222451,0.154151,0,112,0.028097,0.040146,-2.170363
4,11,5,33.238,20,961,21,0.738347,0.976744,0.248871,0.771092,0.956683,0.120438,0,89,0.032595,0.140038,0.408464
4,11,5,33.238,21,1011,22,0.414197,0.348837,0.253789,0.736371,0.317792,0.291232,1,35,0.027676,0.174758,2.415601
4,11,5,33.238,22,1061,22,0.480496,0.930233,0.255348,0.730577,0.005828,0.243112,0,85,0.026118,0.180552,-2.887521
4,11,5,33.238,23,1111,22,0.434114,0.209302,0.257342,0.84228,0.427531,0.275853,0,23,0.024123,0.068849,2.070846
4,11,5,33.238,24,1161,22,0.728787,0.906977,0.251299,0.881177,0.875694,0.123616,0,83,0.030167,0.029952,-0.118139
4,11,5,33.238,25,1211,22,0.545075,0.406977,0.250981,0.628845,0.893499,0.203896,0,40,0.030485,0.282284,0.606964
4,11,5,33.238,26,1261,22,0.523455,0.825581,0.254399,0.528849,0.484991,0.216265,0,76,0.027067,0.38228,-1.345569
4,11,5,33.238,27,1311,22,0.364855,0.186047,0.25112,0.629718,0.392536,0.333129,0,21,0.030346,0.281412,-1.636025
4,11,5,33.238,28,1361,22,0.654456,0.848837,0.258662,0.744857,0.76547,0.151359,0,78,0.022804,0.166273,-0.464416
4,11,5,33.238,29,1411,22,0.383807,0.337209,0.255697,0.63444,0.307883,0.316367,0,34,0.025769,0.276689,2.446731
4,11,5,33.238,30,1461,22,0.309713,0.313953,0.25415,0.596263,0.074487,0.38712,0,32,0.027316,0.314866,-3.103221
4,11,5,33.238,31,1511,23,0.485115,0.023256,0.262828,0.719949,0.934427,0.240073,0,7,0.018637,0.19118,0.478383
4,11,5,33.238,32,1561,23,0.565199,0.476744,0.251198,0.756478,0.776377,0.19302,0,46,0.030268,0.154651,-0.430151
4,11,5,33.238,33,1611,23,0.3849,0.383721,0.258189,0.842722,0.054967,0.315427,0,38,0.023277,0.068407,-3.041896
4,11,5,33.238,34,1661,23,0.334123,0.27907,0.254081,0.637319,0.166022,0.362217,0,29,0.027385,0.27381,2.892401
4,11,5,33.238,35,1711,23,0.354508,0.209302,0.257317,0.813612,0.1378,0.342652,1,23,0.024149,0.097517,2.981063
4,11,5,33.238,36,1761,23,0.5258,0.197674,0.256692,0.869086,0.779749,0.214888,0,22,0.024774,0.042044,-0.419558
4,11,5,33.238,37,1811,23,0.55361,0.372093,0.256807,0.752354,0.833187,0.19921,0,37,0.024659,0.158775,0.79644
4,11,5,33.238,38,1861,23,0.556806,0.709302,0.258132,0.650772,0.609018,0.197483,0,66,0.023334,0.260357,-0.955924
4,11,5,33.238,39,1911,23,0.491668,0.837209,0.255014,0.771394,0.103055,0.235825,0,77,0.026452,0.139735,-2.545456
4,11,5,33.238,40,1961,23,0.469769,0.372093,0.248527,0.809347,0.449109,0.250321,0,37,0.032939,0.101782,2.003056
4,11,5,33.238,41,2011,24,0.453963,0.674419,0.254328,0.664568,0.222538,0.261334,0,63,0.027137,0.246561,-2.17009
4,11,5,33.238,42,2061,24,0.391473,0.337209,0.249405,0.622681,0.356596,0.30983,0,34,0.032061,0.288448,-1.748932
4,11,5,33.238,43,2111,24,0.495233,0.651163,0.258162,0.856036,0.215571,0.233546,0,61,0.023303,0.055093,-2.191975
4,11,5,33.238,44,2161,24,0.6605,0.627907,0.252895,0.859568,0.90163,0.148888,0,59,0.028571,0.051561,0.581418
4,11,5,33.238,45,2211,24,0.548094,0.860465,0.249358,0.85948,0.223074,0.202226,0,79,0.032108,0.05165,-2.168404
4,11,5,33.238,46,2261,24,0.479268,0.627907,0.248248,0.840872,0.200046,0.243927,0,59,0.033218,0.070257,2.785509
4,11,5,33.238,47,2311,24,0.487798,0.511628,0.253871,0.783143,0.402549,0.238325,0,49,0.027594,0.127986,2.149329
4,11,5,33.238,48,2361,24,0.66373,0.72093,0.254628,0.693472,0.985888,0.147584,1,67,0.026837,0.217657,0.228046
4,11,5,33.238,49,2411,24,0.463548,0.465116,0.253348,0.686275,0.449454,0.254599,0,45,0.028118,0.224854,2.001973
4,11,5,33.238,50,2461,24,0.468643,0.104651,0.253754,0.531376,0.984791,0.25109,0,14,0.027712,0.379753,0.224601
4,11,5,33.238,51,2511,25,0.474664,0.430233,0.257873,0.628391,0.582162,0.247005,0,42,0.023593,0.282739,1.585059
4,11,5,33.238,52,2561,25,0.311916,0.232558,0.254335,0.6568,0.103969,0.384805,0,25,0.027131,0.254329,3.087345
4,11,5,33.238,53,2611,25,0.50276,0.418605,0.253897,0.466048,0.872491,0.228806,0,41,0.027569,0.445081,-0.128201
4,11,5,33.238,54,2661,25,0.489282,0.965116,0.250941,0.730492,0.010581,0.237363,0,88,0.030525,0.180637,-2.902452
4,11,5,33.238,55,2711,25,0.576677,0.534884,0.257483,0.708846,0.805497,0.187078,0,51,0.023982,0.202283,0.883431
4,11,5,33.238,56,2761,25,0.585203,0.546512,0.253578,0.682301,0.858423,0.182783,0,52,0.027887,0.228828,-0.172396
