seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
3,53,5,32.7644,4,153,20,0.486218,0.430233,0.331434,0.738225,0.444981,0.239352,0,42,0.02758,0.2138,-1.01696
3,53,5,32.7644,5,203,20,0.57803,0.593023,0.329404,0.88283,0.506861,0.18639,0,56,0.02961,0.069195,1.973341
3,53,5,32.7644,6,253,20,0.680908,0.709302,0.334146,0.704756,0.975428,0.140837,0,66,0.024868,0.247269,-2.8378
3,53,5,32.7644,7,303,20,0.456751,0.209302,0.335201,0.615881,0.666618,0.259357,0,23,0.023813,0.336144,2.475231
3,53,5,32.7644,8,353,20,0.383862,0.395349,0.333323,0.772106,0.034669,0.31632,0,39,0.025692,0.179919,0.489905
3,53,5,32.7644,9,403,20,0.549286,0.651163,0.334994,0.812888,0.398098,0.201571,0,61,0.02402,0.139137,1.631651
3,53,5,32.7644,10,453,20,0.550562,0.651163,0.336425,0.682148,0.532514,0.200871,0,61,0.02259,0.269877,-1.291953
3,53,5,32.7644,11,503,21,0.399745,0.430233,0.332456,0.801701,0.034591,0.302926,0,42,0.026558,0.150324,0.272317
3,53,5,32.7644,12,553,21,0.282711,0.116279,0.33607,0.542522,0.135971,0.416669,1,15,0.022944,0.409503,-0.046177
3,53,5,32.7644,13,603,21,0.721477,0.813953,0.33352,0.863869,0.874563,0.126102,0,75,0.025494,0.088156,3.128511
3,53,5,32.7644,14,653,21,0.59718,0.337209,0.327326,0.830764,0.893423,0.176916,0,34,0.031688,0.121261,-3.095426
3,53,5,32.7644,15,703,21,0.397051,0.255814,0.336378,0.727344,0.268669,0.305157,0,27,0.022637,0.224681,1.225039
3,53,5,32.7644,16,753,21,0.445038,0.5,0.330554,0.807395,0.142205,0.267765,1,48,0.02846,0.14463,-0.065761
3,53,5,32.7644,17,803,21,0.448411,0.511628,0.33025,0.551206,0.40056,0.265316,0,49,0.028765,0.400819,1.639385
3,53,5,32.7644,18,853,21,0.490616,0.616279,0.330575,0.888307,0.127303,0.236502,0,58,0.028439,0.063718,-0.018945
3,53,5,32.7644,19,903,21,0.574393,0.755814,0.333415,0.871822,0.336522,0.188246,0,70,0.025599,0.080204,1.438204
3,53,5,32.7644,20,953,21,0.726183,1.093023,0.331651,0.913536,0.56652,0.124496,0,99,0.027363,0.038489,-1.398787
3,53,5,32.7644,21,1003,22,0.701398,0.930233,0.328698,0.846157,0.700506,0.133191,0,85,0.030316,0.105868,-1.819715
3,53,5,32.7644,22,1053,22,0.416622,0.174419,0.329107,0.550163,0.612802,0.289315,1,20,0.029908,0.401862,-1.544184
3,53,5,32.7644,23,1103,22,0.590824,0.837209,0.331694,0.824168,0.370223,0.180006,0,77,0.02732,0.127857,-0.7821
3,53,5,32.7644,24,1153,22,0.508352,0.465116,0.331185,0.86937,0.367737,0.225348,0,45,0.02783,0.082655,-0.774289
3,53,5,32.7644,25,1203,22,0.484714,0.465116,0.32318,0.714559,0.436002,0.240335,0,45,0.035834,0.237466,-0.988752
3,53,5,32.7644,26,1253,22,0.456108,0.639535,0.329841,0.842732,0.012326,0.259811,0,60,0.029173,0.109294,0.342267
3,53,5,32.7644,27,1303,22,0.735669,1.023256,0.330145,0.751958,0.837318,0.12132,0,93,0.028869,0.200067,3.011502
3,53,5,32.7644,28,1353,22,0.611073,0.848837,0.329189,0.823069,0.443196,0.170346,0,78,0.029826,0.128956,-1.011353
3,53,5,32.7644,29,1403,22,0.665157,0.860465,0.33142,0.694024,0.77472,0.147011,0,79,0.027595,0.258002,-2.052865
3,53,5,32.7644,30,1453,22,0.447038,0.523256,0.33291,0.74641,0.185577,0.266311,0,50,0.026105,0.205615,0.963997
3,53,5,32.7644,31,1503,23,0.517914,0.22093,0.335823,0.648798,0.866105,0.219554,1,24,0.023192,0.303227,-2.339959
3,53,5,32.7644,32,1553,23,0.596237,0.22093,0.334636,0.870725,0.958657,0.177371,0,24,0.024378,0.0813,-2.890487
3,53,5,32.7644,33,1603,23,0.607688,0.604651,0.335378,0.623744,0.866981,0.171924,0,57,0.023637,0.328281,-2.342711
3,53,5,32.7644,34,1653,23,0.539978,0.395349,0.324858,0.771893,0.667814,0.206747,0,39,0.034157,0.180132,2.47899
3,53,5,32.7644,35,1703,23,0.826424,1.430233,0.317843,0.873146,0.684474,0.094748,0,128,0.041171,0.078879,-1.769351
3,53,5,32.7644,36,1753,23,0.590965,0.686047,0.331376,0.78742,0.559016,0.179937,0,64,0.027638,0.164606,2.137191
3,53,5,32.7644,37,1803,23,0.526885,0.488372,0.331545,0.820591,0.467031,0.214254,1,47,0.027469,0.131434,1.848211
3,53,5,32.7644,38,1853,23,0.482301,0.360465,0.332473,0.577729,0.658537,0.24192,0,36,0.026542,0.374296,-1.687865
3,53,5,32.7644,39,1903,23,0.485007,0.244186,0.331562,0.845487,0.518795,0.240143,0,26,0.027452,0.106538,2.010831
3,53,5,32.7644,40,1953,23,0.795483,1.139535,0.330444,0.765223,0.946732,0.103079,0,103,0.02857,0.186802,-2.593257
3,53,5,32.7644,41,2003,24,0.640273,0.581395,0.331515,0.678273,0.969908,0.157322,0,55,0.027499,0.273753,-2.666066
3,53,5,32.7644,42,2053,24,0.587294,1.127907,0.332079,0.815766,0.073423,0.181745,0,102,0.026936,0.136259,0.150325
3,53,5,32.7644,43,2103,24,0.601188,0.639535,0.330923,0.884733,0.549563,0.174995,0,60,0.028091,0.067293,2.107492
3,53,5,32.7644,44,2153,24,0.46002,0.232558,0.332874,0.850056,0.424594,0.257057,0,25,0.02614,0.101969,-0.952911
3,53,5,32.7644,45,2203,24,0.427289,0.302326,0.332538,0.440421,0.633871,0.281029,0,31,0.026476,0.511605,-1.610377
3,53,5,32.7644,46,2253,24,0.485617,0.651163,0.328499,0.736584,0.226223,0.239744,0,61,0.030515,0.215442,1.091691
3,53,5,32.7644,47,2303,24,0.594131,0.77907,0.335661,0.807571,0.454224,0.178392,1,72,0.023354,0.144454,1.807975
3,53,5,32.7644,48,2353,24,0.523378,0.418605,0.331598,0.92719,0.416121,0.21631,1,41,0.027416,0.024835,1.688271
3,53,5,32.7644,49,2403,24,0.617176,0.767442,0.333331,0.806706,0.561227,0.167537,0,71,0.025683,0.145319,-1.382158
3,53,5,32.7644,50,2453,24,0.454958,0.209302,0.281624,0.657705,0.671201,0.260627,0,23,0.07739,0.29432,2.489628
3,53,5,32.7644,51,2503,25,0.323815,0.418605,0.333411,0.51142,0.031826,0.372532,1,41,0.025604,0.440605,0.281006
3,53,5,32.7644,52,2553,25,0.746436,0.965116,0.336665,0.734995,0.948969,0.117813,0,88,0.022349,0.21703,-2.920922
3,53,5,32.7644,53,2603,25,0.465484,0.604651,0.336253,0.816151,0.104881,0.25326,0,57,0.022761,0.135874,0.051496
3,53,5,32.7644,54,2653,25,0.596118,0.593023,0.334986,0.900106,0.556355,0.177429,0,56,0.024028,0.051919,-1.366853
3,53,5,32.7644,55,2703,25,0.528737,0.255814,0.335859,0.698487,0.824788,0.213175,1,27,0.023155,0.253538,-2.210159
3,53,5,32.7644,56,2753,25,0.611983,0.72093,0.333484,0.612133,0.781382,0.169924,0,67,0.02553,0.339892,-2.073796
3,53,5,32.7644,57,2803,25,0.907897,1.674419,0.320054,0.884342,0.752774,0.07589,0,149,0.03896,0.067683,2.745897
3,53,5,32.7644,58,2853,25,0.663082,0.767442,0.332574,0.869628,0.682685,0.147844,0,71,0.02644,0.082397,-1.763728
3,53,5,32.7644,59,2903,25,0.696214,0.860465,0.333464,0.751591,0.839334,0.135086,1,79,0.02555,0.200434,3.017836
3,53,5,32.7644,60,2953,25,0.550387,0.290698,0.332176,0.782305,0.796371,0.200967,0,30,0.026838,0.16972,2.882862
3,53,5,32.7644,61,3003,26,0.590514,0.209302,0.337838,0.916355,0.898559,0.180158,0,23,0.021176,0.03567,-2.441919
3,53,5,32.7644,62,3053,26,0.618846,0.430233,0.332738,0.921342,0.791073,0.166777,0,42,0.026276,0.030684,2.866219
3,53,5,32.7644,63,3103,26,0.410312,0.151163,0.335577,0.883641,0.270866,0.294331,0,18,0.023437,0.068384,-0.469963
3,53,5,32.7644,64,3153,26,0.612494,0.383721,0.33494,0.785255,0.946061,0.169688,0,38,0.024074,0.16677,-2.930057
3,53,5,32.7644,65,3203,26,0.610819,0.883721,0.328186,0.821306,0.410062,0.170464,1,81,0.030828,0.130719,1.669238
3,53,5,32.7644,66,3253,26,0.608426,1.0,0.333539,0.919051,0.181116,0.171579,0,91,0.025476,0.032974,-0.188005
3,53,5,32.7644,67,3303,26,0.447356,0.395349,0.330609,0.826164,0.237301,0.26608,0,39,0.028406,0.125862,-0.364514
3,53,5,32.7644,68,3353,26,0.48557,0.581395,0.332032,0.617199,0.411655,0.239775,0,55,0.026982,0.334826,1.67424
