seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
2,145,4,25.6204,4,6195,32,0.434097,0.104651,0.350898,0.745316,0.535521,0.275866,0,13,0.042856,0.252208,1.006907
2,145,4,25.6204,5,6245,32,0.681777,0.616279,0.364606,0.832038,0.914186,0.140504,0,57,0.029149,0.165486,-0.182702
2,145,4,25.6204,6,6295,32,0.549951,0.22093,0.366218,0.66226,0.950393,0.201206,1,23,0.027536,0.335264,-0.296452
2,145,4,25.6204,7,6345,32,0.448516,0.197674,0.360702,0.440287,0.795401,0.26524,0,21,0.033053,0.557237,0.190471
2,145,4,25.6204,8,6395,32,0.399647,0.383721,0.372777,0.74645,0.095642,0.303007,1,37,0.020977,0.251074,2.38883
2,145,4,25.6204,9,6445,32,0.37726,0.267442,0.366713,0.723038,0.151846,0.32206,0,27,0.027041,0.274485,-3.116851
2,145,4,25.6204,10,6495,32,0.534073,0.360465,0.369829,0.922578,0.48342,0.210099,1,35,0.023925,0.074945,-2.07518
2,145,4,25.6204,11,6545,33,0.596951,0.627907,0.367174,0.920596,0.472129,0.177026,0,58,0.026581,0.076928,1.20606
2,145,4,25.6204,12,6595,33,0.45811,0.27907,0.36917,0.558562,0.625638,0.258399,0,28,0.024585,0.438962,0.723796
2,145,4,25.6204,13,6645,33,0.587389,0.360465,0.364492,0.660382,0.964217,0.181698,0,35,0.029263,0.337142,-0.339879
2,145,4,25.6204,14,6695,33,0.517085,0.139535,0.367008,0.732657,0.829141,0.22005,1,16,0.026747,0.264867,-0.989065
2,145,4,25.6204,15,6745,33,0.483579,0.302326,0.36278,0.840792,0.428419,0.241079,0,30,0.030975,0.156732,-2.247972
2,145,4,25.6204,16,6795,33,0.266795,0.139535,0.366456,0.482557,0.078631,0.43513,0,16,0.027299,0.514966,2.442271
2,145,4,25.6204,17,6845,33,0.55697,0.372093,0.363126,0.811615,0.681045,0.197395,1,36,0.030629,0.185909,0.549731
2,145,4,25.6204,18,6895,33,0.519718,0.534884,0.366268,0.589025,0.588697,0.218477,1,50,0.027487,0.408499,-1.744442
2,145,4,25.6204,19,6945,33,0.467504,0.383721,0.367287,0.724528,0.394479,0.25187,1,37,0.026467,0.272996,1.450004
2,145,4,25.6204,20,6995,33,0.541712,0.325581,0.371227,0.865449,0.60459,0.205773,0,32,0.022528,0.132074,0.789921
2,145,4,25.6204,21,7045,34,0.592861,0.406977,0.364682,0.878667,0.721117,0.17901,0,39,0.029073,0.118856,-1.328431
2,145,4,25.6204,22,7095,34,0.444811,0.604651,0.362353,0.802989,0.009251,0.267931,0,56,0.031402,0.194534,2.660233
2,145,4,25.6204,23,7145,34,0.419725,0.023256,0.356875,0.889032,0.409736,0.28688,0,6,0.03688,0.108492,-2.306665
2,145,4,25.6204,24,7195,34,0.538698,0.302326,0.368493,0.860123,0.623851,0.207469,1,30,0.025262,0.137401,0.72941
2,145,4,25.6204,25,7245,34,0.393181,0.418605,0.370238,0.519951,0.263929,0.308392,0,40,0.023517,0.477573,1.86014
2,145,4,25.6204,26,7295,34,0.442544,0.55814,0.360594,0.698655,0.152787,0.269591,0,52,0.033161,0.298869,-3.113895
2,145,4,25.6204,27,7345,34,0.47336,0.139535,0.362683,0.518508,0.872713,0.247885,0,16,0.031072,0.479016,-0.052411
2,145,4,25.6204,28,7395,34,0.485706,0.418605,0.364645,0.65604,0.503534,0.239686,1,40,0.029109,0.341484,1.107397
2,145,4,25.6204,29,7445,34,0.457874,0.267442,0.369151,0.691365,0.503538,0.258565,0,27,0.024604,0.306159,1.107386
2,145,4,25.6204,30,7495,34,0.560387,0.372093,0.3692,0.579226,0.921029,0.195566,0,36,0.024554,0.418298,-0.70039
2,145,4,25.6204,31,7545,35,0.502603,0.372093,0.365531,0.925532,0.347256,0.228904,0,36,0.028223,0.071992,-2.50295
2,145,4,25.6204,32,7595,35,0.428736,0.383721,0.360994,0.785565,0.184665,0.279924,0,37,0.032761,0.211959,2.109154
2,145,4,25.6204,33,7645,35,0.475109,0.325581,0.368089,0.540634,0.666132,0.246706,0,32,0.025665,0.45689,-1.501174
2,145,4,25.6204,34,7695,35,0.490419,0.267442,0.368669,0.81341,0.512156,0.236629,0,27,0.025085,0.184113,-1.984902
2,145,4,25.6204,35,7745,35,0.460764,0.116279,0.368625,0.703809,0.654344,0.256537,0,14,0.02513,0.293715,0.633614
2,145,4,25.6204,36,7795,35,0.737943,0.94186,0.364089,0.830292,0.815531,0.120571,0,85,0.029665,0.167232,0.127231
2,145,4,25.6204,37,7845,35,0.626444,0.44186,0.341965,0.819259,0.902692,0.163361,0,42,0.05179,0.178265,-0.146595
2,145,4,25.6204,38,7895,35,0.665751,0.744186,0.362865,0.961183,0.59477,0.146773,0,68,0.030889,0.036341,0.820771
2,145,4,25.6204,39,7945,35,0.637714,0.476744,0.365791,0.87329,0.835031,0.158422,0,45,0.027964,0.124234,0.06597
2,145,4,25.6204,40,7995,35,0.618238,0.523256,0.366303,0.803557,0.779837,0.167053,0,49,0.027452,0.193967,0.239365
