seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
3,198,4,25.5907,4,12198,44,0.235457,0.034884,0.395688,0.323996,0.187262,0.473906,0,7,0.010841,0.648043,2.312168
3,198,4,25.5907,5,12248,44,0.637508,0.465116,0.377099,0.90464,0.803178,0.158511,0,44,0.02943,0.067399,-2.036062
3,198,4,25.5907,6,12298,44,0.556713,0.151163,0.383206,0.755354,0.937131,0.197533,0,17,0.023323,0.216685,-1.615237
3,198,4,25.5907,7,12348,44,0.579717,0.534884,0.382403,0.786678,0.614902,0.185536,0,50,0.024126,0.185361,-2.627548
3,198,4,25.5907,8,12398,44,0.378234,0.186047,0.379045,0.825788,0.122057,0.321207,1,20,0.027484,0.146251,2.10732
3,198,4,25.5907,9,12448,44,0.319054,0.174419,0.376153,0.664056,0.061588,0.377395,0,19,0.030376,0.307983,1.530381
3,198,4,25.5907,10,12498,44,0.420067,0.313953,0.381431,0.792347,0.192537,0.286613,0,31,0.025098,0.179692,1.118993
3,198,4,25.5907,11,12548,45,0.560112,0.406977,0.38237,0.834624,0.616478,0.195713,0,39,0.024159,0.137415,-2.622597
3,198,4,25.5907,12,12598,45,0.52385,0.302326,0.383139,0.479976,0.92996,0.216032,0,30,0.02339,0.492063,-1.637765
3,198,4,25.5907,13,12648,45,0.368067,0.186047,0.378494,0.491212,0.416517,0.330227,1,20,0.028035,0.480827,0.415338
3,198,4,25.5907,14,12698,45,0.397067,0.360465,0.383226,0.790915,0.053663,0.305144,1,35,0.023303,0.181124,1.892453
3,198,4,25.5907,15,12748,45,0.451689,0.093023,0.382843,0.510591,0.820299,0.262958,1,12,0.023686,0.461448,-0.85318
3,198,4,25.5907,16,12798,45,0.379207,0.186047,0.374913,0.610641,0.345228,0.320356,0,20,0.031616,0.361398,0.639301
3,198,4,25.5907,17,12848,45,0.52015,0.709302,0.379894,0.572553,0.418849,0.218221,0,65,0.026635,0.399485,0.408014
3,198,4,25.5907,18,12898,45,0.340497,0.209302,0.380539,0.734225,0.03792,0.355983,0,22,0.02599,0.237814,1.604737
3,198,4,25.5907,19,12948,45,0.738695,0.709302,0.376359,0.944986,0.924131,0.120324,1,65,0.03017,0.027053,-1.179378
3,198,4,25.5907,20,12998,45,0.314305,0.127907,0.372139,0.530454,0.226721,0.382308,0,15,0.03439,0.441585,2.436132
3,198,4,25.5907,21,13048,46,0.295813,0.127907,0.369181,0.603017,0.083146,0.40206,1,15,0.037349,0.369022,1.462654
3,198,4,25.5907,22,13098,46,0.43505,0.267442,0.376797,0.636026,0.459935,0.275151,0,27,0.029732,0.336013,-3.114392
3,198,4,25.5907,23,13148,46,0.50902,0.418605,0.377062,0.537136,0.703277,0.224938,0,40,0.029467,0.434903,-2.349909
3,198,4,25.5907,24,13198,46,0.50627,0.162791,0.376273,0.686206,0.799811,0.226629,0,18,0.030256,0.285833,-0.788813
3,198,4,25.5907,25,13248,46,0.433669,0.186047,0.377707,0.923787,0.247136,0.276188,1,20,0.028822,0.048252,2.500268
3,198,4,25.5907,26,13298,46,0.594524,0.488372,0.379246,0.844031,0.666447,0.178201,1,46,0.027283,0.128008,-0.36984
3,198,4,25.5907,27,13348,46,0.403702,0.395349,0.386745,0.628709,0.204007,0.299678,0,38,0.019784,0.34333,1.08296
3,198,4,25.5907,28,13398,46,0.525379,0.186047,0.381191,0.648038,0.886241,0.215134,0,20,0.025339,0.324001,-1.060343
3,198,4,25.5907,29,13448,46,0.56154,0.255814,0.384924,0.813125,0.792297,0.194953,0,26,0.021605,0.158914,-0.765209
3,198,4,25.5907,30,13498,46,0.504066,0.418605,0.379746,0.888403,0.329511,0.227994,0,40,0.026783,0.083636,0.688677
3,198,4,25.5907,31,13548,47,0.514383,0.360465,0.380702,0.887766,0.428596,0.221676,1,35,0.025827,0.084273,0.37739
3,198,4,25.5907,32,13598,47,0.403776,0.023256,0.370885,0.508822,0.712141,0.299618,1,6,0.035644,0.463217,-0.51339
3,198,4,25.5907,33,13648,47,0.552788,0.604651,0.380057,0.806456,0.419986,0.199657,0,56,0.026472,0.165583,0.404441
3,198,4,25.5907,34,13698,47,0.482697,0.081395,0.391373,0.644693,0.813325,0.241659,1,11,0.015156,0.327345,-0.831271
3,198,4,25.5907,35,13748,47,0.41655,0.081395,0.371616,0.434032,0.779158,0.289372,0,11,0.034913,0.538007,-2.111524
3,198,4,25.5907,36,13798,47,0.693046,0.55814,0.382008,0.850542,0.981493,0.136256,0,52,0.024521,0.121497,-1.359585
3,198,4,25.5907,37,13848,47,0.701104,0.639535,0.381914,0.898817,0.884152,0.133298,0,59,0.024615,0.073222,-1.053779
3,198,4,25.5907,38,13898,47,0.561161,0.453488,0.378208,0.716089,0.696861,0.195154,0,43,0.028322,0.25595,-0.465388
3,198,4,25.5907,39,13948,47,0.515372,0.302326,0.377058,0.746525,0.635578,0.221079,0,30,0.029471,0.225514,-0.272862
3,198,4,25.5907,40,13998,47,0.577516,0.406977,0.376486,0.625896,0.900706,0.186651,0,39,0.030043,0.346143,-1.729668
3,198,4,25.5907,41,14048,48,0.288029,0.186047,0.382463,0.518695,0.064911,0.410676,0,20,0.024066,0.453344,1.519942
3,198,4,25.5907,42,14098,48,0.512621,0.069767,0.381847,0.8468,0.752068,0.222742,0,10,0.024682,0.125239,-2.196627
3,198,4,25.5907,43,14148,48,0.343616,0.255814,0.385263,0.675491,0.057897,0.35297,0,26,0.021266,0.296548,1.541978
3,198,4,25.5907,44,14198,48,0.522098,0.267442,0.381346,0.542115,0.89749,0.217066,0,27,0.025183,0.429924,-1.095682
3,198,4,25.5907,45,14248,48,0.630127,0.593023,0.379943,0.85899,0.68855,0.16173,0,55,0.026586,0.113049,-0.439277
3,198,4,25.5907,46,14298,48,0.381005,0.116279,0.388704,0.587055,0.431981,0.318792,1,14,0.017825,0.384983,0.366758
3,198,4,25.5907,47,14348,48,0.561434,0.348837,0.372252,0.792459,0.732188,0.19501,0,34,0.034277,0.17958,-2.259084
3,198,4,25.5907,48,14398,48,0.681128,0.662791,0.380427,0.717338,0.963956,0.140752,0,61,0.026102,0.254701,-1.304491
3,198,4,25.5907,49,14448,48,0.452031,0.0,0.406529,0.593267,0.808328,0.262713,0,4,0.0,0.378772,-0.815571
3,198,4,25.5907,50,14498,48,0.546511,0.44186,0.380171,0.811717,0.552295,0.2031,0,42,0.026358,0.160322,-0.01122
3,198,4,25.5907,51,14548,49,0.477782,0.593023,0.374769,0.710109,0.233224,0.244917,1,55,0.03176,0.261929,2.456562
3,198,4,25.5907,52,14598,49,0.611749,0.488372,0.380934,0.711609,0.866079,0.170033,0,46,0.025595,0.26043,-0.997001
3,198,4,25.5907,53,14648,49,0.508067,0.453488,0.381143,0.582392,0.615245,0.225523,0,43,0.025386,0.389647,-0.208983
3,198,4,25.5907,54,14698,49,0.414961,0.313953,0.379185,0.681675,0.28503,0.290627,1,31,0.027344,0.290364,0.828418
3,198,4,25.5907,55,14748,49,0.314651,0.046512,0.383285,0.364399,0.464408,0.381948,0,8,0.023245,0.60764,0.264884
3,198,4,25.5907,56,14798,49,0.531348,0.430233,0.377813,0.723153,0.594192,0.211665,1,41,0.028716,0.248886,-2.692609
3,198,4,25.5907,57,14848,49,0.520706,0.534884,0.356934,0.757264,0.433744,0.21789,0,50,0.049595,0.214775,3.086513
3,198,4,25.5907,58,14898,49,0.488625,0.197674,0.380287,0.800912,0.575625,0.237788,0,21,0.026242,0.171127,-2.75094
3,198,4,25.5907,59,14948,49,0.412331,0.011628,0.39841,0.488113,0.751175,0.292716,0,5,0.008119,0.483926,-0.636018
3,198,4,25.5907,60,14998,49,0.357584,0.267442,0.375198,0.592769,0.194929,0.339792,0,27,0.031331,0.37927,2.336255
3,198,4,25.5907,61,15048,50,0.463296,0.383721,0.377315,0.748967,0.343181,0.254774,1,37,0.029214,0.223072,2.802001
3,198,4,25.5907,62,15098,50,0.54031,0.209302,0.380042,0.66154,0.910355,0.20656,1,22,0.026487,0.310499,-1.136099
3,198,4,25.5907,63,15148,50,0.312267,0.034884,0.379559,0.47981,0.354813,0.384437,0,7,0.02697,0.492229,2.838544
3,198,4,25.5907,64,15198,50,0.298125,0.046512,0.367069,0.590756,0.188165,0.399535,1,8,0.03946,0.381283,2.315003
3,198,4,25.5907,65,15248,50,0.67773,0.802326,0.381146,0.766609,0.76084,0.142061,0,73,0.025383,0.20543,-0.666383
3,198,4,25.5907,66,15298,50,0.381045,0.430233,0.376626,0.663332,0.053988,0.318757,0,41,0.029903,0.308707,1.554259
3,198,4,25.5907,67,15348,50,0.49029,0.372093,0.381033,0.697309,0.510725,0.236712,1,36,0.025496,0.27473,0.119376
3,198,4,25.5907,68,15398,50,0.685978,0.534884,0.379902,0.878223,0.950904,0.138905,0,50,0.026627,0.093816,-1.263486
3,198,4,25.5907,69,15448,50,0.2398,0.046512,0.371727,0.467696,0.073266,0.468333,1,8,0.034802,0.504343,1.954038
3,198,4,25.5907,70,15498,50,0.509992,0.197674,0.375511,0.793368,0.673413,0.224343,0,21,0.031018,0.178671,-2.443731
3,198,4,25.5907,71,15548,51,0.401047,0.139535,0.379226,0.537707,0.54772,0.301854,0,16,0.027303,0.434332,-2.838607
3,198,4,25.5907,72,15598,51,0.302659,0.162791,0.377813,0.391511,0.278522,0.394631,1,18,0.028716,0.580528,2.59887
3,198,4,25.5907,73,15648,51,0.51973,0.162791,0.37587,0.611723,0.928537,0.21847,0,18,0.030659,0.360315,-1.642234
3,198,4,25.5907,74,15698,51,0.522629,0.360465,0.37814,0.584954,0.766957,0.216752,0,35,0.028389,0.387084,-2.149853
3,198,4,25.5907,75,15748,51,0.435934,0.081395,0.3837,0.492492,0.786147,0.274489,0,11,0.022829,0.479547,-0.745887
3,198,4,25.5907,76,15798,51,0.488049,0.325581,0.382273,0.880678,0.363663,0.238162,1,32,0.024256,0.091361,2.866346
3,198,4,25.5907,77,15848,51,0.341174,0.046512,0.383767,0.841411,0.093007,0.355326,0,8,0.022762,0.130628,2.016056
3,198,4,25.5907,78,15898,51,0.50225,0.139535,0.380119,0.691836,0.79751,0.229124,1,16,0.02641,0.280203,-2.053867
3,198,4,25.5907,79,15948,51,0.503676,0.383721,0.375515,0.762096,0.493373,0.228236,1,37,0.031014,0.209943,0.17389
3,198,4,25.5907,80,15998,51,0.526325,0.348837,0.37704,0.727008,0.652414,0.214581,1,34,0.029489,0.245031,-2.509701
3,198,4,25.5907,81,16048,52,0.367284,0.22093,0.379487,0.770043,0.098674,0.330932,1,23,0.027043,0.201996,2.033861
3,198,4,25.5907,82,16098,52,0.582826,0.348837,0.383493,0.875686,0.723288,0.183971,0,34,0.023036,0.096353,-2.287043
3,198,4,25.5907,83,16148,52,0.287883,0.023256,0.380775,0.476992,0.270508,0.410839,1,6,0.025754,0.495047,0.874039
3,198,4,25.5907,84,16198,52,0.551915,0.755814,0.376544,0.849792,0.225509,0.200132,0,69,0.029985,0.122247,1.015408
3,198,4,25.5907,85,16248,52,0.393351,0.337209,0.376026,0.369781,0.490389,0.308248,0,33,0.030503,0.602258,-3.018718
3,198,4,25.5907,86,16298,52,0.379614,0.069767,0.390502,0.724231,0.333955,0.320002,1,10,0.016027,0.247807,0.674714
3,198,4,25.5907,87,16348,52,0.351531,0.255814,0.379062,0.698757,0.07249,0.345442,0,26,0.027467,0.273282,1.496133
3,198,4,25.5907,88,16398,52,0.537562,0.697674,0.381051,0.759847,0.311675,0.208112,1,64,0.025478,0.212192,2.703021
3,198,4,25.5907,89,16448,52,0.423308,0.337209,0.381768,0.555019,0.419235,0.284094,1,33,0.024761,0.41702,3.040933
3,198,4,25.5907,90,16498,52,0.646338,0.94186,0.377972,0.742074,0.523445,0.154744,0,85,0.028557,0.229965,0.079415
3,198,4,25.5907,91,16548,53,0.356306,0.302326,0.380758,0.738692,0.003449,0.340978,0,30,0.025771,0.233347,1.713032
3,198,4,25.5907,92,16598,53,0.339184,0.151163,0.378432,0.473628,0.353512,0.357258,0,17,0.028097,0.498411,0.613275
3,198,4,25.5907,93,16648,53,0.366274,0.162791,0.370989,0.448037,0.483279,0.331844,0,18,0.03554,0.524002,-3.041052
3,198,4,25.5907,94,16698,53,0.316415,0.0,0.406529,0.694627,0.164503,0.380118,0,4,0.0,0.277412,1.207064
3,198,4,25.5907,95,16748,53,0.292199,0.046512,0.392741,0.531922,0.19762,0.406037,0,8,0.013788,0.440117,1.103023
3,198,4,25.5907,96,16798,53,0.433991,0.290698,0.370774,0.853666,0.220825,0.275946,1,29,0.035755,0.118373,1.030123
3,198,4,25.5907,97,16848,53,0.42996,0.383721,0.383512,0.712193,0.240414,0.278992,0,37,0.023017,0.259846,0.968585
3,198,4,25.5907,98,16898,53,0.36254,0.22093,0.375488,0.527851,0.325893,0.335236,0,23,0.031041,0.444188,0.700042
3,198,4,25.5907,99,16948,53,0.320315,0.209302,0.370103,0.528693,0.173162,0.376101,1,22,0.036426,0.443346,1.179861
3,198,4,25.5907,100,16998,53,0.415413,0.209302,0.379312,0.645839,0.4272,0.290269,0,22,0.027218,0.326199,0.381776
3,198,4,25.5907,101,17048,54,0.300725,0.023256,0.385809,0.477513,0.316321,0.396716,0,6,0.02072,0.494526,2.717618
3,198,4,25.5907,102,17098,54,0.49198,0.034884,0.382186,0.851028,0.699824,0.235625,1,7,0.024343,0.121011,-0.474695
3,198,4,25.5907,103,17148,54,0.627882,0.430233,0.378391,0.74346,0.959443,0.162722,0,41,0.028138,0.228579,-1.545141
3,198,4,25.5907,104,17198,54,0.309965,0.162791,0.377691,0.35647,0.342909,0.386855,0,18,0.028838,0.615569,0.646585
3,198,4,25.5907,105,17248,54,0.355181,0.337209,0.380709,0.495269,0.207537,0.342024,0,33,0.02582,0.47677,1.071868
3,198,4,25.5907,106,17298,54,0.566184,0.22093,0.378862,0.928239,0.736704,0.192503,0,23,0.027667,0.0438,-0.590558
3,198,4,25.5907,107,17348,54,0.464967,0.197674,0.387394,0.63709,0.637708,0.253617,1,21,0.019135,0.334949,-0.279551
3,198,4,25.5907,108,17398,54,0.505241,0.488372,0.379412,0.72757,0.425609,0.227266,0,46,0.027117,0.244469,3.060956
3,198,4,25.5907,109,17448,54,0.484839,0.465116,0.379199,0.620797,0.474245,0.240253,1,44,0.02733,0.351242,0.233981
3,198,4,25.5907,110,17498,54,0.436497,0.127907,0.379775,0.544379,0.693928,0.274068,0,15,0.026754,0.42766,-0.456174
3,198,4,25.5907,111,17548,55,0.313782,0.093023,0.375982,0.734288,0.051834,0.382854,1,12,0.030547,0.237751,1.886708
3,198,4,25.5907,112,17598,55,0.548322,0.348837,0.379572,0.892152,0.572726,0.202101,1,34,0.026957,0.079887,-2.760046
3,198,4,25.5907,113,17648,55,0.482191,0.337209,0.385071,0.933827,0.272655,0.241993,0,33,0.021458,0.038212,0.867295
3,198,4,25.5907,114,17698,55,0.389008,0.360465,0.380463,0.777678,0.037425,0.311917,0,35,0.026066,0.194361,1.841439
3,198,4,25.5907,115,17748,55,0.515183,0.383721,0.382265,0.716163,0.578581,0.221193,0,37,0.024264,0.255875,-2.741652
3,198,4,25.5907,116,17798,55,0.514137,0.372093,0.35504,0.846154,0.48326,0.221824,0,36,0.051489,0.125885,-3.041114
3,198,4,25.5907,117,17848,55,0.490296,0.534884,0.380272,0.769751,0.276278,0.236708,1,50,0.026257,0.202288,2.591819
3,198,4,25.5907,118,17898,55,0.403317,0.511628,0.378384,0.598561,0.124694,0.299993,0,48,0.028145,0.373478,2.115605
3,198,4,25.5907,119,17948,55,0.429702,0.267442,0.382294,0.743053,0.326018,0.279188,0,27,0.024235,0.228986,0.699651
3,198,4,25.5907,120,17998,55,0.478069,0.290698,0.37721,0.601221,0.643149,0.244725,0,29,0.029319,0.370818,-0.296646
3,198,4,25.5907,121,18048,56,0.349198,0.069767,0.384333,0.614122,0.32857,0.347644,0,10,0.022196,0.357917,2.756098
3,198,4,25.5907,122,18098,56,0.460042,0.302326,0.378624,0.667821,0.491398,0.257042,0,30,0.027905,0.304218,0.180095
3,198,4,25.5907,123,18148,56,0.538426,0.186047,0.380578,0.591711,0.995366,0.207623,0,20,0.025951,0.380328,-1.432283
3,198,4,25.5907,124,18198,56,0.500477,0.290698,0.375758,0.8929,0.44255,0.230234,0,29,0.030771,0.079139,0.333553
3,198,4,25.5907,125,18248,56,0.482341,0.174419,0.377775,0.546299,0.830872,0.241893,0,19,0.028754,0.42574,-1.949058
3,198,4,25.5907,126,18298,56,0.576742,0.209302,0.379203,0.735697,0.982766,0.187045,0,22,0.027326,0.236342,-1.471867
3,198,4,25.5907,127,18348,56,0.331021,0.151163,0.378878,0.793047,0.000995,0.365291,0,17,0.027651,0.178992,1.726992
3,198,4,25.5907,128,18398,56,0.507572,0.348837,0.380063,0.905591,0.395794,0.225827,0,34,0.026466,0.066448,2.967291
3,198,4,25.5907,129,18448,56,0.544867,0.511628,0.377297,0.849923,0.44062,0.204012,0,48,0.029232,0.122116,0.339616
3,198,4,25.5907,130,18498,56,0.543916,0.44186,0.377922,0.681646,0.674235,0.204541,0,42,0.028607,0.290392,-2.441147
3,198,4,25.5907,131,18548,57,0.545319,0.581395,0.381402,0.957667,0.26081,0.203761,1,54,0.025127,0.014372,2.543225
3,198,4,25.5907,132,18598,57,0.582399,0.930233,0.377025,0.854992,0.167349,0.184185,0,84,0.029504,0.117047,2.249607
