seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
2,110,3,19.9303,4,2160,24,0.224996,0.209302,0.238712,0.26364,0.188329,0.487605,1,21,0.021585,0.532213,0.83441
2,110,3,19.9303,5,2210,24,0.263313,0.127907,0.236289,0.116965,0.572092,0.439277,0,14,0.024008,0.385538,-1.554522
2,110,3,19.9303,6,2260,24,0.252893,0.546512,0.232659,0.195229,0.037172,0.451924,1,50,0.027638,0.073344,0.359535
2,110,3,19.9303,7,2310,24,0.25102,0.244186,0.234674,0.041474,0.483744,0.454236,0,24,0.025624,0.310048,-1.27697
2,110,3,19.9303,8,2360,24,0.289839,0.116279,0.236965,0.204504,0.601608,0.408656,1,13,0.023333,0.473077,2.132765
2,110,3,19.9303,9,2410,24,0.230737,0.139535,0.237381,0.237068,0.308964,0.480039,0,15,0.022916,0.505641,1.213395
2,110,3,19.9303,10,2460,24,0.154541,0.0,0.260298,0.045966,0.311901,0.590769,0,3,0.0,0.314539,-0.737108
2,110,3,19.9303,11,2510,25,0.186415,0.174419,0.234017,0.055984,0.28124,0.541639,1,18,0.026281,0.212589,-0.640784
2,110,3,19.9303,12,2560,25,0.121062,0.081395,0.23635,0.078563,0.08794,0.647178,1,10,0.023948,0.19001,-0.033515
2,110,3,19.9303,13,2610,25,0.168236,0.209302,0.230128,0.081774,0.151741,0.569136,1,21,0.030169,0.350347,-0.233952
2,110,3,19.9303,14,2660,25,0.305776,0.093023,0.233386,0.074512,0.822181,0.391295,1,11,0.026912,0.194061,2.825715
2,110,3,19.9303,15,2710,25,0.243789,0.05814,0.233402,0.493737,0.189875,0.463272,0,8,0.026895,0.762311,-0.353754
2,110,3,19.9303,16,2760,25,0.26208,0.22093,0.234716,0.030243,0.562432,0.440754,1,22,0.025581,0.23833,-1.524175
2,110,3,19.9303,17,2810,25,0.249631,0.22093,0.234557,0.081885,0.461152,0.455957,0,22,0.02574,0.186688,1.691508
2,110,3,19.9303,18,2860,25,0.349807,0.011628,0.239858,0.260789,0.886954,0.347068,1,4,0.020439,0.529362,-2.543693
2,110,3,19.9303,19,2910,25,0.296851,0.034884,0.219057,0.136082,0.797381,0.400924,0,6,0.041241,0.404655,-2.26229
2,110,3,19.9303,20,2960,25,0.306449,0.139535,0.230411,0.095226,0.760625,0.390578,0,15,0.029886,0.173347,-2.146818
2,110,3,19.9303,21,3010,26,0.204034,0.151163,0.235262,0.222912,0.2068,0.516258,0,16,0.025036,0.045662,-0.406925
2,110,3,19.9303,22,3060,26,0.301185,0.093023,0.227696,0.097761,0.78626,0.396219,1,11,0.032601,0.170812,2.712865
2,110,3,19.9303,23,3110,26,0.379513,0.139535,0.239452,0.21683,0.922235,0.32009,0,15,0.020846,0.485403,-2.654531
2,110,3,19.9303,24,3160,26,0.312933,0.046512,0.239347,0.488083,0.477789,0.38374,0,7,0.020951,0.756657,1.743775
2,110,3,19.9303,25,3210,26,0.281619,0.046512,0.232888,0.386937,0.460137,0.41791,0,7,0.027409,0.65551,-1.202808
2,110,3,19.9303,26,3260,26,0.147408,0.081395,0.237624,0.153037,0.117577,0.60236,1,10,0.022674,0.42161,0.612136
2,110,3,19.9303,27,3310,26,0.161462,0.046512,0.244527,0.165319,0.189491,0.579736,0,7,0.015771,0.103254,0.838059
2,110,3,19.9303,28,3360,26,0.126131,0.081395,0.234007,0.035608,0.153514,0.638303,1,10,0.026291,0.232965,0.725035
2,110,3,19.9303,29,3410,26,0.202385,0.05814,0.236212,0.278202,0.236985,0.518582,1,8,0.024085,0.546775,-0.501754
2,110,3,19.9303,30,3460,26,0.241814,0.0,0.260298,0.358226,0.348732,0.465771,0,3,0.0,0.626799,-0.852818
2,110,3,19.9303,31,3510,27,0.22535,0.162791,0.237734,0.083287,0.417589,0.487135,0,17,0.022563,0.35186,1.55465
2,110,3,19.9303,32,3560,27,0.419526,0.127907,0.2349,0.513369,0.801928,0.287035,0,14,0.025397,0.781942,-2.276575
2,110,3,19.9303,33,3610,27,0.350312,0.186047,0.22567,0.195996,0.793536,0.346591,1,19,0.034627,0.464569,2.735723
2,110,3,19.9303,34,3660,27,0.363327,0.186047,0.238328,0.050014,0.978918,0.334519,0,19,0.02197,0.21856,-2.832606
2,110,3,19.9303,35,3710,27,0.327943,0.104651,0.235876,0.173842,0.797401,0.368367,0,12,0.024421,0.094732,2.747866
2,110,3,19.9303,36,3760,27,0.195111,0.151163,0.228646,0.174319,0.226317,0.528959,0,16,0.031651,0.094254,-0.46824
2,110,3,19.9303,37,3810,27,0.303587,0.267442,0.239516,0.204763,0.502626,0.393635,0,26,0.020782,0.063811,1.821804
2,110,3,19.9303,38,3860,27,0.361894,0.255814,0.238029,0.022196,0.931536,0.335827,0,25,0.022268,0.29077,-3.113923
2,110,3,19.9303,39,3910,27,0.239481,0.0,0.260298,0.606287,0.091339,0.46874,0,3,0.0,0.874861,0.529706
2,110,3,19.9303,40,3960,27,0.142446,0.116279,0.231084,0.114987,0.107433,0.610557,0,13,0.029214,0.383561,0.580268
2,110,3,19.9303,41,4010,28,0.228204,0.267442,0.230122,0.093569,0.321682,0.483363,0,26,0.030176,0.175004,-0.767837
2,110,3,19.9303,42,4060,28,0.345705,0.034884,0.237146,0.281411,0.829378,0.350968,0,6,0.023152,0.549985,2.848325
2,110,3,19.9303,43,4110,28,0.108734,0.093023,0.230088,0.082115,0.02971,0.66928,0,11,0.03021,0.350689,0.336094
2,110,3,19.9303,44,4160,28,0.277446,0.22093,0.224045,0.000497,0.664313,0.422687,1,22,0.036252,0.268076,2.329757
2,110,3,19.9303,45,4210,28,0.14565,0.197674,0.238018,0.104975,0.041934,0.605251,0,20,0.02228,0.163599,0.374495
2,110,3,19.9303,46,4260,28,0.222317,0.139535,0.238159,0.128122,0.383452,0.491176,1,15,0.022138,0.140451,-0.961895
2,110,3,19.9303,47,4310,28,0.299159,0.186047,0.225956,0.033197,0.751435,0.398412,0,19,0.034342,0.301771,-2.117947
2,110,3,19.9303,48,4360,28,0.188936,0.0,0.260298,0.017454,0.477992,0.537932,1,3,0.0,0.286028,-1.258901
2,110,3,19.9303,49,4410,28,0.164551,0.011628,0.239858,0.027653,0.379065,0.574878,1,4,0.020439,0.296227,1.433625
2,110,3,19.9303,50,4460,28,0.269824,0.046512,0.241822,0.130477,0.660487,0.431554,1,7,0.018476,0.138096,-1.832225
2,110,3,19.9303,51,4510,29,0.188553,0.186047,0.241325,0.104107,0.222735,0.538493,0,19,0.018972,0.37268,0.942499
2,110,3,19.9303,52,4560,29,0.140298,0.023256,0.249253,0.16994,0.118744,0.61414,1,5,0.011045,0.438513,0.615803
2,110,3,19.9303,53,4610,29,0.277578,0.22093,0.23692,0.087746,0.564714,0.422535,1,22,0.023378,0.35632,-1.531344
2,110,3,19.9303,54,4660,29,0.113555,0.116279,0.227186,0.027192,0.083563,0.660549,0,13,0.033112,0.241382,-0.019765
2,110,3,19.9303,55,4710,29,0.405151,0.337209,0.233346,0.055295,0.994755,0.298498,0,32,0.026951,0.213279,-2.915314
2,110,3,19.9303,56,4760,29,0.390215,0.127907,0.231782,0.227186,0.973985,0.310893,0,14,0.028515,0.495759,-2.817107
2,110,3,19.9303,57,4810,29,0.351923,0.209302,0.238506,0.40194,0.557945,0.345073,1,21,0.021792,0.670513,-1.510078
2,110,3,19.9303,58,4860,29,0.362375,0.267442,0.232628,0.051736,0.897694,0.335387,1,26,0.02767,0.216837,-2.577433
2,110,3,19.9303,59,4910,29,0.182664,0.139535,0.235599,0.050225,0.305298,0.547202,1,15,0.024699,0.318798,-0.716364
2,110,3,19.9303,60,4960,29,0.255323,0.081395,0.230135,0.223811,0.48595,0.448943,0,10,0.030163,0.492384,-1.283899
2,110,3,19.9303,61,5010,30,0.351007,0.081395,0.226467,0.508854,0.58731,0.345936,0,10,0.03383,0.777427,-1.602332
2,110,3,19.9303,62,5060,30,0.190852,0.023256,0.234859,0.358371,0.146923,0.535132,1,5,0.025438,0.626945,0.70433
2,110,3,19.9303,63,5110,30,0.240941,0.337209,0.23154,0.031711,0.363306,0.466879,1,32,0.028758,0.236863,-0.898602
2,110,3,19.9303,64,5160,30,0.245671,0.05814,0.222358,0.168382,0.533806,0.460902,0,8,0.03794,0.100191,-1.434245
2,110,3,19.9303,65,5210,30,0.187163,0.093023,0.238531,0.148732,0.268364,0.540538,0,11,0.021767,0.417305,1.085846
2,110,3,19.9303,66,5260,30,0.161878,0.069767,0.237213,0.144801,0.195729,0.57908,0,9,0.023085,0.413374,0.857657
