seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
4,143,4,26.8013,4,6193,32,0.429528,0.523256,0.243084,0.002997,0.948774,0.279321,1,49,0.030507,0.547804,-2.716687
4,143,4,26.8013,5,6243,32,0.174594,0.104651,0.247872,0.187981,0.157871,0.559364,1,13,0.025718,0.36282,0.759941
4,143,4,26.8013,6,6293,32,0.31676,0.418605,0.251252,0.340345,0.256838,0.37976,0,40,0.022339,0.210455,-0.542906
4,143,4,26.8013,7,6343,32,0.423402,0.534884,0.249123,0.403375,0.506227,0.284021,1,50,0.024467,0.147426,-1.326385
4,143,4,26.8013,8,6393,32,0.263659,0.372093,0.244944,0.274942,0.162656,0.438863,0,36,0.028646,0.275858,-0.247024
4,143,4,26.8013,9,6443,32,0.286601,0.290698,0.239898,0.266643,0.349165,0.412276,0,29,0.033693,0.284158,1.360908
4,143,4,26.8013,10,6493,32,0.286594,0.116279,0.252222,0.271843,0.506032,0.412284,1,14,0.021369,0.278958,-1.325772
4,143,4,26.8013,11,6543,33,0.385946,0.27907,0.246477,0.396239,0.621997,0.31453,0,28,0.027114,0.154561,2.218034
4,143,4,26.8013,12,6593,33,0.221996,0.116279,0.248402,0.270796,0.252508,0.491605,1,14,0.025189,0.280005,-0.529304
4,143,4,26.8013,13,6643,33,0.356028,0.232558,0.199175,0.285925,0.706455,0.341236,0,24,0.074415,0.264876,2.483369
4,143,4,26.8013,14,6693,33,0.26669,0.27907,0.246552,0.347416,0.193723,0.435254,1,28,0.027039,0.203385,0.872574
4,143,4,26.8013,15,6743,33,0.438709,0.255814,0.244046,0.351292,0.903686,0.272421,0,26,0.029545,0.199509,3.102989
4,143,4,26.8013,16,6793,33,0.362693,0.186047,0.240709,0.266654,0.757363,0.335096,0,20,0.032881,0.284147,2.6433
4,143,4,26.8013,17,6843,33,0.413807,0.383721,0.242902,0.267235,0.761372,0.291542,1,37,0.030689,0.283566,-2.127947
4,143,4,26.8013,18,6893,33,0.177016,0.209302,0.247785,0.010061,0.240914,0.555687,1,22,0.025805,0.54074,-0.492879
4,143,4,26.8013,19,6943,33,0.279691,0.046512,0.255069,0.221595,0.595587,0.42011,0,8,0.018521,0.772396,-1.607117
4,143,4,26.8013,20,6993,33,0.537897,0.709302,0.248114,0.418283,0.775887,0.207922,0,65,0.025476,0.132518,2.701496
4,143,4,26.8013,21,7043,34,0.250484,0.302326,0.249553,0.266235,0.183821,0.4549,1,30,0.024037,0.284566,-0.313515
4,143,4,26.8013,22,7093,34,0.445372,0.406977,0.250745,0.216902,0.906864,0.267522,1,39,0.022846,0.333898,-2.585024
4,143,4,26.8013,23,7143,34,0.407411,0.5,0.249354,0.292059,0.58823,0.296666,0,47,0.024237,0.258742,2.111953
