seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
3,203,5,33.6446,4,12653,45,0.93329,1.94186,0.237412,0.651185,0.902703,0.070818,0,172,0.024345,0.211669,-0.823169
3,203,5,33.6446,5,12703,45,0.606477,1.27907,0.232052,0.827847,0.086939,0.172492,0,115,0.029705,0.035007,2.897216
3,203,5,33.6446,6,12753,45,0.623018,1.011628,0.235641,0.71973,0.525074,0.164892,0,92,0.026117,0.143124,0.974523
3,203,5,33.6446,7,12803,45,0.564992,0.674419,0.235326,0.576356,0.773868,0.193129,0,63,0.026432,0.286498,-1.227917
3,203,5,33.6446,8,12853,45,0.374047,0.197674,0.235645,0.645925,0.416943,0.324891,0,22,0.026113,0.216929,-2.34923
3,203,5,33.6446,9,12903,45,0.563921,0.395349,0.231852,0.683974,0.944508,0.193693,0,39,0.029906,0.17888,-0.343167
3,203,5,33.6446,10,12953,45,0.488723,0.697674,0.230931,0.652706,0.373582,0.237724,0,65,0.030827,0.210148,-2.485451
3,203,5,33.6446,11,13003,46,0.410456,0.360465,0.237102,0.628458,0.415798,0.294216,1,36,0.024656,0.234396,-2.352826
3,203,5,33.6446,12,13053,46,0.597391,0.953488,0.23218,0.693495,0.510399,0.176815,0,87,0.029578,0.169359,-2.055628
3,203,5,33.6446,13,13103,46,0.440237,0.581395,0.235242,0.634826,0.309485,0.27129,0,55,0.026516,0.228028,1.651814
3,203,5,33.6446,14,13153,46,0.47151,0.44186,0.2354,0.683875,0.524903,0.249137,1,43,0.026357,0.178979,-2.010063
3,203,5,33.6446,15,13203,46,0.474513,0.895349,0.233706,0.750918,0.018078,0.247107,0,82,0.028051,0.111936,2.680885
3,203,5,33.6446,16,13253,46,0.375744,0.430233,0.235408,0.595019,0.242315,0.323393,1,42,0.02635,0.267835,-2.897838
3,203,5,33.6446,17,13303,46,0.383844,0.22093,0.234557,0.421481,0.658407,0.316336,0,24,0.027201,0.441373,0.555643
3,203,5,33.6446,18,13353,46,0.536226,0.569767,0.236081,0.771755,0.567298,0.208871,1,54,0.025676,0.091099,0.84187
