seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
4,164,4,26.0851,4,9164,38,0.35771,0.360465,0.310449,0.646884,0.113041,0.339676,1,35,0.028024,0.104637,-0.187126
4,164,4,26.0851,5,9214,38,0.240914,0.116279,0.315699,0.112916,0.418763,0.466914,1,14,0.022775,0.638606,1.483587
4,164,4,26.0851,6,9264,38,0.418395,0.139535,0.300333,0.721268,0.512445,0.287921,0,16,0.03814,0.030253,1.777897
4,164,4,26.0851,7,9314,38,0.341302,0.104651,0.301074,0.651926,0.307556,0.355203,1,13,0.037399,0.099596,-0.798211
4,164,4,26.0851,8,9364,38,0.268567,0.069767,0.317689,0.63465,0.052162,0.433035,0,10,0.020784,0.116871,0.004132
4,164,4,26.0851,9,9414,38,0.407044,0.127907,0.309016,0.635709,0.555544,0.296963,1,15,0.029457,0.115813,-1.577291
4,164,4,26.0851,10,9464,38,0.411694,0.069767,0.299514,0.569093,0.7084,0.293225,1,10,0.038959,0.182429,2.393507
4,164,4,26.0851,11,9514,39,0.362354,0.27907,0.307552,0.524105,0.338687,0.335407,1,28,0.030921,0.227416,-0.896015
4,164,4,26.0851,12,9564,39,0.452905,0.197674,0.31475,0.615283,0.683911,0.262089,1,21,0.023723,0.136239,2.316573
4,164,4,26.0851,13,9614,39,0.547416,0.476744,0.312625,0.715874,0.684421,0.2026,0,45,0.025848,0.035647,-1.98217
4,164,4,26.0851,14,9664,39,0.527034,0.604651,0.297843,0.546004,0.659638,0.214167,0,56,0.04063,0.205518,-1.904312
4,164,4,26.0851,15,9714,39,0.510749,0.197674,0.315682,0.59822,0.931419,0.223881,0,21,0.022791,0.153302,3.094142
4,164,4,26.0851,16,9764,39,0.517594,0.488372,0.306819,0.704564,0.570621,0.219745,0,46,0.031655,0.046958,-1.624655
4,164,4,26.0851,17,9814,39,0.450334,0.139535,0.31146,0.350445,0.999897,0.26393,1,16,0.027013,0.401076,-2.973914
4,164,4,26.0851,18,9864,39,0.290682,0.151163,0.313925,0.525226,0.172415,0.407718,1,17,0.024549,0.226296,-0.373654
4,164,4,26.0851,19,9914,39,0.402075,0.627907,0.317302,0.582287,0.080804,0.30101,0,58,0.021171,0.169235,-0.085849
4,164,4,26.0851,20,9964,39,0.480239,0.616279,0.311738,0.640973,0.351966,0.243283,1,57,0.026735,0.110549,-0.937731
4,164,4,26.0851,21,10014,40,0.25556,0.116279,0.310329,0.44624,0.149393,0.448652,0,14,0.028144,0.305282,-0.30133
4,164,4,26.0851,22,10064,40,0.524034,0.395349,0.312591,0.562569,0.825626,0.215924,0,38,0.025882,0.188952,2.761783
4,164,4,26.0851,23,10114,40,0.46258,0.313953,0.314023,0.391323,0.831021,0.255271,1,31,0.02445,0.360199,-2.442728
4,164,4,26.0851,24,10164,40,0.488673,0.569767,0.311094,0.534415,0.539417,0.237757,0,53,0.027379,0.217107,1.862631
4,164,4,26.0851,25,10214,40,0.234957,0.05814,0.299309,0.03151,0.550871,0.474552,0,9,0.039164,0.720012,-1.56261
4,164,4,26.0851,26,10264,40,0.334476,0.244186,0.312325,0.398436,0.382957,0.361869,0,25,0.026148,0.353086,-1.035093
4,164,4,26.0851,27,10314,40,0.461042,0.313953,0.307273,0.549376,0.673564,0.256343,0,31,0.0312,0.202145,-1.948061
4,164,4,26.0851,28,10364,40,0.32944,0.197674,0.315351,0.57922,0.225516,0.366867,0,21,0.023122,0.172302,-0.540475
4,164,4,26.0851,29,10414,40,0.370558,0.27907,0.312597,0.734635,0.155932,0.327993,0,28,0.025876,0.016887,0.657878
4,164,4,26.0851,30,10464,40,0.548334,0.44186,0.307162,0.583945,0.860368,0.202094,0,42,0.031311,0.167577,-2.534923
4,164,4,26.0851,31,10514,41,0.317498,0.127907,0.310424,0.562833,0.268828,0.378998,0,15,0.028049,0.188689,1.012552
4,164,4,26.0851,32,10564,41,0.441157,0.27907,0.316269,0.661043,0.508245,0.270611,1,28,0.022204,0.090479,1.764702
4,164,4,26.0851,33,10614,41,0.26821,0.22093,0.306402,0.420611,0.124897,0.433456,0,23,0.032071,0.33091,-0.224374
4,164,4,26.0851,34,10664,41,0.516435,0.302326,0.314166,0.540768,0.90848,0.22044,0,30,0.024307,0.210754,3.022077
4,164,4,26.0851,35,10714,41,0.497589,0.465116,0.308934,0.599739,0.616569,0.232052,0,44,0.029539,0.151782,-1.769005
4,164,4,26.0851,36,10764,41,0.459425,0.418605,0.307175,0.478088,0.633833,0.257475,0,40,0.031298,0.273434,2.159249
4,164,4,26.0851,37,10814,41,0.362676,0.511628,0.313312,0.382982,0.242781,0.335112,0,48,0.025161,0.368539,-0.594716
4,164,4,26.0851,38,10864,41,0.348922,0.395349,0.290818,0.393618,0.315903,0.347905,0,38,0.047655,0.357903,-0.824436
4,164,4,26.0851,39,10914,41,0.460907,0.418605,0.314812,0.610996,0.499217,0.256437,0,40,0.023661,0.140525,-1.400333
4,164,4,26.0851,40,10964,41,0.285666,0.127907,0.315609,0.594826,0.104322,0.413328,0,15,0.022864,0.156695,0.495741
4,164,4,26.0851,41,11014,42,0.33253,0.255814,0.31725,0.484139,0.272917,0.363792,0,26,0.021223,0.267382,-0.68939
4,164,4,26.0851,42,11064,42,0.498754,0.406977,0.303774,0.573641,0.710623,0.231317,0,39,0.034699,0.177881,2.400491
4,164,4,26.0851,43,11114,42,0.294044,0.069767,0.31016,0.345044,0.451202,0.404002,0,10,0.028313,0.406477,1.585497
4,164,4,26.0851,44,11164,42,0.458309,0.476744,0.310074,0.660468,0.38595,0.258258,0,45,0.028399,0.091054,1.380502
4,164,4,26.0851,45,11214,42,0.341926,0.209302,0.314504,0.429824,0.414075,0.354599,0,22,0.023969,0.321697,1.468857
4,164,4,26.0851,46,11264,42,0.595119,0.686047,0.314617,0.598639,0.781175,0.177912,0,63,0.023856,0.152883,-2.286132
4,164,4,26.0851,47,11314,42,0.494478,0.174419,0.322408,0.543729,0.937356,0.234027,0,19,0.016065,0.207793,3.112794
4,164,4,26.0851,48,11364,42,0.434612,0.093023,0.308412,0.484463,0.852549,0.275479,1,12,0.030061,0.267058,-2.510358
4,164,4,26.0851,49,11414,42,0.333613,0.383721,0.311137,0.551766,0.087826,0.362721,0,37,0.027336,0.199755,-0.107912
4,164,4,26.0851,50,11464,42,0.179451,0.104651,0.312958,0.23575,0.064443,0.552013,0,13,0.025516,0.515771,0.370456
4,164,4,26.0851,51,11514,43,0.341196,0.197674,0.314562,0.457184,0.395363,0.355305,0,21,0.023911,0.294338,1.410072
4,164,4,26.0851,52,11564,43,0.382199,0.069767,0.31191,0.461782,0.685335,0.317757,0,10,0.026563,0.28974,2.321047
