window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_torque_contested,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup,dev_mean_score,dev_max_score,dev_n_responding,dev_mean_gf
16,4699,3057,2,4,3,1.7057,1,136.3,0,0,0.0,1.0,0.0,9,1.0,28,8,9,476,0,0.006018,0.0725,68.7023,11,3.8,0.0467,0.0159,0,0,0,0,0.086957,0.015625,25,0.8203,1.4594,0.6247,8,1,19,765,1171,497,1.0,0.0,0,0,0,0.021739,0.031886,0.6818,1.0,1,0.4615,0.9503,29,0.5385
17,4694,2975,0,0,3,1.8788,1,136.4,0,0,0.0,1.0,0.0,2,1.0,25,2,5,457,0,0.005625,0.0855,8.9286,12,4.8,0.056,0.0197,0,0,0,0,0.08547,0.015625,24,0.8172,1.4643,0.6122,8,1,16,816,1147,469,1.0,0.0,0,0,0,0.042735,0.033091,1.2914,1.0,1,0.5018,0.6973,28,0.4982
18,4666,2912,2,5,1,1.9313,1,135.0,0,0,0.0,1.0,0.0,10,1.0,20,2,7,459,0,0.006705,0.097,80.6452,12,5.1,0.0612,0.0265,2,1,0,0,0.097015,0.015625,24,0.8389,1.4718,0.6001,6,1,13,720,1179,441,1.0,0.0,0,0,0,0.052239,0.035107,1.488,1.0,1,0.5015,0.8435,25,0.4985
19,4645,2891,2,5,3,1.835,1,133.4,0,0,0.0,1.0,0.0,13,1.0,23,10,7,476,0,0.006167,0.1007,86.9565,13,4.6,0.0476,0.0191,1,0,0,0,0.120805,0.015625,25,0.8707,1.4718,0.5915,6,2,15,774,1114,450,1.0,0.0,0,0,0,0.053691,0.036965,1.4525,1.0,1,0.3563,0.8398,20,0.6437
20,4641,2958,0,0,3,1.9667,2,133.3,0,0,0.0,1.0,0.0,6,1.0,23,6,6,445,0,0.00595,0.0821,47.619,14,5.5,0.0529,0.0167,0,0,0,0,0.08209,0.015625,24,0.8097,1.5091,0.5864,5,2,16,800,1169,456,1.0,0.0,0,0,0,0.037313,0.036998,1.0085,1.0009,0,0.4376,0.844,23,0.5624
21,4629,2909,1,3,3,1.9251,1,132.9,0,0,0.0,1.0,0.0,0,1.0,21,1,3,409,0,0.005986,0.084,0.0,15,6.6,0.0474,0.0177,0,0,0,0,0.117647,0.015625,22,0.8672,1.5595,0.5835,6,1,14,758,1155,492,1.0,0.0,0,0,0,0.02521,0.035876,0.7027,0.9703,0,0.4576,0.9629,23,0.5424
22,4619,2957,0,0,3,1.9172,1,131.9,0,0,0.0,1.0,0.0,5,1.0,23,5,3,415,0,0.005461,0.1017,44.2478,16,6.9,0.0524,0.0182,0,0,0,0,0.110169,0.015625,23,0.8582,1.568,0.5782,6,4,13,811,1141,450,1.0,0.0,0,0,0,0.008475,0.033266,0.2548,0.9255,0,0.41,0.8254,21,0.59
23,4610,3025,0,0,1,1.9309,1,131.4,0,0,0.0,1.0,0.0,4,1.0,22,4,5,425,0,0.00466,0.072,25.2101,17,8.1,0.056,0.0168,0,0,0,0,0.112,0.015625,23,0.8605,1.5703,0.5762,7,2,13,780,1235,472,1.0,0.0,0,0,0,0.032,0.033145,0.9654,0.9965,0,0.3949,0.687,23,0.6051
24,4604,2842,0,0,3,1.9853,1,131.2,0,0,0.0,1.0,0.0,1,1.0,19,1,4,384,0,0.004972,0.1034,0.0,18,9.4,0.0575,0.0272,0,0,0,0,0.103448,0.015625,20,0.849,1.6737,0.5766,7,0,12,755,1121,427,1.0,0.0,0,0,0,0.022989,0.032178,0.7144,0.9714,0,0.5185,0.9158,22,0.4815
25,4596,2945,2,5,3,1.9163,1,130.9,0,0,0.0,1.0,0.0,10,1.0,19,3,3,404,0,0.006296,0.094,80.3571,19,9.8,0.0559,0.0234,2,0,0,0,0.111111,0.015625,20,0.8594,1.7079,0.5757,6,0,13,780,1139,460,1.0,0.0,0,0,0,0.025641,0.031555,0.8126,0.9813,0,0.3884,0.8301,19,0.6116
26,4593,2791,2,5,3,1.9457,1,130.7,0,0,0.0,1.0,0.0,18,1.0,26,10,3,491,0,0.004958,0.0727,113.9241,20,7.9,0.0461,0.0171,2,0,0,0,0.121212,0.015625,23,0.8711,1.7443,0.5688,7,3,16,755,1053,437,1.0,0.0,0,0,0,0.012121,0.029705,0.4081,0.9408,0,0.3789,0.8575,19,0.6211
27,4588,2829,1,5,1,1.7883,2,130.9,0,0,0.0,1.0,0.0,7,1.0,24,3,5,494,0,0.004654,0.0763,46.875,21,8.9,0.0453,0.0171,1,0,0,0,0.114504,0.015625,23,0.8635,1.7977,0.564,7,1,16,768,1117,423,1.0,0.0,0,0,0,0.030534,0.029784,1.0252,1.0025,0,0.5136,0.9773,26,0.4864
28,4579,2800,2,3,3,1.9756,2,130.4,0,0,0.0,1.0,0.0,22,1.0,36,20,8,610,0,0.004325,0.0585,117.6471,22,6.6,0.0363,0.0124,0,0,0,0,0.073171,0.015625,29,0.7865,1.8416,0.5575,15,3,18,729,1093,451,1.0,0.0,0,0,0,0.029268,0.029735,0.9843,0.9984,0,0.2739,0.6597,24,0.7261
29,4562,2812,0,0,1,1.8425,2,129.9,0,0,0.0,1.0,0.0,3,1.0,30,3,9,555,0,0.003826,0.0774,18.75,23,8.8,0.0439,0.0179,0,0,0,0,0.107143,0.015625,27,0.8542,1.8833,0.5533,10,2,18,744,1099,450,1.0,0.0,0,0,0,0.02381,0.02917,0.8162,0.9816,0,0.5034,0.8493,36,0.4966
30,4546,2899,0,0,3,1.9505,1,128.3,0,0,0.0,1.0,0.0,15,1.0,36,15,9,593,0,0.003818,0.07,80.2139,24,8.1,0.0372,0.0141,0,0,0,0,0.08,0.015625,31,0.8047,1.9583,0.5483,11,3,22,770,1116,443,1.0,0.0,0,0,0,0.02,0.028297,0.7068,0.9707,0,0.3247,0.9455,30,0.6753
31,4532,2880,2,5,3,1.9592,1,127.7,0,0,0.0,1.0,0.0,7,1.0,32,2,6,594,0,0.003405,0.0571,29.5858,25,10.0,0.0363,0.0128,1,0,0,0,0.108571,0.015625,30,0.8561,2.0211,0.5458,10,2,20,765,1089,475,1.0,0.0,0,0,0,0.034286,0.028867,1.1877,1.0188,0,0.5191,0.9367,36,0.4809
32,4518,2784,0,0,0,1.9156,1,127.0,0,0,0.0,1.0,0.0,0,1.0,27,0,5,516,0,0.003977,0.0706,0.0,26,12.3,0.0426,0.0183,0,0,0,0,0.141176,0.015625,23,0.8893,2.0623,0.5469,7,1,19,687,1106,441,1.0,0.0,0,0,0,0.017647,0.027799,0.6348,0.9635,0,0.4879,0.9084,32,0.5121
33,4509,2881,1,3,3,1.9337,1,126.0,0,0,0.0,1.0,0.0,14,1.0,33,13,7,587,0,0.003649,0.0539,84.9673,27,10.7,0.0331,0.0106,0,0,0,0,0.08982,0.015625,27,0.826,2.1042,0.544,8,0,25,748,1149,434,1.0,0.0,0,0,0,0.02994,0.028003,1.0692,1.0069,0,0.3441,0.885,27,0.6559
34,4485,2778,0,0,3,1.937,1,125.5,0,0,0.0,1.0,0.0,13,1.0,37,13,9,583,0,0.003744,0.0739,79.7546,28,9.6,0.0316,0.014,0,1,0,0,0.090909,0.015625,29,0.8281,2.1042,0.5372,14,1,22,749,1068,428,1.0,0.0,0,0,0,0.005682,0.025877,0.2196,0.922,0,0.4159,0.9995,33,0.5841
35,4465,2832,1,3,3,1.8516,1,124.6,0,0,0.0,1.0,0.0,4,1.0,33,3,7,584,0,0.002954,0.0647,25.0,29,11.4,0.0397,0.0165,0,0,0,0,0.111765,0.015625,29,0.8602,2.1042,0.5363,14,1,18,784,1097,393,1.0,0.0,0,0,0,0.035294,0.026774,1.3182,1.0318,0,0.4623,0.8281,37,0.5377
36,4449,2882,1,5,3,1.9585,1,123.3,0,0,0.0,1.0,0.0,6,1.0,30,2,5,545,0,0.003718,0.1022,33.3333,30,13.3,0.0411,0.0205,1,0,0,0,0.145161,0.015625,24,0.8924,2.1797,0.5352,11,2,17,765,1153,408,1.0,0.0,0,0,0,0.021505,0.026272,0.8186,0.9819,0,0.486,0.9856,33,0.514
37,4441,2856,1,4,1,1.9666,2,122.4,0,0,0.0,1.0,0.0,5,1.0,27,3,6,537,0,0.003146,0.0667,34.7222,31,15.4,0.0396,0.0156,0,0,0,0,0.14,0.015625,23,0.8884,2.3197,0.5359,10,0,17,776,1060,435,1.0,0.0,0,0,0,0.033333,0.026944,1.2371,1.0237,0,0.4972,0.9531,30,0.5028
38,4434,2880,2,5,3,1.966,2,122.0,0,0,0.0,1.0,0.0,18,1.0,31,12,8,586,0,0.003543,0.0694,109.7561,32,13.5,0.0313,0.0119,1,1,0,0,0.104046,0.015625,25,0.8498,2.4122,0.5322,12,0,19,837,1074,421,1.0,0.0,0,0,0,0.034682,0.027681,1.2529,1.0253,0,0.3981,0.8049,27,0.6019
39,4427,2824,2,5,1,1.8138,2,121.7,0,0,0.0,1.0,0.0,13,1.0,31,7,7,580,0,0.003853,0.0753,76.4706,33,13.4,0.0342,0.012,1,1,0,0,0.134409,0.015625,24,0.8838,2.5466,0.5316,13,0,18,784,1089,418,1.0,0.0,0,0,0,0.032258,0.028117,1.1473,1.0147,0,0.4169,0.8291,31,0.5831
40,4405,2760,0,0,3,1.7004,2,120.9,0,0,0.0,1.0,0.0,3,1.0,31,3,3,567,0,0.003439,0.0861,20.6897,34,14.3,0.0378,0.0146,0,0,0,0,0.125828,0.015625,23,0.8758,2.6526,0.5323,12,0,19,736,1064,447,1.0,0.0,0,0,0,0.013245,0.026701,0.4961,0.9496,0,0.5312,0.8129,31,0.4688
41,4386,2805,1,3,3,1.995,1,119.9,0,0,0.0,1.0,0.0,13,1.0,35,12,8,615,0,0.00325,0.0532,73.4463,35,12.9,0.0307,0.0107,0,0,0,0,0.111702,0.015625,29,0.8601,2.7377,0.5307,12,1,22,740,1102,430,1.0,0.0,0,0,0,0.015957,0.025678,0.6215,0.9621,0,0.3939,0.8811,31,0.6061
42,4374,2723,0,0,3,1.7599,1,119.1,0,0,0.0,1.0,0.0,0,1.0,29,0,6,571,0,0.002885,0.0714,0.0,36,16.6,0.0403,0.0185,0,0,0,0,0.092857,0.015625,25,0.8317,2.8305,0.5319,11,0,18,742,1080,389,1.0,0.0,0,0,0,0.028571,0.025953,1.1009,1.0101,0,0.5104,0.8453,35,0.4896
43,4364,2740,0,0,3,1.9082,1,119.5,0,0,0.0,1.0,0.0,13,1.0,36,13,6,610,0,0.003,0.0608,76.4706,37,14.1,0.0331,0.0124,0,0,0,0,0.104972,0.015625,25,0.8512,2.9355,0.5329,13,2,21,723,1076,458,1.0,0.0,0,0,0,0.016575,0.02506,0.6614,0.9661,0,0.3077,0.8419,29,0.6923
44,4358,2752,0,0,1,1.7631,1,118.6,0,0,0.0,1.0,0.0,7,1.0,35,7,8,622,0,0.002635,0.0526,39.3258,38,15.3,0.0322,0.011,0,0,0,0,0.115789,0.015625,27,0.8651,3.0355,0.5329,13,3,19,728,1065,444,1.0,0.0,0,0,0,0.036842,0.026182,1.4071,1.0407,0,0.4507,0.8628,36,0.5492
45,4350,2811,0,0,3,1.6858,1,118.3,0,0,0.0,1.0,0.0,0,1.0,30,0,5,576,0,0.002774,0.0686,0.0,39,18.6,0.036,0.0168,0,0,0,0,0.108571,0.015625,26,0.8561,3.1269,0.5329,10,2,18,755,1093,431,1.0,0.0,0,0,0,0.028571,0.02641,1.0819,1.0082,0,0.5555,0.9113,35,0.4445
46,4340,2711,3,5,3,1.9568,1,117.5,0,0,0.0,1.0,0.0,36,1.0,45,27,12,746,0,0.002862,0.0447,157.6577,40,12.9,0.0269,0.009,1,0,0,0,0.089431,0.015625,32,0.8253,3.1879,0.5283,14,7,24,737,1055,396,1.0,0.0,0,0,0,0.028455,0.026605,1.0696,1.007,0,0.2492,0.9425,30,0.7508
47,4302,2740,1,3,3,1.899,1,116.8,0,0,0.0,1.0,0.0,5,1.0,41,4,8,678,0,0.002883,0.065,26.5957,38,14.0,0.0291,0.0125,0,1,0,0,0.13,0.015625,30,0.8798,3.3179,0.5266,13,5,23,736,1087,386,1.0,0.0,0,0,0,0.015,0.025499,0.5883,0.9588,0,0.4859,0.9436,45,0.5141
48,4273,2789,2,5,3,1.9964,2,113.6,0,0,0.0,1.0,0.0,8,1.0,38,2,5,672,0,0.002718,0.0553,38.4615,39,16.1,0.033,0.0119,1,0,0,0,0.119816,0.015625,29,0.8696,3.3963,0.5247,14,4,20,765,1085,426,1.0,0.0,0,0,0,0.018433,0.024826,0.7425,0.9742,0,0.5039,0.8565,41,0.4961
49,4259,2745,1,5,3,1.93,2,111.4,0,0,0.0,1.0,0.0,5,1.0,36,1,3,653,0,0.002614,0.0567,26.738,40,17.6,0.0329,0.012,1,1,0,0,0.087629,0.015625,28,0.8217,3.4839,0.5218,12,3,21,752,1079,416,1.0,0.0,0,0,0,0.010309,0.023444,0.4397,0.944,0,0.4948,0.8596,38,0.5052
50,4253,2761,1,5,3,1.8878,2,110.6,0,0,0.0,1.0,0.0,11,1.0,39,8,5,693,0,0.002469,0.0526,50.0,41,17.1,0.0297,0.0104,1,0,0,0,0.07177,0.015625,33,0.7823,3.5509,0.5189,13,3,23,781,1079,368,0.0002,0.9998,480.7,3.5,0.0637,0.023923,0.023489,1.0185,1.0018,0,0.4143,0.8387,36,0.5857
