seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
1337,1,0.0005,110,99,5,0,5,0,0,0,1,106,4,108,2,53,57,110,0,0,10,1.6406
1337,2,0.0005,67,44,5,0,18,0,0,0,0,54,13,55,12,30,37,67,0,0,10,2.5016
1337,3,0.0005,21,18,2,0,0,0,0,0,1,20,1,21,0,10,11,21,0,0,4,1.58
1337,4,0.0005,10,8,1,0,1,0,0,0,0,9,1,10,0,7,3,10,0,0,4,1.6855
1337,5,0.0005,18,14,1,0,0,0,0,0,3,16,2,18,0,11,7,17,1,0,6,1.94
1337,6,0.0005,21,16,3,0,2,0,0,0,0,19,2,21,0,11,10,21,0,0,5,1.9075
1337,7,0.0005,13,12,0,0,0,0,0,0,1,13,0,13,0,10,3,12,0,1,4,1.352
1337,8,0.0005,4,4,0,0,0,0,0,0,0,4,0,4,0,2,2,4,0,0,2,1.0
1337,9,0.0005,17,12,3,0,1,0,0,0,1,15,2,17,0,8,9,17,0,0,6,2.1451
1337,10,0.0005,18,14,3,0,0,0,0,0,1,17,1,18,0,6,12,18,0,0,5,1.8289
1337,11,0.0005,4,3,0,0,0,0,0,0,1,3,1,4,0,3,1,4,0,0,3,1.5
1337,12,0.0005,25,14,4,0,2,0,0,0,5,19,6,20,5,13,12,24,0,1,10,2.857
1337,13,0.0005,7,7,0,0,0,0,0,0,0,7,0,7,0,3,4,7,0,0,2,0.9852
1337,14,0.0005,18,14,1,0,0,0,0,0,3,15,3,16,2,7,11,18,0,0,5,1.8289
1337,15,0.0005,19,15,0,0,3,0,0,0,1,15,4,19,0,11,8,19,0,0,4,1.7002
1337,16,0.0005,8,7,1,0,0,0,0,0,0,8,0,8,0,3,5,8,0,0,3,1.4056
1337,17,0.0005,15,7,5,0,0,0,0,0,3,13,2,15,0,5,10,14,1,0,7,2.4662
1337,18,0.0005,17,14,2,0,0,0,0,0,1,16,1,17,0,7,10,16,1,0,6,2.0192
1337,19,0.0005,15,8,7,0,0,0,0,0,0,15,0,15,0,10,5,15,0,0,4,1.8062
1337,20,0.0005,15,11,1,0,0,0,0,0,3,13,2,15,0,9,6,15,0,0,6,2.0989
1337,21,0.0005,15,9,4,0,2,0,0,0,0,13,2,15,0,8,7,15,0,0,6,2.3329
1337,22,0.0005,13,9,0,0,3,0,0,0,1,10,3,13,0,5,8,13,0,0,6,2.1416
1337,23,0.0005,7,5,1,0,0,0,0,0,1,6,1,6,1,3,4,7,0,0,4,1.8424
1337,24,0.0005,12,7,4,0,0,0,0,0,1,11,1,12,0,6,6,12,0,0,5,2.0546
1337,25,0.0005,14,10,0,0,3,0,0,0,1,10,4,10,4,7,7,14,0,0,4,1.7244
