seed,cid,t,window,pulse_n,trigger,tags,d_social,delta_social,theta_social,R_social,d_stability,delta_stability,theta_stability,R_stability,d_spread,delta_spread,theta_spread,R_spread,d_familiarity,delta_familiarity,theta_familiarity,R_familiarity,v11_b_gen,v11_delta,v11_d_n,v11_d_s,v11_d_r,v11_d_phase,v11_p_capture,v11_captured,v11_n_local,v11_s_avg_local,v11_r_local,v11_theta_avg_local
14,0,0,20,1,unformed,,0.166667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.428414,0.619623,0.72093,0.368079,0.886501,0.502982,0.166424,cold_start,67,0.030291,0.099455,-2.084188
14,6,6,20,1,unformed,,0.285714,0.0,0.0,0.0,0.782085,0.0,0.0,0.0,0.968408,0.0,0.0,0.0,5.461138,0.0,0.0,0.0,33.296253,0.509258,0.244186,0.252895,0.734665,0.805284,0.224792,cold_start,26,0.029407,0.12761,1.052339
14,7,7,20,1,unformed,,0.285714,0.0,0.0,0.0,0.974956,0.0,0.0,0.0,0.999651,0.0,0.0,0.0,7.444223,0.0,0.0,0.0,32.350819,0.300356,0.081395,0.424351,0.66441,0.031268,0.397115,cold_start,12,0.021015,0.277486,0.441644
14,14,14,20,1,unformed,,0.125,0.0,0.0,0.0,0.821495,0.0,0.0,0.0,0.86403,0.0,0.0,0.0,3.901152,0.0,0.0,0.0,26.704894,0.236179,0.011628,0.294852,0.293208,0.345028,0.472976,cold_start,5,0.010492,0.197109,-0.38831
14,22,22,20,1,unformed,,0.5,0.0,0.0,0.0,0.791948,0.0,0.0,0.0,0.959179,0.0,0.0,0.0,6.981392,0.0,0.0,0.0,33.392243,0.384882,0.372093,0.299914,0.259575,0.607946,0.315442,cold_start,37,0.024924,0.440897,-0.90159
14,72,22,20,1,unformed,,1.0,0.0,0.0,0.0,0.905926,0.0,0.0,0.0,0.957838,0.0,0.0,0.0,13.432619,0.0,0.0,0.0,35.59767,0.495535,0.930233,0.333449,0.110327,0.608132,0.233354,cold_start,85,0.025529,0.082088,0.149367
14,23,23,20,1,unformed,,0.125,0.0,0.0,0.0,0.784271,0.0,0.0,0.0,0.931085,0.0,0.0,0.0,1.998,0.0,0.0,0.0,25.599981,0.439405,0.197674,0.36847,0.68956,0.501915,0.271906,cold_start,21,0.032128,0.207423,-0.107472
14,24,24,20,1,unformed,,0.125,0.0,0.0,0.0,0.725026,0.0,0.0,0.0,0.920394,0.0,0.0,0.0,18.43902,0.0,0.0,0.0,33.193667,0.471331,0.383721,0.331314,0.515447,0.654841,0.249258,cold_start,38,0.028605,0.219374,-1.085002
14,74,24,20,1,unformed,,0.0,0.0,0.0,0.0,0.804023,0.0,0.0,0.0,0.842899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.829201,0.469789,0.186047,0.410134,0.455972,0.827006,0.250307,cold_start,19,0.036357,0.080887,0.83644
14,75,25,20,1,unformed,,0.25,0.0,0.0,0.0,0.678209,0.0,0.0,0.0,0.85829,0.0,0.0,0.0,3.836334,0.0,0.0,0.0,26.826413,0.288123,0.081395,0.273351,0.122512,0.675236,0.41057,cold_start,11,0.026609,0.3645,0.992738
