seed,cid,t,window,pulse_n,trigger,tags,d_social,delta_social,theta_social,R_social,d_stability,delta_stability,theta_stability,R_stability,d_spread,delta_spread,theta_spread,R_spread,d_familiarity,delta_familiarity,theta_familiarity,R_familiarity,v11_b_gen,v11_delta,v11_d_n,v11_d_s,v11_d_r,v11_d_phase,v11_p_capture,v11_captured,v11_n_local,v11_s_avg_local,v11_r_local,v11_theta_avg_local
7,52,2,20,1,unformed,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.063728,0.534096,0.069767,0.427648,0.65681,0.982158,0.210086,cold_start,8,0.028499,0.340069,-2.956572
7,53,3,20,1,unformed,,0.0,0.0,0.0,0.0,0.948413,0.0,0.0,0.0,0.993503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65503,0.384759,0.116279,0.101981,0.680805,0.63997,0.315548,cold_start,12,0.021839,0.260331,2.476172
7,56,6,20,1,unformed,,0.0,0.0,0.0,0.0,0.928522,0.0,0.0,0.0,0.976455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403958,0.34326,0.05814,0.005889,0.597263,0.711747,0.353313,cold_start,7,0.029998,0.284027,-2.468134
7,9,9,20,1,unformed,,0.25,0.0,0.0,0.0,0.845667,0.0,0.0,0.0,0.933298,0.0,0.0,0.0,3.988016,0.0,0.0,0.0,33.826062,0.515954,0.418605,0.255381,0.506126,0.883706,0.220729,cold_start,41,0.030374,0.112404,3.095608
7,63,13,20,1,unformed,,0.0,0.0,0.0,0.0,0.869495,0.0,0.0,0.0,0.94874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.711474,0.501213,0.802326,0.328523,0.113213,0.760792,0.229772,cold_start,74,0.02678,0.190736,1.091258
7,70,20,20,1,unformed,,1.0,0.0,0.0,0.0,0.812228,0.0,0.0,0.0,0.947724,0.0,0.0,0.0,6.894184,0.0,0.0,0.0,32.86918,0.535684,0.895349,0.328603,0.770538,0.148248,0.209179,cold_start,82,0.029578,0.123346,-2.610021
7,71,21,20,1,unformed,,0.5,0.0,0.0,0.0,0.873669,0.0,0.0,0.0,0.939857,0.0,0.0,0.0,14.744163,0.0,0.0,0.0,35.762225,0.292808,0.418605,0.263738,0.089256,0.399636,0.405364,cold_start,41,0.027734,0.296999,2.414317
7,72,22,20,1,unformed,,1.0,0.0,0.0,0.0,0.883939,0.0,0.0,0.0,0.944134,0.0,0.0,0.0,5.922897,0.0,0.0,0.0,33.726368,0.619461,1.093023,0.255673,0.513549,0.615597,0.166498,cold_start,99,0.032108,0.165693,-2.385798
7,73,23,20,1,unformed,,0.6,0.0,0.0,0.0,0.818094,0.0,0.0,0.0,0.938179,0.0,0.0,0.0,9.175482,0.0,0.0,0.0,33.157296,0.500684,0.581395,0.298998,0.572406,0.549937,0.230104,cold_start,55,0.024876,0.265083,-2.303997
7,74,24,20,1,unformed,,0.2,0.0,0.0,0.0,0.839939,0.0,0.0,0.0,0.949008,0.0,0.0,0.0,3.823827,0.0,0.0,0.0,34.556172,0.384782,0.581395,0.316518,0.014149,0.627067,0.315528,cold_start,55,0.026559,0.35689,-1.176084
7,76,26,20,1,unformed,,0.2,0.0,0.0,0.0,0.737203,0.0,0.0,0.0,0.919602,0.0,0.0,0.0,6.685039,0.0,0.0,0.0,33.616244,0.372922,0.27907,0.34184,0.377753,0.493024,0.325889,cold_start,29,0.021747,0.199474,-0.288825
7,29,29,20,1,unformed,,0.2,0.0,0.0,0.0,0.770048,0.0,0.0,0.0,0.941993,0.0,0.0,0.0,7.944223,0.0,0.0,0.0,26.325188,0.428413,0.5,0.224511,0.599261,0.389879,0.280171,cold_start,47,0.027964,0.210819,-3.126636
7,80,30,20,1,unformed,,0.6,0.0,0.0,0.0,0.619995,0.0,0.0,0.0,0.91007,0.0,0.0,0.0,4.483508,0.0,0.0,0.0,25.961767,0.325526,0.104651,0.420222,0.288066,0.489166,0.370799,cold_start,13,0.044244,0.31049,-2.834113
7,31,31,20,1,unformed,,0.8,0.0,0.0,0.0,0.776062,0.0,0.0,0.0,0.933761,0.0,0.0,0.0,14.565859,0.0,0.0,0.0,33.470437,0.388874,0.465116,0.325171,0.29019,0.475019,0.312031,cold_start,45,0.022436,0.35412,-1.14713
7,81,31,20,1,unformed,,0.4,0.0,0.0,0.0,0.844338,0.0,0.0,0.0,0.95941,0.0,0.0,0.0,30.086789,0.0,0.0,0.0,11.780616,0.362534,0.174419,0.065396,0.606306,0.604018,0.335241,cold_start,17,0.035964,0.257876,-2.606631
7,32,32,20,1,unformed,,0.8,0.0,0.0,0.0,0.836352,0.0,0.0,0.0,0.928694,0.0,0.0,0.0,4.477382,0.0,0.0,0.0,34.90628,0.429971,1.011628,0.332632,0.131702,0.243922,0.278984,cold_start,92,0.025924,0.141614,-1.449123
7,82,32,20,1,unformed,,0.4,0.0,0.0,0.0,0.884129,0.0,0.0,0.0,0.971196,0.0,0.0,0.0,31.026616,0.0,0.0,0.0,11.856211,0.239134,0.174419,0.043169,0.439669,0.299278,0.469184,cold_start,17,0.03385,0.515949,-2.185037
7,33,33,20,1,unformed,,0.666667,0.0,0.0,0.0,0.808046,0.0,0.0,0.0,0.954471,0.0,0.0,0.0,10.292535,0.0,0.0,0.0,33.271065,0.520727,0.953488,0.315398,0.586359,0.227662,0.217878,cold_start,87,0.025413,0.150718,-0.797916
7,34,34,20,1,unformed,,0.142857,0.0,0.0,0.0,0.736689,0.0,0.0,0.0,0.942533,0.0,0.0,0.0,10.890657,0.0,0.0,0.0,19.026381,0.271406,0.383721,0.436515,0.068881,0.196507,0.429699,cold_start,36,0.028667,0.322436,0.173898
