seed,cid,t,window,pulse_n,trigger,tags,d_social,delta_social,theta_social,R_social,d_stability,delta_stability,theta_stability,R_stability,d_spread,delta_spread,theta_spread,R_spread,d_familiarity,delta_familiarity,theta_familiarity,R_familiarity,v11_b_gen,v11_delta,v11_d_n,v11_d_s,v11_d_r,v11_d_phase,v11_p_capture,v11_captured,v11_n_local,v11_s_avg_local,v11_r_local,v11_theta_avg_local
13,50,0,20,1,unformed,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.908542,0.425273,0.244186,0.32454,0.824008,0.308358,0.282577,cold_start,26,0.026008,0.102484,1.876456
13,1,1,20,1,unformed,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.998,0.0,0.0,0.0,32.935862,0.529397,0.569767,0.281991,0.735653,0.530177,0.212792,cold_start,54,0.025551,0.216465,-1.580517
13,52,2,20,1,unformed,,0.333333,0.0,0.0,0.0,0.979525,0.0,0.0,0.0,0.998106,0.0,0.0,0.0,2.994004,0.0,0.0,0.0,32.898773,0.552264,0.616279,0.321962,0.825978,0.444836,0.199942,cold_start,58,0.025811,0.113173,2.706702
13,6,6,20,1,unformed,,0.0,0.0,0.0,0.0,0.784073,0.0,0.0,0.0,0.906374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.960434,0.273091,0.27907,0.333515,0.349262,0.130518,0.427731,cold_start,28,0.03993,0.337816,-1.325482
13,7,7,20,1,unformed,,0.0,0.0,0.0,0.0,0.859832,0.0,0.0,0.0,0.985021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.104683,0.200254,0.104651,0.264844,0.079124,0.352397,0.521601,cold_start,14,0.015868,0.60425,-1.978572
13,57,7,20,1,unformed,,0.0,0.0,0.0,0.0,0.961163,0.0,0.0,0.0,0.981075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.376351,0.38572,0.151163,0.336589,0.311893,0.743235,0.314723,cold_start,17,0.031565,0.2131,-0.147654
13,8,8,20,1,unformed,,1.0,0.0,0.0,0.0,0.869534,0.0,0.0,0.0,0.937926,0.0,0.0,0.0,2.9796,0.0,0.0,0.0,33.477682,0.50758,0.418605,0.354558,0.477196,0.779961,0.225822,cold_start,41,0.029892,0.072895,-0.622098
13,62,12,20,1,unformed,,0.0,0.0,0.0,0.0,0.928374,0.0,0.0,0.0,0.987075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.479019,0.282573,0.046512,0.009348,0.099822,0.974611,0.416825,cold_start,6,0.027263,0.835953,-2.296892
13,63,13,20,1,unformed,,0.5,0.0,0.0,0.0,0.642845,0.0,0.0,0.0,0.951697,0.0,0.0,0.0,2.993008,0.0,0.0,0.0,32.839989,0.482473,0.488372,0.321818,0.691493,0.428209,0.241807,cold_start,47,0.035112,0.22653,1.119439
13,64,14,20,1,unformed,,0.0,0.0,0.0,0.0,0.808376,0.0,0.0,0.0,0.892767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.563506,0.224034,0.034884,0.135599,0.271135,0.454516,0.488885,cold_start,5,0.029568,0.594085,0.735182
