seed,cid,t,window,pulse_n,trigger,tags,d_social,delta_social,theta_social,R_social,d_stability,delta_stability,theta_stability,R_stability,d_spread,delta_spread,theta_spread,R_spread,d_familiarity,delta_familiarity,theta_familiarity,R_familiarity,v11_b_gen,v11_delta,v11_d_n,v11_d_s,v11_d_r,v11_d_phase,v11_p_capture,v11_captured,v11_n_local,v11_s_avg_local,v11_r_local,v11_theta_avg_local
15,0,0,20,1,unformed,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.472259,0.499134,0.383721,0.370196,0.882022,0.360596,0.231078,cold_start,37,0.02886,0.117461,-2.002496
15,1,1,20,1,unformed,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.797397,0.456807,0.593023,0.24285,0.28593,0.705424,0.259318,cold_start,56,0.023298,0.099133,-1.509681
15,55,5,20,1,unformed,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.948264,0.372483,0.05814,0.558654,0.642354,0.230786,0.326278,cold_start,7,0.036904,0.332028,1.659417
15,68,18,20,1,unformed,,0.0,0.0,0.0,0.0,0.724332,0.0,0.0,0.0,0.943197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.390418,0.347631,0.174419,0.260546,0.868041,0.087517,0.349131,cold_start,20,0.024103,0.007738,-1.95769
15,69,19,20,1,unformed,,0.0,0.0,0.0,0.0,0.792104,0.0,0.0,0.0,0.865211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.079771,0.263589,0.337209,0.213695,0.359846,0.143608,0.438946,cold_start,34,0.026392,0.338384,-0.715731
15,72,22,20,1,unformed,,1.0,0.0,0.0,0.0,0.888523,0.0,0.0,0.0,0.966924,0.0,0.0,0.0,2.298594,0.0,0.0,0.0,32.81705,0.750497,1.22093,0.316484,0.702999,0.761573,0.116518,cold_start,110,0.025755,0.257187,-2.556001
15,73,23,20,1,unformed,,0.0,0.0,0.0,0.0,0.87544,0.0,0.0,0.0,0.972781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.496152,0.454188,0.139535,0.163289,0.583635,0.930292,0.261174,cold_start,14,0.016257,0.336272,-2.254379
15,27,27,20,1,unformed,,1.0,0.0,0.0,0.0,0.813399,0.0,0.0,0.0,0.950427,0.0,0.0,0.0,12.34269,0.0,0.0,0.0,35.308976,0.380564,0.162791,0.254122,0.110098,0.995243,0.319175,cold_start,19,0.02727,0.372655,-1.617136
15,28,28,20,1,unformed,,0.333333,0.0,0.0,0.0,0.612121,0.0,0.0,0.0,0.948136,0.0,0.0,0.0,1.962322,0.0,0.0,0.0,33.975296,0.348486,0.174419,0.256122,0.127813,0.835592,0.348319,cold_start,20,0.03127,0.426152,-0.61451
15,29,29,20,1,unformed,,1.0,0.0,0.0,0.0,0.619466,0.0,0.0,0.0,0.938831,0.0,0.0,0.0,4.247718,0.0,0.0,0.0,33.885481,0.30686,0.488372,0.258838,0.360677,0.119552,0.390141,cold_start,47,0.027206,0.225431,1.116983
