window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
28,4998,3097,1,4,3,1.9193,1,200.5,3089,0,4.52,1.0005,3095.5,8,1.0,16,6,2,319,0.014319,0.119,102.5641,27,9.7,0.0699,0.0234,0,0,0,0
29,4997,3127,0,0,3,1.8208,1,203.9,3122,0,4.56,1.0092,3098.5,5,1.0,13,0,3,304,0.01696,0.1084,64.1026,28,12.4,0.0688,0.0203,0,1,0,0
30,4997,3069,0,0,3,1.8506,1,206.0,0,3064,4.48,0.9914,3095.7,5,1.0,10,0,3,275,0.018624,0.125,100.0,29,12.6,0.0863,0.0203,0,1,0,0
31,4996,3024,0,0,3,1.7863,1,202.4,0,3024,4.38,0.979,3088.8,0,1.0,8,0,2,202,0.027063,0.1818,0.0,30,15.9,0.1182,0.0373,0,1,0,0
32,4996,3017,3,5,3,1.7223,1,198.9,3,3000,4.42,0.9789,3082.0,17,1.0,12,8,4,275,0.016897,0.1719,254.2373,31,10.6,0.1042,0.0418,2,1,0,0
33,4996,3157,1,3,3,1.7223,1,210.4,3152,0,4.56,1.022,3089.1,5,1.0,14,4,2,253,0.017634,0.119,64.9351,32,9.6,0.0774,0.0278,0,0,0,0
34,4996,3142,1,5,3,1.8568,2,208.9,3137,0,4.49,1.0155,3094.2,5,1.0,9,1,6,250,0.020986,0.1613,60.241,33,15.3,0.1111,0.0385,1,1,0,0
35,4995,3063,2,4,3,1.9363,2,207.4,8,3055,4.49,0.9909,3091.2,8,1.0,11,3,1,246,0.021137,0.1266,106.6667,34,13.2,0.0886,0.0283,0,0,0,0
36,4995,2995,1,5,3,1.966,2,216.5,0,2991,4.37,0.9718,3082.0,4,1.0,10,1,2,262,0.019383,0.1266,52.6316,35,15.1,0.1055,0.0279,1,1,0,0
37,4995,3085,0,0,3,1.9797,2,208.9,3085,0,4.46,1.0009,3082.3,0,1.0,9,0,1,233,0.023978,0.1884,0.0,36,14.4,0.1072,0.0416,0,1,0,0
38,4995,3001,1,4,3,1.9837,1,216.6,4,2992,4.38,0.9761,3074.6,9,1.0,13,6,2,257,0.020409,0.1075,100.0,37,10.7,0.0796,0.0193,0,0,0,0
39,4994,3056,2,5,3,1.9747,1,216.5,13,3033,4.42,0.9945,3072.8,23,1.0,18,9,4,325,0.013779,0.0928,258.427,38,8.4,0.0653,0.0181,1,0,0,0
40,4994,3041,0,0,3,1.9798,2,217.2,9,3032,4.46,0.9906,3069.8,9,1.0,16,1,3,329,0.015269,0.0973,75.4717,39,10.2,0.0737,0.0186,0,0,0,0
41,4994,3123,0,0,3,1.9871,1,212.3,3116,0,4.53,1.0157,3074.8,7,1.0,15,0,1,294,0.016507,0.1034,83.3333,40,11.8,0.0709,0.022,0,0,0,0
42,4994,3108,1,5,3,1.9975,1,216.1,3097,0,4.51,1.0097,3078.0,11,1.0,14,3,4,326,0.014758,0.1111,97.8261,41,13.1,0.0722,0.0292,1,0,0,0
43,4994,3034,0,0,3,1.987,1,209.0,0,3029,4.44,0.987,3073.8,5,1.0,12,0,2,288,0.019128,0.1625,65.7895,42,15.8,0.0839,0.0328,0,0,0,0
44,4993,3028,1,3,3,1.9839,1,218.4,0,3021,4.39,0.9865,3069.5,7,1.0,12,2,2,284,0.017997,0.1548,74.0741,43,16.4,0.0833,0.0312,0,0,0,0
45,4992,3134,3,5,1,1.9716,1,220.3,3124,0,4.47,1.019,3075.6,10,1.0,14,4,2,327,0.016947,0.1327,74.4681,44,14.9,0.0804,0.0254,1,0,0,0
46,4992,3101,0,0,3,1.9772,2,216.1,3099,0,4.43,1.0075,3078.0,2,1.0,13,2,3,323,0.017367,0.119,0.0,45,17.0,0.0789,0.0242,0,0,0,0
47,4991,2937,1,4,3,2.0,1,215.8,4,2933,4.35,0.9584,3064.6,4,1.0,13,1,1,313,0.016091,0.1111,51.2821,46,15.8,0.0741,0.0251,0,1,0,0
48,4991,3105,1,5,3,1.9919,1,208.6,3100,0,4.47,1.0119,3068.4,5,1.0,13,1,1,314,0.016911,0.1146,53.1915,47,16.5,0.0781,0.0197,1,0,0,0
49,4990,3101,0,0,3,1.9603,2,203.2,3102,0,4.54,1.0099,3071.6,0,1.0,13,0,0,300,0.018951,0.16,0.0,48,17.5,0.085,0.0305,0,0,0,0
50,4987,3052,1,5,3,1.9543,1,195.9,0,3047,4.51,0.9942,3069.8,5,1.0,13,1,1,160,0.025742,0.1548,62.5,99,34.2,0.0878,0.0357,1,0,8,0
51,4985,3101,0,0,3,1.9179,1,179.5,3097,0,4.45,1.0092,3072.7,4,1.0,14,4,3,182,0.014335,0.088,40.0,100,32.2,0.0571,0.0157,0,1,8,0
52,4983,2973,0,0,3,1.9178,1,169.9,2,2971,4.37,0.9705,3063.2,2,1.0,12,2,4,165,0.016808,0.0973,0.0,101,37.8,0.0649,0.0186,0,1,8,0
53,4982,3015,0,0,3,1.9492,1,169.9,2,3013,4.36,0.9857,3058.6,2,1.0,11,2,3,135,0.018986,0.0784,0.0,102,42.2,0.0621,0.0127,0,0,8,0
54,4981,3097,0,0,3,1.9732,1,164.5,3097,0,4.52,1.0113,3062.3,0,1.0,5,0,6,108,0.016493,0.0696,0.0,61,33.4,0.0609,0.0055,0,2,4,0
55,4981,3020,1,4,3,1.9585,1,165.0,0,3016,4.42,0.9875,3058.3,4,1.0,5,2,2,62,0.032948,0.1212,66.6667,62,32.8,0.1061,0.0113,0,0,4,0
56,4980,3090,0,0,3,1.9837,1,168.8,3089,0,4.53,1.0094,3061.3,1,1.0,4,1,2,38,0.042611,0.1311,0.0,63,42.0,0.1148,0.0116,0,0,4,0
57,4977,3047,2,3,1,1.9656,1,162.9,4,3043,4.46,0.9958,3059.9,4,1.0,6,4,2,53,0.039253,0.127,96.7742,64,28.7,0.1111,0.0118,0,0,4,0
58,4976,3058,3,5,1,1.9814,1,165.0,4,3049,4.45,0.9994,3059.7,9,1.0,8,3,1,104,0.032069,0.1368,60.4032,65,22.1,0.0895,0.0229,1,0,4,0
59,4974,3105,0,0,0,1.9072,2,162.6,3098,0,4.42,1.0134,3064.1,7,1.0,7,2,3,114,0.027854,0.1818,147.0588,66,26.1,0.125,0.0384,0,0,4,0
60,4973,3085,2,5,3,1.9419,1,168.0,3065,0,4.52,1.0062,3066.1,20,1.0,10,10,7,151,0.014205,0.0769,233.7662,67,18.8,0.065,0.0155,1,0,4,0
61,4973,3067,0,0,3,1.9887,1,162.5,3048,0,4.51,1.0003,3066.1,19,1.0,9,0,1,122,0.026062,0.134,261.5385,68,21.7,0.0948,0.0234,0,0,4,0
62,4969,3053,0,0,3,1.987,1,164.5,4,3044,4.4,0.9961,3064.9,9,1.0,8,0,1,102,0.030557,0.1299,170.2128,69,25.2,0.0987,0.0199,0,0,4,0
63,4969,2996,0,0,3,1.9958,1,175.2,0,2996,4.48,0.9796,3058.3,0,1.0,7,0,1,94,0.030127,0.1143,0.0,70,29.6,0.0971,0.0108,0,0,4,0
64,4967,3120,3,4,3,1.9366,1,164.2,3111,0,4.52,1.0182,3064.2,9,1.0,7,4,4,142,0.017752,0.1034,125.0,71,29.4,0.0862,0.0189,0,1,4,0
65,4967,3024,0,0,3,1.9173,1,167.3,3,3021,4.46,0.9881,3060.4,3,1.0,6,0,1,79,0.033314,0.1481,60.0,72,34.3,0.0864,0.0254,0,1,4,0
66,4967,3080,0,0,3,1.8999,1,164.2,3074,0,4.36,1.0058,3062.2,6,1.0,6,3,3,73,0.031026,0.1096,76.9231,73,35.0,0.0959,0.0151,0,0,4,0
67,4966,3067,2,4,1,1.9003,1,169.9,3053,0,4.5,1.0014,3062.7,14,1.0,8,6,4,119,0.021893,0.1096,136.215,74,26.6,0.0959,0.0205,0,0,4,0
68,4964,3113,1,5,3,1.9338,1,164.3,3105,0,4.51,1.0148,3067.5,8,1.0,7,1,2,99,0.031429,0.1154,119.0476,75,31.1,0.0962,0.0132,1,0,4,0
69,4964,2966,0,0,3,1.9363,2,170.9,0,2961,4.44,0.97,3057.8,5,1.0,6,0,1,80,0.031178,0.1127,125.0,76,37.2,0.1021,0.0115,0,0,4,0
70,4964,2990,2,5,3,1.9839,1,169.3,0,2975,4.41,0.9799,3051.4,15,1.0,8,5,3,111,0.0275,0.1304,228.0702,77,28.6,0.0978,0.0266,1,0,4,0
71,4963,2912,2,5,1,1.9701,1,164.8,0,2887,4.42,0.9585,3038.1,25,1.0,8,2,2,143,0.025364,0.1383,196.8276,78,29.0,0.0881,0.0252,2,0,4,0
72,4963,3085,1,4,3,1.9837,2,170.5,3075,0,4.49,1.0139,3042.6,10,1.0,9,3,2,138,0.024738,0.1339,16.3074,79,26.7,0.088,0.0262,0,0,4,0
73,4962,3014,2,4,3,1.9837,2,164.3,4,3005,4.41,0.9915,3039.8,9,1.0,11,2,0,163,0.020172,0.1165,93.3333,80,22.6,0.0707,0.0166,0,0,4,0
74,4962,3112,1,4,1,1.9907,2,176.3,3103,0,4.41,1.0214,3046.7,9,1.0,10,2,3,191,0.01765,0.1101,84.507,81,25.0,0.0679,0.0184,0,2,4,0
75,4962,3128,1,5,1,1.9751,2,164.0,3123,0,4.56,1.0244,3054.5,6,1.0,8,2,4,167,0.017047,0.101,81.9672,82,31.4,0.0747,0.0147,1,1,4,0
76,4962,3102,2,5,3,1.9387,2,169.8,3094,0,4.52,1.014,3059.1,8,1.0,10,3,1,157,0.021806,0.1358,134.6154,83,25.9,0.0947,0.0235,1,0,4,0
77,4961,2993,0,0,3,1.9686,2,169.3,0,2993,4.44,0.9804,3052.8,0,1.0,8,0,2,147,0.022337,0.1064,0.0,84,32.8,0.0766,0.0119,0,1,4,0
78,4960,3075,3,5,3,1.922,1,165.1,3060,0,4.43,1.0066,3054.9,15,1.0,9,3,2,174,0.018849,0.1165,214.2857,85,29.0,0.0813,0.0274,3,0,4,0
79,4958,3060,0,0,3,1.948,1,172.1,3045,0,4.48,1.0015,3055.4,15,1.0,7,0,2,135,0.02549,0.1263,263.1579,86,37.6,0.093,0.0209,0,2,4,0
80,4958,3092,0,0,3,1.898,1,166.1,3076,0,4.49,1.0108,3058.9,16,1.0,7,1,1,98,0.037281,0.1505,234.375,87,38.6,0.1057,0.0319,0,0,4,0
81,4958,3039,1,5,1,1.8972,1,173.9,0,3026,4.41,0.9941,3057.0,13,1.0,8,1,0,114,0.027899,0.1463,245.283,88,34.6,0.0976,0.0215,1,0,4,0
82,4956,3020,0,0,3,1.8147,1,166.3,0,3015,4.45,0.989,3053.5,5,1.0,6,0,2,114,0.023146,0.1111,113.6364,89,46.2,0.0914,0.0116,0,2,4,0
83,4955,3008,0,0,3,1.9612,1,171.2,0,3003,4.38,0.9865,3049.1,5,1.0,6,0,0,67,0.034596,0.1364,131.5789,90,47.2,0.1091,0.0162,0,0,4,0
84,4955,3106,1,4,3,1.9373,1,170.1,3099,0,4.46,1.0171,3054.6,8,1.0,10,6,2,112,0.021562,0.1026,155.5556,91,28.9,0.0795,0.017,0,0,4,0
85,4953,3025,0,0,3,1.976,1,166.0,0,3025,4.5,0.9912,3051.8,0,1.0,8,0,2,97,0.032107,0.1324,0.0,92,37.1,0.1,0.0232,0,0,4,0
86,4953,3042,1,4,1,1.9794,1,175.3,4,3038,4.45,0.9971,3050.9,4,1.0,7,1,2,104,0.027023,0.1579,93.0233,93,43.0,0.0921,0.0241,0,0,4,0
87,4953,2988,2,3,1,1.9908,1,164.6,0,2983,4.43,0.9813,3044.9,5,1.0,9,5,3,126,0.019478,0.0879,86.2069,94,33.6,0.0797,0.0162,0,1,4,0
88,4953,2910,1,4,1,1.9742,2,175.5,7,2898,4.33,0.9597,3032.0,12,1.0,10,3,2,126,0.022706,0.0899,200.0,95,31.0,0.0758,0.0115,0,0,4,0
89,4953,3093,0,0,1,1.9446,2,164.8,3079,0,4.51,1.0182,3037.8,14,1.0,10,5,5,159,0.017082,0.0943,45.8636,96,31.9,0.0731,0.0174,0,0,4,0
90,4953,2991,1,5,1,1.9269,1,173.5,2,2984,4.35,0.986,3033.4,7,1.0,8,3,5,159,0.017689,0.0941,108.6957,97,40.2,0.08,0.0164,1,0,4,0
91,4952,3050,0,0,1,1.9463,1,167.3,3048,0,4.36,1.005,3035.0,2,1.0,7,2,3,127,0.024946,0.1268,0.0,98,45.3,0.1056,0.0195,0,1,4,0
92,4951,3007,1,3,3,1.8516,1,172.0,0,3002,4.47,0.9917,3032.3,5,1.0,8,4,3,108,0.022585,0.0952,100.0,99,39.8,0.0833,0.0151,0,0,4,0
93,4951,3045,1,3,3,1.9887,1,169.7,3033,0,4.51,1.0038,3033.5,12,1.0,12,6,2,118,0.019034,0.1026,279.0698,100,26.8,0.0769,0.0223,0,0,4,0
94,4949,3089,0,0,3,1.957,2,166.3,3079,0,4.45,1.0165,3038.8,10,1.0,8,0,4,96,0.02548,0.1039,200.0,101,41.0,0.0844,0.0158,0,0,4,0
95,4949,3103,2,4,1,1.9612,1,179.0,3087,0,4.5,1.0191,3044.9,16,1.0,9,8,7,122,0.017749,0.1154,147.1452,102,36.8,0.0625,0.0223,0,0,4,0
96,4948,3109,3,4,3,1.9934,1,164.5,3083,0,4.48,1.019,3051.0,26,1.0,14,12,7,182,0.015183,0.0949,255.5556,103,24.2,0.0584,0.0164,0,0,4,0
97,4947,3015,0,0,3,1.9907,2,172.0,8,3002,4.49,0.9893,3047.6,13,1.0,11,0,3,150,0.018739,0.1161,155.8442,104,31.7,0.0603,0.0198,0,0,4,0
98,4946,2975,0,0,3,1.9919,1,164.4,4,2967,4.44,0.9784,3040.7,8,1.0,6,0,5,130,0.020185,0.0918,55.1321,105,57.8,0.0714,0.0096,0,0,4,0
99,4942,3089,1,4,1,1.9756,1,168.9,3083,0,4.6,1.0144,3045.3,6,1.0,7,3,2,92,0.029123,0.1286,131.5789,106,50.4,0.0964,0.0178,0,0,4,0
100,4941,3057,1,5,2,1.9737,1,165.7,3052,0,4.57,1.0035,3046.4,5,1.0,7,1,1,103,0.023926,0.122,104.1667,107,50.0,0.0945,0.0144,1,1,4,0
101,4938,2952,2,5,1,1.9926,2,161.8,4,2938,4.36,0.9719,3037.4,14,1.0,8,2,1,120,0.023983,0.1136,250.0,108,44.4,0.0886,0.0158,1,0,4,0
102,4935,3044,1,5,3,1.9938,2,167.8,3035,0,4.45,1.002,3038.0,9,1.0,8,1,1,124,0.025541,0.1616,138.4615,109,44.5,0.0976,0.031,1,0,4,0
103,4932,2976,0,0,3,1.9948,2,162.7,4,2967,4.45,0.9815,3032.1,9,1.0,7,0,1,105,0.027213,0.1477,169.8113,110,51.7,0.0955,0.0249,0,1,4,0
104,4930,2960,0,0,3,1.9794,1,165.1,4,2946,4.34,0.9784,3025.3,14,1.0,8,5,4,107,0.020523,0.0964,266.6667,111,46.1,0.0771,0.014,0,0,4,0
105,4928,3054,1,5,3,1.9031,1,159.5,3044,0,4.44,1.0086,3028.0,10,1.0,8,1,1,117,0.023934,0.1067,181.8182,112,46.6,0.0867,0.0115,1,0,4,0
106,4924,3048,1,4,3,1.933,1,171.1,3035,0,4.5,1.006,3029.9,13,1.0,10,6,4,142,0.020641,0.0889,203.7037,113,38.1,0.0741,0.0161,0,0,4,0
107,4922,2961,2,5,3,1.8881,2,170.6,5,2946,4.44,0.9794,3023.3,15,1.0,12,2,0,164,0.022346,0.1171,158.5366,114,32.6,0.0772,0.0231,1,0,4,0
108,4918,2962,1,3,3,1.841,2,165.8,0,2953,4.43,0.9816,3017.5,9,1.0,12,4,4,185,0.017899,0.0857,114.2857,115,32.6,0.0698,0.0119,0,1,4,0
109,4912,3043,2,5,3,1.8934,2,175.4,3033,0,4.49,1.0076,3019.9,10,1.0,11,4,5,213,0.014157,0.0755,123.0769,116,35.5,0.0676,0.0129,1,1,4,0
110,4906,2978,0,0,3,1.899,2,165.7,0,2978,4.38,0.9874,3015.9,0,1.0,9,0,2,142,0.021548,0.1111,0.0,117,44.0,0.0722,0.0169,0,0,4,0
111,4899,2894,1,4,3,1.9544,1,172.5,5,2889,4.37,0.9633,3004.3,5,1.0,8,3,4,160,0.018385,0.0941,61.2245,118,50.0,0.0745,0.0149,0,0,4,0
112,4893,2965,1,5,3,1.9776,1,164.7,0,2960,4.36,0.9881,3000.6,5,1.0,7,1,2,132,0.025909,0.1413,94.3396,119,56.9,0.0978,0.0251,1,2,4,0
113,4889,3017,1,4,3,1.981,2,162.2,3009,0,4.44,1.005,3002.1,8,1.0,8,1,0,99,0.026577,0.1299,163.2653,120,50.6,0.0987,0.0184,0,0,4,0
114,4883,3032,1,5,3,1.9585,2,160.9,3022,0,4.53,1.009,3005.0,10,1.0,6,1,3,122,0.029341,0.1532,158.7302,121,51.0,0.0991,0.0318,1,1,3,0
115,4881,2966,1,3,3,1.9839,2,163.6,3,2963,4.35,0.9882,3001.3,3,1.0,6,2,2,100,0.029117,0.1447,40.8163,122,51.7,0.1118,0.0181,0,0,3,0
116,4877,2900,2,5,3,1.9373,2,157.1,0,2890,4.38,0.9694,2991.6,10,1.0,9,5,2,122,0.022682,0.1026,192.3077,123,35.1,0.0846,0.0195,1,0,3,0
117,4873,3018,0,0,3,1.8765,2,159.2,3013,0,4.43,1.008,2994.1,5,1.0,7,0,2,116,0.024766,0.15,76.9231,124,46.0,0.105,0.0226,0,0,3,0
118,4871,3003,0,0,3,1.804,1,160.8,3002,0,4.36,1.0027,2995.0,1,1.0,5,1,3,111,0.023969,0.1806,0.0,125,63.8,0.1296,0.0324,0,2,3,0
119,4870,2950,2,5,1,1.8967,1,167.1,4,2941,4.42,0.9864,2990.7,9,1.0,7,2,0,94,0.034347,0.1304,191.4894,126,46.3,0.1087,0.0131,1,0,3,0
120,4867,3002,1,5,3,1.9314,1,176.3,2988,0,4.46,1.0034,2991.8,14,1.0,9,5,3,137,0.021727,0.1354,188.4058,127,36.8,0.0854,0.025,1,0,3,0
121,4867,2998,0,0,3,1.9575,2,165.5,2988,0,4.5,1.0019,2992.4,10,1.0,8,1,2,138,0.021719,0.1233,163.2653,128,41.9,0.1014,0.0178,0,0,3,0
122,4865,3047,0,0,3,1.9628,1,177.3,3043,0,4.5,1.0165,2997.6,4,1.0,5,0,3,114,0.023788,0.1429,0.0,129,66.4,0.1107,0.0194,0,1,3,0
123,4863,2933,0,0,3,1.9499,1,165.4,2,2931,4.3,0.9805,2991.4,2,1.0,4,2,3,80,0.028327,0.1356,0.0,130,83.2,0.1243,0.0073,0,1,3,0
124,4859,2982,0,0,3,1.9345,1,165.6,0,2982,4.52,0.9971,2990.5,0,1.0,4,0,0,38,0.056603,0.1837,0.0,131,84.2,0.1633,0.0169,0,0,3,0
125,4858,2959,0,0,3,1.9561,1,174.0,0,2959,4.43,0.9905,2987.5,0,1.0,4,0,0,38,0.059461,0.1633,0.0,132,85.2,0.1565,0.0102,0,0,3,0
126,4856,2950,1,5,3,1.919,1,166.4,4,2941,4.38,0.9886,2983.9,9,1.0,5,5,4,92,0.030377,0.1692,93.3013,133,69.0,0.1231,0.0265,1,0,3,0
127,4856,3020,0,0,3,1.8391,1,175.4,3015,0,4.43,1.0109,2987.4,5,1.0,5,0,0,58,0.044516,0.1429,147.0588,134,70.0,0.125,0.0113,0,0,3,0
128,4856,2931,1,5,3,1.915,1,165.5,4,2917,4.45,0.9829,2982.0,14,1.0,7,5,3,101,0.031045,0.2025,254.902,135,50.7,0.1165,0.0447,1,0,3,0
129,4856,3011,3,5,3,1.9542,1,169.9,2987,0,4.44,1.0088,2984.8,24,1.0,10,6,3,159,0.023482,0.1212,323.9437,136,35.3,0.0993,0.0275,2,1,3,0
130,4856,3005,0,0,3,1.9562,2,170.3,2986,0,4.47,1.0061,2986.7,19,1.0,9,0,1,133,0.028515,0.1538,241.2308,137,40.2,0.0934,0.0295,0,0,3,0
131,4856,3005,3,5,3,1.9179,1,165.1,2972,0,4.49,1.0055,2988.4,33,1.0,14,8,3,205,0.014725,0.1314,151.671,138,26.5,0.0684,0.0251,2,0,3,0
132,4855,2938,1,3,3,1.886,1,173.6,8,2930,4.48,0.9847,2983.6,8,1.0,12,1,3,199,0.016128,0.0926,108.1081,139,31.4,0.0625,0.0153,0,0,3,0
133,4855,3029,1,5,1,1.9223,2,169.2,3016,0,4.48,1.0137,2988.0,13,1.0,13,1,0,197,0.017761,0.1075,188.4058,140,29.9,0.0669,0.02,1,0,3,0
134,4853,3019,1,4,1,1.919,2,173.4,3007,0,4.53,1.0094,2990.9,12,1.0,13,2,2,221,0.017257,0.0896,117.6471,141,30.7,0.069,0.0182,0,1,3,0
135,4853,2889,0,0,3,1.9641,2,167.2,3,2881,4.33,0.9691,2981.2,8,1.0,10,0,3,200,0.018011,0.1402,105.2632,142,40.0,0.0788,0.0252,0,1,3,0
136,4853,3013,2,5,3,1.9125,1,170.7,3001,0,4.5,1.0099,2984.3,13,1.0,9,2,3,209,0.019798,0.134,194.0299,143,43.8,0.0884,0.0201,2,2,3,0
137,4849,2958,1,4,3,1.7953,1,168.8,9,2945,4.5,0.992,2981.8,13,1.0,10,6,5,183,0.01751,0.1087,190.4762,144,39.8,0.0761,0.0214,0,0,3,0
138,4848,2869,0,0,3,1.8066,2,164.5,10,2859,4.33,0.9656,2971.1,10,1.0,9,1,2,168,0.023689,0.1125,145.4545,145,44.2,0.1,0.0146,0,1,3,0
139,4848,3001,0,0,3,1.9502,1,171.0,2992,0,4.49,1.0091,2973.9,9,1.0,9,0,0,134,0.028748,0.1618,173.913,146,45.2,0.1029,0.0295,0,0,3,0
140,4848,3019,1,4,3,1.9689,1,165.9,3016,0,4.48,1.0137,2978.2,3,1.0,7,1,3,154,0.023098,0.1212,76.9231,147,57.6,0.1,0.015,0,1,3,0
141,4847,2930,3,5,1,1.977,1,171.2,8,2918,4.4,0.9853,2973.6,12,1.0,10,4,1,161,0.022079,0.1263,169.0141,148,41.0,0.0789,0.0231,1,0,3,0
