window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,6060,11,5,0,1.9985,0,35.5,0,0,6.63,1.0,6060.0,645,1.0,405,621,216,2176,0.000902,0.0057,397.4122,0,0.0,0.0057,0.001,1,0,0,0
2,5000,3799,1,5,0,1.9985,0,39.7,486,3302,5.26,0.837,4570.0,497,1.0,339,6,72,2188,0.001108,0.0065,385.214,1,1.0,0.0062,0.001,1,0,0,0
3,5000,3402,1,5,0,1.9986,0,54.7,275,3154,4.94,0.8579,4001.5,248,1.0,284,3,58,2009,0.001345,0.0118,253.0738,2,2.0,0.0082,0.0016,1,0,0,0
4,5000,3004,1,5,0,1.9985,0,63.0,60,2984,4.4,0.8412,3618.5,20,1.0,191,1,94,1818,0.001646,0.0219,30.1003,3,2.9,0.0113,0.0023,1,0,0,0
5,5000,3032,3,5,0,1.9985,0,76.7,2,3020,4.37,0.8858,3423.0,12,1.0,134,5,62,1433,0.002358,0.0284,27.3349,4,3.8,0.0199,0.0037,1,0,0,0
6,5000,3216,2,4,0,1.9985,0,89.8,6,3200,4.62,0.956,3363.9,16,1.0,88,2,48,1150,0.003224,0.0255,52.2876,5,4.6,0.0198,0.0049,0,0,0,0
7,5000,3092,2,5,0,1.9951,2,99.0,8,3071,4.43,0.9381,3295.9,21,1.0,68,7,27,910,0.004267,0.0319,78.125,6,5.1,0.0254,0.0065,1,0,0,0
8,5000,3057,2,5,0,1.9951,2,110.8,16,3031,4.48,0.9427,3242.8,26,1.0,64,17,21,823,0.004683,0.0594,95.7854,7,4.9,0.0305,0.0093,1,0,0,0
9,5000,3105,1,5,0,1.9766,2,116.3,15,3075,4.45,0.9657,3215.2,30,1.0,52,2,14,710,0.005493,0.0578,142.1569,8,5.4,0.0306,0.0101,1,0,0,0
10,5000,3163,1,5,3,1.9824,2,124.9,18,3135,4.49,0.9867,3205.7,28,1.0,46,1,7,626,0.006932,0.0521,140.7035,9,6.1,0.0353,0.0115,1,0,0,0
11,5000,3066,0,0,0,1.9859,2,131.1,8,3049,4.38,0.9634,3182.5,17,1.0,41,2,7,586,0.007312,0.0562,100.5917,10,7.0,0.035,0.0127,0,0,0,0
12,5000,3128,0,0,3,1.9897,1,135.3,6,3123,4.48,0.9858,3174.2,5,1.0,34,0,7,513,0.008635,0.0872,34.4828,11,7.9,0.0428,0.0161,0,1,0,0
13,5000,3080,0,0,3,1.9911,1,143.3,2,3078,4.44,0.9744,3160.8,2,1.0,32,2,4,482,0.009163,0.0602,15.625,12,8.2,0.0442,0.013,0,0,0,0
14,5000,3084,2,5,3,1.9853,1,152.9,10,3074,4.51,0.9789,3150.5,10,1.0,26,2,8,481,0.009476,0.085,71.4286,13,8.4,0.0501,0.0168,2,1,0,0
15,5000,3039,2,5,3,1.9387,1,167.7,7,3027,4.41,0.9689,3136.6,12,1.0,21,4,9,446,0.010343,0.1085,103.4483,14,7.5,0.0558,0.0212,1,0,0,0
16,5000,3120,3,4,3,1.967,2,169.7,12,3103,4.54,0.9953,3134.6,17,1.0,20,7,8,421,0.010455,0.0876,131.1475,15,6.0,0.0495,0.0174,0,1,0,0
17,5000,3148,0,0,3,1.9794,2,180.2,3143,0,4.5,1.0038,3136.1,5,1.0,16,0,4,353,0.01329,0.1083,44.2478,16,7.1,0.0694,0.0233,0,0,0,0
18,5000,3115,2,4,3,1.9823,1,177.6,8,3107,4.49,0.994,3133.9,8,1.0,16,3,3,355,0.01497,0.1442,68.6275,17,7.9,0.0694,0.0296,0,0,0,0
19,5000,3058,2,3,3,1.9881,1,182.5,3,3046,4.48,0.9781,3126.3,12,1.0,19,7,4,376,0.012439,0.0945,94.0171,18,6.7,0.0534,0.022,0,0,0,0
20,5000,3153,2,4,3,1.9289,2,179.9,3136,0,4.54,1.0077,3128.9,17,1.0,20,4,3,399,0.012118,0.0804,145.6311,19,7.1,0.0506,0.0141,0,0,0,0
21,5000,3107,3,5,1,1.8733,2,174.6,10,3092,4.45,0.9937,3126.8,15,1.0,18,3,5,415,0.012141,0.1053,141.5094,20,6.7,0.0565,0.0261,1,1,0,0
22,5000,3037,0,0,1,1.9562,2,178.4,4,3033,4.4,0.974,3118.2,4,1.0,17,0,1,348,0.014107,0.1038,38.4615,21,7.5,0.0566,0.0207,0,1,0,0
23,5000,3108,0,0,0,1.944,1,178.7,4,3104,4.44,0.997,3117.2,4,1.0,14,0,3,323,0.015754,0.1146,43.4783,22,9.7,0.0744,0.0218,0,1,0,0
24,5000,3070,1,5,1,1.9241,1,179.1,4,3061,4.42,0.9863,3112.7,9,1.0,13,1,2,305,0.016712,0.1379,108.4337,23,9.8,0.0772,0.0273,1,1,0,0
25,4999,3050,3,5,1,1.9621,1,184.0,2,3040,4.45,0.9817,3106.8,10,1.0,14,4,3,317,0.015024,0.1319,104.6512,24,9.1,0.0755,0.0257,1,0,0,0
26,4997,3118,2,4,3,1.9651,2,183.1,3100,0,4.46,1.0033,3107.8,18,1.0,18,14,10,397,0.011122,0.096,73.8792,25,7.1,0.054,0.0196,0,0,0,0
27,4995,3033,2,5,3,1.9567,2,185.7,8,3020,4.49,0.9782,3100.7,13,1.0,19,2,1,359,0.013237,0.0885,120.3704,26,7.6,0.0629,0.0168,1,0,0,0
28,4992,3082,1,5,1,1.9009,2,186.0,4,3073,4.49,0.9945,3098.9,9,1.0,14,1,6,367,0.013619,0.1313,101.1236,27,9.5,0.0677,0.0247,1,0,0,0
29,4991,3112,0,0,1,1.8851,2,192.7,3108,0,4.5,1.0038,3100.2,4,1.0,13,0,1,295,0.018903,0.1477,35.2941,28,11.1,0.0773,0.0258,0,0,0,0
30,4989,3038,0,0,0,1.8971,1,192.3,0,3038,4.47,0.9818,3094.3,0,1.0,12,0,1,265,0.0197,0.1169,0.0,29,12.9,0.088,0.0195,0,1,0,0
31,4986,3081,0,0,0,1.896,1,204.1,0,3081,4.49,0.9961,3093.0,0,1.0,11,0,1,265,0.021742,0.1081,0.0,30,14.7,0.0886,0.0119,0,0,0,0
32,4984,3108,1,5,0,1.9436,1,199.1,3103,0,4.47,1.0044,3094.4,5,1.0,11,1,1,280,0.018831,0.1528,71.4286,31,15.2,0.0903,0.0292,1,0,0,0
33,4982,2923,1,4,0,1.9575,1,204.5,5,2918,4.37,0.9496,3078.1,5,1.0,14,3,0,284,0.017115,0.0964,64.1026,32,12.7,0.0771,0.0211,0,0,0,0
34,4980,3092,2,5,1,1.8886,2,207.3,3081,0,4.51,1.0041,3079.4,11,1.0,16,5,3,333,0.014253,0.1154,111.1111,33,11.5,0.0683,0.0251,1,1,0,0
35,4979,3093,0,0,3,1.9038,2,206.4,3090,0,4.52,1.004,3080.7,3,1.0,16,0,0,314,0.016475,0.1348,34.0909,34,12.5,0.0719,0.0254,0,0,0,0
36,4975,3060,1,5,1,1.9899,1,205.7,3,3052,4.4,0.9939,3078.7,8,1.0,14,1,3,335,0.015555,0.131,100.0,35,14.5,0.0736,0.0274,1,0,0,0
37,4970,2996,0,0,1,1.9928,1,200.0,3,2988,4.42,0.9756,3070.9,8,1.0,10,0,4,306,0.018496,0.1429,114.2857,36,19.3,0.0925,0.032,0,3,0,0
38,4968,3077,1,5,3,1.9258,1,197.1,3060,0,4.41,1.0018,3071.4,17,1.0,13,5,2,274,0.018546,0.1529,195.122,37,15.6,0.0837,0.0325,1,0,0,0
39,4964,3073,2,5,3,1.9665,1,202.3,3059,0,4.49,1.0005,3071.6,14,1.0,13,3,3,310,0.016218,0.1078,141.3043,37,13.2,0.0795,0.0211,1,1,0,0
40,4962,3052,1,5,3,1.9195,2,213.0,3,3039,4.47,0.9942,3069.7,13,1.0,12,1,2,286,0.017243,0.1351,188.4058,38,14.8,0.0824,0.025,1,0,0,0
41,4961,3098,0,0,3,1.9324,2,217.2,3085,0,4.56,1.0083,3072.4,13,1.0,10,0,2,256,0.021992,0.1395,162.5,37,14.8,0.0969,0.0301,0,1,0,0
42,4960,3106,2,5,1,1.9598,1,217.0,3093,0,4.51,1.0099,3075.6,13,1.0,11,2,1,269,0.021774,0.1364,152.9412,38,11.9,0.096,0.0283,1,1,0,0
