window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,6198,22,5,0,1.999,0,35.0,0,0,6.65,1.0,6198.0,658,1.0,406,610,204,2240,0.000899,0.0095,404.3077,0,0.0,0.0066,0.0012,6,0,0,0
2,5000,3868,1,5,0,1.9991,0,39.9,461,3383,5.38,0.8359,4666.7,485,1.0,319,8,95,2260,0.001135,0.0091,365.6321,1,1.0,0.0068,0.0012,1,0,0,0
3,5000,3359,4,5,0,1.999,0,53.5,254,3117,4.81,0.8413,4027.3,242,1.0,272,5,52,2068,0.001339,0.0117,261.1534,2,2.0,0.007,0.0016,2,0,0,0
4,5000,3224,1,3,0,1.9991,0,68.6,70,3178,4.68,0.875,3717.6,46,1.0,195,8,85,1882,0.001648,0.013,69.1729,3,2.8,0.0097,0.0024,0,0,0,0
5,5000,3156,1,3,1,1.9991,0,82.2,0,3156,4.51,0.8939,3530.4,0,1.0,138,1,58,1555,0.002192,0.0186,0.0,4,3.8,0.0109,0.003,0,1,0,0
6,5000,3069,2,5,0,1.999,2,98.6,6,3053,4.46,0.903,3398.6,16,1.0,102,8,44,1299,0.002914,0.0262,39.8936,5,4.5,0.0169,0.0045,2,0,0,0
7,5000,3117,2,5,0,1.9957,2,108.8,0,3105,4.53,0.9365,3328.2,12,1.0,82,4,24,1055,0.003835,0.0504,35.2564,6,5.3,0.0251,0.0076,1,0,0,0
8,5000,3008,1,5,0,1.9994,2,118.2,0,2998,4.35,0.9235,3257.0,10,1.0,63,1,20,917,0.004625,0.039,38.4615,7,5.9,0.0263,0.0079,1,0,0,0
9,5000,3054,0,0,1,1.9998,2,130.0,1,3048,4.46,0.9495,3216.4,6,1.0,48,1,16,755,0.006093,0.0609,27.3224,8,6.8,0.0326,0.0116,0,0,0,0
10,5000,3126,2,5,1,1.9795,1,139.6,5,3116,4.53,0.9769,3200.0,10,1.0,34,2,16,691,0.006699,0.0521,54.6448,9,7.2,0.0348,0.0115,1,1,0,0
11,5000,3014,0,0,1,1.9785,1,148.6,8,3006,4.47,0.9511,3169.0,8,1.0,28,3,9,559,0.008183,0.0649,55.9441,10,7.6,0.0384,0.0121,0,0,0,0
12,5000,3096,2,4,1,1.9792,1,152.6,6,3090,4.4,0.9804,3157.8,6,1.0,27,2,3,518,0.009661,0.0728,41.0959,11,7.7,0.0408,0.0151,0,0,0,0
13,5000,3151,1,4,1,1.9801,1,162.9,4,3147,4.54,0.9982,3156.8,4,1.0,22,1,6,509,0.010201,0.076,26.1438,12,8.0,0.0456,0.0143,0,2,0,0
14,5000,3159,0,0,3,1.9606,2,164.1,3155,0,4.58,1.0006,3157.1,4,1.0,20,0,2,418,0.013381,0.1,34.188,13,8.6,0.0508,0.022,0,0,0,0
15,5000,2992,1,3,3,1.9207,1,170.4,7,2980,4.39,0.9539,3136.5,12,1.0,23,7,4,443,0.010488,0.0647,91.6031,14,8.1,0.0475,0.0119,0,0,0,0
16,5000,3055,1,5,3,1.9494,1,170.7,7,3038,4.49,0.977,3126.9,17,1.0,21,1,3,447,0.010435,0.1026,155.9633,15,8.2,0.0573,0.0193,1,1,0,0
