window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,6098,13,6,0,1.9983,0,32.7,0,0,6.58,1.0,6098.0,525,1.0,318,495,177,1829,0.001121,0.0102,401.3761,0,0.0,0.0,0.0013,0,0,0,0
2,5000,3725,0,0,1,1.9982,0,38.5,432,3285,5.21,0.8269,4530.0,440,1.0,269,6,55,1844,0.001396,0.0092,404.2357,1,1.0,0.0,0.0012,0,0,0,0
3,5000,3400,2,5,0,1.9983,0,49.6,256,3154,4.87,0.8602,3974.5,246,1.0,227,2,44,1719,0.001663,0.0142,297.4607,2,2.0,0.0142,0.0019,1,0,0,0
4,5000,3167,4,5,0,1.9983,0,65.5,60,3120,4.6,0.8714,3660.7,47,1.0,157,6,76,1563,0.002117,0.021,85.1449,3,2.9,0.0199,0.0031,2,0,0,0
5,5000,3062,0,0,1,1.9983,0,77.8,4,3053,4.41,0.8847,3461.1,9,1.0,116,0,41,1276,0.002602,0.0274,22.67,4,3.9,0.024,0.0042,0,1,0,0
6,5000,3014,3,5,0,1.9986,1,88.0,10,2990,4.45,0.9042,3333.4,24,1.0,85,6,37,1091,0.003193,0.0354,77.1812,5,4.5,0.0295,0.0057,1,0,0,0
7,5000,3006,1,3,0,1.992,1,99.5,4,2997,4.46,0.9245,3251.5,9,1.0,59,1,27,798,0.004709,0.0375,42.0561,6,5.3,0.0292,0.0074,0,0,0,0
8,5000,3103,0,0,3,1.993,2,110.1,4,3094,4.47,0.9641,3218.5,9,1.0,44,0,15,575,0.007187,0.0543,51.4286,7,6.1,0.0308,0.0108,0,0,0,0
9,5000,3076,2,4,0,1.994,1,116.9,14,3057,4.46,0.9643,3190.0,19,1.0,39,4,9,548,0.007582,0.0613,125.0,8,6.5,0.0307,0.0133,0,0,0,0
10,5000,3001,1,3,0,1.998,1,125.6,9,2992,4.41,0.951,3155.7,9,1.0,31,2,10,474,0.008986,0.0805,56.7376,9,7.0,0.0492,0.0182,0,0,0,0
11,5000,3071,0,0,3,1.9872,2,127.2,4,3067,4.46,0.9775,3141.5,4,1.0,26,0,5,384,0.01056,0.1364,37.037,10,7.8,0.0409,0.026,0,1,0,0
12,5000,3078,3,5,1,1.956,1,136.7,14,3059,4.44,0.9828,3131.8,19,1.0,28,7,5,412,0.010333,0.0781,161.0169,11,6.6,0.0547,0.0201,1,0,0,0
13,5000,3116,0,0,3,1.9559,1,141.9,3,3108,4.59,0.9957,3129.5,8,1.0,20,0,8,347,0.012351,0.1,72.0721,12,7.4,0.0625,0.0206,0,1,0,0
14,5000,3208,2,5,1,1.957,1,149.6,3193,0,4.47,1.0217,3140.0,15,1.0,22,6,4,365,0.012472,0.0932,126.1261,13,7.5,0.0593,0.0202,1,1,0,0
15,5000,3068,1,5,3,1.9447,1,148.4,4,3050,4.51,0.9799,3131.0,18,1.0,21,5,6,365,0.012021,0.1111,160.7143,14,6.0,0.0794,0.0209,1,0,0,0
16,5000,3088,0,0,1,1.9415,2,156.8,7,3071,4.51,0.9879,3125.9,17,1.0,17,3,7,334,0.01365,0.1017,171.7172,15,5.8,0.0819,0.0248,0,0,0,0
17,5000,3078,4,5,3,1.9817,1,161.0,11,3062,4.49,0.9863,3120.6,16,1.0,17,4,4,325,0.01444,0.1346,168.4211,16,5.5,0.0673,0.0317,1,0,0,0
18,5000,3155,2,5,3,1.9814,1,166.0,3140,0,4.52,1.0099,3124.2,15,1.0,17,2,2,328,0.014974,0.1373,157.8947,17,6.1,0.0745,0.0292,1,0,0,0
19,5000,2976,1,5,1,1.987,2,180.9,3,2968,4.34,0.9571,3109.4,8,1.0,16,1,2,336,0.014733,0.1122,83.3333,18,7.1,0.0714,0.0225,1,0,0,0
20,5000,3058,2,5,3,1.9881,2,179.9,4,3045,4.42,0.985,3104.5,13,1.0,17,5,4,366,0.012605,0.1404,91.9315,19,6.5,0.0602,0.0267,1,0,0,0
21,5000,3031,3,5,3,1.9915,2,183.3,5,3011,4.49,0.9785,3097.5,20,1.0,17,3,3,399,0.01333,0.1186,176.9912,20,6.8,0.072,0.0266,3,0,0,0
22,5000,3105,0,0,3,1.9782,2,182.5,3094,0,4.44,1.0022,3098.2,11,1.0,15,1,3,346,0.015842,0.1134,106.383,21,6.4,0.0763,0.0273,0,0,0,0
23,5000,3073,2,4,1,1.9841,1,195.3,9,3059,4.46,0.9926,3095.8,14,1.0,15,5,5,354,0.014937,0.0885,132.0755,22,6.3,0.0602,0.0163,0,0,0,0
24,4999,3151,0,0,3,1.9628,1,195.4,3137,0,4.61,1.0161,3101.1,14,1.0,14,1,2,340,0.014932,0.1081,125.0,23,7.6,0.0651,0.0197,0,1,0,0
25,4999,3139,0,0,3,1.9516,1,195.9,3134,0,4.5,1.0111,3104.7,5,1.0,12,1,3,320,0.016171,0.1494,48.7805,24,9.2,0.0733,0.0328,0,1,0,0
26,4999,3036,1,5,1,1.9203,1,202.7,4,3027,4.47,0.9799,3098.1,9,1.0,11,1,2,297,0.018054,0.1538,121.6216,25,9.9,0.0833,0.0333,1,1,0,0
27,4998,3086,0,0,3,1.845,1,197.4,0,3081,4.47,0.9965,3097.0,5,1.0,9,0,2,263,0.019455,0.1379,62.5,26,10.2,0.1018,0.0245,0,1,0,0
28,4997,3128,0,0,3,1.8376,1,191.8,3122,0,4.48,1.0091,3099.9,6,1.0,8,1,2,229,0.026022,0.2373,90.9091,27,12.0,0.1235,0.0584,0,0,0,0
29,4995,3075,0,0,3,1.8288,1,193.2,4,3066,4.48,0.9927,3097.6,9,1.0,10,4,2,215,0.024132,0.1935,152.5424,28,10.4,0.1152,0.0466,0,0,0,0
30,4994,3115,0,0,3,1.8522,1,192.1,3108,0,4.45,1.0051,3099.2,7,1.0,12,3,1,234,0.021079,0.1212,112.9032,29,9.5,0.0887,0.0244,0,0,0,0
31,4993,3148,0,0,3,1.8682,1,187.0,3144,0,4.49,1.0142,3103.9,4,1.0,11,0,1,234,0.022132,0.1818,65.5738,30,10.5,0.0985,0.0376,0,1,0,0
32,4991,3031,0,0,3,1.8255,1,193.7,0,3031,4.43,0.9787,3096.9,0,1.0,6,0,5,210,0.0233,0.1778,0.0,31,13.7,0.1389,0.0426,0,2,0,0
33,4989,3138,1,4,3,1.8506,1,194.2,3132,0,4.5,1.012,3100.8,6,1.0,7,4,3,169,0.029005,0.2083,136.3636,32,10.1,0.1667,0.0457,0,1,0,0
34,4986,3077,3,5,1,1.9629,1,195.3,4,3068,4.49,0.993,3098.6,9,1.0,9,3,1,204,0.025046,0.1864,163.6364,33,8.6,0.1153,0.0582,2,0,0,0
35,4985,3093,1,3,3,1.9304,2,199.3,7,3081,4.48,0.9984,3098.0,12,1.0,8,1,2,210,0.025214,0.2429,187.5,21,6.2,0.1257,0.053,0,0,0,0
36,4984,3034,3,5,3,1.9822,2,193.6,11,3013,4.38,0.9813,3091.9,21,1.0,9,4,3,236,0.022536,0.1622,294.1176,22,4.3,0.1189,0.0319,1,1,0,0
37,4983,3056,0,0,3,1.976,2,198.7,7,3044,4.39,0.9895,3088.5,12,1.0,9,0,0,190,0.025673,0.1831,169.0141,23,5.3,0.1127,0.0354,0,0,0,0
38,4983,3114,1,3,1,1.9733,1,203.1,3101,0,4.5,1.0075,3090.9,13,1.0,10,3,2,223,0.022897,0.2239,171.875,24,5.7,0.1224,0.0509,0,0,0,0
39,4983,3127,1,4,3,1.9692,1,201.9,3116,0,4.54,1.0105,3094.4,11,1.0,11,3,2,229,0.01995,0.1266,148.6486,25,5.8,0.0937,0.0205,0,0,0,0
40,4982,3129,1,3,3,1.9928,2,204.5,3121,0,4.45,1.0101,3097.7,8,1.0,9,1,3,226,0.023788,0.1538,181.8182,26,6.7,0.1154,0.0332,0,1,0,0
41,4979,3025,3,5,3,1.9928,2,211.7,8,3002,4.46,0.9787,3090.8,23,1.0,12,7,4,250,0.017897,0.1316,323.5294,27,5.2,0.0789,0.0315,1,1,0,0
42,4978,3052,3,5,3,1.9689,2,212.4,10,3022,4.41,0.9886,3087.1,30,1.0,12,3,3,278,0.017763,0.1053,357.1429,16,3.4,0.0926,0.0215,2,1,0,0
43,4977,3102,1,4,3,1.9544,2,217.8,3083,0,4.52,1.0044,3088.5,19,1.0,13,5,4,262,0.018101,0.1146,197.6744,17,3.2,0.0885,0.0296,0,1,0,0
44,4977,3105,1,5,1,1.9591,2,216.8,3100,0,4.53,1.0048,3090.1,5,1.0,12,1,2,233,0.020227,0.1579,65.7895,18,4.2,0.1,0.0328,1,0,0,0
45,4977,3109,0,0,3,1.9492,2,213.3,3099,0,4.57,1.0055,3091.9,10,1.0,11,5,6,252,0.019358,0.1852,126.7606,19,4.7,0.1012,0.0395,0,0,0,0
46,4973,3038,1,5,3,1.8671,1,218.7,0,3023,4.38,0.9842,3086.7,15,1.0,11,1,1,232,0.021642,0.1571,208.9552,20,5.3,0.0976,0.0394,1,0,0,0
47,4973,3061,0,0,3,1.8277,1,215.1,0,3061,4.47,0.9925,3084.3,0,1.0,10,0,1,217,0.023796,0.125,0.0,21,6.7,0.1012,0.0214,0,0,0,0
