window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,5962,10,3,0,1.999,0,34.0,0,0,6.52,1.0,5962.0,577,1.0,370,560,190,2059,0.000951,0.0064,395.4764,0,0.0,0.0,0.0011,0,0,0,0
2,5000,3697,2,5,0,1.999,0,39.4,421,3276,5.08,0.8335,4472.7,421,1.0,337,6,39,2073,0.001188,0.0075,377.9174,1,1.0,0.0075,0.0013,1,0,0,0
3,5000,3339,1,3,0,1.999,0,50.9,245,3112,4.75,0.8595,3921.8,227,1.0,275,8,70,1988,0.001315,0.0099,256.2077,2,1.9,0.0099,0.0015,0,0,0,0
4,5000,3192,0,0,1,1.999,0,67.8,63,3156,4.59,0.8851,3642.7,36,1.0,190,0,85,1659,0.001771,0.018,62.1762,3,2.9,0.018,0.002,0,0,0,0
5,5000,3106,1,3,0,1.999,0,76.0,7,3094,4.47,0.8967,3463.8,12,1.0,134,3,59,1357,0.002329,0.0184,28.0374,4,3.8,0.0184,0.0031,0,0,0,0
6,5000,3123,0,0,1,1.9988,1,87.2,3,3120,4.5,0.9277,3366.4,3,1.0,106,3,31,1099,0.002998,0.0212,8.8235,5,4.8,0.0079,0.0034,0,0,0,0
7,5000,3082,2,4,0,1.9986,1,98.7,3,3076,4.49,0.9353,3295.3,6,1.0,78,3,31,898,0.003856,0.0355,19.3798,6,5.6,0.0071,0.0046,0,0,0,0
8,5000,3017,4,5,0,1.9978,1,118.3,3,2999,4.42,0.9331,3233.5,18,1.0,61,4,21,735,0.005206,0.047,84.1121,7,6.0,0.0395,0.0085,3,0,0,0
9,5000,3000,0,0,1,1.9981,2,128.2,5,2985,4.37,0.9414,3186.8,15,1.0,46,2,17,602,0.006458,0.0699,88.2353,8,6.5,0.0484,0.0139,0,0,0,0
10,5000,3155,0,0,0,1.998,1,139.7,7,3138,4.53,0.9918,3181.0,17,1.0,35,4,15,496,0.007829,0.0828,107.1429,9,6.7,0.0653,0.0187,0,0,0,0
11,5000,3042,0,0,3,1.9992,1,144.1,3,3034,4.34,0.9633,3157.8,8,1.0,31,3,7,403,0.00932,0.0574,68.9655,10,6.9,0.043,0.0103,0,0,0,0
12,5000,3136,1,5,3,1.9979,1,152.3,0,3131,4.46,0.9941,3154.5,5,1.0,25,1,7,357,0.011366,0.0991,46.729,11,7.2,0.0613,0.0184,1,0,0,0
13,5000,3052,2,5,3,1.9914,1,154.4,0,3037,4.45,0.972,3139.8,15,1.0,19,2,8,360,0.012719,0.1188,159.5745,12,8.4,0.0842,0.0295,2,1,0,0
14,5000,3125,0,0,0,1.9871,2,166.1,0,3115,4.57,0.9959,3137.9,10,1.0,10,0,9,273,0.01925,0.2152,149.2537,13,7.4,0.1139,0.0516,0,0,0,0
15,5000,3133,0,0,3,1.9334,1,155.4,1,3127,4.52,0.9986,3137.2,6,1.0,8,1,3,205,0.027566,0.2881,90.9091,14,7.1,0.1525,0.0726,0,1,0,0
16,5000,3066,2,5,1,1.9587,1,168.4,12,3045,4.46,0.9799,3128.9,21,1.0,14,9,3,254,0.016884,0.1364,240.9639,15,4.6,0.0893,0.0288,2,0,0,0
17,5000,3119,3,5,1,1.982,1,173.3,5,3099,4.5,0.9972,3127.8,20,1.0,19,8,3,313,0.013634,0.0992,188.6792,16,3.3,0.0671,0.0227,1,0,0,0
18,5000,3094,1,5,3,1.9859,2,181.9,3,3071,4.51,0.9903,3124.2,23,1.0,14,1,6,319,0.015264,0.1134,277.1084,10,3.4,0.0709,0.0248,1,1,0,0
19,5000,3049,3,5,1,1.9622,2,189.6,5,3029,4.45,0.9783,3116.7,20,1.0,14,3,3,317,0.014333,0.1071,192.3077,11,3.8,0.0734,0.0193,2,1,0,0
20,5000,3135,0,0,3,1.9387,2,183.1,3134,0,4.53,1.0053,3118.4,1,1.0,11,1,4,282,0.017937,0.1625,13.1579,12,5.3,0.0922,0.0336,0,1,0,0
21,5000,3077,1,5,3,1.9583,1,186.2,0,3072,4.41,0.988,3114.5,5,1.0,10,1,2,261,0.01966,0.1609,59.5238,13,5.2,0.1067,0.033,1,2,0,0
22,5000,3112,3,4,1,1.9431,1,192.6,3,3095,4.43,0.9993,3114.3,17,1.0,14,10,6,298,0.015997,0.1,175.8242,14,4.1,0.0757,0.0216,0,0,0,0
23,5000,3055,0,0,1,1.9334,2,203.8,4,3041,4.41,0.9828,3108.6,14,1.0,11,1,4,277,0.017936,0.1163,164.557,15,5.2,0.0872,0.0199,0,1,0,0
24,4999,3137,1,5,0,1.9539,1,199.6,3130,0,4.45,1.0085,3111.4,8,1.0,10,1,2,241,0.022054,0.1842,115.942,16,6.4,0.1053,0.0454,1,0,0,0
25,4999,3042,0,0,0,1.933,1,200.2,5,3037,4.45,0.9798,3104.8,5,1.0,8,2,4,225,0.024476,0.137,46.875,17,8.5,0.1096,0.0237,0,0,0,0
26,4999,3183,1,5,3,1.9363,1,205.3,3171,0,4.56,1.0227,3112.2,12,1.0,11,5,2,233,0.020591,0.1644,157.1429,18,6.9,0.1027,0.0371,1,0,0,0
27,4997,3197,1,5,3,1.8512,1,200.6,3189,0,4.54,1.0246,3120.3,8,1.0,11,1,1,246,0.020228,0.2469,65.7895,19,7.5,0.0933,0.0517,1,0,0,0
28,4997,3134,1,3,3,1.8628,2,198.8,3127,0,4.51,1.004,3121.6,7,1.0,9,1,3,242,0.025197,0.1667,80.6452,20,9.9,0.1044,0.0298,0,0,0,0
29,4995,3176,1,3,3,1.8473,2,204.4,3168,0,4.53,1.0157,3126.8,8,1.0,9,2,2,240,0.020762,0.2297,100.0,17,8.6,0.1098,0.0597,0,1,0,0
30,4994,2997,2,5,3,1.7662,2,200.2,3,2984,4.4,0.9623,3114.4,13,1.0,9,2,2,251,0.020743,0.1389,194.0299,17,7.1,0.1131,0.0263,1,2,0,0
31,4992,3085,0,0,3,1.7623,2,205.4,0,3080,4.44,0.9914,3111.6,5,1.0,6,0,3,204,0.025399,0.1733,76.9231,18,7.7,0.1413,0.0223,0,2,0,0
32,4991,3007,1,5,3,1.9031,1,203.9,0,2999,4.39,0.9695,3101.7,8,1.0,6,1,1,163,0.029775,0.2195,205.1282,13,5.5,0.161,0.0417,1,1,0,0
33,4990,3030,0,0,3,1.9498,1,207.7,6,3024,4.47,0.979,3094.8,6,1.0,8,6,4,183,0.025997,0.1455,83.3333,14,4.9,0.1273,0.0279,0,0,0,0
34,4989,3076,1,5,1,1.9877,1,210.2,0,3071,4.48,0.9945,3093.0,5,1.0,7,1,2,173,0.027247,0.2222,86.2069,15,6.3,0.1429,0.0541,1,1,0,0
35,4989,3060,1,3,1,1.976,1,215.4,1,3054,4.44,0.9903,3089.9,6,1.0,8,2,1,169,0.030541,0.2692,98.0392,16,6.4,0.1385,0.0652,0,0,0,0
36,4987,2996,1,5,0,1.9797,2,212.8,0,2986,4.42,0.9724,3081.0,10,1.0,7,1,2,181,0.027157,0.2692,204.0816,15,5.6,0.15,0.0634,1,1,0,0
37,4984,2977,1,5,0,1.9733,2,212.5,1,2971,4.35,0.9694,3071.1,6,1.0,6,2,3,179,0.030978,0.28,111.1111,16,6.2,0.15,0.0814,1,0,0,0
