window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,6019,20,7,0,1.9987,0,35.1,0,0,6.55,1.0,6019.0,503,1.0,304,459,155,1797,0.001165,0.0116,391.1353,0,0.0,0.0061,0.0014,1,0,0,0
2,5000,3616,1,5,0,1.9986,0,38.4,385,3233,5.1,0.8221,4439.7,383,1.0,295,22,31,1887,0.0014,0.0085,385.6999,1,0.9,0.0082,0.0014,1,0,0,0
3,5000,3318,2,5,0,1.9986,0,51.7,218,3104,4.8,0.8567,3883.3,214,1.0,234,6,67,1798,0.001586,0.0148,260.0243,2,1.9,0.0079,0.002,1,0,0,0
4,5000,3107,1,5,0,1.9986,0,68.0,52,3077,4.57,0.8745,3583.6,30,1.0,161,3,76,1591,0.001974,0.0257,52.9101,3,2.8,0.0151,0.0029,1,0,0,0
5,5000,3099,2,4,0,1.9986,0,81.0,1,3088,4.49,0.9056,3422.1,11,1.0,117,7,51,1282,0.002621,0.0233,25.974,4,3.7,0.0122,0.0037,0,0,0,0
6,5000,3146,2,4,0,1.9987,2,95.8,8,3133,4.51,0.941,3343.2,13,1.0,87,2,32,1075,0.003386,0.0298,38.9222,5,4.5,0.0181,0.0054,0,1,0,0
7,5000,3090,2,5,0,1.9882,2,105.4,8,3072,4.5,0.9421,3279.9,18,1.0,70,2,19,920,0.004309,0.0557,63.6042,6,5.3,0.023,0.0087,1,0,0,0
8,5000,3097,1,5,1,1.9859,2,116.9,13,3084,4.5,0.9561,3239.2,13,1.0,53,1,18,782,0.005409,0.0506,59.0909,7,6.1,0.0304,0.0105,1,0,0,0
9,5000,2994,0,0,3,1.9865,2,122.1,12,2982,4.36,0.9385,3190.2,12,1.0,41,0,12,630,0.00708,0.0773,69.3642,8,6.9,0.0453,0.0154,0,0,0,0
10,5000,3051,1,5,0,1.9652,1,124.8,10,3036,4.46,0.964,3164.9,15,1.0,38,6,9,618,0.006879,0.0495,80.4598,9,7.2,0.0366,0.0113,1,0,0,0
11,5000,3061,1,4,0,1.9616,1,137.0,7,3054,4.5,0.9725,3147.6,7,1.0,28,1,11,563,0.008081,0.0719,46.6667,10,7.4,0.0509,0.0161,0,0,0,0
12,5000,3105,0,0,1,1.9645,2,144.7,0,3105,4.52,0.9885,3141.0,0,1.0,21,0,7,441,0.010851,0.088,0.0,11,8.2,0.0507,0.0159,0,0,0,0
13,5000,2994,0,0,3,1.9675,1,156.2,3,2991,4.38,0.9596,3120.0,3,1.0,15,3,9,379,0.012802,0.1188,34.0909,12,7.5,0.0561,0.0184,0,0,0,0
14,5000,3088,2,5,1,1.9479,1,164.9,4,3079,4.41,0.9911,3115.8,9,1.0,15,2,2,334,0.014968,0.1075,101.1236,13,6.7,0.0676,0.0254,1,0,0,0
15,5000,3050,1,3,1,1.9018,1,169.8,2,3045,4.4,0.9815,3107.5,5,1.0,14,4,5,347,0.013367,0.1176,53.3333,14,6.6,0.0706,0.0221,0,1,0,0
16,5000,3051,1,5,3,1.8825,2,172.3,3,3044,4.4,0.9839,3100.9,7,1.0,15,4,3,303,0.01736,0.1209,79.5455,15,6.9,0.0691,0.0225,1,0,0,0
17,5000,3125,1,5,3,1.8748,2,176.3,3120,0,4.47,1.0069,3103.6,5,1.0,12,1,4,320,0.016566,0.1443,56.1798,16,8.2,0.0979,0.0305,1,2,0,0
18,5000,3075,0,0,3,1.9242,2,173.8,4,3071,4.48,0.9918,3100.6,4,1.0,13,4,3,275,0.017663,0.1098,51.9481,17,7.6,0.0793,0.0224,0,0,0,0
19,5000,3089,2,5,3,1.8454,1,179.4,9,3076,4.48,0.9966,3099.4,13,1.0,14,2,1,302,0.018091,0.1649,141.3043,18,6.9,0.0766,0.0386,2,1,0,0
20,5000,2991,2,5,3,1.8516,1,185.5,4,2977,4.34,0.9683,3089.1,14,1.0,15,4,3,327,0.014066,0.0789,140.0,19,6.5,0.0702,0.014,1,1,0,0
21,5000,3090,0,0,3,1.8937,2,190.0,3080,0,4.48,1.0003,3089.2,10,1.0,11,5,9,328,0.015648,0.1304,37.625,20,9.1,0.0714,0.0318,0,0,0,0
22,5000,3162,0,0,3,1.9287,1,183.9,3161,0,4.5,1.0216,3096.2,2,1.0,10,2,3,262,0.022167,0.1429,0.0,21,10.7,0.0872,0.0313,0,0,0,0
23,5000,3091,0,0,3,1.9103,1,193.8,1,3090,4.53,0.9985,3095.7,1,1.0,10,1,1,243,0.02296,0.1707,0.0,22,11.7,0.0889,0.0351,0,0,0,0
24,5000,3047,1,4,3,1.9498,1,199.1,4,3043,4.44,0.9857,3091.1,4,1.0,10,1,1,251,0.021529,0.1613,65.5738,23,11.1,0.1022,0.0349,0,1,0,0
25,5000,3099,0,0,3,1.9855,1,199.9,3095,0,4.45,1.0023,3091.8,4,1.0,10,0,0,230,0.024089,0.1525,67.7966,24,12.1,0.0847,0.0351,0,0,0,0
26,5000,3124,1,5,3,1.9701,1,210.5,3109,0,4.49,1.0094,3094.9,15,1.0,14,7,3,288,0.017372,0.1325,189.8734,25,9.4,0.0637,0.0281,1,0,0,0
27,4999,3188,0,0,3,1.8901,1,203.5,3186,0,4.51,1.0295,3104.5,10,1.0,12,1,3,285,0.017286,0.1321,91.8367,26,11.4,0.0755,0.027,0,0,0,0
28,4999,3058,2,4,1,1.8085,1,203.0,7,3051,4.38,0.9864,3100.1,7,1.0,13,2,1,283,0.017913,0.1224,73.6842,27,11.3,0.0729,0.0238,0,0,0,0
29,4999,3136,1,5,1,1.8182,1,202.9,3131,0,4.52,1.0105,3103.5,5,1.0,13,1,1,299,0.017327,0.1028,48.0769,28,12.1,0.0771,0.0183,1,0,0,0
30,4998,3111,3,5,1,1.9035,2,201.9,3096,0,4.51,1.0022,3104.2,15,1.0,13,4,4,352,0.014924,0.1091,138.6139,29,12.3,0.0737,0.0232,1,0,0,0
31,4995,3145,0,0,1,1.9554,2,208.0,3133,0,4.48,1.0119,3108.1,12,1.0,10,2,5,310,0.018543,0.1429,113.6364,30,14.5,0.0918,0.0328,0,3,0,0
32,4991,3125,0,0,3,1.9698,1,205.2,3120,0,4.49,1.0049,3109.7,5,1.0,9,0,1,225,0.02534,0.1867,67.5676,31,17.0,0.1067,0.0376,0,0,0,0
33,4990,3050,0,0,3,1.9562,1,207.2,0,3050,4.47,0.9826,3104.0,0,1.0,7,0,2,186,0.029356,0.2075,0.0,32,22.1,0.1245,0.0438,0,1,0,0
34,4987,3121,0,0,3,1.8708,1,208.8,3121,0,4.45,1.0049,3105.6,0,1.0,6,0,1,170,0.032311,0.3182,0.0,33,24.2,0.1307,0.0699,0,1,0,0
35,4986,2959,1,5,3,1.9363,1,204.1,1,2948,4.31,0.9571,3091.7,11,1.0,9,7,4,202,0.024624,0.1864,188.6792,34,13.0,0.1322,0.0413,1,0,0,0
36,4982,3031,0,0,3,1.969,1,213.5,0,3021,4.42,0.9822,3085.9,10,1.0,9,0,0,172,0.029272,0.1509,200.0,35,14.0,0.1094,0.0258,0,0,0,0
37,4979,3022,0,0,3,1.8732,1,212.1,0,3012,4.43,0.9812,3079.8,10,1.0,8,0,1,172,0.028902,0.1489,238.0952,36,12.4,0.133,0.03,0,1,0,0
38,4979,3074,2,5,1,1.9506,1,211.6,3,3062,4.49,0.9983,3079.3,12,1.0,6,2,4,197,0.028164,0.1803,226.4151,37,11.2,0.1434,0.0359,1,1,0,0
39,4979,3064,1,4,1,1.7179,1,214.5,2,3062,4.46,0.9955,3077.8,2,1.0,7,3,2,184,0.029143,0.1915,0.0,38,10.4,0.1277,0.0438,0,0,0,0
40,4979,3098,3,5,1,1.8449,2,210.5,3088,0,4.46,1.0059,3079.7,10,1.0,10,5,2,251,0.020903,0.1408,117.6471,39,8.0,0.0873,0.0301,1,0,0,0
41,4978,2994,2,5,3,1.8095,2,213.1,8,2978,4.39,0.9747,3071.6,16,1.0,12,4,2,271,0.01823,0.1429,207.7922,22,4.2,0.0853,0.0272,1,0,0,0
42,4977,3077,1,3,1,1.81,2,214.7,3064,0,4.51,1.0016,3072.1,13,1.0,14,4,2,259,0.017237,0.1263,142.8571,23,4.4,0.0702,0.028,0,0,0,0
43,4976,3011,0,0,3,1.7962,2,218.2,0,3006,4.43,0.982,3066.3,5,1.0,13,0,1,259,0.019833,0.1111,64.1026,24,5.7,0.0741,0.0241,0,0,0,0
44,4976,3047,2,5,3,1.8232,1,217.9,4,3033,4.41,0.9943,3064.4,14,1.0,15,4,2,306,0.014484,0.1333,152.9412,25,5.8,0.0651,0.0244,1,0,0,0
45,4976,2967,2,5,1,1.8928,1,210.7,0,2957,4.3,0.9711,3055.2,10,1.0,15,2,2,338,0.01507,0.099,103.0928,26,6.1,0.0705,0.0169,2,1,0,0
46,4976,3022,1,3,1,1.8871,2,218.1,2,3020,4.43,0.9902,3052.0,2,1.0,15,1,1,321,0.015879,0.1264,23.5294,27,7.0,0.0805,0.0258,0,0,0,0
47,4976,2999,0,0,3,1.8349,2,218.9,0,2999,4.4,0.9843,3046.9,0,1.0,14,0,1,311,0.018131,0.1507,0.0,28,8.1,0.0771,0.0271,0,0,0,0
48,4976,3065,0,0,3,1.8676,1,216.1,3063,0,4.48,1.0054,3048.7,2,1.0,11,2,5,323,0.016782,0.1507,0.0,29,9.4,0.092,0.0362,0,1,0,0
49,4976,3059,0,0,3,1.8341,1,212.0,3059,0,4.51,1.0031,3049.6,0,1.0,9,0,2,241,0.023635,0.1528,0.0,19,8.6,0.1157,0.0271,0,1,0,0
50,4976,3112,0,0,3,1.9287,1,206.0,3112,0,4.48,1.0185,3055.6,0,1.0,9,0,0,112,0.030794,0.1818,0.0,41,17.4,0.1263,0.0429,0,0,5,0
51,4976,3045,0,0,3,1.9153,1,188.7,0,3045,4.4,0.9969,3054.6,0,1.0,6,0,3,112,0.022315,0.0986,0.0,32,13.0,0.0817,0.0105,0,0,2,0
52,4976,3041,0,0,3,1.9259,1,175.3,5,3036,4.5,0.996,3053.3,5,1.0,5,5,6,109,0.029517,0.1714,0.0,33,15.6,0.1143,0.0326,0,0,2,0
53,4976,3029,1,5,3,1.9261,1,164.4,5,3019,4.48,0.9928,3051.0,10,1.0,6,1,0,108,0.036734,0.1698,72.878,34,13.8,0.1352,0.0297,1,0,2,0
54,4974,3053,0,0,3,1.9928,1,164.0,3043,0,4.45,1.0006,3051.2,10,1.0,5,0,1,108,0.039964,0.2143,73.4634,35,16.0,0.15,0.046,0,1,2,0
55,4974,2923,0,0,3,1.9542,1,172.1,0,2918,4.37,0.9618,3039.0,5,1.0,4,0,1,84,0.041442,0.2273,172.4138,36,18.5,0.1591,0.0394,0,1,2,0
56,4973,3057,0,0,3,1.904,1,163.4,3053,0,4.45,1.0054,3040.7,4,1.0,4,0,0,59,0.045815,0.1905,133.3333,37,19.5,0.1548,0.0206,0,0,2,0
57,4973,2929,0,0,3,1.9086,1,173.1,0,2929,4.38,0.9667,3030.0,0,1.0,4,0,0,59,0.056615,0.2,0.0,38,20.5,0.1833,0.0289,0,0,2,0
58,4972,2984,0,0,3,1.9928,1,164.4,0,2984,4.45,0.9862,3025.7,0,1.0,3,0,1,59,0.047814,0.2059,0.0,39,24.3,0.1863,0.0139,0,1,2,0
59,4972,3053,2,5,1,1.9814,1,169.0,3045,0,4.45,1.0082,3028.3,8,1.0,4,3,2,76,0.037504,0.2439,200.0,40,19.0,0.1585,0.0532,1,0,2,0
60,4972,3046,0,0,3,1.9299,1,171.5,3046,0,4.5,1.0053,3030.0,0,1.0,4,0,0,57,0.056475,0.2703,0.0,41,20.0,0.1959,0.0443,0,0,2,0
61,4972,3051,1,3,1,1.8783,1,165.0,3048,0,4.48,1.0063,3032.0,3,1.0,4,1,1,72,0.044214,0.2,142.8571,42,19.0,0.1714,0.0124,0,1,2,0
62,4972,3089,2,5,3,1.9667,1,169.8,3081,0,4.41,1.017,3037.4,8,1.0,4,2,2,87,0.028478,0.1778,266.6667,43,19.2,0.1481,0.0192,1,1,2,0
63,4972,2992,1,4,2,1.9219,2,165.8,3,2980,4.39,0.9865,3033.1,12,1.0,6,2,0,75,0.049689,0.2444,375.0,44,13.5,0.1704,0.052,0,0,2,0
64,4971,3007,2,5,3,1.9219,2,174.9,14,2988,4.47,0.9922,3030.6,19,1.0,8,6,4,135,0.027583,0.2152,300.0,45,10.8,0.1234,0.0493,1,0,2,0
65,4971,3058,2,4,3,1.9628,2,163.8,3041,0,4.47,1.0082,3033.2,17,1.0,10,6,4,173,0.021534,0.1264,147.3333,46,9.4,0.0805,0.0219,0,0,2,0
66,4970,3101,2,5,3,1.9589,2,174.9,3083,0,4.48,1.0202,3039.7,18,1.0,13,5,2,195,0.018157,0.0851,137.4545,47,8.0,0.0702,0.0117,1,0,2,0
67,4969,3119,1,3,1,1.9796,2,164.7,3116,0,4.51,1.0239,3047.3,4,1.0,12,3,4,213,0.019073,0.1053,72.7273,48,8.7,0.0855,0.0197,0,1,2,0
68,4969,3077,1,4,1,1.992,2,172.9,3073,0,4.47,1.0088,3050.1,4,1.0,11,1,2,162,0.022392,0.1194,76.9231,49,10.0,0.0858,0.0237,0,0,2,0
69,4968,3089,1,5,3,1.9924,2,163.7,3080,0,4.48,1.0115,3053.8,9,1.0,9,1,3,166,0.020095,0.129,191.4894,50,12.4,0.0968,0.0282,1,0,2,0
70,4967,3039,0,0,0,1.9568,2,171.3,4,3035,4.44,0.9956,3052.4,4,1.0,7,0,2,133,0.031945,0.2182,95.2381,51,16.0,0.1382,0.0406,0,0,2,0
71,4967,2967,1,3,3,1.9489,1,164.7,9,2958,4.35,0.9746,3044.3,9,1.0,10,5,2,169,0.018007,0.0822,120.6897,52,11.9,0.0767,0.011,0,0,2,0
72,4964,3026,2,5,3,1.9936,1,167.7,0,3016,4.41,0.9946,3042.5,10,1.0,9,2,3,200,0.019096,0.1358,163.9344,53,13.4,0.0905,0.0248,2,1,2,0
73,4962,3016,2,5,1,1.9713,2,173.7,3,3008,4.44,0.9921,3040.0,8,1.0,9,2,2,204,0.01892,0.1216,140.3509,54,13.4,0.0901,0.0169,1,1,2,0
74,4961,3059,0,0,1,1.9982,2,166.3,3059,0,4.43,1.0056,3041.8,0,1.0,8,0,1,161,0.025471,0.1231,0.0,55,15.9,0.1026,0.0204,0,0,2,0
75,4958,2995,0,0,3,1.9852,1,174.7,2,2993,4.34,0.9861,3037.4,2,1.0,8,2,2,156,0.026579,0.15,42.5532,56,16.9,0.1083,0.0309,0,0,2,0
76,4955,2942,1,5,3,1.8783,1,164.6,0,2937,4.38,0.9715,3028.3,5,1.0,7,1,2,170,0.026089,0.1538,104.1667,57,19.4,0.1179,0.0258,1,1,2,0
77,4953,2985,1,4,3,1.8676,1,174.4,1,2984,4.45,0.9871,3024.2,1,1.0,7,2,2,156,0.030346,0.1746,0.0,58,18.4,0.127,0.0281,0,0,2,0
78,4953,3013,2,5,3,1.9072,2,166.2,5,3003,4.48,0.9967,3023.1,10,1.0,9,3,1,173,0.025173,0.1765,125.0,59,15.1,0.1008,0.0329,1,0,2,0
79,4953,3031,0,0,3,1.9383,2,171.0,3027,0,4.42,1.0024,3023.9,4,1.0,8,0,1,163,0.023382,0.141,65.5738,60,17.2,0.1004,0.0271,0,1,2,0
80,4951,3024,0,0,3,1.864,1,169.9,3015,0,4.41,1.0,3023.9,9,1.0,10,5,3,163,0.020854,0.1087,109.589,61,14.6,0.067,0.0161,0,0,2,0
81,4948,3088,1,4,3,1.9687,1,167.8,3081,0,4.53,1.0192,3030.0,7,1.0,8,1,3,175,0.021997,0.1139,116.6667,62,18.9,0.081,0.0189,0,1,2,0
82,4945,3123,1,3,1,1.9852,1,175.5,3121,0,4.54,1.028,3038.9,3,1.0,8,4,4,174,0.021076,0.1467,36.3636,63,19.2,0.0987,0.0238,0,0,2,0
83,4942,3131,0,0,1,1.9803,2,165.9,3141,0,4.56,1.0303,3048.6,0,1.0,6,0,2,125,0.028054,0.1607,0.0,64,25.0,0.1205,0.0273,0,1,2,0
84,4938,3086,2,5,1,1.9975,1,172.0,3076,0,4.47,1.0111,3052.2,10,1.0,6,2,2,130,0.029892,0.2097,222.2222,65,24.3,0.1387,0.0475,2,1,2,0
85,4936,3062,2,5,1,1.9837,1,165.7,3047,0,4.51,1.0029,3053.1,15,1.0,7,2,1,148,0.021117,0.1447,241.9355,66,20.7,0.0959,0.032,2,0,2,0
86,4935,3035,0,0,1,1.9259,2,175.1,6,3029,4.53,0.9946,3051.4,6,1.0,7,1,1,143,0.030534,0.1566,71.4286,67,21.7,0.1102,0.0343,0,0,2,0
87,4934,3134,1,5,3,1.8503,1,166.0,3127,0,4.53,1.0253,3059.6,10,1.0,7,1,1,158,0.029889,0.1765,188.6792,68,22.3,0.1197,0.0389,1,1,2,0
88,4932,3075,0,0,3,1.8919,1,175.2,3072,0,4.51,1.0046,3061.0,3,1.0,7,3,3,133,0.027308,0.1207,45.4545,69,22.7,0.1092,0.016,0,1,2,0
89,4931,3168,0,0,3,1.8908,1,165.1,3176,0,4.59,1.0339,3072.0,0,1.0,5,0,2,118,0.031822,0.1806,0.0,70,32.2,0.1278,0.0387,0,1,2,0
90,4931,3057,0,0,3,1.9332,1,167.4,0,3057,4.49,0.9956,3070.6,0,1.0,4,0,1,85,0.042779,0.2,0.0,71,40.2,0.1625,0.0217,0,1,2,0
91,4931,3081,0,0,3,1.987,1,169.3,3081,0,4.43,1.0031,3071.5,0,1.0,4,0,0,60,0.049693,0.1765,0.0,72,41.2,0.1765,0.0,0,0,2,0
92,4931,3130,1,5,1,1.9699,1,165.3,3122,0,4.55,1.0172,3077.1,8,1.0,5,4,3,104,0.032223,0.1852,138.8889,73,33.8,0.1259,0.0378,1,0,2,0
93,4930,2957,1,3,1,1.9037,1,168.6,0,2953,4.37,0.9646,3065.7,4,1.0,7,3,1,107,0.031873,0.1875,114.2857,74,24.9,0.1208,0.0399,0,0,2,0
94,4927,2968,3,5,3,1.9592,2,157.1,9,2949,4.4,0.9711,3056.4,19,1.0,13,10,4,215,0.01634,0.1412,272.7273,75,11.6,0.0804,0.0297,2,1,2,0
