window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,5998,15,5,0,1.999,0,34.2,0,0,6.51,1.0,5998.0,611,1.0,376,580,204,2091,0.000939,0.0068,410.498,0,0.0,0.0065,0.0011,2,0,0,0
2,5000,3632,2,5,0,1.999,0,39.4,446,3171,5.17,0.8253,4444.7,461,1.0,298,7,85,2110,0.001203,0.0114,387.6689,1,1.0,0.007,0.0012,1,0,0,0
3,5000,3281,0,0,1,1.999,0,52.7,245,3059,4.7,0.8535,3876.8,222,1.0,248,6,56,1901,0.001484,0.0089,263.658,2,1.9,0.0072,0.0017,0,0,0,0
4,5000,3230,3,5,0,1.999,0,64.9,36,3197,4.58,0.895,3623.3,33,1.0,174,3,77,1678,0.001854,0.0245,58.9286,3,2.9,0.0156,0.003,2,0,0,0
5,5000,3124,0,0,1,1.999,0,78.2,0,3119,4.55,0.9037,3456.9,5,1.0,131,0,43,1354,0.002555,0.0251,11.7925,4,3.9,0.0125,0.0036,0,0,0,0
6,5000,3103,0,0,3,1.9989,1,96.2,0,3098,4.47,0.9247,3355.8,5,1.0,97,0,34,1135,0.003147,0.0321,14.7493,5,4.8,0.0193,0.0048,0,0,0,0
7,5000,3081,2,3,0,1.9951,1,106.7,4,3074,4.48,0.9373,3287.1,7,1.0,80,7,24,932,0.003877,0.0382,20.979,6,5.3,0.0185,0.006,0,0,0,0
8,5000,3139,0,0,1,1.9929,1,120.3,11,3128,4.47,0.9646,3254.2,11,1.0,67,7,20,788,0.004683,0.0344,46.2185,7,5.9,0.0237,0.0069,0,0,0,0
9,5000,3125,0,0,0,1.9937,1,127.1,13,3112,4.5,0.968,3228.3,13,1.0,54,2,15,668,0.005524,0.0411,59.4059,8,6.6,0.0247,0.0084,0,0,0,0
10,5000,3105,0,0,3,1.9981,1,139.1,7,3098,4.5,0.9685,3205.9,7,1.0,49,2,7,590,0.006501,0.0576,32.7869,9,7.5,0.0272,0.01,0,0,0,0
11,5000,3020,1,5,3,1.9915,1,149.4,5,3015,4.38,0.9512,3174.9,5,1.0,38,1,12,543,0.007545,0.0613,32.6797,10,8.3,0.047,0.0149,1,0,0,0
12,5000,3127,1,4,0,1.9804,1,152.3,4,3123,4.48,0.9872,3167.6,4,1.0,29,1,10,463,0.009602,0.088,34.7826,11,9.2,0.0587,0.0179,0,0,0,0
