window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,6191,6,4,0,1.9988,0,32.3,0,0,6.63,1.0,6191.0,536,1.0,347,525,178,1901,0.001011,0.0079,393.8053,0,0.0,0.0,0.0012,0,0,0,0
2,5000,3639,3,5,0,1.9988,0,37.7,362,3275,5.04,0.8135,4509.0,364,1.0,321,6,32,1908,0.001289,0.0093,336.7253,1,1.0,0.0079,0.0013,2,0,0,0
3,5000,3327,3,5,0,1.9988,0,48.3,218,3123,4.87,0.8533,3932.0,204,1.0,249,6,78,1879,0.001446,0.0149,252.7881,2,1.9,0.0099,0.0019,3,0,0,0
4,5000,3029,1,3,0,1.9988,0,68.3,26,3012,4.41,0.8499,3574.4,17,1.0,157,1,93,1559,0.00198,0.0225,34.4828,3,2.9,0.0156,0.0029,0,0,0,0
5,5000,3000,0,0,1,1.9987,0,81.2,3,2997,4.36,0.8868,3382.9,3,1.0,102,0,55,1200,0.002746,0.0217,9.375,4,3.9,0.0152,0.0038,0,0,0,0
6,5000,3060,1,4,0,1.9987,1,95.2,7,3054,4.49,0.9301,3291.0,6,1.0,71,1,32,848,0.004288,0.0283,26.4317,5,4.7,0.0223,0.0051,0,1,0,0
7,5000,3095,0,0,1,1.9958,1,105.4,3,3092,4.49,0.9547,3242.0,3,1.0,43,0,28,656,0.005823,0.0556,19.3548,6,5.6,0.0389,0.0106,0,0,0,0
8,5000,2963,0,0,0,1.994,1,114.6,2,2962,4.38,0.932,3180.2,1,1.0,32,0,11,460,0.009292,0.0797,8.0645,7,6.4,0.0435,0.0155,0,0,0,0
9,5000,3158,1,5,0,1.9888,1,123.8,0,3149,4.48,0.9944,3175.8,9,1.0,27,5,10,402,0.010222,0.0826,90.9091,8,6.3,0.0606,0.0187,1,0,0,0
10,5000,3101,0,0,3,1.9859,1,132.3,0,3101,4.51,0.9807,3162.2,0,1.0,22,0,5,328,0.014298,0.1111,0.0,9,7.3,0.0815,0.0261,0,0,0,0
11,5000,3069,1,3,0,1.9777,1,142.6,3,3066,4.47,0.9753,3146.6,3,1.0,22,2,2,307,0.013978,0.0932,26.3158,10,7.5,0.072,0.0186,0,1,0,0
12,5000,3118,1,5,1,1.9722,1,151.2,0,3113,4.46,0.9923,3142.2,5,1.0,19,1,4,293,0.014074,0.1463,64.1026,11,7.6,0.0878,0.0315,1,0,0,0
13,5000,3033,0,0,1,1.9938,2,158.0,2,3026,4.43,0.9701,3126.6,7,1.0,18,2,3,282,0.015365,0.1111,101.4493,12,7.5,0.0889,0.0279,0,0,0,0
14,5000,3251,0,0,0,1.987,1,162.3,3277,0,4.61,1.0428,3147.3,5,1.0,13,0,5,256,0.017195,0.1184,74.6269,13,9.2,0.0895,0.0221,0,0,0,0
15,5000,3075,1,4,3,1.9006,1,171.7,5,3070,4.48,0.9798,3138.3,5,1.0,10,2,5,235,0.021784,0.1406,70.1754,14,8.7,0.0969,0.0306,0,0,0,0
16,5000,3029,3,5,3,1.9152,1,168.5,9,3015,4.41,0.9691,3125.4,14,1.0,10,5,5,267,0.019684,0.1429,151.8987,15,6.7,0.0916,0.0287,1,0,0,0
17,5000,3178,1,4,3,1.8453,2,171.9,3165,0,4.51,1.0149,3131.3,13,1.0,12,3,1,235,0.019666,0.1351,185.7143,16,5.2,0.0892,0.0261,0,1,0,0
18,5000,3158,2,4,1,1.8506,2,179.6,3137,0,4.55,1.0076,3134.1,21,1.0,13,3,2,258,0.018074,0.1481,259.7403,17,5.7,0.0765,0.0302,0,0,0,0
19,5000,3039,1,4,3,1.74,2,180.1,7,3025,4.44,0.9726,3124.6,14,1.0,12,3,4,287,0.017896,0.1294,155.8442,17,5.5,0.0729,0.0252,0,0,0,0
