window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,5862,12,6,0,1.9988,0,33.2,0,0,6.36,1.0,5862.0,476,1.0,291,454,163,1700,0.001198,0.0087,408.0756,0,0.0,0.0,0.0013,0,0,0,0
2,5000,3606,1,3,0,1.9989,0,40.6,384,3230,5.09,0.8297,4372.7,376,1.0,236,15,70,1719,0.001505,0.008,131.2179,1,1.0,0.0,0.0014,0,0,0,0
3,5000,3348,2,3,0,1.9989,0,53.1,217,3152,4.81,0.8709,3872.8,196,1.0,203,8,41,1565,0.001793,0.0126,265.3899,2,1.9,0.0,0.0021,0,0,0,0
4,5000,3029,2,5,0,1.9989,0,67.9,48,2989,4.52,0.8599,3542.1,40,1.0,134,4,73,1384,0.00222,0.0186,93.9759,3,2.8,0.0186,0.0032,1,0,0,0
5,5000,3143,1,3,0,1.9989,0,80.7,13,3124,4.54,0.922,3409.1,19,1.0,99,12,47,1106,0.003068,0.0258,49.5627,4,3.6,0.0233,0.0043,0,0,0,0
6,5000,3145,2,4,0,1.9985,2,95.1,9,3132,4.43,0.9436,3333.9,13,1.0,82,6,23,939,0.003636,0.0276,44.0678,5,4.3,0.0184,0.0051,0,0,0,0
7,5000,3190,1,4,0,1.9962,2,109.2,8,3182,4.58,0.9673,3297.9,8,1.0,71,1,12,786,0.004627,0.0364,30.7692,6,5.1,0.0291,0.0063,0,0,0,0
8,5000,3109,1,4,0,1.9948,2,119.2,4,3101,4.55,0.9551,3256.2,8,1.0,57,3,17,682,0.005557,0.0465,40.6091,7,5.8,0.0419,0.0086,0,0,0,0
9,5000,3096,1,4,3,1.9851,2,128.4,4,3087,4.43,0.9603,3224.1,9,1.0,40,1,18,537,0.007252,0.0577,62.5,8,6.5,0.0192,0.0121,0,0,0,0
10,5000,3073,0,0,3,1.9803,2,121.4,0,3068,4.39,0.9613,3196.7,5,1.0,33,0,7,423,0.009095,0.0621,35.9712,9,7.4,0.0414,0.0145,0,0,0,0
11,5000,3092,0,0,3,1.9774,1,130.3,1,3091,4.42,0.9726,3179.2,1,1.0,27,1,7,397,0.01125,0.0741,0.0,10,8.3,0.0741,0.0161,0,0,0,0
12,5000,3053,0,0,3,1.9904,1,135.7,0,3053,4.49,0.9662,3159.8,0,1.0,25,0,2,334,0.013057,0.0978,0.0,11,9.2,0.0978,0.0215,0,0,0,0
13,5000,3080,3,5,1,1.9718,1,139.5,1,3064,4.42,0.9783,3148.4,16,1.0,28,7,4,404,0.010814,0.1016,123.9669,12,7.8,0.0651,0.0186,2,0,0,0
14,5000,3084,1,3,3,1.9504,1,147.4,2,3063,4.47,0.9822,3139.8,21,1.0,23,6,11,409,0.010206,0.1102,166.6667,13,7.5,0.0984,0.0237,0,1,0,0
15,5000,3029,1,4,3,1.9339,2,150.6,3,3016,4.4,0.969,3126.0,13,1.0,17,1,7,350,0.013667,0.1364,132.6531,14,7.8,0.1273,0.0315,0,0,0,0
16,5000,3074,0,0,3,1.9351,2,156.4,0,3074,4.47,0.9853,3119.8,0,1.0,14,0,3,279,0.01817,0.1205,0.0,15,7.4,0.0542,0.0264,0,0,0,0
17,5000,2988,0,0,3,1.8758,1,162.0,0,2988,4.38,0.9623,3105.2,0,1.0,10,0,4,223,0.020965,0.1803,0.0,16,9.4,0.123,0.0429,0,0,0,0
18,5000,3067,1,4,3,1.9597,1,161.7,3,3064,4.47,0.989,3101.2,3,1.0,11,1,0,205,0.023143,0.1373,58.8235,17,9.5,0.0784,0.024,0,0,0,0
19,5000,3058,0,0,3,1.9737,1,170.1,0,3058,4.49,0.9875,3096.9,0,1.0,10,0,1,205,0.024008,0.14,0.0,18,10.3,0.1,0.0244,0,0,0,0
20,5000,3045,3,5,3,1.9855,1,170.2,9,3031,4.38,0.9848,3091.9,14,1.0,11,3,2,249,0.020622,0.1538,189.1892,19,7.9,0.1154,0.0409,2,1,0,0
21,5000,3026,1,3,1,1.9918,1,186.5,7,3014,4.46,0.9807,3085.6,12,1.0,10,2,3,242,0.020705,0.1515,177.4194,20,7.4,0.0859,0.0302,0,0,0,0
22,5000,2997,2,5,1,1.9922,2,192.2,4,2983,4.37,0.9739,3077.2,14,1.0,11,2,1,253,0.020463,0.1772,181.8182,21,7.5,0.1114,0.0418,2,0,0,0
23,5000,3033,0,0,0,1.982,2,202.0,4,3029,4.39,0.987,3073.0,4,1.0,9,0,2,238,0.02042,0.1471,62.5,22,8.4,0.0919,0.0336,0,1,0,0
24,5000,3040,2,4,1,1.9668,1,196.5,3,3033,4.44,0.9903,3069.8,7,1.0,11,4,2,237,0.021117,0.1719,118.6441,18,5.6,0.1055,0.0322,0,0,0,0
25,5000,3114,0,0,3,1.9571,1,197.9,3114,0,4.49,1.013,3074.1,0,1.0,10,0,1,214,0.025316,0.2034,0.0,19,6.8,0.0847,0.0442,0,0,0,0
26,5000,3101,1,3,3,1.9445,1,199.2,3090,0,4.47,1.0079,3076.6,11,1.0,14,10,6,256,0.016265,0.1098,121.6216,20,5.4,0.0854,0.0183,0,0,0,0
27,4999,3057,1,5,3,1.9334,1,201.3,9,3048,4.43,0.9942,3074.8,9,1.0,15,1,0,256,0.017489,0.1013,118.4211,21,6.0,0.0785,0.0188,1,0,0,0
28,4999,3043,0,0,3,1.8749,2,202.3,4,3034,4.39,0.9906,3071.7,9,1.0,16,4,3,263,0.016972,0.1264,115.3846,22,6.3,0.0713,0.0262,0,0,0,0
29,4999,3105,0,0,3,1.9219,1,202.1,3100,0,4.46,1.0098,3074.9,5,1.0,13,0,3,252,0.016882,0.1266,70.4225,20,6.6,0.081,0.0265,0,0,0,0
30,4999,3058,2,5,1,1.9391,1,202.3,0,3053,4.44,0.995,3073.3,5,1.0,12,2,3,258,0.018809,0.125,60.9756,21,7.4,0.089,0.0282,1,0,0,0
31,4998,3078,2,5,1,1.9207,1,205.6,3065,0,4.49,1.0014,3073.7,13,1.0,10,2,4,269,0.020105,0.1585,171.0526,22,7.3,0.0996,0.0354,1,1,0,0
32,4997,3051,0,0,3,1.97,2,198.4,5,3041,4.39,0.9933,3071.6,10,1.0,9,2,3,236,0.022108,0.1519,111.1111,23,7.9,0.1139,0.0309,0,1,0,0
33,4997,3067,1,5,3,1.9822,1,199.1,8,3059,4.44,0.9987,3071.1,8,1.0,8,1,2,216,0.023832,0.2549,166.6667,20,5.9,0.1209,0.0604,1,0,0,0
34,4997,3144,0,0,3,1.9911,1,197.1,3138,0,4.55,1.0217,3078.2,7,1.0,9,4,3,208,0.02195,0.1587,86.2069,21,6.1,0.1111,0.0352,0,0,0,0
35,4996,3058,0,0,3,1.9902,1,199.5,4,3054,4.46,0.9941,3076.2,4,1.0,8,1,2,197,0.02821,0.1525,53.5714,22,7.9,0.1271,0.0281,0,0,0,0
36,4996,3116,4,5,1,1.992,1,197.6,3099,0,4.48,1.0117,3080.0,17,1.0,11,4,1,258,0.02044,0.1231,269.8413,23,6.0,0.0945,0.0271,2,1,0,0
37,4994,3126,0,0,1,1.9859,1,200.6,3126,0,4.48,1.0135,3084.4,0,1.0,9,0,2,238,0.022893,0.1622,0.0,24,7.1,0.0985,0.0348,0,0,0,0
38,4993,3013,0,0,3,1.9518,1,198.2,0,3013,4.36,0.979,3077.6,0,1.0,8,0,1,204,0.024827,0.1695,0.0,25,8.9,0.1235,0.0294,0,0,0,0
39,4992,3183,1,5,1,1.9045,1,203.3,3193,0,4.6,1.0356,3089.2,6,1.0,9,2,1,219,0.024352,0.1692,80.6452,26,8.8,0.1135,0.0308,1,0,0,0
40,4991,3023,0,0,1,1.9243,1,214.5,0,3023,4.45,0.9806,3082.9,0,1.0,8,0,1,209,0.025197,0.1569,0.0,27,10.5,0.1201,0.0267,0,0,0,0
41,4991,3082,1,3,3,1.982,1,216.0,0,3077,4.48,0.9997,3082.8,5,1.0,11,4,1,216,0.023747,0.1618,76.9231,28,8.4,0.0974,0.0401,0,0,0,0
42,4988,3027,2,5,3,1.9877,1,215.1,4,3013,4.46,0.9836,3077.5,14,1.0,12,3,2,267,0.01853,0.1176,164.557,29,8.5,0.081,0.0187,1,0,0,0
43,4988,2997,1,5,1,1.9955,2,216.9,0,2986,4.4,0.9763,3069.8,11,1.0,11,3,4,299,0.016927,0.1096,138.4615,30,8.9,0.0822,0.0237,1,2,0,0
44,4987,3052,2,4,2,1.9785,2,213.2,7,3045,4.41,0.9947,3068.1,7,1.0,12,4,3,276,0.016334,0.1398,83.3333,31,6.1,0.0932,0.0286,0,2,0,0
45,4986,3016,1,4,1,1.971,2,214.7,6,3005,4.47,0.9846,3063.2,11,1.0,14,5,3,268,0.017778,0.1111,151.5152,32,5.8,0.0648,0.026,0,0,0,0
46,4985,3032,1,3,3,1.967,2,218.9,6,3016,4.49,0.9908,3060.2,16,1.0,17,6,3,286,0.015891,0.1204,154.6392,33,5.4,0.0725,0.0264,0,0,0,0
47,4984,2935,2,5,1,1.9822,2,217.3,13,2912,4.41,0.9628,3048.3,23,1.0,18,5,4,326,0.012738,0.1207,219.0476,34,5.5,0.0657,0.0269,2,0,0,0
48,4983,3068,0,0,3,1.9733,2,217.4,3058,0,4.45,1.0059,3050.1,10,1.0,16,0,2,287,0.016026,0.1429,116.2791,35,7.0,0.0797,0.035,0,0,0,0
49,4980,3036,1,3,3,1.956,1,211.3,5,3031,4.43,0.9958,3048.8,5,1.0,12,1,5,297,0.017884,0.1447,71.4286,36,9.4,0.0839,0.0323,0,0,0,0
50,4979,3085,2,5,3,1.9104,1,204.9,3073,0,4.5,1.0107,3052.2,12,1.0,16,7,3,255,0.016288,0.12,106.383,75,13.6,0.0733,0.0289,1,0,4,0
51,4976,3062,1,5,1,1.8857,2,180.5,3053,0,4.47,1.0029,3053.2,9,1.0,14,1,3,259,0.013505,0.0942,93.75,76,16.0,0.0594,0.0161,1,0,4,0
52,4974,3075,2,4,1,1.9217,2,165.5,3063,0,4.5,1.0065,3055.3,12,1.0,12,2,4,253,0.014955,0.1027,60.7551,77,18.4,0.0594,0.016,0,1,4,0
53,4972,3160,3,5,1,1.9018,2,173.6,3148,0,4.48,1.0327,3065.8,18,1.0,15,6,3,281,0.013004,0.0833,103.8786,78,15.3,0.0549,0.0147,2,0,4,0
54,4971,3117,0,0,1,1.8623,2,161.9,3114,0,4.46,1.0151,3070.7,3,1.0,11,0,4,251,0.013796,0.0827,0.0,79,21.1,0.066,0.0155,0,2,4,0
55,4971,2905,2,5,1,1.8692,1,162.6,3,2895,4.36,0.9509,3054.9,10,1.0,10,3,4,223,0.015964,0.1284,64.5227,80,23.4,0.07,0.0267,1,2,4,0
56,4971,2997,1,3,2,1.9788,1,164.3,5,2987,4.41,0.9828,3049.4,10,1.0,12,6,4,186,0.01654,0.1009,102.0398,81,19.2,0.0665,0.0198,0,0,4,0
57,4969,3032,1,4,3,1.9692,2,167.3,7,3020,4.46,0.9948,3047.7,12,1.0,9,1,4,170,0.017257,0.1296,141.381,82,25.2,0.071,0.0233,0,2,4,0
58,4968,3095,0,0,3,1.9374,2,163.3,3085,0,4.52,1.014,3052.2,10,1.0,10,5,4,141,0.018855,0.1089,137.931,83,22.0,0.0733,0.0214,0,1,4,0
59,4967,3086,2,4,3,1.9733,1,163.8,3077,0,4.47,1.0103,3055.5,10,1.0,13,7,4,148,0.019559,0.1183,192.3077,84,17.2,0.0796,0.022,0,0,4,0
60,4965,2973,1,4,3,1.9698,1,167.1,13,2960,4.36,0.9755,3047.7,13,1.0,14,4,3,163,0.018515,0.0948,166.6667,85,16.9,0.0672,0.02,0,0,4,0
61,4963,3103,1,4,3,1.9724,2,163.6,3080,0,4.45,1.0164,3052.9,23,1.0,18,9,5,207,0.013343,0.0809,239.1304,86,13.8,0.0574,0.0169,0,0,4,0
62,4962,3061,1,3,3,1.9489,2,172.1,3049,0,4.47,1.0024,3053.7,12,1.0,16,3,5,212,0.014422,0.0753,88.83,87,16.2,0.0534,0.0156,0,0,4,0
63,4958,2944,1,3,3,1.9837,2,164.9,5,2939,4.29,0.9674,3043.3,5,1.0,12,2,6,208,0.014714,0.0917,53.3333,88,21.6,0.0683,0.016,0,0,4,0
