window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
22,5000,3154,1,4,3,1.9297,1,182.6,3149,0,4.51,1.0109,3120.1,5,1.0,14,2,2,321,0.017174,0.1458,42.1053,21,8.4,0.0787,0.0299,0,0,0,0
23,5000,3099,2,5,1,1.9383,1,195.2,4,3086,4.45,0.9939,3118.1,13,1.0,15,2,1,350,0.015263,0.134,139.7849,22,8.1,0.0711,0.0276,2,1,0,0
24,5000,3051,1,5,1,1.9503,2,194.2,3,3043,4.43,0.9805,3111.7,8,1.0,12,1,4,342,0.016735,0.1183,91.954,23,7.8,0.0806,0.0253,1,1,0,0
25,5000,3149,2,3,3,1.9499,2,200.8,3141,0,4.5,1.0108,3115.2,8,1.0,14,3,1,299,0.017123,0.1139,106.6667,24,7.5,0.0696,0.0196,0,0,0,0
26,5000,3077,3,5,3,1.9795,2,191.5,11,3061,4.43,0.9889,3111.6,16,1.0,16,5,3,374,0.013215,0.1402,142.8571,25,7.2,0.0664,0.0251,1,1,0,0
27,4999,3153,2,4,1,1.9692,2,201.1,3142,0,4.53,1.012,3115.5,11,1.0,16,2,2,370,0.014433,0.11,112.2449,26,7.9,0.0633,0.0212,0,1,0,0
28,4998,3002,0,0,1,1.9657,2,199.7,0,3002,4.39,0.9669,3104.7,0,1.0,14,0,2,344,0.015261,0.1071,0.0,27,9.6,0.0661,0.0203,0,0,0,0
29,4998,3017,0,0,0,1.9687,1,198.0,0,3017,4.34,0.9744,3096.4,0,1.0,13,0,1,310,0.018456,0.175,0.0,28,10.2,0.0847,0.036,0,0,0,0
30,4996,3104,0,0,0,1.9698,1,202.2,3104,0,4.44,1.0022,3097.1,0,1.0,10,0,3,290,0.019146,0.1566,0.0,29,13.5,0.0964,0.035,0,0,0,0
31,4995,2974,0,0,0,1.9852,1,199.8,0,2974,4.34,0.9639,3085.4,0,1.0,10,0,0,232,0.023735,0.1373,0.0,30,14.5,0.1002,0.0309,0,0,0,0
32,4992,3171,1,4,1,1.9772,1,211.1,3169,0,4.51,1.0256,3093.7,4,1.0,10,1,1,251,0.022936,0.1667,56.338,31,14.9,0.0926,0.037,0,0,0,0
33,4990,3034,1,5,3,1.9592,1,204.6,4,3025,4.47,0.9825,3088.0,9,1.0,9,1,2,261,0.022052,0.1867,128.5714,32,14.6,0.1067,0.0349,1,2,0,0
34,4990,3082,1,5,3,1.9363,2,207.7,4,3073,4.53,0.9982,3087.5,9,1.0,6,1,4,242,0.022086,0.1613,176.4706,33,10.3,0.1387,0.0259,1,4,0,0
35,4990,2953,2,5,3,1.9387,2,205.6,7,2939,4.34,0.9604,3074.7,14,1.0,8,6,4,198,0.025414,0.1724,196.8457,34,7.4,0.1207,0.0353,1,1,0,0
36,4990,2978,1,3,3,1.9315,2,211.6,0,2978,4.37,0.9715,3065.4,0,1.0,8,1,1,184,0.028143,0.1774,0.0,35,8.2,0.1355,0.0342,0,0,0,0
37,4990,3068,0,0,3,1.9363,2,215.1,3065,0,4.52,1.0008,3065.7,3,1.0,8,3,3,189,0.025295,0.1765,62.5,36,9.0,0.1176,0.031,0,0,0,0
38,4989,3155,1,5,1,1.9505,1,216.1,3148,0,4.55,1.0278,3074.7,12,1.0,9,5,4,202,0.026898,0.1833,192.9825,37,8.7,0.1306,0.043,1,0,0,0
39,4988,3081,3,5,1,1.8454,1,215.8,3065,0,4.47,1.0022,3075.4,17,1.0,12,7,4,278,0.018869,0.1235,197.3684,38,6.8,0.0926,0.0222,1,1,0,0
40,4988,3081,0,0,1,1.9501,2,210.1,3070,0,4.53,1.0017,3075.9,11,1.0,13,3,2,256,0.020626,0.1236,129.4118,39,7.0,0.0843,0.0343,0,0,0,0
41,4985,3107,2,3,1,1.9638,1,215.0,3103,0,4.48,1.0091,3078.9,4,1.0,14,4,3,278,0.016778,0.1011,48.7805,25,3.9,0.0674,0.0192,0,1,0,0
42,4985,3037,4,5,3,1.9246,1,217.0,4,3018,4.45,0.9877,3074.9,19,1.0,19,10,5,318,0.014134,0.1091,180.9524,26,3.3,0.061,0.023,2,0,0,0
43,4985,3103,0,0,1,1.9332,2,217.4,3084,0,4.5,1.0083,3077.6,19,1.0,16,0,3,318,0.015491,0.1182,188.1188,27,4.6,0.0727,0.0274,0,0,0,0
44,4983,2978,0,0,3,1.945,1,217.6,4,2969,4.4,0.9706,3068.1,9,1.0,13,0,3,283,0.016944,0.1235,120.0,28,6.0,0.0811,0.0229,0,0,0,0
45,4982,3082,0,0,3,1.9656,1,209.6,3075,0,4.45,1.0041,3069.4,7,1.0,11,3,5,269,0.018272,0.1446,82.1918,11,4.7,0.1004,0.0312,0,1,0,0
46,4981,3064,0,0,3,1.9406,1,198.4,1,3063,4.48,0.9984,3068.9,1,1.0,10,1,2,223,0.023429,0.1562,0.0,12,5.9,0.112,0.0366,0,0,0,0
47,4981,2976,1,5,3,1.981,1,207.2,2,2969,4.39,0.9725,3060.0,7,1.0,10,3,3,248,0.020048,0.1964,98.0392,13,6.7,0.0995,0.0398,1,0,0,0
48,4981,3147,1,5,3,1.9622,1,205.5,3142,0,4.62,1.0256,3068.3,5,1.0,8,1,3,244,0.024037,0.197,81.9672,14,7.4,0.1147,0.046,1,1,0,0
49,4981,3086,0,0,3,1.9641,2,207.5,3086,0,4.48,1.0052,3070.0,0,1.0,7,0,1,191,0.029036,0.2344,0.0,15,8.6,0.1362,0.0595,0,0,0,0
50,4981,2956,0,0,3,1.9871,1,187.5,3,2953,4.37,0.9663,3059.1,3,1.0,7,3,3,123,0.031588,0.2273,25.0,33,17.4,0.1402,0.0511,0,1,4,0
51,4981,3094,1,5,3,1.9798,1,196.2,3087,0,4.48,1.0103,3062.5,7,1.0,7,3,3,122,0.024055,0.1205,106.383,34,18.3,0.0861,0.0208,1,0,4,0
52,4980,3120,0,0,3,1.9666,1,172.3,3112,0,4.59,1.017,3067.9,8,1.0,8,3,2,107,0.029771,0.131,150.9434,35,16.9,0.0901,0.0284,0,0,4,0
53,4980,3042,1,3,1,1.893,1,168.8,5,3033,4.45,0.9923,3065.5,9,1.0,7,1,2,118,0.021911,0.1124,44.2667,36,20.3,0.0819,0.0222,0,0,4,0
54,4979,2998,3,5,1,1.9386,1,165.2,14,2981,4.41,0.98,3059.1,17,1.0,9,6,4,183,0.018003,0.1183,75.051,37,16.2,0.0768,0.0242,1,1,4,0
55,4978,3078,2,5,2,1.9409,2,169.9,3065,0,4.52,1.0056,3060.9,13,1.0,10,2,1,173,0.017639,0.1165,136.9863,38,15.4,0.0744,0.0231,2,0,4,0
56,4977,3152,1,5,0,1.9665,2,163.4,3142,0,4.54,1.0269,3069.5,10,1.0,10,3,3,208,0.018828,0.1043,37.439,39,15.0,0.0725,0.0214,1,1,4,0
57,4977,3074,1,3,1,1.975,2,171.2,3064,0,4.47,1.0013,3070.0,10,1.0,11,8,7,218,0.015644,0.1077,50.8977,40,14.5,0.0667,0.021,0,0,4,0
58,4977,3069,1,4,3,1.9875,2,163.5,12,3052,4.44,0.9997,3069.9,17,1.0,11,8,8,222,0.014095,0.125,99.9,41,13.9,0.0667,0.0256,0,3,4,0
59,4977,3088,0,0,3,1.9964,2,172.5,3075,0,4.45,1.0053,3071.6,13,1.0,10,2,3,145,0.02386,0.1327,41.8341,42,16.3,0.0765,0.0299,0,0,4,0
60,4977,3064,1,4,1,1.9941,1,164.3,8,3056,4.47,0.9978,3070.9,8,1.0,10,1,1,145,0.023528,0.1087,111.1111,43,17.1,0.0797,0.0167,0,0,4,0
61,4976,3192,0,0,1,1.9597,1,169.9,3199,0,4.59,1.0394,3083.6,6,1.0,12,6,4,174,0.018497,0.1064,84.7458,44,14.8,0.0727,0.019,0,0,4,0
62,4976,3097,1,5,1,1.9383,1,166.9,3087,0,4.53,1.0039,3084.9,10,1.0,11,1,2,169,0.018811,0.0943,114.2857,45,17.1,0.0647,0.0162,1,0,4,0
63,4974,3049,0,0,1,1.8262,1,163.6,0,3049,4.41,0.9895,3081.5,0,1.0,8,0,3,155,0.020278,0.1235,0.0,46,22.5,0.0864,0.029,0,1,4,0
64,4971,3088,3,5,1,1.9591,1,176.3,3073,0,4.51,1.0019,3082.1,15,1.0,10,4,2,179,0.017353,0.1,208.9552,47,18.6,0.0686,0.0162,2,1,4,0
65,4968,3109,0,0,1,1.9197,1,164.0,3100,0,4.54,1.0079,3084.7,9,1.0,8,0,2,145,0.024827,0.1196,163.6364,48,22.5,0.0906,0.0249,0,1,4,0
66,4968,3064,0,0,0,1.8973,1,169.4,6,3053,4.47,0.9939,3082.7,11,1.0,8,2,2,129,0.025672,0.1176,169.8113,49,23.5,0.0824,0.0226,0,0,4,0
67,4968,3107,0,0,0,1.9463,1,166.5,3099,0,4.5,1.0071,3085.0,8,1.0,7,1,2,120,0.024092,0.1408,179.4872,50,27.6,0.093,0.0255,0,1,4,0
68,4968,3077,0,0,3,1.9569,1,165.2,3,3074,4.43,0.9976,3084.3,3,1.0,7,3,3,100,0.021305,0.1316,69.7674,51,27.4,0.0842,0.0272,0,0,4,0
69,4967,3061,0,0,3,1.918,1,167.7,3,3058,4.46,0.9932,3082.0,3,1.0,6,0,1,75,0.032472,0.1449,0.0,52,33.0,0.0986,0.0257,0,0,4,0
70,4967,3093,0,0,3,1.9358,1,165.3,3086,0,4.5,1.0032,3083.1,7,1.0,6,4,4,105,0.029233,0.1449,0.0,53,34.0,0.1043,0.0283,0,0,4,0
71,4966,3001,1,5,3,1.9436,1,165.0,3,2993,4.4,0.9758,3075.3,8,1.0,4,1,3,90,0.032252,0.1512,141.2381,52,26.2,0.1163,0.0218,1,0,2,0
72,4964,3050,1,3,3,1.9053,1,161.9,3,3039,4.44,0.9926,3072.9,11,1.0,5,2,1,85,0.038566,0.2,182.3017,53,21.8,0.145,0.0388,0,0,2,0
73,4961,3067,0,0,3,1.9403,2,165.6,0,3062,4.51,0.9983,3072.3,5,1.0,5,0,0,74,0.052597,0.2,156.25,54,22.8,0.175,0.024,0,0,2,0
74,4961,2976,3,5,3,1.9175,1,166.5,8,2954,4.41,0.9716,3063.1,22,1.0,9,9,5,173,0.020949,0.1327,295.7746,55,13.0,0.102,0.0328,1,0,2,0
75,4959,3012,0,0,3,1.9017,1,163.9,1,3006,4.48,0.9849,3058.3,6,1.0,9,1,1,154,0.024244,0.1512,75.7576,56,14.0,0.1093,0.0353,0,0,2,0
76,4958,3080,0,0,3,1.9049,1,175.6,3076,0,4.45,1.0064,3060.3,4,1.0,7,0,2,143,0.028968,0.1294,66.6667,57,18.7,0.1153,0.0152,0,0,2,0
77,4957,3032,2,3,3,1.8776,1,164.1,9,3023,4.4,0.9916,3057.6,9,1.0,8,6,5,151,0.024236,0.172,125.0,58,16.5,0.1011,0.0348,0,0,2,0
78,4956,3080,3,5,3,1.9172,1,174.7,3062,0,4.48,1.0066,3059.8,18,1.0,9,3,2,185,0.021826,0.1132,204.8193,59,15.0,0.0959,0.0126,2,1,2,0
79,4954,3085,0,0,3,1.9437,2,165.3,3072,0,4.51,1.0075,3062.2,13,1.0,9,0,0,157,0.023365,0.1111,148.1481,60,16.0,0.0993,0.0141,0,0,2,0
80,4954,3057,1,5,3,1.9591,1,171.1,10,3042,4.46,0.9985,3061.7,15,1.0,8,3,4,197,0.018897,0.1646,240.7407,61,16.8,0.1097,0.0343,1,1,2,0
81,4954,3024,0,0,3,1.9756,1,167.8,3,3016,4.44,0.9889,3058.1,8,1.0,7,0,1,141,0.027899,0.1299,145.4545,62,19.9,0.1147,0.0205,0,0,2,0
82,4954,3011,3,5,1,1.997,1,167.2,18,2993,4.45,0.986,3053.6,18,1.0,9,4,2,197,0.018065,0.1556,156.1742,63,15.7,0.0889,0.0274,2,0,2,0
83,4954,3065,1,5,1,1.9845,1,176.2,3055,0,4.42,1.0034,3054.7,10,1.0,9,1,1,196,0.021887,0.1304,142.8571,64,16.1,0.091,0.0212,1,1,2,0
84,4954,3172,2,5,1,1.9608,2,164.5,3171,0,4.61,1.0399,3067.6,19,1.0,13,7,3,241,0.015895,0.112,184.466,65,11.8,0.0676,0.0238,1,0,2,0
85,4953,3164,1,4,3,1.9568,2,173.2,3158,0,4.51,1.0304,3077.4,13,1.0,14,3,2,252,0.016631,0.0965,144.4444,66,11.4,0.068,0.017,0,1,2,0
86,4952,3034,1,5,3,1.9363,2,168.6,4,3025,4.39,0.9872,3073.3,9,1.0,11,2,5,260,0.014118,0.099,115.942,67,15.0,0.0627,0.0176,1,0,2,0
87,4951,3130,1,5,3,1.9319,2,174.4,3117,0,4.62,1.0167,3078.7,13,1.0,10,1,2,225,0.019859,0.1196,191.1765,68,16.5,0.0856,0.0239,1,2,2,0
88,4949,3019,1,5,3,1.96,2,158.3,3,3011,4.42,0.9824,3073.0,8,1.0,8,1,3,201,0.019984,0.12,67.2603,69,20.2,0.0875,0.0244,1,1,2,0
89,4948,3070,1,5,3,1.9464,2,172.3,0,3060,4.49,0.9991,3072.7,10,1.0,8,1,1,178,0.021621,0.1304,140.8451,70,20.6,0.0965,0.0184,1,1,2,0
90,4946,3148,0,0,3,1.7938,2,164.5,3143,0,4.57,1.0221,3079.9,5,1.0,7,0,1,153,0.023951,0.1299,90.9091,71,24.3,0.1095,0.0229,0,1,2,0
91,4945,2988,0,0,3,1.8265,1,161.3,0,2988,4.37,0.9729,3071.1,0,1.0,5,0,2,129,0.028254,0.1667,0.0,72,31.0,0.1333,0.0279,0,2,2,0
92,4943,3049,3,5,1,1.9128,1,163.2,4,3037,4.51,0.9935,3069.0,12,1.0,7,4,2,148,0.021703,0.137,220.0,73,22.0,0.1096,0.0192,1,1,2,0
93,4942,3063,2,5,2,1.9598,1,162.0,5,3053,4.48,0.9982,3068.5,10,1.0,7,2,2,162,0.021061,0.1789,147.0588,74,22.1,0.1137,0.0351,2,2,2,0
94,4938,2986,0,0,3,1.9784,2,173.2,5,2971,4.4,0.9756,3060.6,15,1.0,7,5,5,141,0.025384,0.1486,288.8889,75,21.4,0.125,0.0338,0,1,2,0
95,4937,3095,1,5,3,1.9699,1,168.0,3074,0,4.52,1.0102,3063.9,21,1.0,7,2,2,134,0.026437,0.1744,281.25,76,22.0,0.1326,0.0362,1,0,2,0
96,4934,3115,2,5,3,1.9207,1,174.7,3105,0,4.52,1.0151,3068.7,10,1.0,7,2,2,153,0.02681,0.1765,158.7302,77,22.0,0.1216,0.0402,2,1,2,0
97,4933,3039,3,5,1,1.9544,2,165.1,6,3023,4.47,0.9912,3065.9,16,1.0,10,5,2,177,0.022977,0.1522,219.1781,78,15.8,0.0951,0.0325,2,0,2,0
98,4931,2999,2,5,3,1.9749,2,169.3,4,2986,4.48,0.9802,3059.5,13,1.0,11,4,3,222,0.016987,0.1217,136.3636,79,14.8,0.075,0.0208,1,1,2,0
99,4928,3009,3,5,1,1.9735,2,168.1,11,2993,4.44,0.985,3054.7,16,1.0,12,3,2,244,0.018333,0.1081,177.7778,80,14.1,0.0721,0.0192,1,1,2,0
100,4927,2983,2,5,1,1.9872,2,173.4,7,2971,4.44,0.9787,3047.9,12,1.0,12,4,4,258,0.013997,0.0833,129.0323,81,14.5,0.0708,0.0105,0,2,2,0
101,4925,3061,0,0,1,1.9709,2,167.1,3058,0,4.51,1.0039,3049.1,3,1.0,10,3,5,209,0.016731,0.1176,0.0,82,18.1,0.0765,0.0284,0,0,2,0
102,4922,2968,0,0,3,1.984,1,168.8,3,2960,4.49,0.9759,3041.4,8,1.0,13,8,5,208,0.016476,0.1075,119.403,83,14.5,0.0717,0.0254,0,0,2,0
103,4921,3057,1,5,3,1.9937,1,168.5,3044,0,4.42,1.0046,3042.9,13,1.0,11,1,3,199,0.018962,0.1368,188.4058,84,17.0,0.093,0.0273,1,1,2,0
104,4917,2967,0,0,3,1.9872,1,165.8,3,2959,4.47,0.9774,3035.7,8,1.0,8,0,3,158,0.023218,0.1579,74.4103,85,23.6,0.0965,0.0286,0,0,2,0
105,4913,2887,2,5,1,1.9668,1,174.9,7,2875,4.4,0.9555,3021.5,12,1.0,8,2,2,163,0.023402,0.175,143.7966,86,23.9,0.0964,0.0372,1,0,2,0
106,4911,3023,2,5,1,1.8742,1,165.5,3015,0,4.47,1.0004,3021.7,8,1.0,10,2,0,192,0.021509,0.1099,109.589,87,19.9,0.0838,0.0162,1,0,2,0
107,4906,3117,0,0,3,1.8608,2,174.5,3113,0,4.51,1.0294,3031.0,7,1.0,11,3,2,209,0.020216,0.1146,97.2222,88,19.0,0.0768,0.0198,0,0,2,0
108,4903,2984,3,5,3,1.9501,1,166.7,8,2963,4.45,0.9859,3026.5,21,1.0,14,9,6,287,0.011695,0.0787,193.8776,89,14.9,0.0591,0.0161,1,1,2,0
109,4899,3005,2,5,1,1.9445,1,176.7,4,2986,4.45,0.9936,3024.5,19,1.0,14,2,2,287,0.015032,0.096,174.7573,90,14.9,0.0649,0.0186,2,1,2,0
110,4892,3082,1,4,2,1.9598,2,165.6,3074,0,4.42,1.0172,3030.0,8,1.0,15,6,5,307,0.013101,0.0813,32.1398,91,14.7,0.0605,0.012,0,0,2,0
111,4891,3028,2,3,3,1.9721,2,174.6,10,3018,4.49,0.9994,3029.8,10,1.0,18,8,5,315,0.012094,0.088,100.0,92,12.7,0.058,0.0163,0,1,2,0
112,4881,2993,0,0,3,1.9764,2,165.3,4,2989,4.44,0.989,3026.3,4,1.0,15,0,3,281,0.01375,0.0813,42.5532,93,15.5,0.0604,0.0137,0,1,2,0
113,4874,3057,2,5,1,1.9332,1,171.7,3049,0,4.49,1.0092,3029.2,8,1.0,14,2,3,268,0.014366,0.0968,50.8591,94,17.4,0.0706,0.0188,1,0,2,0
114,4869,3114,1,3,3,1.9611,1,164.2,3103,0,4.58,1.0267,3037.8,16,1.0,14,7,7,277,0.013177,0.094,101.9663,95,16.6,0.0659,0.0238,0,1,2,0
115,4864,2992,0,0,3,1.9326,2,173.6,8,2979,4.45,0.9864,3033.4,13,1.0,11,0,3,210,0.017463,0.1237,141.2077,96,20.4,0.0825,0.0244,0,1,2,0
116,4864,2932,1,5,3,1.9678,1,167.0,8,2919,4.4,0.9697,3023.7,13,1.0,8,2,5,191,0.019886,0.1235,127.1029,97,26.6,0.1062,0.0265,1,2,2,0
117,4863,3011,0,0,3,1.9332,1,164.3,3,3008,4.42,0.9962,3022.5,3,1.0,5,0,3,127,0.027799,0.1639,0.0,98,42.2,0.1434,0.0334,0,1,2,0
118,4860,3018,1,5,3,1.9,1,172.7,3,3010,4.5,0.9986,3022.1,8,1.0,6,1,0,102,0.038675,0.1562,107.6812,99,36.0,0.1406,0.0216,1,0,2,0
119,4859,2954,0,0,3,1.8046,1,165.3,1,2942,4.42,0.9796,3015.6,12,1.0,7,6,5,151,0.02145,0.1449,208.0,100,29.7,0.113,0.0444,0,0,2,0
120,4856,2910,2,4,3,1.9123,1,172.1,7,2898,4.42,0.9682,3005.6,12,1.0,8,4,3,139,0.024037,0.1892,250.0,101,25.4,0.1351,0.0417,0,1,2,0
121,4856,2987,1,3,3,1.9839,1,164.5,6,2978,4.52,0.9944,3003.8,9,1.0,8,4,4,147,0.021707,0.1471,140.2381,102,26.1,0.0919,0.036,0,0,2,0
122,4854,2927,2,5,1,1.9904,2,173.4,9,2909,4.31,0.9768,2996.5,18,1.0,12,8,4,173,0.019594,0.1111,272.7273,103,17.9,0.0844,0.0254,1,0,2,0
123,4854,2987,2,5,3,1.999,2,166.8,5,2977,4.47,0.9971,2995.6,10,1.0,12,2,2,202,0.0178,0.1415,121.9512,104,18.6,0.0865,0.0297,1,0,2,0
124,4854,2936,1,5,3,1.9946,2,168.8,5,2921,4.42,0.982,2989.9,15,1.0,12,1,1,206,0.019429,0.1212,189.8734,105,19.3,0.0851,0.0226,1,0,2,0
125,4854,3003,1,5,3,1.9966,2,168.0,2985,0,4.47,1.004,2991.1,18,1.0,10,4,6,226,0.017622,0.1143,243.2432,106,23.0,0.0857,0.0272,1,1,2,0
126,4854,2981,0,0,3,1.9858,2,165.3,3,2969,4.41,0.9969,2990.2,12,1.0,8,0,2,165,0.023392,0.1299,226.4151,107,27.8,0.1247,0.033,0,2,2,0
127,4854,3074,1,5,3,1.9591,1,169.6,3061,0,4.55,1.0253,2998.2,13,1.0,8,1,1,145,0.029274,0.1605,166.6667,108,28.5,0.1132,0.0276,1,0,2,0
128,4853,3022,0,0,3,1.9977,1,160.1,3019,0,4.47,1.0072,3000.4,3,1.0,8,0,0,136,0.027411,0.141,0.0,109,29.5,0.1132,0.0239,0,0,2,0
129,4853,2965,0,0,3,1.9562,1,166.4,2,2963,4.47,0.9893,2997.1,2,1.0,7,0,1,136,0.027165,0.1408,0.0,110,34.1,0.1183,0.0224,0,1,2,0
130,4851,2958,1,4,3,1.9489,1,163.3,6,2952,4.41,0.9882,2993.3,6,1.0,9,4,2,144,0.027125,0.1587,146.3415,111,26.6,0.1206,0.0351,0,0,2,0
131,4850,3005,0,0,3,1.9367,1,161.7,3002,0,4.5,1.0035,2994.4,3,1.0,8,0,1,129,0.03044,0.1515,65.2174,112,30.9,0.1152,0.024,0,0,2,0
132,4846,2987,0,0,3,1.9569,1,163.3,3,2984,4.47,0.9977,2993.7,3,1.0,7,0,1,125,0.027055,0.1786,85.7143,113,35.0,0.1179,0.0387,0,0,2,0
133,4846,2888,1,3,3,1.9603,1,160.7,12,2876,4.44,0.9679,2983.7,12,1.0,12,8,3,152,0.018897,0.119,200.0,114,21.0,0.0786,0.0231,0,0,2,0
134,4844,2955,2,5,3,1.9877,1,161.5,9,2936,4.45,0.9913,2980.9,19,1.0,10,4,6,214,0.019636,0.1228,74.0536,115,25.7,0.0802,0.0227,2,0,2,0
135,4841,3021,0,0,3,1.948,2,161.3,3006,0,4.53,1.0121,2984.8,15,1.0,11,5,4,191,0.020488,0.1373,168.8312,116,23.6,0.0882,0.0231,0,0,2,0
136,4838,3060,1,3,3,1.9498,1,169.0,3049,0,4.55,1.0231,2992.0,12,1.0,11,2,2,184,0.024004,0.1573,161.7647,117,24.5,0.0979,0.0315,0,0,2,0
137,4835,2835,0,0,3,1.8727,1,157.4,0,2830,4.36,0.9523,2977.1,5,1.0,8,0,3,169,0.020716,0.1209,80.6452,118,34.1,0.0895,0.0231,0,0,2,0
138,4832,2860,0,0,3,1.7863,1,153.0,0,2860,4.31,0.9643,2965.9,0,1.0,6,0,2,140,0.025855,0.1961,0.0,119,45.8,0.1275,0.0388,0,1,2,0
139,4832,2899,0,0,3,1.899,1,164.7,0,2899,4.43,0.9795,2959.5,0,1.0,6,0,0,106,0.038054,0.1724,0.0,120,46.8,0.1408,0.0252,0,0,2,0
140,4832,2952,0,0,3,1.9363,1,165.0,0,2952,4.47,0.9977,2958.8,0,1.0,6,0,0,106,0.037716,0.1887,0.0,121,47.8,0.1384,0.0302,0,0,2,0
141,4832,2932,0,0,3,1.9591,1,168.4,0,2932,4.39,0.9918,2956.3,0,1.0,6,0,0,106,0.038332,0.2128,0.0,122,48.8,0.1418,0.042,0,0,2,0
