window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,6081,11,6,0,1.9983,0,34.3,0,0,6.59,1.0,6081.0,598,1.0,381,573,192,2120,0.000956,0.0087,389.8305,0,0.0,0.0071,0.0011,2,0,0,0
2,5000,3820,3,4,0,1.9983,0,39.4,472,3330,5.32,0.8382,4594.3,490,1.0,314,23,90,2184,0.001158,0.0072,327.4876,1,1.0,0.0057,0.0011,0,0,0,0
3,5000,3336,0,0,1,1.9983,0,49.3,271,3077,4.85,0.8445,3976.2,259,1.0,261,5,58,1972,0.001428,0.0124,282.2757,2,1.9,0.0084,0.0017,0,0,0,0
4,5000,3115,1,3,0,1.9983,0,65.2,45,3087,4.49,0.8615,3640.1,28,1.0,172,1,90,1729,0.001752,0.0171,51.0018,3,2.9,0.0085,0.0023,0,0,0,0
5,5000,3002,2,5,0,1.9983,0,80.1,5,2992,4.39,0.8759,3427.4,10,1.0,126,2,48,1330,0.002653,0.0274,24.8756,4,3.8,0.0166,0.0035,2,0,0,0
6,5000,3059,2,5,0,1.998,0,90.8,4,3050,4.43,0.9208,3322.1,9,1.0,87,2,41,1105,0.003401,0.0317,28.9389,5,4.7,0.0254,0.0056,1,0,0,0
7,5000,3081,1,5,0,1.9979,2,102.8,5,3066,4.5,0.9446,3261.9,15,1.0,65,2,24,885,0.004248,0.0436,56.2249,6,5.6,0.0291,0.0084,1,0,0,0
8,5000,3036,1,5,3,1.9967,2,121.0,4,3023,4.45,0.9453,3211.7,13,1.0,51,1,15,698,0.006172,0.0598,59.0909,7,6.3,0.0348,0.0105,1,0,0,0
9,5000,3163,0,0,3,1.9954,2,123.1,4,3154,4.52,0.9878,3201.9,9,1.0,38,0,13,572,0.007772,0.0692,60.8108,8,7.1,0.0323,0.0146,0,0,0,0
10,5000,3123,1,5,0,1.9957,1,137.0,2,3116,4.52,0.9797,3187.6,7,1.0,33,3,8,539,0.008077,0.0694,37.594,9,7.7,0.0425,0.0153,1,0,0,0
11,5000,3125,2,4,0,1.9914,1,141.8,7,3113,4.47,0.9836,3177.2,12,1.0,34,8,7,509,0.008321,0.0736,77.4194,10,7.0,0.0383,0.0129,0,0,0,0
12,5000,3064,0,0,3,1.9938,2,153.0,0,3064,4.44,0.9697,3159.7,0,1.0,27,0,7,448,0.009517,0.0698,0.0,11,7.2,0.0475,0.0155,0,0,0,0
13,5000,3103,1,5,3,1.9904,1,154.4,0,3098,4.46,0.9846,3151.6,5,1.0,23,1,5,437,0.010821,0.0949,39.0625,12,7.9,0.0511,0.0165,1,0,0,0
14,5000,3082,0,0,3,1.9952,1,167.1,3,3074,4.48,0.9808,3142.4,8,1.0,15,3,11,404,0.012025,0.1081,62.5,13,7.5,0.0676,0.0189,0,1,0,0
15,5000,3084,0,0,3,1.992,1,163.8,0,3079,4.49,0.9837,3135.1,5,1.0,14,0,1,299,0.017479,0.117,54.9451,14,8.9,0.0771,0.0244,0,0,0,0
16,5000,2998,0,0,3,1.987,1,167.2,3,2986,4.38,0.9612,3118.9,12,1.0,16,8,6,328,0.013309,0.1149,151.8987,15,6.5,0.0673,0.0239,0,1,0,0
17,5000,3030,0,0,3,1.9347,1,178.6,3,3022,4.4,0.9746,3109.1,8,1.0,14,0,2,274,0.017721,0.119,102.5641,16,7.4,0.0816,0.0226,0,0,0,0
18,5000,2991,0,0,3,1.9058,1,176.4,3,2989,4.43,0.9662,3096.7,2,1.0,13,0,1,251,0.019114,0.1316,27.3973,17,8.9,0.0846,0.0289,0,0,0,0
19,5000,3059,0,0,0,1.9053,1,189.4,1,3058,4.39,0.989,3093.0,1,1.0,13,1,1,256,0.019384,0.1176,15.3846,18,9.5,0.084,0.0279,0,0,0,0
20,5000,3106,0,0,3,1.9147,1,189.9,3106,0,4.48,1.0038,3094.2,0,1.0,12,0,1,248,0.020737,0.125,0.0,19,11.1,0.0944,0.0236,0,0,0,0
21,5000,3023,0,0,3,1.957,1,189.0,0,3023,4.38,0.9791,3087.4,0,1.0,11,0,1,238,0.022074,0.1132,0.0,20,12.2,0.0912,0.0185,0,1,0,0
22,5000,3083,2,4,3,1.9919,1,192.2,7,3076,4.43,0.9987,3087.0,7,1.0,11,3,3,249,0.019159,0.1552,109.0909,21,10.8,0.0833,0.032,0,0,0,0
23,5000,3062,0,0,3,1.9569,1,187.9,4,3058,4.4,0.9927,3084.6,4,1.0,9,0,2,210,0.024988,0.1408,59.7015,22,13.2,0.1103,0.0221,0,0,0,0
24,4999,3095,2,4,1,1.9926,1,197.8,3083,0,4.56,1.003,3085.6,12,1.0,12,4,1,237,0.0202,0.1143,176.4706,23,10.7,0.0833,0.0225,0,0,0,0
25,4999,3175,3,4,3,1.9544,1,201.4,3164,0,4.48,1.0291,3095.1,21,1.0,15,7,4,313,0.01528,0.1327,211.1111,24,9.3,0.0782,0.0251,0,0,0,0
26,4999,3176,0,0,3,1.9837,2,205.2,3170,0,4.5,1.0242,3103.0,8,1.0,12,0,3,275,0.019109,0.1154,114.2857,25,11.2,0.0705,0.0228,0,0,0,0
27,4998,3032,0,0,3,1.9785,1,203.4,7,3025,4.48,0.9793,3096.2,7,1.0,13,4,3,255,0.019239,0.1364,70.5882,26,11.1,0.0909,0.0269,0,0,0,0
28,4998,3097,0,0,3,1.9849,1,198.3,3091,0,4.48,1.0002,3096.3,6,1.0,13,0,0,248,0.021288,0.1111,85.7143,27,12.1,0.0787,0.0222,0,0,0,0
29,4997,3015,2,5,1,1.9562,1,203.8,12,3003,4.4,0.9762,3088.5,12,1.0,12,2,3,293,0.017423,0.1351,176.4706,28,13.2,0.083,0.0304,1,0,0,0
30,4997,3100,0,0,1,1.9716,1,199.9,3092,0,4.52,1.0034,3089.6,8,1.0,9,1,4,265,0.019598,0.1587,125.0,29,12.3,0.1079,0.041,0,2,0,0
31,4996,3151,2,5,0,1.9772,1,201.6,3140,0,4.47,1.0179,3095.5,11,1.0,11,2,0,228,0.021701,0.1967,180.3279,30,10.9,0.1066,0.0391,1,0,0,0
32,4995,3018,2,4,3,1.9772,1,204.4,11,3003,4.42,0.9773,3088.1,15,1.0,14,6,3,284,0.017092,0.1609,182.9268,31,8.5,0.0728,0.0345,0,0,0,0
33,4994,3018,1,5,3,1.9242,2,208.7,8,3005,4.39,0.9794,3081.4,13,1.0,14,6,6,309,0.014753,0.1429,164.3836,28,7.1,0.0774,0.0294,1,1,0,0
34,4994,3038,0,0,3,1.9289,2,214.2,8,3030,4.45,0.9872,3077.3,8,1.0,10,0,4,252,0.019691,0.1538,120.6897,29,10.1,0.1026,0.0326,0,0,0,0
35,4993,3080,0,0,3,1.9412,1,213.1,3072,0,4.49,1.0008,3077.5,8,1.0,9,0,1,198,0.026948,0.2329,85.7143,30,12.1,0.1187,0.0555,0,0,0,0
36,4993,3106,2,4,1,1.9456,1,212.4,3094,0,4.5,1.0084,3080.3,12,1.0,12,5,2,234,0.020206,0.1268,184.6154,31,9.6,0.0775,0.0245,0,0,0,0
37,4993,3086,1,3,3,1.9574,1,208.0,3076,0,4.46,1.0017,3080.8,10,1.0,14,4,2,260,0.01832,0.0986,151.5152,32,9.1,0.0775,0.0212,0,0,0,0
38,4992,3130,1,5,3,1.9467,2,213.8,3120,0,4.51,1.0144,3085.5,10,1.0,14,1,1,275,0.018923,0.18,104.1667,33,9.9,0.0857,0.0359,1,0,0,0
39,4992,3075,1,5,3,1.922,2,217.3,0,3070,4.45,0.9969,3084.5,5,1.0,11,1,4,260,0.01961,0.1642,79.3651,34,11.4,0.1002,0.0361,1,1,0,0
40,4992,3060,4,5,3,1.937,2,214.5,9,3042,4.44,0.9928,3082.2,18,1.0,13,4,2,330,0.015898,0.1524,181.8182,35,9.9,0.0745,0.0295,4,0,0,0
41,4990,3091,2,5,3,1.8979,2,214.3,3083,0,4.58,1.0026,3083.0,8,1.0,14,2,1,340,0.015569,0.1053,86.9565,36,9.8,0.0702,0.0177,1,0,0,0
42,4990,3093,1,5,3,1.9797,2,216.6,3083,0,4.46,1.0029,3084.0,10,1.0,18,6,2,377,0.014333,0.0952,98.0392,37,8.4,0.0579,0.0223,1,0,0,0
43,4990,2999,1,5,3,1.9562,2,211.2,0,2989,4.41,0.975,3075.9,10,1.0,16,1,3,400,0.013206,0.096,86.2069,38,9.6,0.0634,0.0196,1,1,0,0
44,4988,3029,2,5,3,1.9671,2,218.7,4,3010,4.44,0.9862,3071.4,19,1.0,15,2,3,365,0.012939,0.099,197.9167,39,10.1,0.0635,0.0184,1,2,0,0
45,4986,3006,2,4,1,1.9797,2,218.9,4,2997,4.42,0.9807,3065.2,9,1.0,16,2,1,362,0.014465,0.1,84.1121,40,10.0,0.0636,0.0213,0,1,0,0
46,4985,3052,0,0,3,1.9242,2,219.7,4,3048,4.48,0.9961,3063.9,4,1.0,11,0,5,317,0.016054,0.1467,57.971,38,8.3,0.0767,0.0279,0,3,0,0
47,4984,3116,1,5,3,1.8979,1,217.2,3107,0,4.47,1.0154,3068.9,9,1.0,8,1,4,269,0.02041,0.1519,134.3284,39,9.1,0.1089,0.029,1,4,0,0
48,4983,3136,1,4,3,1.9215,1,211.1,3129,0,4.52,1.0197,3075.3,7,1.0,8,1,1,195,0.028761,0.1846,112.9032,40,9.8,0.12,0.0264,0,0,0,0
49,4981,3080,0,0,3,1.9852,2,211.2,3074,0,4.45,1.0014,3075.7,6,1.0,8,2,2,200,0.023954,0.1698,100.0,41,10.5,0.1179,0.044,0,1,0,0
50,4980,2998,2,5,1,1.9919,1,188.7,2,2991,4.46,0.9771,3068.3,7,1.0,8,2,2,164,0.02748,0.186,175.0,85,14.1,0.1221,0.0403,1,0,1,0
51,4976,2975,1,5,3,1.9725,1,171.0,0,2965,4.42,0.9724,3059.4,10,1.0,7,1,2,169,0.028207,0.1507,169.4915,10,4.0,0.1301,0.0263,1,0,0,0
52,4975,3055,0,0,3,1.9652,2,177.1,0,3045,4.47,0.9987,3059.0,10,1.0,6,0,1,146,0.037886,0.359,270.2703,11,5.2,0.1923,0.0975,0,0,0,0
53,4973,3044,4,5,3,1.8973,1,164.7,9,3020,4.43,0.9956,3057.6,24,1.0,9,4,1,218,0.023909,0.1795,315.7895,9,2.8,0.1282,0.0373,3,1,0,0
54,4972,3102,1,3,3,1.9955,1,171.4,3094,0,4.51,1.0131,3061.8,8,1.0,9,1,1,215,0.02425,0.2432,109.589,10,2.8,0.1261,0.0507,0,0,0,0
55,4971,3071,2,5,3,1.9692,2,166.2,3054,0,4.38,1.0027,3062.7,17,1.0,10,2,1,241,0.021638,0.1507,246.3768,11,2.9,0.1164,0.0324,1,1,0,0
56,4967,3063,1,5,3,1.9737,2,169.9,3041,0,4.42,1.0001,3062.7,22,1.0,8,2,4,251,0.019832,0.16,323.0769,12,3.4,0.1067,0.0311,1,1,0,0
57,4965,2969,1,5,3,1.9657,2,167.3,9,2950,4.38,0.9722,3053.8,19,1.0,9,3,2,229,0.023747,0.2027,239.4366,13,3.9,0.1023,0.0466,1,0,0,0
58,4964,3104,0,0,3,1.9439,2,163.8,3097,0,4.44,1.0149,3058.6,7,1.0,9,0,0,209,0.026127,0.1852,129.6296,14,4.9,0.1111,0.0338,0,0,0,0
59,4963,3034,0,0,3,1.9431,1,166.9,7,3027,4.48,0.9927,3056.2,7,1.0,8,0,1,209,0.027862,0.1739,104.4776,15,6.1,0.1184,0.0355,0,1,0,0
60,4963,3095,0,0,3,1.987,1,162.5,3091,0,4.51,1.0118,3060.0,5,1.0,10,5,3,224,0.021692,0.1385,49.1803,16,5.7,0.0923,0.0314,0,0,0,0
61,4962,3126,0,0,3,1.9215,1,164.7,3126,0,4.52,1.0195,3066.3,0,1.0,9,0,1,204,0.025628,0.1571,0.0,17,7.3,0.1214,0.0351,0,0,0,0
62,4962,3107,1,5,3,1.8956,1,164.4,3102,0,4.46,1.012,3070.2,5,1.0,9,1,1,218,0.022425,0.1757,70.4225,18,7.6,0.1139,0.0374,1,0,0,0
63,4960,3062,1,4,1,1.8788,1,160.9,1,3056,4.46,0.9976,3069.4,6,1.0,11,4,2,231,0.022804,0.194,81.9672,19,6.7,0.1023,0.044,0,0,0,0
64,4959,2958,0,0,3,1.8799,2,159.5,0,2953,4.34,0.967,3058.8,5,1.0,10,0,1,212,0.023373,0.1176,102.0408,20,8.4,0.1036,0.0185,0,0,0,0
65,4959,3159,1,5,3,1.9038,1,164.5,3153,0,4.6,1.031,3068.8,11,1.0,10,2,2,245,0.019839,0.1412,128.2051,21,8.0,0.0924,0.0349,1,1,0,0
