window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
13,5000,3145,2,4,0,1.9629,1,16.7,4,3137,4.52,0.9604,3274.6,8,1.0,104,4,5,1000,0.001771,0.0301,24.9221,12,11.0,0.0136,0.0052,0,0,0,0,0.045181,0.015625,56,0.6542,0.4354,0.2621,50,23,31,832,1245,529
14,5000,3185,1,5,3,1.9489,1,16.7,4,3176,4.52,0.9762,3262.7,9,1.0,99,1,6,980,0.001868,0.0317,26.7062,13,11.8,0.0167,0.0064,1,0,0,0,0.097983,0.015625,55,0.8405,0.5334,0.2711,47,20,32,783,1269,551
15,5000,3197,2,5,1,1.9469,2,16.6,8,3184,4.58,0.9823,3254.5,13,1.0,99,2,2,1009,0.001955,0.0346,35.2304,14,12.5,0.0213,0.006,2,0,0,0,0.06383,0.015625,55,0.7552,0.5759,0.2764,46,21,32,793,1292,540
16,5000,3194,0,0,1,1.8235,2,16.7,0,3194,4.56,0.9836,3247.4,0,1.0,92,0,7,970,0.00198,0.0345,0.0,15,13.5,0.0233,0.0063,0,0,0,0,0.062696,0.015625,54,0.7508,0.6324,0.2821,45,17,30,785,1322,524
17,5000,3104,0,0,3,1.8814,1,16.9,1,3103,4.49,0.9606,3231.4,1,1.0,88,1,5,947,0.001789,0.0326,0.0,16,14.6,0.0205,0.0067,0,0,0,0,0.065147,0.015625,51,0.7602,0.6975,0.2931,44,16,28,766,1224,535
18,5000,3147,1,5,3,1.8762,1,16.6,2,3140,4.56,0.9766,3222.5,7,1.0,84,3,7,917,0.002047,0.0471,18.5874,17,15.5,0.0272,0.0077,1,0,0,0,0.065217,0.015625,51,0.7604,0.741,0.2958,41,16,27,770,1217,545
19,5000,3180,2,3,3,1.9547,1,16.6,3,3172,4.61,0.9881,3218.3,8,1.0,84,5,5,894,0.002005,0.0353,26.4026,18,15.8,0.0264,0.0075,0,0,0,0,0.060897,0.015625,50,0.7434,0.7826,0.2988,43,13,28,809,1272,509
20,5000,3210,2,5,3,1.9788,2,16.7,9,3193,4.58,0.9977,3217.5,17,1.0,82,4,6,915,0.001843,0.0348,50.0,19,16.4,0.0194,0.007,1,1,0,0,0.075949,0.015625,48,0.7943,0.8269,0.3058,42,13,27,750,1293,548
21,5000,3157,3,5,3,1.9794,2,16.7,14,3134,4.56,0.983,3211.7,23,1.0,86,7,3,935,0.002175,0.0365,73.955,20,16.1,0.0216,0.0075,1,0,0,0,0.072948,0.015625,49,0.7858,0.8695,0.3107,45,14,27,790,1258,519
22,5000,3083,0,0,3,1.9109,2,16.8,3,3080,4.53,0.9636,3199.5,3,1.0,78,0,8,896,0.001941,0.0345,9.8684,21,17.5,0.0212,0.0072,0,0,0,0,0.07837,0.015625,48,0.8006,0.9165,0.3154,42,13,23,742,1231,554
23,5000,3160,0,0,3,1.8935,1,16.7,7,3153,4.57,0.9888,3195.7,7,1.0,77,4,5,864,0.002001,0.0569,24.3902,22,18.4,0.0227,0.0082,0,0,0,0,0.06689,0.015625,47,0.7664,0.9533,0.316,41,11,25,813,1236,520
24,5000,3205,0,0,3,1.8493,1,17.0,3205,0,4.61,1.0038,3197.0,4,1.0,73,0,4,836,0.001869,0.0423,14.4404,23,19.5,0.025,0.0081,0,0,0,0,0.077465,0.015625,46,0.7983,0.9849,0.3181,38,10,25,777,1245,557
25,5000,3203,1,5,3,1.8598,1,17.1,3203,0,4.57,1.0028,3197.9,4,1.0,70,1,4,821,0.002046,0.043,16.129,24,20.1,0.0246,0.0076,1,0,0,0,0.0625,0.015625,43,0.75,1.0356,0.321,36,10,24,807,1275,520
26,4999,3164,1,3,1,1.866,1,17.4,9,3155,4.6,0.9904,3194.7,9,1.0,72,4,2,858,0.002129,0.0569,25.9259,25,20.5,0.0274,0.0094,0,0,0,0,0.064057,0.015625,44,0.7561,1.0855,0.323,37,10,25,783,1257,546
27,4997,3104,3,5,1,1.9554,2,17.0,5,3094,4.51,0.9742,3186.1,10,1.0,72,5,5,870,0.002227,0.0433,36.9004,26,20.1,0.0272,0.0094,1,0,0,0,0.072202,0.015625,46,0.7836,1.1505,0.3255,37,8,27,787,1221,533
28,4997,3143,0,0,1,1.9329,2,17.0,2,3136,4.55,0.9878,3182.0,7,1.0,70,2,4,867,0.002233,0.0577,23.9044,27,20.9,0.0255,0.0091,0,0,0,0,0.057692,0.015625,45,0.7292,1.2081,0.3284,35,9,26,765,1248,560
29,4996,3253,2,5,1,1.9133,1,17.0,3275,0,4.6,1.0292,3191.8,10,1.0,69,5,6,863,0.002394,0.0473,35.0877,28,20.4,0.0276,0.0096,1,0,0,0,0.097973,0.015625,44,0.8405,1.2554,0.3306,36,8,25,833,1256,538
30,4993,3244,1,5,1,1.957,1,17.0,3257,0,4.59,1.0199,3198.5,5,1.0,65,1,5,857,0.002413,0.0468,17.301,29,21.7,0.0273,0.0095,1,0,0,0,0.076923,0.015625,42,0.7969,1.3223,0.3325,34,8,23,810,1277,552
31,4991,3131,2,5,3,1.9992,2,16.9,2,3119,4.57,0.9809,3192.0,12,1.0,62,6,9,821,0.00217,0.0406,41.6667,30,21.1,0.0261,0.0097,1,0,0,0,0.059041,0.015625,41,0.7354,1.3814,0.3343,32,7,23,809,1219,540
32,4987,3198,0,0,3,1.9566,2,17.0,3195,0,4.56,1.0034,3193.2,9,1.0,61,4,5,826,0.002292,0.0379,35.5731,31,22.0,0.0241,0.009,0,0,0,0,0.087121,0.015625,41,0.8207,1.4685,0.3372,31,7,23,779,1282,556
33,4983,3150,1,6,3,1.9334,1,16.9,0,3140,4.56,0.9877,3189.1,10,1.0,61,1,1,845,0.002411,0.0551,37.1747,32,22.9,0.0223,0.01,0,0,0,0,0.080882,0.015625,40,0.8068,1.5494,0.3396,31,7,23,839,1194,560
34,4977,3207,1,5,3,1.9304,1,16.8,3215,0,4.76,1.0091,3192.1,6,1.0,60,2,3,857,0.002275,0.0526,18.1818,33,23.7,0.0236,0.0098,1,0,0,0,0.066667,0.015625,40,0.7656,1.616,0.3424,31,6,23,847,1247,534
35,4974,3248,2,5,3,1.9121,2,16.7,3269,0,4.68,1.0232,3199.9,5,1.0,59,2,3,851,0.002404,0.0534,19.6078,34,23.9,0.0248,0.0114,1,0,0,0,0.072519,0.015625,41,0.7845,1.6886,0.344,30,7,22,811,1326,531
36,4974,3210,0,0,3,1.962,2,16.6,3208,0,4.62,1.0037,3201.2,5,1.0,57,0,2,829,0.00222,0.0483,19.1571,35,24.6,0.0235,0.0103,0,0,0,0,0.115242,0.015625,41,0.8644,1.8038,0.3472,30,6,21,773,1341,538
37,4971,3119,0,0,3,1.9893,1,16.6,5,3114,4.55,0.9767,3193.3,5,1.0,54,0,3,796,0.002253,0.0535,20.7469,36,25.3,0.0285,0.0112,0,0,0,0,0.09465,0.015625,40,0.8349,1.8985,0.3489,29,5,20,800,1225,516
38,4964,3200,0,0,3,1.966,1,16.6,3206,0,4.54,1.0036,3194.5,0,1.0,51,0,3,767,0.002024,0.0375,0.0,37,25.7,0.0234,0.0081,0,0,0,0,0.083333,0.015625,38,0.8125,1.9818,0.3518,27,5,19,800,1257,519
39,4962,3119,0,0,3,1.9787,1,16.5,0,3119,4.53,0.9786,3187.3,0,1.0,48,0,3,747,0.002256,0.0644,0.0,38,26.6,0.029,0.0117,0,0,0,0,0.085837,0.015625,36,0.818,2.0676,0.3549,25,5,18,811,1191,542
40,4958,3177,0,0,3,1.9658,1,16.5,0,3177,4.7,0.9971,3186.4,0,1.0,45,0,3,708,0.002294,0.0571,0.0,39,27.1,0.0256,0.0113,0,0,0,0,0.071429,0.015625,35,0.7812,2.1295,0.3573,24,5,16,824,1304,495
41,4954,3125,1,5,1,1.9591,1,16.5,0,3121,4.63,0.9825,3180.5,4,1.0,45,1,1,731,0.002205,0.0476,19.3237,40,27.8,0.028,0.011,1,0,0,0,0.066667,0.015625,36,0.7656,2.1819,0.3577,23,5,17,778,1266,479
42,4951,3187,0,0,1,1.9957,1,16.5,3188,0,4.62,1.0021,3181.2,0,1.0,44,0,1,709,0.002304,0.0444,0.0,41,28.5,0.0308,0.0117,0,0,0,0,0.062222,0.015625,36,0.7489,2.2441,0.3588,22,5,17,777,1288,565
43,4950,3198,0,0,0,1.9431,1,16.5,3206,0,4.66,1.007,3183.6,0,1.0,43,0,1,701,0.002143,0.0561,0.0,42,29.2,0.0291,0.0126,0,0,0,0,0.088785,0.015625,35,0.824,2.3329,0.3619,21,5,17,820,1280,487
44,4946,3208,2,4,3,1.9432,1,16.6,3222,0,4.69,1.0132,3188.0,8,1.0,47,5,1,739,0.002066,0.0441,36.6972,43,27.7,0.0254,0.0098,0,0,0,0,0.0837,0.015625,38,0.8133,2.4166,0.3635,22,5,20,801,1285,521
45,4945,3172,0,0,3,1.9156,1,16.4,0,3167,4.62,0.9955,3186.5,5,1.0,45,0,2,731,0.002215,0.0596,21.8341,44,28.9,0.0303,0.0128,0,0,0,0,0.068085,0.015625,36,0.7705,2.4847,0.3649,21,5,19,795,1257,537
46,4945,3163,0,0,3,1.8567,1,16.5,0,3158,4.57,0.9933,3184.2,5,1.0,44,0,1,718,0.002113,0.0486,20.5761,45,30.4,0.0283,0.0112,0,0,0,0,0.068826,0.015625,35,0.773,2.5535,0.3665,21,5,18,809,1248,523
47,4944,3233,1,5,3,1.5799,1,16.4,3261,0,4.64,1.0246,3192.5,10,1.0,48,6,2,760,0.002109,0.0426,39.4737,46,28.8,0.0279,0.0092,1,0,0,0,0.106383,0.015625,35,0.8531,2.6216,0.368,24,5,19,806,1321,526
48,4944,3151,1,5,3,1.8834,1,16.5,4,3142,4.62,0.9882,3188.6,9,1.0,46,1,3,762,0.002195,0.0551,39.1304,47,29.9,0.0279,0.0119,1,0,0,0,0.09322,0.015625,36,0.8324,2.7148,0.3699,22,5,19,838,1227,508
49,4943,3149,0,0,3,1.922,2,16.4,4,3140,4.56,0.9888,3184.8,9,1.0,44,0,2,752,0.002255,0.0493,42.0561,48,31.1,0.0274,0.0124,0,1,0,0,0.076233,0.015625,34,0.795,2.7731,0.3726,21,5,18,830,1219,533
50,4942,3185,1,5,3,1.9313,1,16.5,3177,0,4.61,1.0006,3185.0,10,1.0,44,1,1,743,0.002455,0.0531,41.4938,49,31.4,0.0303,0.0124,1,0,0,0,0.077551,0.015625,34,0.7985,2.8384,0.3737,21,4,19,827,1299,512
51,4940,3143,4,5,3,1.9002,1,16.5,9,3123,4.49,0.9881,3181.0,20,1.0,49,7,2,822,0.002507,0.0448,73.0769,50,28.1,0.0269,0.0101,1,0,0,0,0.074627,0.015625,35,0.7906,2.9056,0.3757,23,4,22,814,1256,524
52,4940,3144,1,3,3,1.9641,2,16.4,0,3135,4.57,0.9895,3177.5,9,1.0,50,3,2,828,0.002126,0.0495,29.4118,51,27.5,0.0246,0.0093,0,0,0,0,0.063604,0.015625,38,0.7543,2.9657,0.3775,23,5,22,828,1170,522
53,4940,3069,2,5,3,1.9713,2,16.5,0,3055,4.5,0.969,3167.1,14,1.0,48,5,7,858,0.002274,0.0491,54.902,52,29.3,0.0253,0.0091,1,0,0,0,0.067925,0.015625,38,0.77,3.0147,0.3779,20,6,22,773,1223,518
54,4940,3147,0,0,3,1.985,2,16.5,0,3142,4.54,0.9942,3165.2,5,1.0,46,0,2,823,0.002219,0.0429,22.2222,53,31.5,0.0266,0.0106,0,1,0,0,0.06867,0.015625,38,0.7725,3.0834,0.3785,20,5,21,784,1198,555
55,4940,3053,0,0,3,1.9747,1,16.6,1,3052,4.54,0.9678,3154.5,1,1.0,45,1,2,795,0.002031,0.0444,0.0,54,32.0,0.0298,0.0106,0,0,0,0,0.068548,0.015625,35,0.7721,3.1519,0.38,19,5,21,787,1221,477
56,4939,3204,0,0,3,1.9329,1,16.5,3228,0,4.66,1.0225,3162.0,5,1.0,46,5,4,791,0.002113,0.0482,20.6612,55,30.8,0.0281,0.0101,0,0,0,0,0.064257,0.015625,35,0.7568,3.2162,0.3816,18,5,23,829,1257,515
57,4939,3086,1,4,0,1.9501,1,16.4,0,3081,4.52,0.9782,3154.8,5,1.0,46,1,1,800,0.001935,0.0486,20.7469,56,31.7,0.0269,0.0109,0,0,0,0,0.089069,0.015625,36,0.8246,3.3053,0.3838,18,5,23,733,1308,520
58,4939,3144,3,5,3,1.9737,1,16.5,5,3126,4.61,0.9969,3153.7,18,1.0,47,5,4,841,0.002264,0.053,62.963,57,31.3,0.0265,0.011,2,0,0,0,0.081272,0.015625,35,0.8077,3.3865,0.3858,19,4,24,806,1249,532
59,4938,3103,2,4,1,1.9646,2,16.5,4,3099,4.49,0.9854,3148.9,4,1.0,47,2,2,840,0.002129,0.0403,16.4609,58,31.0,0.022,0.0095,0,0,0,0,0.108871,0.015625,34,0.8565,3.4349,0.3874,18,5,24,752,1279,509
60,4936,3149,1,4,1,1.9666,2,16.5,3145,0,4.58,1.0006,3149.1,6,1.0,45,4,6,847,0.002083,0.0409,23.4375,59,30.9,0.0248,0.009,0,0,0,0,0.066914,0.015625,33,0.7665,3.5018,0.3891,18,3,24,839,1199,542
61,4935,3093,0,0,3,1.9426,2,16.4,0,3093,4.55,0.9839,3143.8,0,1.0,45,0,0,816,0.002225,0.0531,0.0,60,31.9,0.0252,0.0102,0,0,0,0,0.069388,0.015625,32,0.7748,3.5631,0.3897,18,3,24,816,1197,540
62,4931,3148,1,5,3,1.9228,1,16.3,3143,0,4.55,1.0012,3144.2,5,1.0,44,1,2,835,0.002131,0.0469,20.0,61,33.5,0.0238,0.0091,1,0,0,0,0.125,0.015625,32,0.875,3.6881,0.3911,18,3,23,838,1248,502
63,4930,3120,2,4,3,1.9462,1,16.4,6,3114,4.63,0.993,3141.9,6,1.0,46,2,0,852,0.002068,0.0488,21.6606,62,33.0,0.0253,0.0099,0,0,0,0,0.076655,0.015625,33,0.7962,3.7647,0.3917,18,3,25,797,1281,454
64,4929,3124,2,5,3,1.972,2,16.5,1,3115,4.58,0.9949,3140.2,9,1.0,46,3,3,881,0.002202,0.0623,31.8725,63,33.8,0.0245,0.0114,1,0,0,0,0.140078,0.015625,35,0.8885,3.9048,0.3926,19,3,24,795,1267,483
65,4928,3074,2,5,3,1.957,2,16.5,4,3065,4.59,0.9809,3133.9,9,1.0,46,2,2,890,0.002171,0.0485,34.4828,64,34.6,0.0233,0.0108,1,0,0,0,0.119403,0.015625,36,0.8691,4.0242,0.3937,20,3,23,760,1220,526
66,4925,3086,0,0,3,1.9502,2,16.4,0,3086,4.57,0.9862,3129.3,0,1.0,45,0,1,868,0.001865,0.0421,0.0,65,36.2,0.0245,0.0092,0,0,0,0,0.126437,0.015625,35,0.8764,4.1506,0.3948,19,3,23,795,1256,471
67,4924,3164,1,5,3,1.918,1,16.5,3185,0,4.71,1.0181,3135.3,7,1.0,46,3,2,886,0.00183,0.042,19.7628,66,36.4,0.0248,0.0091,1,0,0,0,0.137405,0.015625,35,0.8863,4.288,0.3966,19,3,24,823,1281,503
68,4923,3101,3,5,1,1.9497,1,16.3,4,3089,4.6,0.9901,3132.0,12,1.0,47,5,4,916,0.001982,0.0546,34.965,67,36.1,0.024,0.0098,1,0,0,0,0.09215,0.015625,36,0.8304,4.3802,0.3976,19,3,25,814,1210,508
69,4920,3050,2,5,3,1.9591,2,16.3,3,3034,4.45,0.9762,3124.2,16,1.0,50,6,3,927,0.002204,0.0405,55.5556,68,33.5,0.0218,0.0092,1,0,0,0,0.10473,0.015625,37,0.8508,4.4849,0.3987,19,5,26,817,1160,499
70,4917,3173,0,0,3,1.9673,2,16.3,3206,0,4.67,1.0254,3132.6,6,1.0,46,1,5,918,0.001993,0.0515,19.4553,69,37.2,0.0237,0.011,0,1,0,0,0.106618,0.015625,37,0.8534,4.5915,0.399,17,4,25,750,1317,513
71,4916,3089,1,5,3,1.9827,1,16.3,3,3082,4.58,0.9874,3128.4,7,1.0,49,4,1,902,0.001819,0.0537,24.3056,70,35.9,0.0234,0.0106,1,0,0,0,0.107383,0.015625,35,0.8545,4.6989,0.3996,18,5,26,796,1248,502
72,4913,3101,1,4,3,1.9735,1,16.3,0,3101,4.54,0.9921,3125.8,0,1.0,49,1,1,913,0.001619,0.0444,0.0,71,36.8,0.0246,0.0094,0,0,0,0,0.133106,0.015625,36,0.8826,4.832,0.4006,19,4,26,792,1225,510
73,4913,3114,1,5,3,1.9652,2,16.3,1,3108,4.57,0.9966,3124.7,6,1.0,49,2,2,937,0.001655,0.0382,16.3399,72,37.8,0.0217,0.0088,1,0,0,0,0.10828,0.015625,37,0.8557,4.9403,0.4014,19,4,26,764,1235,536
74,4911,3098,0,0,3,1.9502,2,16.1,0,3098,4.55,0.9923,3122.1,0,1.0,49,0,0,921,0.001691,0.0422,0.0,73,38.8,0.024,0.0088,0,0,0,0,0.107143,0.015625,36,0.8542,5.0475,0.4021,19,4,26,773,1218,517
75,4910,3142,0,0,3,1.9218,1,16.1,3152,0,4.63,1.0086,3125.0,0,1.0,47,0,2,921,0.001542,0.0406,0.0,74,41.1,0.025,0.0094,0,1,0,0,0.092251,0.015625,36,0.8306,5.1397,0.4028,18,4,25,800,1281,485
76,4910,3112,0,0,3,1.8875,1,16.2,0,3112,4.57,0.9962,3123.7,0,1.0,45,0,2,875,0.001319,0.0392,0.0,75,42.1,0.0252,0.0093,0,0,0,0,0.117647,0.015625,34,0.8672,5.2574,0.4043,17,4,24,811,1244,507
77,4909,3105,2,5,3,1.8157,1,16.2,8,3097,4.59,0.9946,3122.0,8,1.0,45,2,2,892,0.001578,0.0517,30.5344,76,42.7,0.0244,0.0098,1,1,0,0,0.077491,0.015625,33,0.7984,5.3348,0.4047,17,4,24,771,1205,517
78,4908,3123,0,0,3,1.8674,1,16.2,3124,0,4.56,1.0006,3122.2,0,1.0,45,0,0,868,0.001556,0.0428,0.0,77,43.7,0.0246,0.0094,0,0,0,0,0.066148,0.015625,33,0.7638,5.401,0.4052,17,4,24,805,1247,516
79,4908,3111,1,4,1,1.9242,1,16.2,3,3108,4.55,0.9968,3121.1,3,1.0,45,1,1,872,0.001352,0.0435,11.0701,78,43.0,0.0233,0.0082,0,0,0,0,0.097826,0.015625,33,0.8403,5.4988,0.4062,16,4,25,780,1239,492
80,4907,3124,2,4,1,1.7861,1,16.3,3121,0,4.6,1.002,3121.8,7,1.0,47,4,2,897,0.001533,0.0468,17.9211,79,41.9,0.0232,0.0086,0,0,0,0,0.080268,0.015625,36,0.8053,5.5624,0.4067,17,3,27,809,1253,501
81,4905,3017,2,5,3,1.9532,2,16.2,14,3003,4.49,0.9695,3111.8,14,1.0,49,4,2,911,0.00158,0.0656,55.7769,80,41.1,0.0216,0.0099,1,0,0,0,0.065637,0.015625,36,0.7619,5.6087,0.4069,17,3,29,803,1193,452
82,4904,3087,2,5,3,1.9043,2,16.2,10,3074,4.57,0.9928,3109.4,13,1.0,53,5,1,946,0.001642,0.0428,44.9827,81,38.9,0.0212,0.0088,1,0,0,0,0.055921,0.015625,38,0.7206,5.6547,0.4064,20,3,30,768,1249,494
83,4903,3182,0,0,3,1.9766,2,16.1,3230,0,4.67,1.0393,3122.3,15,1.0,54,5,4,967,0.001546,0.0377,45.4545,82,39.1,0.0193,0.0071,0,0,0,0,0.066667,0.015625,41,0.7656,5.7011,0.4058,19,4,31,819,1235,529
84,4902,3114,1,3,3,1.9431,1,16.2,14,3095,4.53,0.9976,3121.5,19,1.0,56,3,1,980,0.001501,0.0525,61.8893,83,38.7,0.0191,0.0089,0,0,0,0,0.070988,0.015625,40,0.7799,5.7721,0.405,20,4,32,752,1270,566
85,4901,3097,1,5,3,1.8708,1,16.1,5,3082,4.51,0.9929,3119.2,15,1.0,55,3,4,1010,0.001378,0.0415,44.0252,84,40.3,0.0197,0.0082,1,0,0,0,0.065282,0.015625,41,0.7607,5.8374,0.4045,19,4,32,751,1268,510
86,4900,3154,2,5,3,1.9042,2,16.2,3151,0,4.59,1.0136,3123.7,15,1.0,58,7,4,1021,0.001475,0.0312,48.5437,85,39.0,0.0193,0.0073,1,0,0,0,0.065625,0.015625,40,0.7619,5.8811,0.4035,21,5,32,803,1263,511
87,4897,3117,1,5,3,1.8982,2,16.2,6,3106,4.54,0.9981,3123.0,11,1.0,57,1,2,1030,0.001399,0.0367,35.2564,86,40.4,0.0207,0.0077,1,1,0,0,0.058104,0.015625,40,0.7311,5.927,0.4032,19,6,32,786,1209,527
88,4896,3130,1,4,3,1.9372,2,16.2,3123,0,4.61,1.0035,3124.2,12,1.0,54,1,4,1019,0.001523,0.0473,39.2157,87,41.9,0.0208,0.009,0,0,0,0,0.091483,0.015625,39,0.8292,6.0185,0.4029,18,5,31,759,1287,539
89,4896,3170,0,0,3,1.9547,2,16.1,3182,0,4.65,1.0193,3130.5,9,1.0,51,0,3,994,0.001594,0.0467,28.754,88,45.2,0.0209,0.009,0,1,0,0,0.077882,0.015625,37,0.7994,6.0964,0.4026,16,4,31,821,1279,495
90,4893,3086,1,5,3,1.9727,1,16.5,9,3077,4.56,0.9871,3126.3,9,1.0,52,1,0,989,0.001391,0.0356,32.967,89,45.3,0.0221,0.0085,1,0,0,0,0.064057,0.015625,36,0.7561,6.1604,0.4024,17,4,31,794,1228,524
91,4892,3106,0,0,3,1.9547,1,21.1,4,3102,4.54,0.9941,3124.4,4,1.0,52,0,0,989,0.001209,0.0374,12.8617,90,46.3,0.021,0.0076,0,0,0,0,0.084112,0.015625,36,0.8142,6.2445,0.4025,17,4,31,783,1271,517
92,4889,3016,0,0,3,1.9038,1,23.2,0,3016,4.5,0.9685,3114.0,0,1.0,52,0,0,988,0.001171,0.0397,0.0,91,47.3,0.0212,0.0092,0,0,0,0,0.064982,0.015625,36,0.7595,6.3095,0.4024,17,4,31,787,1159,548
93,4885,3170,2,5,3,1.8454,1,23.3,3209,0,4.66,1.0301,3123.9,9,1.0,54,4,2,1019,0.001263,0.0424,28.3019,92,46.4,0.02,0.0078,1,0,0,0,0.069697,0.015625,37,0.7758,6.3701,0.4017,19,4,31,785,1263,550
94,4882,3093,3,5,3,1.8672,1,23.2,0,3083,4.6,0.991,3121.0,10,1.0,55,5,4,1050,0.001544,0.0414,32.8947,93,44.7,0.0192,0.0084,1,0,0,0,0.063694,0.015625,40,0.7547,6.402,0.4004,20,5,30,783,1250,497
95,4882,3050,2,3,3,1.9474,2,23.3,5,3028,4.52,0.9794,3114.2,22,1.0,59,9,5,1099,0.001379,0.0364,64.1026,94,42.3,0.0183,0.0067,0,1,0,0,0.051515,0.015625,43,0.6967,6.4414,0.3992,21,6,32,731,1217,506
96,4876,3081,2,5,3,1.9567,2,22.7,6,3066,4.52,0.9903,3111.1,15,1.0,60,2,1,1090,0.001469,0.0348,45.045,95,42.5,0.0169,0.0074,1,0,0,0,0.055072,0.015625,41,0.7163,6.4907,0.3983,21,6,33,775,1227,484
97,4873,3110,0,0,3,1.9307,2,21.2,3108,0,4.59,1.0003,3111.2,4,1.0,56,1,5,1067,0.00146,0.0377,9.8039,96,45.6,0.019,0.0073,0,1,0,0,0.069182,0.015625,42,0.7741,6.5347,0.398,20,5,31,787,1263,478
98,4870,3069,0,0,3,1.9834,1,23.2,0,3069,4.56,0.9877,3107.1,0,1.0,54,0,2,1039,0.001368,0.042,0.0,97,48.0,0.0201,0.0072,0,0,0,0,0.06006,0.015625,39,0.7398,6.5827,0.3977,20,5,29,773,1201,501
