window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
11,5000,3083,1,5,1,1.9719,2,16.4,8,3070,4.47,0.9364,3292.3,13,1.0,115,1,9,1113,0.001887,0.0217,37.1429,10,9.0,0.0166,0.005,1,0,0,0,0.065041,0.015625,53,0.7598,0.5329,0.3054,49,26,40,744,1236,518
12,5000,3258,1,5,3,1.9965,2,16.5,9,3244,4.62,0.9912,3287.0,14,1.0,112,2,5,1102,0.00192,0.0305,34.4828,11,9.9,0.0189,0.0056,1,0,0,0,0.05598,0.015625,52,0.7209,0.5889,0.308,50,23,39,831,1281,523
13,5000,3231,3,5,1,1.999,2,16.5,12,3216,4.55,0.9854,3279.0,15,1.0,106,4,10,1104,0.001982,0.0341,35.8056,12,10.7,0.0204,0.0059,1,0,0,0,0.048662,0.015625,53,0.6789,0.6376,0.3154,46,22,38,832,1277,565
14,5000,3229,0,0,1,1.9699,2,16.5,4,3225,4.56,0.9868,3272.3,4,1.0,99,4,11,1057,0.001953,0.0327,2.9683,13,11.4,0.0214,0.0068,0,0,0,0,0.053571,0.015625,50,0.7083,0.6911,0.3175,44,21,34,791,1312,532
15,5000,3214,1,5,3,1.9855,1,16.4,2,3207,4.6,0.9844,3265.0,7,1.0,98,3,4,1049,0.0019,0.0378,19.3906,14,12.2,0.0224,0.007,1,0,0,0,0.051351,0.015625,50,0.6957,0.7344,0.3243,41,21,36,803,1296,519
16,5000,3220,0,0,3,1.9853,1,16.3,0,3220,4.56,0.9878,3259.7,0,1.0,90,0,8,981,0.001992,0.0236,0.0,15,13.2,0.019,0.0058,0,0,0,0,0.064897,0.015625,49,0.7592,0.7993,0.3304,39,19,32,830,1265,551
17,5000,3133,0,0,3,1.9764,1,16.3,0,3128,4.54,0.9653,3245.7,5,1.0,86,5,9,953,0.002066,0.0348,16.3399,16,13.7,0.0262,0.0082,0,0,0,0,0.066456,0.015625,50,0.7649,0.8657,0.3332,36,18,32,770,1285,522
18,5000,3209,0,0,3,1.8892,1,16.5,0,3204,4.59,0.9899,3241.8,5,1.0,80,0,6,926,0.00192,0.0305,17.4825,17,14.9,0.0194,0.0068,0,0,0,0,0.054237,0.015625,49,0.7119,0.9132,0.3363,35,15,30,856,1279,495
19,5000,3240,1,4,3,1.9075,1,16.5,4,3232,4.56,0.9995,3241.6,8,1.0,76,1,5,875,0.002027,0.0363,27.3973,18,15.6,0.0188,0.0068,0,1,0,0,0.059406,0.015625,48,0.737,0.9594,0.3377,35,13,28,825,1279,547
20,5000,3180,1,3,1,1.9591,1,16.4,0,3176,4.56,0.9828,3235.8,4,1.0,74,3,5,868,0.002033,0.0448,15.444,19,16.5,0.025,0.0079,0,0,0,0,0.05597,0.015625,49,0.7208,1.0154,0.3388,33,12,29,770,1241,556
21,5000,3152,0,0,3,1.8346,2,16.3,0,3152,4.58,0.9765,3227.8,0,1.0,68,0,6,812,0.002096,0.0348,0.0,20,17.3,0.023,0.0077,0,0,0,0,0.090592,0.015625,44,0.8275,1.1059,0.3424,30,10,28,757,1213,582
22,5000,3179,0,0,3,1.8349,1,16.4,2,3177,4.5,0.9863,3223.1,2,1.0,64,2,6,783,0.002034,0.0346,7.9051,21,18.2,0.0265,0.0085,0,1,0,0,0.069231,0.015625,44,0.7743,1.1752,0.3481,30,9,25,808,1200,544
23,5000,3127,0,0,3,1.8548,1,16.4,2,3125,4.45,0.9729,3214.0,2,1.0,62,2,4,755,0.002172,0.0471,8.1301,22,18.6,0.0309,0.0101,0,1,0,0,0.070588,0.015625,41,0.7786,1.2418,0.3544,30,8,24,824,1187,522
24,5000,3126,1,3,3,1.7693,1,16.3,2,3121,4.48,0.9752,3205.6,5,1.0,58,4,8,750,0.002247,0.047,17.9372,23,19.6,0.0299,0.0099,0,0,0,0,0.08547,0.015625,42,0.8172,1.3273,0.3593,31,5,22,772,1261,511
25,5000,3213,2,5,3,1.8069,1,16.3,3207,0,4.6,1.0032,3206.7,10,1.0,60,5,3,730,0.002232,0.0332,43.1034,24,19.1,0.0249,0.0085,1,0,0,0,0.058091,0.015625,40,0.731,1.3813,0.363,32,5,23,844,1300,503
26,5000,3239,1,3,3,1.918,2,16.4,3254,0,4.61,1.0136,3211.3,1,1.0,59,2,3,724,0.002377,0.0551,0.0,25,19.6,0.0306,0.0099,0,0,0,0,0.070866,0.015625,41,0.7795,1.4364,0.3678,32,4,23,803,1292,537
27,4999,3165,0,0,3,1.9053,2,16.5,0,3165,4.55,0.9869,3206.9,0,1.0,58,0,1,708,0.002169,0.0502,0.0,26,20.6,0.0283,0.0095,0,0,0,0,0.065637,0.015625,40,0.7619,1.4904,0.3715,31,4,23,820,1240,513
28,4998,3166,0,0,3,1.8501,1,16.3,4,3162,4.65,0.9885,3203.0,4,1.0,57,4,5,707,0.002196,0.0408,16.9492,27,21.3,0.0308,0.0095,0,0,0,0,0.069388,0.015625,40,0.7748,1.5353,0.3755,30,4,23,839,1254,535
29,4997,3228,2,4,3,1.8418,1,16.5,3243,0,4.7,1.0135,3207.6,8,1.0,58,4,3,703,0.002248,0.048,36.1991,28,20.9,0.0267,0.0096,0,0,0,0,0.056769,0.015625,41,0.7248,1.5834,0.3755,29,4,25,833,1251,528
30,4996,3227,0,0,3,1.7904,1,16.6,3236,0,4.62,1.0097,3210.8,6,1.0,56,2,4,704,0.002346,0.0424,22.0264,29,21.6,0.0287,0.0104,0,0,0,0,0.072034,0.015625,42,0.7831,1.6554,0.379,28,4,24,783,1348,542
31,4996,3132,0,0,3,1.7756,1,16.4,4,3128,4.56,0.9777,3203.3,4,1.0,50,0,6,665,0.0024,0.0574,19.7044,30,23.7,0.0308,0.0121,0,0,0,0,0.100478,0.015625,39,0.8445,1.708,0.3846,26,2,22,788,1296,504
32,4996,3215,0,0,3,1.8315,1,16.4,3226,0,4.61,1.0064,3205.5,0,1.0,49,0,1,639,0.002324,0.0512,0.0,31,25.2,0.0331,0.012,0,0,0,0,0.106977,0.015625,37,0.8539,1.7359,0.3893,26,2,21,803,1285,531
33,4995,3178,1,4,1,1.888,1,23.9,7,3171,4.65,0.9922,3202.9,7,1.0,49,5,5,662,0.002473,0.0591,25.5102,32,24.9,0.0378,0.0128,0,0,0,0,0.093596,0.015625,37,0.8331,1.7409,0.3926,26,2,21,790,1278,511
34,4994,3158,3,5,3,1.9768,1,23.8,5,3138,4.62,0.9873,3198.6,20,1.0,50,3,2,697,0.002773,0.0508,86.9565,33,25.1,0.0335,0.0119,3,0,0,0,0.080508,0.015625,38,0.8059,1.7451,0.3941,24,2,24,816,1317,486
35,4992,3113,0,0,3,1.9872,2,21.7,11,3092,4.49,0.9757,3190.4,21,1.0,53,6,3,713,0.002726,0.0498,90.9091,34,23.9,0.0311,0.0116,0,0,0,0,0.087137,0.015625,39,0.8207,1.7492,0.3945,25,2,26,747,1248,516
36,4992,3129,0,0,3,1.9347,1,16.7,5,3119,4.5,0.9825,3184.6,10,1.0,53,2,2,727,0.002761,0.0488,37.5,35,24.9,0.0322,0.0113,0,0,0,0,0.085366,0.015625,39,0.817,1.7614,0.3954,25,2,26,820,1268,481
37,4992,3179,0,0,3,1.8902,1,16.8,3,3172,4.54,0.9984,3184.1,7,1.0,47,0,6,690,0.002258,0.0415,27.668,36,26.8,0.0308,0.0097,0,0,0,0,0.075472,0.015625,37,0.793,1.7765,0.3962,21,2,24,817,1282,525
38,4990,3225,4,5,1,1.9356,1,16.7,3224,0,4.65,1.0176,3190.0,22,1.0,52,6,1,747,0.002246,0.0515,98.2143,37,24.4,0.0279,0.0112,2,0,0,0,0.06867,0.015625,37,0.7725,1.798,0.3962,23,2,27,809,1282,524
39,4988,3083,0,0,1,1.9287,1,16.6,4,3079,4.57,0.9696,3179.8,4,1.0,48,0,4,732,0.002413,0.058,18.1818,38,25.8,0.0303,0.0112,0,0,0,0,0.089286,0.015625,34,0.825,1.8114,0.3968,21,2,25,776,1250,488
40,4986,3155,1,5,0,1.8935,1,16.6,4,3146,4.51,0.9929,3177.4,9,1.0,47,1,2,737,0.002692,0.0512,36.1446,39,27.1,0.0294,0.0115,1,0,0,0,0.07874,0.015625,35,0.8016,1.827,0.3978,20,2,25,787,1238,542
41,4981,3139,1,3,1,1.9066,1,16.5,3,3131,4.58,0.989,3173.8,8,1.0,47,1,1,719,0.002439,0.052,32.9218,40,27.2,0.0307,0.0114,0,0,0,0,0.056,0.015625,35,0.721,1.859,0.399,20,2,25,778,1247,522
42,4979,3080,0,0,3,1.885,2,16.5,3,3070,4.53,0.9732,3164.8,10,1.0,44,2,5,718,0.002421,0.0545,37.037,41,28.4,0.0309,0.0126,0,0,0,0,0.059091,0.015625,34,0.7356,1.9181,0.3986,19,2,23,753,1240,517
43,4979,3208,4,4,3,1.9334,1,16.5,3232,0,4.67,1.0231,3172.6,14,1.0,49,8,3,750,0.002449,0.0408,59.5745,42,25.5,0.0218,0.0092,0,0,0,0,0.106122,0.015625,37,0.8528,2.0242,0.399,21,2,26,847,1287,514
44,4976,3262,3,5,3,1.8024,1,16.5,3279,0,4.74,1.0365,3184.8,22,1.0,51,3,1,802,0.00266,0.0442,73.4266,43,25.5,0.027,0.0103,2,0,0,0,0.057823,0.015625,39,0.7298,2.0718,0.3966,21,2,28,868,1274,530
45,4974,3106,0,0,3,1.7748,2,16.4,6,3100,4.55,0.9776,3177.3,6,1.0,49,0,2,792,0.002478,0.0554,23.0769,44,27.5,0.031,0.012,0,0,0,0,0.055351,0.015625,38,0.7177,2.1272,0.3947,21,2,26,768,1283,489
46,4972,3137,1,5,1,1.8637,1,16.5,10,3122,4.58,0.9885,3173.4,15,1.0,51,5,3,809,0.002313,0.0458,54.6875,45,25.6,0.0263,0.01,1,0,0,0,0.061069,0.015625,41,0.7441,2.1539,0.3915,20,2,29,787,1296,514
47,4966,3109,0,0,1,1.852,1,18.1,6,3103,4.53,0.9816,3167.3,6,1.0,46,0,5,775,0.002341,0.0447,25.2101,46,26.2,0.0266,0.0103,0,0,0,0,0.073171,0.015625,38,0.7865,2.2108,0.3906,19,2,25,762,1250,553
48,4963,3099,2,5,3,1.8965,1,16.3,8,3087,4.62,0.9804,3160.8,12,1.0,47,3,2,806,0.002466,0.0476,45.283,47,26.5,0.0272,0.0112,1,0,0,0,0.07326,0.015625,38,0.7867,2.2767,0.3896,19,2,26,782,1282,489
49,4960,3161,1,4,3,1.9066,1,16.3,3163,0,4.54,1.0018,3161.4,4,1.0,43,1,5,779,0.002495,0.0533,17.0213,48,29.4,0.0255,0.0112,0,1,0,0,0.081967,0.015625,36,0.8094,2.3259,0.3893,18,2,23,747,1281,563
50,4959,3093,0,0,3,1.9066,2,16.3,0,3093,4.5,0.9804,3154.9,0,1.0,42,0,1,749,0.002399,0.0512,0.0,49,31.0,0.0307,0.0132,0,0,0,0,0.083721,0.015625,34,0.8134,2.3585,0.3895,17,2,23,797,1198,508
51,4958,3173,1,5,1,1.9105,1,16.4,3178,0,4.64,1.0078,3157.5,4,1.0,43,1,0,757,0.002289,0.0437,17.6211,50,31.2,0.0315,0.0104,1,0,0,0,0.074236,0.015625,33,0.7895,2.4065,0.3898,18,2,23,844,1235,510
52,4957,3034,1,3,1,1.9347,1,16.3,0,3029,4.49,0.9645,3145.7,5,1.0,42,4,5,744,0.002359,0.048,22.7273,51,30.2,0.0319,0.0123,0,0,0,0,0.065502,0.015625,31,0.7615,2.4545,0.3907,17,4,21,751,1181,510
53,4956,3093,2,5,3,1.8911,2,16.4,7,3076,4.5,0.9848,3140.7,17,1.0,44,4,2,783,0.002512,0.0551,73.5931,52,29.7,0.0299,0.0117,2,0,0,0,0.080508,0.015625,34,0.8059,2.4927,0.3919,17,4,23,745,1215,523
54,4956,3133,0,0,3,1.9766,2,16.4,8,3120,4.53,0.9978,3140.0,13,1.0,43,3,4,799,0.002364,0.0603,53.8117,53,31.1,0.0306,0.0148,0,0,0,0,0.068966,0.015625,34,0.7734,2.5315,0.3921,16,4,23,775,1301,475
55,4954,3142,2,5,1,1.9887,1,18.9,3134,0,4.53,1.0012,3140.3,10,1.0,44,3,2,796,0.002454,0.0596,38.961,54,30.2,0.0275,0.0115,1,0,0,0,0.089362,0.015625,34,0.8251,2.5698,0.3924,17,5,22,802,1249,506
56,4952,3197,2,5,2,1.9602,1,24.1,3240,0,4.65,1.0312,3150.7,9,1.0,45,4,3,807,0.002507,0.0492,37.9747,55,30.3,0.0258,0.0106,1,0,0,0,0.07377,0.015625,35,0.7882,2.6435,0.3931,18,5,22,796,1310,517
57,4950,3091,2,5,3,1.956,2,24.0,3,3084,4.47,0.9828,3145.0,7,1.0,45,2,2,838,0.002403,0.0458,30.0429,56,31.0,0.0254,0.0096,1,2,0,0,0.079167,0.015625,36,0.8026,2.7227,0.3934,20,5,20,823,1178,517
58,4947,3171,1,3,3,1.9408,2,23.1,3192,0,4.55,1.0144,3149.8,3,1.0,41,0,4,790,0.002105,0.0412,12.8755,57,34.9,0.0254,0.0087,0,0,0,0,0.090535,0.015625,34,0.8274,2.8132,0.395,19,3,19,809,1283,519
59,4947,3109,2,5,1,1.8897,2,16.4,10,3094,4.51,0.9883,3145.9,15,1.0,45,7,3,812,0.002275,0.0418,56.5217,58,32.7,0.0278,0.0104,1,0,0,0,0.09205,0.015625,32,0.8303,2.9053,0.3969,20,4,21,779,1256,515
60,4946,3203,1,3,1,1.8276,2,16.4,3230,0,4.65,1.0273,3154.9,11,1.0,48,4,1,814,0.002082,0.0391,40.8922,59,31.6,0.0238,0.0093,0,0,0,0,0.067616,0.015625,33,0.7689,2.9729,0.398,23,4,21,803,1290,530
61,4946,3160,3,5,3,1.8922,2,16.4,3155,0,4.61,1.0046,3156.5,16,1.0,49,3,2,860,0.002371,0.0509,60.3774,60,30.7,0.0244,0.0103,2,0,0,0,0.076364,0.015625,33,0.7954,3.0347,0.3983,22,5,22,783,1320,494
62,4945,3182,4,5,3,1.9347,2,16.5,3167,0,4.6,1.011,3160.1,28,1.0,56,8,1,945,0.002183,0.0427,90.6149,61,27.7,0.0206,0.0087,1,0,0,0,0.091463,0.015625,37,0.8292,3.1262,0.3985,24,7,25,787,1303,508
63,4943,3103,0,0,3,1.9108,2,16.3,3,3100,4.5,0.9836,3154.7,3,1.0,52,0,4,935,0.002036,0.0373,11.583,62,30.8,0.021,0.0086,0,0,0,0,0.100746,0.015625,37,0.8449,3.2269,0.3988,23,6,23,816,1242,499
64,4941,3024,0,0,3,1.876,1,16.3,1,3023,4.48,0.9624,3142.3,1,1.0,51,1,2,920,0.001898,0.0369,3.8314,63,32.3,0.0237,0.0078,0,0,0,0,0.070111,0.015625,36,0.7771,3.297,0.3998,23,5,23,754,1200,516
65,4940,3103,3,4,1,1.9567,1,16.3,9,3094,4.57,0.9887,3138.5,9,1.0,53,3,1,950,0.001821,0.046,35.0195,64,31.9,0.0221,0.0092,0,0,0,0,0.08046,0.015625,38,0.8058,3.3775,0.3993,23,5,25,775,1268,472
66,4937,3079,2,5,3,1.9569,1,16.3,6,3068,4.53,0.9828,3132.8,11,1.0,53,1,1,959,0.001824,0.0428,44.0,65,32.8,0.0231,0.0093,1,0,0,0,0.062257,0.015625,37,0.749,3.432,0.3999,23,4,26,800,1236,488
67,4932,3105,0,0,3,1.9878,2,16.3,7,3093,4.55,0.992,3130.2,12,1.0,51,1,3,951,0.001938,0.041,39.1459,66,34.3,0.0217,0.0082,0,0,0,0,0.075085,0.015625,37,0.7919,3.4798,0.3995,22,4,25,798,1255,516
68,4930,3158,2,5,1,1.9839,1,16.3,3172,0,4.7,1.0167,3135.7,16,1.0,53,3,1,969,0.001911,0.0586,53.7634,67,33.9,0.0241,0.0105,1,0,0,0,0.075862,0.015625,38,0.794,3.528,0.3998,23,4,26,842,1273,467
69,4927,3186,0,0,1,1.9727,1,16.3,3211,0,4.64,1.0237,3143.5,7,1.0,53,1,1,970,0.00184,0.0386,19.802,68,34.9,0.0212,0.0093,0,0,0,0,0.07074,0.015625,37,0.7791,3.5634,0.4002,23,4,26,815,1268,529
70,4927,3140,2,4,1,1.9498,1,16.2,14,3126,4.56,0.999,3143.2,14,1.0,54,2,1,980,0.001714,0.0399,47.4576,69,35.1,0.0223,0.0084,0,0,0,0,0.07309,0.015625,37,0.7862,3.6265,0.4008,24,4,26,756,1311,501
71,4924,3113,1,5,3,1.9446,1,16.2,12,3101,4.54,0.9913,3140.3,12,1.0,54,1,1,1001,0.001686,0.0359,40.678,70,35.9,0.0219,0.0084,1,1,0,0,0.078431,0.015625,37,0.8008,3.705,0.4017,23,4,27,784,1229,495
72,4921,3059,0,0,3,1.9634,2,16.2,7,3042,4.49,0.9765,3132.6,17,1.0,59,10,5,1018,0.001674,0.0421,59.0278,71,33.6,0.0206,0.0096,0,0,0,0,0.084142,0.015625,38,0.8143,3.7632,0.4015,26,4,29,791,1229,517
73,4921,3141,0,0,3,1.9411,1,16.2,3133,0,4.61,1.0042,3134.0,14,1.0,58,0,1,1003,0.001502,0.0344,45.1613,72,35.2,0.0198,0.0074,0,0,0,0,0.08125,0.015625,38,0.8077,3.807,0.4016,25,4,29,786,1234,512
74,4921,3165,2,5,3,1.9819,1,16.2,3190,0,4.61,1.0179,3139.9,6,1.0,61,8,5,1055,0.001423,0.0382,19.9336,73,34.0,0.021,0.0084,1,0,0,0,0.079618,0.015625,41,0.8037,3.8707,0.402,25,5,31,808,1266,520
75,4920,3150,1,3,3,1.9919,1,16.2,3147,0,4.59,1.0049,3141.5,10,1.0,61,4,4,1040,0.001471,0.0377,27.6074,74,34.7,0.0204,0.0079,0,0,0,0,0.069565,0.015625,43,0.7754,3.9286,0.402,25,4,32,829,1241,504
76,4919,3144,1,5,3,1.9683,2,16.2,3143,0,4.57,1.0019,3142.1,5,1.0,58,1,4,1032,0.00145,0.045,15.7729,75,37.4,0.0199,0.009,1,0,0,0,0.057057,0.015625,41,0.7262,3.9797,0.402,23,3,32,791,1261,510
77,4919,3247,0,0,3,1.9203,2,16.3,3289,0,4.66,1.0427,3156.3,2,1.0,57,2,3,1022,0.00141,0.0425,0.0,76,39.0,0.0207,0.0084,0,0,0,0,0.068627,0.015625,41,0.7723,4.0385,0.4023,22,3,32,815,1291,556
78,4918,3127,0,0,3,1.8812,1,16.4,0,3127,4.6,0.9916,3153.5,0,1.0,55,0,2,998,0.001323,0.0372,0.0,77,41.2,0.0212,0.0082,0,0,0,0,0.060811,0.015625,37,0.7431,4.0892,0.4033,22,3,30,761,1285,518
79,4918,3121,1,5,1,1.7942,1,16.3,2,3114,4.54,0.9907,3150.4,7,1.0,56,3,2,1028,0.001468,0.0397,22.2222,78,41.4,0.0201,0.0077,1,0,0,0,0.064982,0.015625,38,0.7595,4.1289,0.4034,22,3,31,772,1246,530
80,4918,3098,0,0,3,1.6914,1,16.3,0,3098,4.47,0.9849,3145.4,0,1.0,54,0,2,1011,0.001505,0.0532,0.0,79,43.8,0.0206,0.0102,0,0,0,0,0.08156,0.015625,36,0.8084,4.1679,0.4032,21,3,30,774,1255,521
81,4916,3042,1,5,1,1.7358,1,16.3,1,3036,4.46,0.9702,3135.6,6,1.0,52,2,4,1025,0.001351,0.0435,17.3611,80,46.0,0.0216,0.0094,1,0,0,0,0.083612,0.015625,36,0.8131,4.2013,0.4031,21,3,28,782,1188,500
82,4915,3085,1,4,3,1.6696,1,16.3,0,3085,4.51,0.9854,3130.8,0,1.0,52,1,1,999,0.001469,0.0441,0.0,81,45.5,0.0213,0.0085,0,0,0,0,0.067797,0.015625,34,0.7695,4.259,0.4039,20,3,29,812,1263,447
83,4914,3025,0,0,3,1.8201,2,16.2,0,3025,4.5,0.9693,3120.7,0,1.0,52,0,0,999,0.00146,0.0452,0.0,82,46.5,0.0222,0.0092,0,0,0,0,0.090323,0.015625,34,0.827,4.2977,0.4045,20,3,29,762,1216,537
84,4914,3120,1,4,3,1.8765,1,16.3,4,3116,4.58,0.9998,3120.6,4,1.0,51,1,2,999,0.001438,0.053,14.4928,83,46.6,0.0217,0.0102,0,1,0,0,0.102473,0.015625,34,0.8475,4.3577,0.4056,21,2,28,796,1249,523
85,4914,3132,0,0,3,1.9261,1,16.2,3125,0,4.6,1.0036,3121.8,8,1.0,54,4,1,1000,0.001373,0.0381,24.2424,84,44.9,0.0199,0.008,0,0,0,0,0.073314,0.015625,35,0.7869,4.4311,0.4063,21,4,29,793,1256,512
86,4913,3081,0,0,3,1.8829,1,16.2,8,3073,4.52,0.9882,3117.9,8,1.0,52,0,2,1000,0.001255,0.0438,27.4914,85,47.4,0.0203,0.0084,0,1,0,0,0.070707,0.015625,35,0.779,4.5018,0.4073,21,3,28,807,1190,503
87,4912,3140,4,5,3,1.9049,1,16.4,3132,0,4.57,1.0087,3120.8,16,1.0,55,6,3,1022,0.00152,0.0417,45.8453,86,45.2,0.0211,0.0082,1,0,0,0,0.066667,0.015625,35,0.7656,4.5323,0.4071,23,3,29,801,1214,512
88,4912,3080,0,0,3,1.8618,1,16.3,7,3059,4.52,0.9882,3116.9,21,1.0,55,5,5,1029,0.001694,0.047,67.9612,87,44.5,0.02,0.008,0,0,0,0,0.062696,0.015625,37,0.7508,4.5793,0.4071,24,2,29,811,1239,526
89,4911,3153,0,0,3,1.9553,1,16.3,3162,0,4.63,1.0168,3122.4,13,1.0,55,0,0,1016,0.00138,0.036,40.3727,88,45.5,0.0201,0.0078,0,0,0,0,0.063063,0.015625,35,0.7522,4.6334,0.4073,24,2,29,830,1229,512
90,4911,3106,2,5,1,1.9776,1,16.3,13,3082,4.57,0.9952,3120.9,24,1.0,56,4,3,1063,0.001389,0.0395,69.8413,89,44.1,0.0203,0.0083,2,0,0,0,0.06079,0.015625,36,0.743,4.679,0.4075,24,2,30,803,1245,473
91,4909,3126,1,3,3,1.9737,1,16.2,3129,0,4.57,1.0041,3122.2,6,1.0,54,2,4,1058,0.001431,0.0484,21.1268,90,46.6,0.0191,0.0101,0,0,0,0,0.062284,0.015625,35,0.7491,4.7101,0.4074,22,2,30,770,1212,541
92,4909,3132,2,5,3,1.96,2,16.1,3128,0,4.68,1.0043,3123.6,9,1.0,54,2,2,1068,0.001668,0.0495,30.4054,91,45.8,0.0208,0.0097,2,0,0,0,0.089109,0.015625,36,0.8247,4.7629,0.4073,22,2,30,793,1297,506
93,4909,3156,0,0,3,1.9661,2,16.2,3169,0,4.61,1.0146,3128.4,5,1.0,56,5,3,1055,0.001337,0.0359,15.3374,92,44.6,0.0196,0.0075,0,1,0,0,0.068862,0.015625,39,0.7731,4.7989,0.4071,22,3,31,792,1257,525
94,4909,3155,0,0,3,1.9756,1,16.3,3160,0,4.59,1.0111,3132.1,7,1.0,56,2,2,1073,0.001271,0.044,18.3486,93,45.5,0.0199,0.0075,0,0,0,0,0.064516,0.015625,40,0.7578,4.8282,0.4068,23,3,30,809,1244,532
95,4907,3011,2,4,3,1.9819,1,16.2,4,3003,4.44,0.9649,3120.6,8,1.0,59,3,0,1078,0.001273,0.0394,23.2558,94,44.2,0.0196,0.0083,0,0,0,0,0.061972,0.015625,41,0.7479,4.8845,0.4067,24,4,31,735,1225,514
96,4906,3161,0,0,3,1.9576,1,16.1,3179,0,4.65,1.0169,3126.1,0,1.0,57,0,2,1072,0.001306,0.038,0.0,95,46.7,0.0211,0.0081,0,0,0,0,0.055556,0.015625,40,0.7188,4.9401,0.4064,22,4,31,830,1268,513
97,4906,3038,0,0,3,1.9794,1,16.2,1,3037,4.49,0.9744,3117.7,1,1.0,53,1,5,1077,0.001293,0.0396,0.0,96,50.7,0.021,0.0081,0,0,0,0,0.073171,0.015625,40,0.7865,4.9919,0.4062,20,4,29,812,1217,490
98,4905,3184,2,5,1,1.9839,1,16.3,3217,0,4.76,1.031,3127.9,8,1.0,52,2,3,1051,0.001388,0.0419,26.6667,97,50.7,0.0203,0.0079,1,1,0,0,0.070968,0.015625,36,0.7798,5.0629,0.4064,22,3,27,871,1269,490
