window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
16,5000,3147,1,3,1,1.9701,1,16.6,0,3147,4.59,0.9647,3262.2,0,1.0,95,1,6,989,0.001752,0.0385,0.0,15,13.6,0.0179,0.0066,0,0,0,0,0.076923,0.015625,49,0.7969,0.7819,0.3188,40,15,40,804,1228,534
17,5000,3220,2,5,1,1.9539,1,16.6,0,3210,4.64,0.9885,3257.5,10,1.0,92,2,5,991,0.001976,0.046,29.3255,16,14.3,0.0213,0.0077,2,0,0,0,0.071839,0.015625,48,0.7825,0.8278,0.3243,39,15,38,815,1270,530
18,5000,3133,2,5,1,1.9436,2,16.7,0,3124,4.56,0.9657,3244.4,9,1.0,87,2,7,973,0.001921,0.0422,30.1003,17,15.0,0.0187,0.0083,1,0,0,0,0.058442,0.015625,48,0.7326,0.8668,0.3312,37,14,36,761,1261,540
19,5000,3199,0,0,1,1.9591,2,16.8,3,3191,4.5,0.9874,3239.9,8,1.0,85,3,5,967,0.001901,0.0346,22.5806,18,15.7,0.0252,0.0071,0,0,0,0,0.062893,0.015625,48,0.7516,0.9108,0.3356,36,14,35,838,1276,499
20,5000,3220,3,5,1,1.9574,1,16.9,6,3204,4.6,0.9944,3238.0,16,1.0,87,6,4,1026,0.002073,0.0372,44.4444,19,15.9,0.0217,0.0083,2,0,0,0,0.068111,0.015625,48,0.7706,0.9573,0.3417,36,16,35,822,1292,517
21,5000,3187,2,5,3,1.9289,1,16.7,5,3162,4.57,0.9857,3233.1,25,1.0,88,4,3,1058,0.002089,0.0346,71.8563,20,16.2,0.0235,0.0085,2,0,0,0,0.063401,0.015625,47,0.7536,1.0207,0.3468,35,16,37,826,1276,511
22,5000,3087,0,0,3,1.9462,2,16.9,5,3073,4.53,0.9589,3219.2,14,1.0,86,2,4,1047,0.002069,0.0381,39.7554,21,17.0,0.0227,0.0083,0,0,0,0,0.061584,0.015625,47,0.7463,1.0822,0.3532,34,15,37,816,1209,497
23,5000,3230,0,0,3,1.9784,1,16.6,3233,0,4.61,1.0047,3220.8,3,1.0,82,0,4,1010,0.001956,0.0364,10.2041,22,17.8,0.0246,0.0081,0,0,0,0,0.056291,0.015625,46,0.7224,1.1385,0.3579,31,14,37,871,1239,539
24,5000,3236,2,5,3,1.9792,1,16.8,3232,0,4.54,1.0062,3222.9,11,1.0,82,2,2,1037,0.001998,0.0473,35.9477,23,18.5,0.0204,0.0086,1,0,0,0,0.059937,0.015625,46,0.7393,1.1985,0.3606,30,15,37,796,1323,505
25,5000,3153,1,5,1,1.97,1,16.7,8,3145,4.54,0.9803,3216.3,8,1.0,80,1,3,1049,0.001936,0.0446,26.6667,24,19.4,0.0234,0.0086,1,0,0,0,0.070064,0.015625,46,0.777,1.2685,0.3639,28,14,38,783,1257,511
26,5000,3145,1,4,3,1.9577,2,16.8,2,3143,4.57,0.9799,3209.5,2,1.0,76,3,7,1013,0.001963,0.0393,6.192,25,19.3,0.0246,0.0084,0,0,0,0,0.081571,0.015625,46,0.8084,1.332,0.3663,27,12,37,768,1295,509
27,4998,3198,0,0,3,1.9334,2,16.7,2,3196,4.56,0.9968,3208.4,2,1.0,70,2,8,991,0.001913,0.0442,0.0,26,20.1,0.0203,0.0091,0,0,0,0,0.069401,0.015625,45,0.7749,1.4014,0.3693,24,11,35,772,1267,527
28,4998,3126,0,0,3,1.9608,1,16.7,4,3122,4.56,0.9767,3200.5,4,1.0,70,4,4,958,0.001972,0.04,15.1515,27,20.3,0.0249,0.0087,0,0,0,0,0.101818,0.015625,44,0.8465,1.5032,0.3729,23,11,36,777,1254,516
29,4998,3207,2,4,1,1.9724,1,16.7,3195,0,4.67,1.0018,3201.2,12,1.0,71,3,2,987,0.001906,0.033,40.8163,28,20.6,0.0222,0.0077,0,0,0,0,0.066007,0.015625,45,0.7633,1.5692,0.3732,24,10,37,784,1286,506
30,4997,3051,0,0,1,1.9587,1,16.7,4,3047,4.46,0.9574,3186.9,4,1.0,65,0,6,954,0.001875,0.041,15.3257,29,21.7,0.0219,0.0093,0,0,0,0,0.085821,0.015625,44,0.8179,1.6177,0.3747,22,8,35,776,1196,561
31,4997,3167,0,0,0,1.99,1,16.8,5,3158,4.55,0.9944,3185.0,9,1.0,62,5,8,936,0.001977,0.0407,28.2686,30,21.9,0.022,0.0099,0,0,0,0,0.088136,0.015625,43,0.8227,1.7058,0.3759,20,6,36,780,1330,484
32,4996,3248,1,4,3,1.9756,1,16.7,3280,0,4.63,1.0295,3194.9,9,1.0,65,7,4,937,0.001925,0.0372,31.0345,31,21.3,0.0224,0.0076,0,0,0,0,0.064189,0.015625,44,0.7566,1.77,0.376,21,6,38,784,1353,552
33,4995,3187,1,5,3,1.9254,1,16.8,12,3170,4.59,0.9978,3194.1,17,1.0,67,4,2,975,0.001828,0.0341,60.2837,32,21.6,0.02,0.0081,1,0,0,0,0.071672,0.015625,44,0.782,1.8246,0.3778,21,6,40,792,1285,521
34,4995,3145,0,0,3,1.9219,2,16.7,9,3131,4.54,0.9861,3189.4,14,1.0,60,0,7,927,0.002004,0.0433,48.7805,33,22.4,0.0211,0.0094,0,0,0,0,0.076667,0.015625,43,0.7962,1.898,0.3803,19,5,36,810,1202,517
35,4994,3187,2,3,3,1.9251,1,16.6,6,3176,4.6,0.9993,3189.2,11,1.0,60,4,4,929,0.002005,0.045,36.2319,34,22.1,0.0253,0.0093,0,2,0,0,0.079585,0.015625,43,0.8037,1.9672,0.3817,22,5,33,781,1272,531
36,4993,3103,0,0,3,1.9299,1,16.6,0,3103,4.47,0.9755,3181.0,0,1.0,53,0,7,868,0.00204,0.0448,0.0,35,23.8,0.0247,0.0085,0,0,0,0,0.078358,0.015625,41,0.8006,2.0455,0.3832,22,4,27,740,1233,522
37,4993,3144,0,0,3,1.9169,1,16.7,0,3144,4.53,0.9895,3177.5,0,1.0,50,0,3,830,0.002023,0.0583,0.0,36,25.3,0.025,0.0122,0,0,0,0,0.1125,0.015625,38,0.8611,2.158,0.3875,22,4,24,828,1228,527
38,4991,3175,2,5,3,1.8284,1,16.7,5,3165,4.55,0.9993,3177.2,10,1.0,51,2,1,851,0.002276,0.0451,42.0168,37,25.1,0.0279,0.0113,2,0,0,0,0.069672,0.015625,36,0.7757,2.2277,0.3901,21,4,26,828,1275,487
39,4990,3185,1,3,3,1.846,1,16.5,3188,0,4.52,1.0039,3178.6,3,1.0,50,1,2,851,0.001948,0.0473,11.1524,38,25.8,0.0257,0.0105,0,0,0,0,0.083636,0.015625,35,0.8132,2.3077,0.3945,20,5,25,822,1291,513
40,4990,3190,0,0,3,1.8352,2,16.6,3196,0,4.61,1.0055,3180.4,2,1.0,47,0,3,820,0.002125,0.0586,9.3458,39,27.1,0.0255,0.0105,0,0,0,0,0.103604,0.015625,33,0.8492,2.4113,0.398,17,5,25,797,1284,495
41,4988,3203,2,3,3,1.75,1,16.6,3221,0,4.61,1.0132,3184.8,6,1.0,48,3,2,833,0.001948,0.0453,20.8333,40,26.6,0.0266,0.0093,0,0,0,0,0.065844,0.015625,35,0.7627,2.4689,0.4002,17,5,26,819,1279,542
42,4986,3086,0,0,3,1.9532,1,16.7,3,3083,4.52,0.9718,3175.4,3,1.0,46,0,2,817,0.001909,0.0508,12.931,41,27.8,0.0249,0.0107,0,0,0,0,0.076271,0.015625,34,0.7951,2.5325,0.4034,15,5,26,824,1185,491
43,4984,3199,0,0,3,1.9495,1,16.6,3204,0,4.66,1.0093,3178.5,4,1.0,45,1,2,816,0.001887,0.0549,12.0968,42,29.4,0.0288,0.0124,0,0,0,0,0.078431,0.015625,33,0.8008,2.6031,0.4069,15,4,26,823,1271,518
44,4984,3219,0,0,3,1.9329,1,16.6,3231,0,4.68,1.0169,3184.2,7,1.0,46,4,3,830,0.001904,0.048,18.2648,43,29.7,0.0291,0.0107,0,0,0,0,0.078603,0.015625,34,0.8012,2.6817,0.4095,16,4,26,737,1352,522
45,4981,3125,1,5,1,1.9476,1,16.4,4,3117,4.54,0.9832,3178.6,8,1.0,46,2,2,833,0.001827,0.0619,31.8182,44,30.7,0.0263,0.0129,1,0,0,0,0.106195,0.015625,35,0.8529,2.7879,0.412,16,4,26,770,1259,511
46,4980,3188,2,5,1,1.8901,1,16.6,3173,0,4.72,1.0033,3179.6,17,1.0,50,8,4,877,0.001994,0.0387,62.2711,45,29.1,0.0226,0.01,1,0,0,0,0.073944,0.015625,37,0.7887,2.8548,0.4128,18,4,28,833,1295,488
47,4978,3217,0,0,0,1.7527,2,16.5,3232,0,4.59,1.0163,3185.1,5,1.0,50,0,0,869,0.001903,0.0426,20.0803,46,30.1,0.0228,0.0099,0,0,0,0,0.077519,0.015625,35,0.7984,2.9323,0.4143,18,4,28,808,1274,541
48,4978,3162,0,0,0,1.781,1,16.5,5,3157,4.63,0.9934,3182.9,5,1.0,48,0,2,861,0.001686,0.0522,20.7469,47,31.4,0.0229,0.0097,0,0,0,0,0.076305,0.015625,34,0.7952,2.9966,0.4171,17,4,27,813,1254,513
49,4978,3215,2,4,3,1.7764,1,16.5,3227,0,4.61,1.0154,3188.1,10,1.0,50,2,0,880,0.00175,0.041,38.61,48,31.1,0.0228,0.0092,0,0,0,0,0.097015,0.015625,33,0.8389,3.0936,0.4208,17,4,29,816,1320,496
50,4976,3065,0,0,3,1.8826,1,16.6,0,3065,4.43,0.9649,3176.3,0,1.0,49,0,1,880,0.001769,0.0491,0.0,49,32.6,0.0221,0.0122,0,0,0,0,0.089286,0.015625,33,0.825,3.165,0.4249,17,4,28,783,1215,506
51,4975,3217,1,5,3,1.9345,1,16.8,3231,0,4.66,1.0184,3182.5,10,1.0,53,6,2,911,0.001894,0.0476,35.5872,50,30.1,0.024,0.011,1,0,0,0,0.081633,0.015625,33,0.8086,3.2228,0.4287,17,5,31,809,1251,560
52,4973,3224,0,0,3,1.8775,1,16.6,3230,0,4.65,1.0149,3187.5,5,1.0,49,0,4,887,0.001894,0.057,19.7628,51,32.0,0.0251,0.0111,0,0,0,0,0.076046,0.015625,32,0.7945,3.2951,0.4319,17,5,27,823,1304,544
53,4973,3217,1,5,1,1.8858,1,16.7,3213,0,4.63,1.0106,3191.1,12,1.0,51,3,1,918,0.001902,0.0427,40.8922,52,31.7,0.0247,0.0094,1,0,0,0,0.067616,0.015625,32,0.7689,3.3627,0.4346,18,5,28,846,1269,537
54,4973,3172,1,5,3,1.9692,1,16.5,5,3162,4.58,0.9946,3189.3,10,1.0,50,1,2,928,0.001918,0.0521,35.7143,53,33.2,0.0254,0.0114,1,1,0,0,0.079861,0.015625,33,0.8043,3.4321,0.4365,19,4,27,796,1270,494
55,4972,3191,2,5,3,1.9672,2,16.5,3176,0,4.64,1.0008,3189.5,16,1.0,50,3,3,930,0.001862,0.0443,56.1798,54,34.1,0.0256,0.011,1,0,0,0,0.070111,0.015625,33,0.7771,3.4949,0.4388,19,5,26,816,1280,528
56,4967,3215,0,0,3,1.924,2,16.5,3221,0,4.64,1.0135,3194.0,16,1.0,49,1,2,923,0.001848,0.0541,51.9031,55,35.7,0.0248,0.0102,0,0,0,0,0.084459,0.015625,34,0.815,3.5793,0.4406,19,5,25,819,1300,503
57,4967,3181,2,4,1,1.9377,1,16.5,12,3164,4.62,0.9963,3192.8,17,1.0,51,3,1,936,0.001894,0.0468,62.2711,56,34.2,0.0245,0.0096,0,0,0,0,0.093525,0.015625,33,0.8329,3.6728,0.4424,19,4,28,809,1294,495
58,4966,3166,2,4,3,1.8965,1,16.6,8,3158,4.49,0.9924,3190.2,8,1.0,51,3,3,948,0.001593,0.0447,28.4698,57,35.0,0.0249,0.0103,0,0,0,0,0.075601,0.015625,34,0.7933,3.7484,0.4446,20,4,27,791,1297,498
59,4964,3132,0,0,1,1.9366,2,16.5,6,3126,4.57,0.9835,3184.7,6,1.0,51,2,2,942,0.001611,0.0352,16.0,58,36.0,0.0229,0.0092,0,0,0,0,0.078125,0.015625,35,0.8,3.8266,0.4463,20,4,27,812,1252,497
60,4961,3186,0,0,3,1.9068,1,16.5,3177,0,4.58,1.0004,3184.8,9,1.0,52,5,4,941,0.001653,0.0448,34.8837,59,36.2,0.0243,0.0098,0,0,0,0,0.093284,0.015625,35,0.8325,3.9049,0.448,20,4,28,781,1273,540
61,4961,3150,2,5,3,1.9326,1,16.5,5,3135,4.6,0.9901,3181.5,15,1.0,55,4,1,974,0.001622,0.0425,51.0204,60,34.9,0.0238,0.009,1,0,0,0,0.081699,0.015625,34,0.8088,3.9866,0.449,21,5,29,815,1256,495
62,4957,3105,2,4,3,1.9542,1,16.6,0,3093,4.56,0.9782,3174.2,12,1.0,57,5,3,1006,0.001531,0.0382,40.0,61,34.5,0.022,0.0082,0,0,0,0,0.10828,0.015625,36,0.8557,4.0949,0.45,23,7,27,815,1199,505
63,4956,3096,1,5,3,1.9603,2,16.5,2,3089,4.57,0.9777,3166.8,7,1.0,53,3,7,1005,0.001469,0.0375,17.8571,62,36.8,0.0222,0.0075,1,0,0,0,0.081911,0.015625,34,0.8092,4.1768,0.4512,21,7,25,806,1247,496
64,4953,3201,0,0,3,1.9772,2,16.4,3217,0,4.7,1.0143,3171.6,0,1.0,50,0,3,963,0.001496,0.0468,0.0,63,40.0,0.025,0.0099,0,0,0,0,0.104317,0.015625,34,0.8502,4.2811,0.4529,20,6,24,841,1280,510
65,4951,3216,3,5,3,1.9665,1,16.4,3225,0,4.65,1.0195,3178.1,15,1.0,52,3,1,1004,0.001883,0.0502,51.3699,64,38.2,0.0239,0.0113,3,0,0,0,0.110368,0.015625,31,0.8584,4.3313,0.4543,21,6,25,799,1292,538
66,4950,3127,0,0,3,1.968,1,16.4,1,3116,4.58,0.9854,3173.2,11,1.0,51,1,2,999,0.001705,0.0387,31.0559,65,39.4,0.0231,0.0099,0,0,0,0,0.089286,0.015625,31,0.825,4.4176,0.4562,21,6,24,790,1280,505
67,4946,3207,2,5,3,1.9636,1,16.3,3213,0,4.69,1.0167,3178.8,19,1.0,54,6,3,1021,0.001576,0.0343,55.8824,66,37.3,0.0211,0.0069,2,1,0,0,0.074286,0.015625,32,0.7897,4.4919,0.4581,23,5,26,776,1358,514
68,4944,3133,2,5,3,1.9474,1,16.4,6,3118,4.6,0.9869,3174.4,15,1.0,54,4,4,1064,0.001709,0.0369,40.8805,67,36.8,0.0215,0.0091,2,0,0,0,0.076923,0.015625,31,0.7969,4.5411,0.4594,23,5,26,776,1290,490
69,4941,3113,3,5,1,1.9358,2,16.3,7,3092,4.6,0.9825,3168.6,21,1.0,57,7,4,1114,0.001824,0.0324,61.3497,68,35.6,0.0209,0.0081,2,1,0,0,0.082596,0.015625,32,0.8108,4.6031,0.4606,23,5,29,794,1240,483
70,4937,3116,0,0,1,1.9347,2,16.3,1,3115,4.55,0.985,3163.6,1,1.0,55,1,3,1086,0.001729,0.0403,0.0,69,37.9,0.0208,0.0079,0,0,0,0,0.086455,0.015625,32,0.8193,4.6895,0.462,22,5,28,793,1230,506
71,4933,3121,1,4,1,1.8355,1,16.3,4,3117,4.51,0.9878,3159.5,4,1.0,54,1,2,1075,0.001768,0.0462,12.7389,70,39.5,0.0211,0.0087,0,0,0,0,0.076923,0.015625,32,0.7969,4.7511,0.4629,20,5,29,778,1197,547
72,4931,3168,0,0,1,1.8589,1,16.2,3164,0,4.6,1.0039,3160.8,9,1.0,57,5,2,1066,0.001468,0.038,25.7143,71,38.4,0.0195,0.0073,0,0,0,0,0.0625,0.015625,34,0.75,4.8136,0.4634,21,6,30,802,1249,529
73,4928,3165,2,5,1,1.8412,1,16.2,3150,0,4.71,1.0018,3161.4,17,1.0,57,3,3,1086,0.001709,0.0442,52.6316,72,38.5,0.0209,0.0098,1,0,0,0,0.078864,0.015625,36,0.8019,4.8798,0.4628,21,6,30,761,1264,545
74,4921,3107,1,4,1,1.9094,1,16.4,9,3098,4.54,0.9844,3156.2,9,1.0,56,1,2,1086,0.001444,0.0372,22.3642,73,40.1,0.0201,0.0085,0,0,0,0,0.083591,0.015625,35,0.8131,4.9386,0.4632,21,6,29,792,1235,509
75,4921,3157,0,0,1,1.9258,2,16.5,3157,0,4.64,1.0008,3156.5,2,1.0,54,2,4,1092,0.001305,0.0353,0.0,74,42.6,0.0202,0.0073,0,0,0,0,0.073529,0.015625,34,0.7875,5.0122,0.4644,20,6,28,855,1227,498
76,4917,3088,1,3,3,1.987,1,16.4,0,3083,4.49,0.9803,3150.0,5,1.0,56,4,2,1074,0.001194,0.0463,16.0256,75,42.0,0.0195,0.0084,0,0,0,0,0.083333,0.015625,36,0.8125,5.0677,0.4653,20,5,31,786,1223,518
77,4915,3089,2,5,3,1.9574,1,16.5,10,3079,4.52,0.9825,3144.2,10,1.0,59,5,2,1097,0.001401,0.0382,33.2226,76,40.8,0.0186,0.0083,1,0,0,0,0.063694,0.015625,38,0.7547,5.1123,0.465,21,5,33,788,1248,502
78,4913,3114,2,5,3,1.9952,2,16.5,5,3104,4.62,0.9913,3141.3,10,1.0,60,2,1,1128,0.001475,0.0434,28.4091,77,41.0,0.0189,0.0076,2,0,0,0,0.065041,0.015625,37,0.7598,5.1584,0.4643,21,5,34,790,1238,499
79,4907,3137,2,5,3,1.997,2,16.4,10,3122,4.66,0.9988,3140.9,15,1.0,62,5,3,1147,0.001493,0.0353,42.735,78,39.4,0.0186,0.007,1,0,0,0,0.070652,0.015625,37,0.7788,5.2127,0.4638,23,5,34,778,1294,490
80,4902,3079,1,3,3,1.987,2,16.4,6,3073,4.56,0.9821,3135.0,6,1.0,61,1,2,1136,0.001251,0.0348,18.1818,79,40.0,0.0189,0.0068,0,1,0,0,0.063768,0.015625,36,0.755,5.2765,0.4637,23,5,33,771,1224,479
81,4898,3161,2,5,3,1.9839,2,16.4,3165,0,4.6,1.011,3138.6,8,1.0,59,1,3,1140,0.001351,0.0446,22.8571,80,42.2,0.0192,0.0089,1,0,0,0,0.094708,0.015625,35,0.835,5.3071,0.4641,21,5,33,802,1223,534
82,4895,3154,1,5,3,1.9839,2,16.3,3151,0,4.66,1.0059,3140.5,8,1.0,59,1,1,1147,0.001311,0.0412,24.1692,81,43.1,0.0193,0.0094,1,0,0,0,0.064706,0.015625,34,0.7585,5.3571,0.4648,21,6,32,786,1267,506
83,4892,3201,2,4,3,1.982,2,16.3,3236,0,4.67,1.0303,3150.6,10,1.0,60,3,2,1177,0.001319,0.0387,18.8854,82,43.4,0.0185,0.0085,0,0,0,0,0.082873,0.015625,37,0.8115,5.3986,0.4648,21,6,33,837,1273,513
84,4885,3103,2,5,3,1.9638,2,16.1,8,3090,4.61,0.9863,3146.1,13,1.0,63,5,2,1191,0.001266,0.0354,34.3915,83,42.3,0.018,0.0072,1,0,0,0,0.078283,0.015625,36,0.8004,5.4566,0.4657,22,6,35,773,1200,524
85,4878,3133,0,0,3,1.9654,2,16.0,8,3125,4.56,0.9962,3144.8,8,1.0,62,0,1,1187,0.001221,0.0376,24.0964,84,43.7,0.0164,0.0074,0,1,0,0,0.072254,0.015625,35,0.7837,5.5173,0.4664,22,6,34,786,1224,497
86,4870,3033,2,5,3,1.9871,1,16.0,5,3020,4.59,0.9677,3134.2,13,1.0,64,3,1,1199,0.001284,0.0369,32.7869,85,43.3,0.0177,0.0066,1,0,0,0,0.084433,0.015625,37,0.8149,5.5464,0.4662,23,6,35,762,1200,527
87,4869,3133,0,0,3,1.9803,1,15.8,0,3128,4.63,0.9997,3134.1,5,1.0,63,0,1,1195,0.001311,0.0384,14.1243,86,45.0,0.0175,0.0073,0,0,0,0,0.09589,0.015625,37,0.8371,5.5765,0.4662,23,6,34,801,1241,484
88,4866,3145,3,5,1,1.9849,1,16.0,3138,0,4.63,1.0058,3136.0,16,1.0,65,3,1,1229,0.00122,0.0298,40.6091,87,44.5,0.0174,0.0066,1,0,0,0,0.069479,0.015625,39,0.7751,5.6336,0.4657,23,6,36,793,1253,497
89,4861,3068,1,5,1,1.9918,1,16.0,3,3060,4.51,0.9804,3129.5,8,1.0,65,4,4,1248,0.001272,0.0305,16.9492,88,44.1,0.0171,0.0066,1,0,0,0,0.080332,0.015625,40,0.8055,5.6724,0.4656,22,6,37,744,1261,519
90,4858,3042,1,3,1,1.9657,2,16.1,3,3039,4.64,0.9746,3121.2,3,1.0,66,1,0,1241,0.001229,0.039,7.9365,89,44.5,0.0175,0.0069,0,0,0,0,0.085714,0.015625,39,0.8177,5.7321,0.4659,22,6,38,763,1197,483
91,4855,3116,2,3,3,1.8265,2,15.8,9,3107,4.58,0.9985,3120.7,9,1.0,68,3,1,1264,0.00118,0.0371,23.0179,90,44.1,0.0162,0.0063,0,0,0,0,0.084158,0.015625,40,0.8143,5.7965,0.4661,22,7,39,774,1286,466
92,4853,3073,1,5,3,1.9689,2,15.9,10,3059,4.58,0.9862,3116.1,14,1.0,71,5,2,1284,0.001128,0.0239,34.3137,91,41.9,0.0155,0.0052,1,0,0,0,0.073986,0.015625,40,0.7888,5.8513,0.466,24,8,39,770,1255,491
93,4851,3100,4,5,3,1.8676,2,15.9,21,3074,4.64,0.9953,3114.6,26,1.0,73,10,8,1314,0.00118,0.0286,60.1852,92,40.0,0.0149,0.0058,1,0,0,0,0.077093,0.015625,40,0.7973,5.9042,0.4663,25,8,40,779,1250,522
94,4844,3048,0,0,3,1.9242,2,15.8,22,3021,4.55,0.9806,3108.2,27,1.0,71,1,3,1289,0.001274,0.0292,63.981,93,41.3,0.0145,0.0055,0,0,0,0,0.074157,0.015625,40,0.7893,5.9492,0.4662,23,8,40,790,1235,463
95,4840,3123,2,5,3,1.9387,1,15.7,3108,0,4.56,1.0092,3111.3,32,1.0,73,4,2,1315,0.00121,0.0334,75.8294,94,41.1,0.0152,0.0063,1,0,0,0,0.057906,0.015625,41,0.7302,5.9826,0.4654,25,8,40,775,1223,502
96,4839,3120,1,4,1,1.9177,1,15.9,3110,0,4.62,1.0043,3112.7,16,1.0,70,2,5,1315,0.001082,0.0291,37.4707,95,43.6,0.0163,0.0059,0,0,0,0,0.067114,0.015625,40,0.7672,6.0184,0.465,24,6,40,783,1273,500
97,4836,3134,3,5,3,1.908,2,15.8,3130,0,4.63,1.0105,3116.1,19,1.0,72,5,3,1340,0.001123,0.0346,32.6545,96,43.4,0.0151,0.006,2,0,0,0,0.064795,0.015625,40,0.7589,6.068,0.4646,24,6,42,790,1274,494
98,4834,2955,0,0,3,1.9467,2,15.9,0,2955,4.56,0.953,3100.8,0,1.0,67,0,5,1318,0.001057,0.0359,0.0,97,47.2,0.0154,0.007,0,1,0,0,0.079487,0.015625,40,0.8034,6.1116,0.4644,23,6,38,776,1179,508
