window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
25,5000,3129,1,5,3,1.8921,2,16.8,6,3113,4.57,0.9682,3231.7,16,1.0,60,4,6,910,0.00253,0.0474,60.6061,24,17.2,0.027,0.0111,1,1,0,0,0.069343,0.015625,40,0.7747,1.1325,0.3723,20,8,32,742,1290,549
26,5000,3235,0,0,3,1.9215,2,16.6,3223,0,4.61,1.0012,3232.1,13,1.0,59,3,4,875,0.002377,0.05,48.1481,25,18.1,0.024,0.0099,0,0,0,0,0.064286,0.015625,38,0.7569,1.1932,0.3775,20,7,32,807,1326,513
27,5000,3226,1,5,3,1.8892,1,16.7,3,3213,4.61,0.9983,3231.5,13,1.0,58,1,2,866,0.002381,0.0448,46.595,26,18.5,0.0263,0.0098,1,0,0,0,0.086207,0.015625,37,0.8187,1.2794,0.3829,18,7,33,819,1295,517
28,4996,3220,2,5,3,1.8769,1,16.5,3,3202,4.58,0.9968,3230.4,18,1.0,59,2,1,900,0.002464,0.0456,70.3125,27,19.1,0.0248,0.0099,2,0,0,0,0.102662,0.015625,38,0.8478,1.3288,0.3874,20,7,32,766,1336,532
29,4995,3091,2,5,3,1.9358,2,16.6,3,3075,4.54,0.9608,3217.2,16,1.0,58,3,4,930,0.002496,0.0401,42.8298,28,19.5,0.0246,0.0103,1,0,0,0,0.100334,0.015625,39,0.8443,1.389,0.3912,19,7,32,787,1242,507
30,4994,3196,1,4,3,1.9592,2,18.1,3,3183,4.58,0.994,3215.1,13,1.0,58,3,3,907,0.002355,0.0421,46.7626,29,19.4,0.0237,0.0093,0,1,0,0,0.077193,0.015625,37,0.7976,1.4417,0.3943,18,7,33,789,1248,562
31,4990,3209,1,4,1,1.9865,2,17.1,4,3198,4.65,0.9983,3214.6,11,1.0,57,1,2,879,0.002168,0.042,43.4783,30,19.7,0.0242,0.0094,0,0,0,0,0.080153,0.015625,36,0.8051,1.4791,0.3987,17,7,33,848,1259,531
32,4989,3173,3,5,3,1.974,2,17.1,13,3155,4.58,0.9883,3210.6,18,1.0,59,3,1,934,0.002162,0.0365,61.2245,31,19.9,0.022,0.0088,2,0,0,0,0.079734,0.015625,36,0.804,1.5389,0.4013,17,6,36,819,1266,513
33,4987,3213,1,5,3,1.9751,2,17.1,3204,0,4.59,1.0007,3210.8,9,1.0,60,1,0,951,0.002164,0.0446,29.1262,32,20.6,0.0214,0.0088,1,0,0,0,0.06051,0.015625,37,0.7418,1.5994,0.4033,17,6,37,820,1279,515
34,4982,3239,2,5,1,1.9692,2,17.1,3233,0,4.66,1.0099,3214.2,13,1.0,60,2,2,980,0.00219,0.0541,44.9827,33,20.9,0.0195,0.0102,1,0,0,0,0.097973,0.015625,37,0.8405,1.6416,0.4076,19,6,35,819,1351,496
35,4982,3123,1,3,1,1.9372,2,17.1,0,3118,4.5,0.9743,3205.5,5,1.0,62,4,2,991,0.001972,0.0375,17.6678,34,20.7,0.0199,0.0079,0,0,0,0,0.085324,0.015625,39,0.8169,1.7269,0.4099,22,5,35,775,1222,519
36,4979,3154,2,3,3,1.8838,2,17.1,7,3142,4.54,0.9854,3200.6,12,1.0,64,10,8,1025,0.001979,0.0499,34.5912,35,19.8,0.0199,0.0082,0,0,0,0,0.070381,0.015625,39,0.778,1.7944,0.4125,21,6,37,786,1232,540
37,4977,3114,2,5,3,1.852,2,17.0,14,3090,4.52,0.9755,3192.3,24,1.0,67,7,4,1057,0.001954,0.0335,70.3812,36,19.6,0.0194,0.0068,2,0,0,0,0.053073,0.015625,40,0.7056,1.8474,0.4142,22,7,38,846,1197,526
38,4972,3205,1,5,3,1.8643,2,17.0,3203,0,4.64,1.0078,3195.0,17,1.0,69,4,2,1084,0.001837,0.0288,47.2222,37,20.0,0.0179,0.0059,1,0,0,0,0.062827,0.015625,42,0.7513,1.9103,0.4157,23,7,39,848,1290,508
39,4970,3213,1,4,3,1.8616,2,16.9,3205,0,4.68,1.0076,3197.6,17,1.0,66,1,4,1068,0.001837,0.033,48.7106,38,20.2,0.0182,0.0071,0,0,0,0,0.06044,0.015625,39,0.7415,1.9597,0.4178,20,6,40,810,1298,510
40,4966,3166,0,0,1,1.9173,2,16.9,3,3158,4.52,0.9911,3194.5,8,1.0,65,5,6,1060,0.001779,0.0359,24.9221,39,20.7,0.0195,0.0079,0,0,0,0,0.101796,0.015625,39,0.8465,2.0615,0.4206,20,5,40,793,1277,542
41,4962,3092,0,0,3,1.876,1,16.8,7,3080,4.56,0.9709,3184.8,12,1.0,62,4,7,1025,0.001818,0.0382,40.2685,40,21.2,0.0202,0.008,0,0,0,0,0.092357,0.015625,37,0.8308,2.1539,0.4228,18,4,40,815,1214,506
42,4958,3189,0,0,3,1.9357,1,16.8,3189,0,4.63,1.0052,3186.5,14,1.0,55,2,9,990,0.001742,0.0529,41.0095,41,22.5,0.0223,0.0102,0,0,0,0,0.111765,0.015625,35,0.8602,2.2656,0.4264,18,3,34,783,1312,526
43,4956,3193,0,0,3,1.9698,1,16.8,3193,0,4.55,1.0041,3187.9,8,1.0,54,4,5,963,0.001825,0.0557,26.0586,42,23.5,0.0229,0.0093,0,0,0,0,0.095975,0.015625,34,0.8372,2.3399,0.4304,17,3,34,815,1270,509
44,4953,3180,1,3,3,1.93,1,16.6,3,3177,4.54,0.9978,3187.1,3,1.0,54,1,1,954,0.001668,0.0361,11.2782,43,24.5,0.0228,0.0077,0,0,0,0,0.079422,0.015625,33,0.8033,2.4121,0.4342,17,4,33,752,1300,522
45,4950,3121,1,3,3,1.9395,1,16.6,3,3118,4.54,0.9812,3180.8,3,1.0,52,2,4,945,0.001727,0.0445,7.1429,44,25.6,0.0227,0.0093,0,0,0,0,0.099315,0.015625,34,0.8427,2.5114,0.4373,16,4,32,801,1243,475
46,4946,3205,0,0,3,1.9952,2,16.4,3215,0,4.61,1.0097,3184.1,0,1.0,50,0,2,925,0.001681,0.0426,0.0,45,27.5,0.0229,0.0104,0,0,0,0,0.088652,0.015625,32,0.8237,2.6001,0.4409,15,4,31,806,1265,520
47,4946,3178,0,0,3,1.8911,1,16.3,3,3175,4.6,0.9983,3183.5,3,1.0,50,3,3,937,0.001628,0.0382,10.7143,46,28.3,0.0233,0.0083,0,0,0,0,0.076389,0.015625,35,0.7955,2.6487,0.4432,15,4,31,799,1274,516
48,4944,3188,0,0,3,1.8736,1,16.6,3190,0,4.73,1.0018,3184.1,0,1.0,48,0,2,912,0.001581,0.0476,0.0,47,29.4,0.0251,0.0102,0,0,0,0,0.071429,0.015625,33,0.7812,2.7043,0.4459,15,3,30,798,1295,481
49,4943,3088,0,0,3,1.8609,1,16.7,0,3088,4.57,0.9726,3175.0,0,1.0,45,0,3,897,0.0014,0.0405,0.0,48,31.1,0.0243,0.0091,0,0,0,0,0.064777,0.015625,32,0.7588,2.769,0.4497,15,3,27,774,1214,527
50,4942,3134,1,5,1,1.8861,1,16.8,0,3129,4.58,0.9883,3171.1,5,1.0,44,1,2,896,0.001632,0.0438,17.4216,49,32.6,0.0252,0.0087,1,0,0,0,0.06734,0.015625,30,0.768,2.8364,0.453,15,2,27,835,1198,497
51,4942,3179,0,0,1,1.9103,1,16.7,3182,0,4.59,1.0034,3172.2,1,1.0,44,1,1,883,0.001469,0.0444,0.0,50,33.6,0.0255,0.0096,0,0,0,0,0.085185,0.015625,28,0.8166,2.9105,0.4569,15,2,27,768,1357,491
52,4940,3168,0,0,0,1.9068,1,16.7,1,3167,4.61,0.9988,3171.8,1,1.0,44,1,1,883,0.001493,0.0417,0.0,51,34.6,0.0236,0.0085,0,0,0,0,0.076389,0.015625,28,0.7955,2.9868,0.461,15,2,27,815,1226,526
53,4939,3182,1,3,1,1.9656,1,16.8,3188,0,4.67,1.0046,3173.4,0,1.0,44,1,1,870,0.001585,0.0629,0.0,52,34.4,0.0264,0.0112,0,0,0,0,0.083916,0.015625,27,0.8138,3.0498,0.4646,15,2,27,847,1256,481
54,4938,3183,1,3,3,1.9902,1,16.8,3191,0,4.67,1.005,3175.0,0,1.0,43,1,2,883,0.001426,0.0446,0.0,53,35.8,0.027,0.0115,0,1,0,0,0.096654,0.015625,28,0.8383,3.1464,0.468,13,2,28,802,1256,521
55,4938,3113,0,0,3,1.9955,2,16.9,0,3110,4.53,0.9823,3169.1,3,1.0,45,3,1,875,0.001565,0.0437,12.1457,54,35.2,0.024,0.0084,0,0,0,0,0.107143,0.015625,29,0.8542,3.2536,0.4707,14,2,29,774,1298,471
56,4938,3132,1,4,3,1.9776,1,16.8,5,3127,4.58,0.9894,3165.6,5,1.0,46,2,1,901,0.00147,0.0414,15.444,55,35.4,0.0247,0.0103,0,0,0,0,0.093985,0.015625,29,0.8337,3.3476,0.4735,14,2,30,843,1174,521
57,4937,3067,0,0,3,1.9871,1,16.7,4,3063,4.54,0.9717,3156.2,4,1.0,46,0,0,892,0.001549,0.057,18.018,56,36.4,0.0229,0.0125,0,0,0,0,0.092105,0.015625,29,0.8304,3.4397,0.4761,14,2,30,761,1231,490
58,4936,3167,0,0,3,1.9742,1,16.7,3169,0,4.62,1.0048,3157.8,4,1.0,45,0,1,886,0.001503,0.0468,14.8699,57,38.1,0.0238,0.0102,0,0,0,0,0.100719,0.015625,28,0.8449,3.5404,0.4786,14,2,29,818,1230,537
59,4936,3239,1,5,1,1.9289,1,16.8,3267,0,4.69,1.0337,3169.1,9,1.0,45,1,1,888,0.001463,0.0534,32.491,58,37.8,0.0255,0.0111,1,0,0,0,0.074733,0.015625,27,0.7909,3.6151,0.481,14,2,29,828,1293,554
60,4936,3090,1,5,3,1.9068,1,16.7,0,3080,4.62,0.9774,3161.5,10,1.0,45,1,1,909,0.001467,0.0449,38.3142,59,38.7,0.0233,0.0108,1,0,0,0,0.097378,0.015625,28,0.8395,3.7125,0.4837,13,2,30,796,1211,497
61,4935,3102,2,5,3,1.8451,2,16.8,5,3087,4.48,0.9829,3155.9,15,1.0,48,4,1,949,0.00151,0.0375,48.951,60,37.2,0.0227,0.0092,1,0,0,0,0.098976,0.015625,29,0.8421,3.8115,0.4859,14,2,32,758,1277,493
62,4935,3096,2,4,3,1.8255,2,16.7,10,3086,4.45,0.9828,3150.2,10,1.0,52,6,2,987,0.001564,0.0425,33.8983,61,35.3,0.0205,0.0095,0,0,0,0,0.071895,0.015625,32,0.7827,3.8605,0.4874,16,2,34,792,1202,517
63,4935,3150,0,0,3,1.8402,2,16.7,4,3146,4.58,1.0,3150.1,4,1.0,50,0,2,978,0.001538,0.0422,13.6054,62,37.5,0.0203,0.0083,0,0,0,0,0.074675,0.015625,31,0.7908,3.9254,0.489,16,2,32,820,1240,518
64,4934,3096,1,3,3,1.8561,1,16.8,7,3089,4.47,0.9844,3145.0,7,1.0,50,1,1,962,0.001534,0.0508,24.5614,63,37.9,0.0224,0.0105,0,1,0,0,0.091525,0.015625,31,0.8293,4.017,0.4902,16,2,32,812,1202,511
65,4934,3179,1,4,3,1.9737,1,16.7,3200,0,4.67,1.0181,3151.0,8,1.0,50,3,3,961,0.001411,0.041,28.2686,64,36.8,0.0217,0.0079,0,0,0,0,0.075085,0.015625,31,0.7919,4.0613,0.4909,17,2,31,790,1273,523
66,4932,3176,0,0,3,1.9888,2,16.7,3176,0,4.6,1.0095,3154.1,8,1.0,49,0,1,961,0.001516,0.0418,28.777,65,38.5,0.0216,0.0094,0,0,0,0,0.090592,0.015625,31,0.8275,4.1519,0.4918,17,2,30,820,1230,548
67,4932,3100,2,3,1,1.9778,1,16.6,15,3085,4.53,0.9844,3149.0,15,1.0,51,4,2,986,0.001537,0.0444,52.8169,66,37.9,0.0217,0.0097,0,0,0,0,0.068259,0.015625,32,0.7711,4.2031,0.4925,18,3,30,809,1239,511
68,4932,3181,1,5,3,1.9334,1,16.7,3183,0,4.65,1.0141,3153.6,15,1.0,55,5,1,1010,0.001655,0.0458,55.7621,67,36.1,0.0201,0.009,1,0,0,0,0.070423,0.015625,34,0.7781,4.27,0.4932,20,3,32,825,1295,533
69,4931,3111,1,5,3,1.8512,2,21.5,20,3081,4.53,0.9877,3149.6,30,1.0,57,11,9,1096,0.001456,0.0318,44.2247,68,35.6,0.0189,0.0067,1,0,0,0,0.066474,0.015625,36,0.7649,4.3365,0.4936,20,4,33,785,1198,533
70,4931,3165,0,0,1,1.8357,2,17.5,3156,0,4.61,1.0079,3152.2,21,1.0,55,0,2,1030,0.001531,0.0372,73.4266,69,37.9,0.02,0.008,0,0,0,0,0.064189,0.015625,34,0.7566,4.3973,0.4938,20,2,33,831,1263,513
71,4930,3096,1,4,1,1.8775,1,16.2,7,3084,4.62,0.9838,3146.8,12,1.0,55,1,1,1028,0.001498,0.0325,36.5854,70,38.8,0.0199,0.0071,0,0,0,0,0.079882,0.015625,33,0.8044,4.4772,0.4943,21,2,32,785,1183,519
72,4930,3159,1,4,3,1.9732,1,16.2,3155,0,4.65,1.0055,3148.7,11,1.0,52,1,4,1032,0.001405,0.0413,35.5987,71,40.5,0.0194,0.0079,0,0,0,0,0.066667,0.015625,34,0.7656,4.5407,0.4947,20,2,30,783,1252,524
73,4929,3099,2,5,3,1.9919,2,16.2,11,3078,4.58,0.9857,3143.9,21,1.0,52,2,2,1021,0.001581,0.0398,61.2245,72,40.0,0.0216,0.0086,2,1,0,0,0.082386,0.015625,33,0.8103,4.6003,0.4959,20,2,30,848,1216,485
74,4927,3192,1,3,3,1.9575,2,16.3,3218,0,4.73,1.0273,3153.0,21,1.0,52,1,1,1026,0.001376,0.0445,64.2202,73,40.9,0.0218,0.0086,0,0,0,0,0.077151,0.015625,32,0.7975,4.6389,0.4969,19,2,31,825,1267,523
75,4927,3178,1,5,3,1.8878,2,16.3,3173,0,4.64,1.0138,3157.6,28,1.0,55,8,5,1063,0.001473,0.0327,75.2089,74,39.4,0.0188,0.0062,1,0,0,0,0.06267,0.015625,35,0.7507,4.6771,0.4968,21,2,32,784,1253,517
76,4927,3184,2,4,3,1.9387,2,16.4,3185,0,4.67,1.0136,3162.1,20,1.0,58,4,1,1069,0.001359,0.0324,56.6572,75,38.3,0.0176,0.0067,0,0,0,0,0.07027,0.015625,37,0.7776,4.7473,0.4962,21,3,34,817,1284,504
77,4927,3168,2,4,3,1.9197,2,16.3,3156,0,4.66,1.0048,3163.7,23,1.0,60,6,4,1092,0.001426,0.0274,63.5838,76,37.8,0.0169,0.0065,0,0,0,0,0.057534,0.015625,38,0.7284,4.8049,0.4952,21,4,35,810,1253,525
78,4927,3077,1,6,3,1.9207,2,16.3,4,3060,4.51,0.9751,3155.4,17,1.0,57,1,4,1098,0.001344,0.0312,47.0914,77,40.6,0.0177,0.0058,0,0,0,0,0.057143,0.015625,36,0.7266,4.862,0.4949,18,4,35,784,1225,502
79,4927,3114,0,0,3,1.9139,2,19.8,1,3105,4.6,0.9881,3151.5,9,1.0,55,0,2,1074,0.001266,0.0343,27.439,78,43.1,0.0198,0.0076,0,0,0,0,0.077143,0.015625,34,0.7975,4.9134,0.4955,17,3,35,772,1273,490
80,4927,3148,0,0,3,1.9103,1,16.4,0,3148,4.57,0.999,3151.2,0,1.0,55,0,0,1051,0.001143,0.036,0.0,79,44.1,0.0191,0.0078,0,0,0,0,0.072072,0.015625,34,0.7832,4.9795,0.4956,17,3,35,769,1262,509
81,4926,3179,3,5,3,1.842,1,16.5,3184,0,4.7,1.0137,3155.7,15,1.0,56,3,2,1117,0.001406,0.0434,43.9883,80,44.1,0.0183,0.0094,3,0,0,0,0.083815,0.015625,35,0.8136,5.0633,0.4951,17,2,37,762,1263,496
82,4925,3181,1,4,3,1.9108,1,16.4,3191,0,4.66,1.0127,3159.9,9,1.0,55,1,2,1123,0.001447,0.0458,26.5487,81,45.7,0.02,0.0091,0,0,0,0,0.080229,0.015625,34,0.8052,5.1006,0.4953,18,2,35,800,1271,519
83,4925,3033,0,0,3,1.8955,2,16.2,0,3028,4.55,0.9635,3147.8,5,1.0,55,0,0,1102,0.001292,0.0475,15.1976,82,46.7,0.0195,0.0078,0,0,0,0,0.091988,0.015625,34,0.8301,5.1688,0.496,18,2,35,763,1180,481
84,4923,3081,0,0,3,1.7223,1,19.0,0,3081,4.51,0.9807,3141.5,0,1.0,55,0,0,1102,0.001148,0.0395,0.0,83,47.7,0.0194,0.0067,0,0,0,0,0.079096,0.015625,34,0.8025,5.2366,0.4968,18,2,35,775,1212,472
85,4922,3175,0,0,3,1.737,1,20.5,3190,0,4.55,1.0154,3146.6,5,1.0,57,5,3,1119,0.001149,0.0337,15.9236,84,47.0,0.0192,0.0072,0,0,0,0,0.070552,0.015625,35,0.7785,5.2918,0.497,18,3,36,808,1230,519
86,4920,3212,1,5,3,1.7136,1,17.1,3241,0,4.68,1.0299,3156.5,10,1.0,57,1,1,1125,0.001202,0.0401,27.3973,85,46.8,0.0184,0.0077,1,0,0,0,0.085561,0.015625,35,0.8174,5.3587,0.497,19,3,35,821,1299,541
87,4920,3152,0,0,3,1.6226,1,16.3,0,3148,4.55,0.9987,3156.1,4,1.0,56,0,1,1125,0.001144,0.0341,8.7464,86,48.6,0.0184,0.0073,0,0,0,0,0.085227,0.015625,35,0.8167,5.4041,0.497,19,2,35,787,1308,495
88,4920,3101,2,5,1,1.7759,1,16.6,5,3096,4.53,0.9842,3150.8,5,1.0,58,2,0,1146,0.001203,0.0342,13.5135,87,47.9,0.0179,0.0065,1,0,0,0,0.073684,0.015625,36,0.7879,5.4673,0.497,19,3,36,757,1248,500
89,4919,3154,3,5,3,1.9726,1,18.0,3137,0,4.57,1.0015,3151.3,19,1.0,65,11,4,1226,0.001259,0.0306,50.3979,88,43.6,0.017,0.0066,1,0,0,0,0.063776,0.015625,40,0.755,5.5055,0.4962,20,5,40,772,1290,508
90,4918,3074,0,0,3,1.9446,2,16.5,0,3064,4.53,0.9777,3144.0,10,1.0,63,0,2,1226,0.001225,0.039,26.8097,89,45.9,0.017,0.0077,0,0,0,0,0.067532,0.015625,40,0.7686,5.5575,0.4955,20,5,38,748,1221,542
91,4917,3057,2,4,3,1.9661,1,16.3,3,3044,4.49,0.9749,3135.7,13,1.0,63,4,4,1252,0.001113,0.03,37.037,90,46.6,0.0161,0.0053,0,1,0,0,0.065395,0.015625,39,0.7611,5.5984,0.4955,21,4,38,806,1179,502
92,4916,3102,0,0,1,1.9622,1,16.5,0,3097,4.48,0.9903,3132.5,5,1.0,61,0,2,1221,0.001021,0.0305,14.4509,91,49.0,0.0162,0.0058,0,0,0,0,0.102493,0.015625,37,0.8476,5.6621,0.4962,21,2,38,781,1234,537
93,4916,3025,2,5,1,1.9803,1,16.4,4,3011,4.47,0.9689,3122.2,14,1.0,62,2,1,1232,0.001113,0.033,39.886,92,49.2,0.0174,0.0067,1,0,0,0,0.07967,0.015625,35,0.8039,5.7198,0.4964,20,3,39,764,1184,494
94,4915,3147,0,0,3,1.9724,1,16.2,3147,0,4.59,1.0098,3125.5,9,1.0,61,4,5,1236,0.001027,0.0369,22.3464,93,50.9,0.0174,0.0076,0,1,0,0,0.07124,0.015625,37,0.7807,5.762,0.4963,21,3,37,771,1238,513
95,4914,3006,2,5,3,1.978,1,16.2,10,2996,4.42,0.9653,3114.1,10,1.0,62,2,1,1230,0.001122,0.0283,29.4985,94,51.0,0.0167,0.0067,2,0,0,0,0.065156,0.015625,37,0.7602,5.7903,0.4956,21,3,38,778,1212,459
96,4912,3124,0,0,3,1.9641,1,16.1,3121,0,4.55,1.0035,3115.2,5,1.0,59,0,3,1200,0.001164,0.0438,13.2275,95,54.2,0.0185,0.0079,0,0,0,0,0.072165,0.015625,37,0.7835,5.8393,0.495,19,3,37,770,1223,507
97,4909,3105,0,0,3,1.9737,1,16.1,5,3100,4.48,0.997,3114.2,5,1.0,58,0,1,1175,0.000993,0.0408,14.1643,96,56.1,0.0185,0.0073,0,0,0,0,0.0625,0.015625,36,0.75,5.8855,0.4949,18,3,37,825,1239,490
98,4906,3029,2,5,1,1.914,1,16.2,5,3019,4.49,0.9752,3106.1,10,1.0,61,4,1,1217,0.001172,0.043,26.4706,97,54.3,0.0177,0.0078,1,0,0,0,0.071633,0.015625,37,0.7819,5.9285,0.4942,20,3,38,803,1174,497
