window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
11,5000,3228,0,0,0,1.9973,2,18.0,0,3223,4.58,0.9795,3295.7,5,1.0,118,0,13,1146,0.001824,0.0249,12.7226,10,9.3,0.0191,0.0051,0,0,0,0,0.064677,0.015625,50,0.7584,0.4079,0.3114,48,35,35,756,1279,560
12,5000,3118,0,0,0,1.9592,1,16.6,0,3118,4.55,0.954,3268.4,0,1.0,106,0,12,1066,0.001824,0.0257,0.0,11,10.2,0.02,0.0055,0,0,0,0,0.068571,0.015625,49,0.7721,0.4679,0.3214,45,28,33,761,1253,516
13,5000,3158,3,5,1,1.9366,1,16.6,5,3143,4.57,0.9709,3252.6,15,1.0,99,3,10,1040,0.002107,0.0392,47.1698,12,10.9,0.0254,0.0075,3,0,0,0,0.066265,0.015625,48,0.7642,0.5221,0.3283,44,22,33,762,1321,540
14,5000,3173,5,5,1,1.9576,1,16.6,7,3146,4.53,0.9787,3242.0,27,1.0,98,5,6,1069,0.002363,0.059,81.0811,13,11.3,0.0279,0.0092,4,0,0,0,0.103245,0.015625,48,0.8487,0.5988,0.3317,42,22,34,810,1265,509
15,5000,3246,0,0,3,1.9748,2,16.7,3240,0,4.71,1.004,3243.9,17,1.0,91,2,9,1039,0.002253,0.0354,41.9948,14,12.1,0.0206,0.0074,0,0,0,0,0.070886,0.015625,46,0.7796,0.6697,0.3368,39,20,32,770,1349,528
16,5000,3125,1,5,0,1.9329,1,16.6,3,3104,4.55,0.9675,3229.9,21,1.0,90,5,6,1009,0.00215,0.0375,63.4441,15,12.4,0.0224,0.0073,1,0,0,0,0.07781,0.015625,47,0.7992,0.7273,0.3408,37,19,34,811,1255,471
17,5000,3221,0,0,3,1.9878,1,16.6,0,3217,4.59,0.9976,3228.9,4,1.0,86,0,4,986,0.002003,0.0385,12.1212,16,13.5,0.0197,0.0071,0,0,0,0,0.073964,0.015625,47,0.7888,0.7806,0.3454,34,19,33,819,1274,544
18,5000,3132,2,4,3,1.9819,1,16.7,4,3124,4.58,0.9731,3218.7,8,1.0,84,4,6,983,0.002118,0.0334,25.3165,17,13.8,0.0191,0.0073,0,0,0,0,0.072948,0.015625,48,0.7858,0.8474,0.3483,33,19,32,796,1230,525
19,5000,3213,3,4,3,1.9824,1,16.7,12,3201,4.64,0.9984,3218.1,12,1.0,80,3,7,964,0.002155,0.0364,40.8163,18,14.3,0.022,0.0083,0,0,0,0,0.109272,0.015625,45,0.857,0.9103,0.3557,32,18,30,798,1243,535
20,5000,3240,1,5,3,1.9713,2,21.0,3258,0,4.71,1.0123,3222.3,4,1.0,75,1,6,940,0.002347,0.0426,12.4224,19,15.2,0.0184,0.0082,1,0,0,0,0.091185,0.015625,44,0.8286,0.9802,0.3616,31,15,29,792,1288,516
21,5000,3164,0,0,3,1.9372,2,18.7,4,3160,4.53,0.9836,3216.8,4,1.0,71,0,4,884,0.002259,0.0362,13.468,20,16.1,0.0209,0.0084,0,1,0,0,0.108553,0.015625,44,0.8561,1.0296,0.3652,30,15,26,778,1281,525
22,5000,3099,3,5,3,1.9713,1,16.6,8,3082,4.45,0.9668,3205.5,17,1.0,72,8,7,915,0.002403,0.0367,58.0205,21,15.3,0.0191,0.0082,1,0,0,0,0.086667,0.015625,43,0.8197,1.1163,0.3659,29,14,29,764,1233,541
23,5000,3206,1,5,3,1.9355,1,16.7,3191,0,4.64,1.0021,3206.2,22,1.0,72,5,5,929,0.00259,0.0492,76.6551,22,15.4,0.023,0.0093,1,0,0,0,0.07541,0.015625,43,0.7928,1.1813,0.3629,29,12,31,792,1291,547
24,5000,3190,1,3,3,1.9489,2,16.8,12,3178,4.63,0.9954,3204.7,12,1.0,73,3,2,927,0.002117,0.0332,37.3832,23,16.1,0.0181,0.0071,0,0,0,0,0.057402,0.015625,44,0.7278,1.236,0.3631,29,12,32,794,1289,507
25,5000,3144,0,0,3,1.9175,2,16.7,8,3136,4.51,0.9828,3198.9,8,1.0,66,0,7,878,0.002218,0.0438,27.3038,24,17.7,0.0219,0.0087,0,0,0,0,0.074074,0.015625,42,0.7891,1.31,0.3649,28,11,27,785,1259,537
26,5000,3179,0,0,3,1.9628,1,16.6,10,3169,4.6,0.9944,3197.0,10,1.0,62,2,6,851,0.00218,0.0397,37.1747,25,18.2,0.0246,0.0086,0,0,0,0,0.075812,0.015625,41,0.7939,1.3822,0.3674,26,8,28,804,1267,550
27,5000,3212,2,5,1,1.9727,1,16.7,3207,0,4.61,1.0059,3199.0,11,1.0,62,2,2,865,0.002336,0.0584,41.5094,26,18.4,0.024,0.0094,1,0,0,0,0.087591,0.015625,40,0.8216,1.4443,0.3718,25,8,29,825,1248,541
28,5000,3171,1,5,3,1.9735,1,16.7,8,3158,4.57,0.9921,3196.4,13,1.0,61,1,2,880,0.002112,0.0461,47.2727,27,19.2,0.0217,0.0083,1,0,0,0,0.085106,0.015625,39,0.8164,1.5156,0.3743,24,8,29,851,1243,519
29,4999,3139,1,3,3,1.9756,2,16.6,0,3131,4.58,0.9837,3190.9,8,1.0,59,2,4,887,0.002116,0.0455,23.2558,28,20.3,0.0227,0.0096,0,0,0,0,0.090909,0.015625,39,0.8281,1.6065,0.3777,23,8,28,838,1247,526
30,4996,3179,1,5,3,1.967,2,16.5,0,3174,4.57,0.9966,3189.8,5,1.0,59,1,1,891,0.002242,0.059,18.797,29,21.1,0.0252,0.0102,1,0,0,0,0.118081,0.015625,38,0.8677,1.7246,0.3818,22,8,29,803,1249,522
31,4992,3245,3,5,3,1.9808,2,16.6,3270,0,4.67,1.0258,3198.4,11,1.0,60,3,2,909,0.002135,0.0439,38.3275,30,21.5,0.0242,0.0095,1,1,0,0,0.101351,0.015625,37,0.8458,1.826,0.3857,22,8,30,809,1311,546
32,4990,3181,1,3,3,1.967,2,16.8,2,3169,4.54,0.9951,3196.8,12,1.0,63,6,3,933,0.001983,0.043,34.6021,31,21.4,0.023,0.009,0,0,0,0,0.099338,0.015625,40,0.8427,1.9253,0.3888,22,8,33,783,1297,508
33,4990,3116,1,5,3,1.9588,2,16.6,5,3106,4.51,0.9771,3189.1,10,1.0,62,1,2,897,0.002278,0.0543,37.594,32,21.7,0.0243,0.0104,1,0,0,0,0.086957,0.015625,39,0.8203,2.0123,0.3923,20,8,34,757,1267,549
34,4990,3130,0,0,3,1.9217,2,16.5,0,3125,4.56,0.9832,3183.5,5,1.0,60,0,2,878,0.002018,0.0414,17.7305,33,22.4,0.024,0.0088,0,0,0,0,0.110345,0.015625,38,0.8584,2.1226,0.3953,20,7,33,771,1270,496
35,4988,3156,3,5,3,1.9405,1,16.7,4,3147,4.63,0.9922,3180.8,9,1.0,59,3,4,934,0.002066,0.0381,32.1429,34,23.6,0.0193,0.0096,2,0,0,0,0.093426,0.015625,38,0.8328,2.1987,0.3971,22,7,30,806,1303,482
36,4986,3100,0,0,1,1.8225,1,16.5,4,3091,4.39,0.9769,3173.1,9,1.0,57,0,2,903,0.002078,0.0463,32.8467,35,24.2,0.0231,0.0097,0,0,0,0,0.13879,0.015625,36,0.8874,2.3375,0.4,22,5,30,768,1216,543
37,4985,3162,1,3,3,1.8881,1,16.6,4,3158,4.6,0.9968,3172.1,4,1.0,55,1,3,897,0.002279,0.0556,14.0351,36,24.7,0.0232,0.0101,0,0,0,0,0.107639,0.015625,36,0.8548,2.4452,0.4018,21,5,29,786,1260,552
38,4983,3206,2,5,1,1.7869,1,16.5,3208,0,4.62,1.0142,3176.8,14,1.0,54,2,3,865,0.002341,0.0473,48.4429,37,24.6,0.023,0.0101,2,2,0,0,0.131757,0.015625,34,0.8814,2.5769,0.4027,20,5,29,817,1275,526
39,4981,3132,1,4,2,1.8656,2,16.5,6,3121,4.55,0.9872,3172.6,11,1.0,52,1,3,859,0.002156,0.0412,38.8693,38,25.1,0.0225,0.0087,0,0,0,0,0.137457,0.015625,34,0.8863,2.7144,0.4049,19,5,28,787,1267,523
40,4980,3164,4,4,3,1.9152,2,16.5,4,3146,4.61,0.9976,3171.8,18,1.0,58,8,2,922,0.002094,0.0351,56.4784,39,23.4,0.0206,0.0083,0,0,0,0,0.089457,0.015625,35,0.8253,2.8038,0.406,20,6,32,815,1285,516
41,4980,3232,2,5,3,1.9347,2,16.5,3235,0,4.64,1.0231,3179.5,18,1.0,61,10,7,995,0.001962,0.0399,51.1182,40,22.8,0.018,0.0076,1,0,0,0,0.095092,0.015625,39,0.8357,2.8989,0.407,21,7,33,795,1314,542
42,4980,3131,2,5,3,1.9197,2,16.5,3,3118,4.5,0.9862,3174.9,13,1.0,59,2,4,974,0.0022,0.0392,40.3727,41,23.1,0.02,0.0069,1,0,0,0,0.087349,0.015625,39,0.8211,2.9863,0.4073,21,5,33,755,1219,536
43,4978,3125,1,5,3,1.9078,2,16.5,8,3117,4.54,0.9858,3170.1,8,1.0,58,1,2,974,0.002199,0.0492,27.1186,42,24.4,0.0223,0.009,1,0,0,0,0.098361,0.015625,38,0.8411,3.0846,0.4079,20,5,33,746,1303,495
44,4978,3185,1,5,3,1.9299,2,16.5,3183,0,4.56,1.006,3172.1,8,1.0,55,1,4,969,0.00206,0.0429,25.3968,43,25.3,0.0233,0.0094,1,1,0,0,0.119632,0.015625,37,0.8694,3.2043,0.4096,19,4,32,865,1274,487
45,4978,3147,1,4,1,1.941,2,16.5,6,3136,4.58,0.9928,3169.7,11,1.0,53,1,3,933,0.002065,0.0421,39.4265,44,25.9,0.0212,0.0092,0,0,0,0,0.108772,0.015625,36,0.8564,3.3131,0.4114,18,5,30,806,1243,555
46,4975,3045,2,5,3,1.9755,2,16.5,7,3028,4.41,0.9643,3157.8,17,1.0,55,4,2,955,0.002104,0.0503,59.0278,45,25.8,0.0211,0.0095,1,1,0,0,0.11745,0.015625,39,0.867,3.4305,0.4122,18,6,31,766,1212,536
47,4973,3138,1,3,3,1.9638,2,16.6,6,3132,4.6,0.9943,3156.0,6,1.0,56,3,2,935,0.001934,0.0379,21.2766,46,24.8,0.021,0.0077,0,0,0,0,0.110345,0.015625,40,0.8584,3.5408,0.4125,18,6,32,815,1240,500
48,4973,3064,0,0,3,1.9695,2,16.6,2,3062,4.5,0.9736,3147.2,2,1.0,52,2,6,950,0.001978,0.0421,0.0,47,26.8,0.0204,0.008,0,0,0,0,0.136842,0.015625,39,0.8858,3.6777,0.4131,17,5,30,750,1251,485
49,4972,3066,1,5,3,1.9776,1,16.4,0,3061,4.55,0.9766,3139.5,5,1.0,50,1,3,925,0.002025,0.0515,18.797,48,26.9,0.0232,0.0106,1,0,0,0,0.125,0.015625,37,0.875,3.8027,0.4133,15,5,30,794,1225,487
50,4971,3170,1,3,3,1.9295,1,16.5,3209,0,4.66,1.0211,3146.5,4,1.0,52,5,3,940,0.001827,0.0423,11.7188,49,25.9,0.0217,0.0088,0,0,0,0,0.096154,0.015625,37,0.8375,3.8988,0.4137,15,5,32,801,1253,534
51,4970,3166,1,5,3,1.9152,2,16.5,3177,0,4.52,1.0111,3150.1,8,1.0,52,1,1,953,0.001905,0.0441,28.169,50,26.7,0.0226,0.0096,1,0,0,0,0.118644,0.015625,36,0.8683,4.0175,0.4156,14,5,33,797,1229,555
52,4966,3037,1,4,1,1.9437,2,16.4,5,3028,4.49,0.9674,3139.4,9,1.0,52,4,4,964,0.001969,0.0397,30.0752,51,26.6,0.0229,0.008,0,0,0,0,0.119134,0.015625,37,0.8688,4.1366,0.4163,12,5,35,753,1212,521
53,4964,3218,0,0,1,1.8834,2,20.4,3263,0,4.64,1.0364,3151.4,3,1.0,48,0,4,943,0.001796,0.0415,10.6762,52,28.2,0.0248,0.0094,0,1,0,0,0.128028,0.015625,35,0.878,4.2646,0.4173,12,4,32,819,1265,512
54,4964,3144,1,5,3,1.8425,1,24.0,1,3138,4.54,0.9979,3150.7,6,1.0,47,2,3,915,0.001682,0.0461,18.1159,53,29.7,0.0238,0.0099,1,0,0,0,0.120567,0.015625,35,0.8704,4.3852,0.4186,12,4,31,807,1234,508
55,4962,3168,0,0,3,1.8423,1,23.9,3179,0,4.67,1.0081,3153.4,0,1.0,44,0,3,860,0.001884,0.053,0.0,54,30.1,0.025,0.0105,0,1,0,0,0.109541,0.015625,32,0.8574,4.4948,0.4189,11,4,29,799,1269,511
56,4959,3166,2,5,3,1.8727,1,23.9,3161,0,4.59,1.0065,3155.6,15,1.0,49,10,5,925,0.001761,0.0426,60.7287,55,27.9,0.0233,0.0101,1,0,0,0,0.096899,0.015625,38,0.8387,4.5917,0.4183,13,4,32,790,1266,527
57,4956,3181,1,3,3,1.7883,1,23.9,3195,0,4.56,1.0147,3160.5,12,1.0,47,2,4,911,0.001888,0.0451,43.6508,56,28.6,0.0245,0.0093,0,0,0,0,0.082707,0.015625,38,0.8111,4.6744,0.4175,11,5,31,797,1275,525
58,4954,3122,0,0,3,1.8892,2,20.3,3,3114,4.5,0.989,3156.8,8,1.0,46,3,4,910,0.001876,0.0444,23.0769,57,30.2,0.0237,0.0091,0,0,0,0,0.114815,0.015625,36,0.8639,4.7892,0.4168,11,5,30,791,1246,498
59,4953,3135,1,4,1,1.9597,1,16.4,6,3129,4.58,0.9937,3154.7,6,1.0,46,7,7,889,0.001809,0.0377,15.625,58,29.8,0.0234,0.0075,0,1,0,0,0.124528,0.015625,33,0.8745,4.9137,0.4176,12,4,30,822,1248,509
60,4952,3182,0,0,3,1.9803,1,16.4,3184,0,4.68,1.0104,3158.2,7,1.0,45,3,4,891,0.001633,0.0551,24.6914,59,31.3,0.0217,0.0103,0,0,0,0,0.110236,0.015625,33,0.8583,5.0239,0.4204,12,4,29,791,1285,501
61,4948,3144,0,0,3,1.9964,1,22.9,4,3140,4.51,0.9959,3156.8,4,1.0,45,0,0,865,0.001657,0.0455,16.8776,60,32.3,0.0219,0.0095,0,0,0,0,0.144628,0.015625,31,0.892,5.1686,0.4219,12,4,29,746,1302,512
62,4947,3107,0,0,3,1.9803,1,16.5,1,3106,4.5,0.9857,3152.1,1,1.0,43,1,3,871,0.001761,0.048,0.0,61,34.5,0.0267,0.0103,0,1,0,0,0.108,0.015625,31,0.8553,5.2766,0.423,11,4,28,776,1269,457
63,4944,3095,1,4,1,1.9431,1,16.5,5,3090,4.52,0.9836,3146.6,5,1.0,44,2,1,857,0.00168,0.0528,16.6667,62,34.7,0.0273,0.0114,0,0,0,0,0.150407,0.015625,32,0.8961,5.427,0.4246,12,4,28,772,1244,519
64,4942,3164,1,4,1,1.9246,1,16.3,3182,0,4.59,1.0102,3150.0,0,1.0,44,1,1,849,0.001705,0.0421,0.0,63,35.0,0.0268,0.0101,0,1,0,0,0.126437,0.015625,31,0.8764,5.5534,0.4263,13,4,27,791,1267,482
65,4940,3074,1,3,1,1.9354,2,16.4,2,3072,4.52,0.9781,3142.8,2,1.0,43,1,2,844,0.001712,0.0556,8.6207,64,36.7,0.0244,0.0108,0,0,0,0,0.141026,0.015625,31,0.8892,5.6944,0.4272,13,4,26,812,1185,498
66,4938,3132,0,0,1,1.9351,2,16.3,0,3132,4.51,0.9969,3141.7,0,1.0,43,0,0,834,0.001629,0.0492,0.0,65,37.7,0.0263,0.0096,0,0,0,0,0.094262,0.015625,31,0.8342,5.7887,0.4285,13,4,26,821,1204,543
67,4936,3128,0,0,3,1.9363,1,16.2,9,3119,4.57,0.996,3140.4,9,1.0,48,9,4,859,0.001403,0.0379,35.5731,66,34.5,0.0243,0.0075,0,0,0,0,0.121212,0.015625,35,0.8711,5.9099,0.4297,12,8,28,815,1240,496
68,4936,3145,1,3,3,1.987,1,16.2,3140,0,4.59,1.0025,3141.3,9,1.0,48,1,1,867,0.001598,0.0532,35.2941,67,35.5,0.0247,0.0108,0,0,0,0,0.076046,0.015625,35,0.7945,5.986,0.4301,12,7,29,777,1295,508
69,4935,3140,1,5,1,1.8338,1,16.2,4,3127,4.55,0.9996,3141.1,13,1.0,49,5,4,912,0.001605,0.0502,48.5075,68,35.7,0.0239,0.0106,1,0,0,0,0.111111,0.015625,38,0.8594,6.0971,0.4307,14,6,29,784,1207,529
70,4934,3144,1,5,3,1.9585,2,16.2,3139,0,4.61,1.0008,3141.4,5,1.0,48,1,2,906,0.001796,0.0453,18.315,69,37.4,0.0228,0.0096,1,0,0,0,0.097561,0.015625,37,0.8398,6.1946,0.4306,14,6,28,806,1275,472
71,4934,3158,1,3,3,1.9332,2,16.2,3153,0,4.56,1.0077,3143.9,15,1.0,53,8,3,919,0.001569,0.0392,47.9452,70,34.5,0.021,0.008,0,0,0,0,0.098039,0.015625,39,0.8406,6.2927,0.4301,15,9,29,790,1242,529
72,4934,3184,1,4,3,1.972,2,16.2,3221,0,4.74,1.0261,3152.6,14,1.0,47,1,7,914,0.001516,0.0423,44.9827,71,39.0,0.0228,0.0092,0,0,0,0,0.100977,0.015625,38,0.8453,6.3936,0.4307,13,7,27,825,1282,506
73,4934,3132,0,0,3,1.9819,2,16.2,6,3126,4.5,0.9941,3150.6,6,1.0,45,1,3,851,0.001606,0.0481,15.2091,72,40.2,0.0242,0.0111,0,0,0,0,0.133333,0.015625,34,0.8828,6.527,0.4311,13,5,27,815,1222,500
74,4934,3079,0,0,3,1.9679,1,16.4,0,3079,4.51,0.9794,3143.8,0,1.0,44,0,1,833,0.001381,0.0541,0.0,73,42.1,0.0257,0.0101,0,0,0,0,0.158301,0.015625,32,0.9013,6.6853,0.432,13,4,27,823,1179,506
75,4933,3099,2,5,1,1.9628,1,16.3,0,3094,4.54,0.9871,3139.6,5,1.0,45,2,1,870,0.001715,0.0466,21.5517,74,42.0,0.0274,0.0105,2,0,0,0,0.135593,0.015625,32,0.8848,6.8209,0.4327,14,4,27,792,1218,539
76,4933,3133,0,0,3,1.9781,1,16.3,0,3133,4.54,0.9981,3138.9,0,1.0,44,0,1,870,0.001668,0.0604,0.0,75,43.9,0.0257,0.0112,0,0,0,0,0.120755,0.015625,32,0.8706,6.9416,0.4332,14,4,26,807,1248,538
77,4933,3095,1,3,3,1.992,1,16.2,0,3091,4.57,0.9873,3134.7,4,1.0,44,3,3,870,0.001467,0.0498,7.9051,76,44.6,0.0255,0.011,0,0,0,0,0.122605,0.015625,31,0.8726,7.0642,0.4344,14,3,27,768,1232,505
78,4932,3137,1,5,3,1.9482,1,16.3,3132,0,4.6,1.0015,3135.2,8,1.0,42,4,6,899,0.001466,0.0483,23.4375,77,47.5,0.0254,0.0098,1,1,0,0,0.152416,0.015625,34,0.8975,7.2166,0.4345,12,3,27,814,1246,493
79,4930,3156,0,0,3,1.9233,2,16.3,3164,0,4.65,1.0097,3138.5,5,1.0,42,0,0,839,0.001388,0.0558,18.8679,78,48.5,0.026,0.0121,0,0,0,0,0.096654,0.015625,32,0.8383,7.3133,0.4355,12,3,27,850,1250,473
80,4926,3069,1,5,3,1.9102,1,16.2,5,3059,4.46,0.9799,3131.8,10,1.0,42,1,1,864,0.001657,0.0543,39.8406,79,49.3,0.0269,0.0116,1,1,0,0,0.151163,0.015625,32,0.8966,7.4645,0.4363,11,3,28,789,1274,452
81,4921,3124,2,5,3,1.8669,1,16.3,1,3116,4.6,0.9977,3131.1,8,1.0,44,3,1,884,0.001655,0.0464,30.1724,80,48.0,0.0234,0.0093,1,0,0,0,0.126582,0.015625,33,0.8766,7.591,0.4366,12,3,29,772,1261,496
82,4918,3124,0,0,3,1.883,2,16.3,1,3123,4.58,0.9979,3130.4,1,1.0,43,1,2,884,0.001723,0.0522,0.0,81,50.0,0.0251,0.0112,0,1,0,0,0.11194,0.015625,33,0.8604,7.703,0.4365,12,3,28,789,1245,532
83,4917,3102,0,0,3,1.8858,1,16.3,1,3101,4.5,0.9918,3127.7,1,1.0,43,1,1,864,0.001386,0.0521,0.0,82,51.0,0.0247,0.01,0,0,0,0,0.118056,0.015625,31,0.8676,7.821,0.4376,12,3,28,790,1251,489
84,4914,3133,1,3,3,1.9194,1,16.3,3138,0,4.59,1.0038,3129.0,3,1.0,43,4,4,884,0.001314,0.0433,0.0,83,50.1,0.0236,0.0086,0,0,0,0,0.108303,0.015625,33,0.8557,7.9293,0.4387,11,3,29,802,1265,509
85,4913,3129,0,0,3,1.9086,1,16.1,3129,0,4.6,1.0,3129.0,0,1.0,42,0,1,859,0.001321,0.0385,0.0,84,52.2,0.026,0.0077,0,1,0,0,0.115385,0.015625,32,0.8646,8.0447,0.4394,11,3,28,813,1232,528
86,4911,3184,2,5,3,1.787,1,16.2,3208,0,4.68,1.0254,3137.4,9,1.0,43,4,3,865,0.001591,0.0627,30.4183,85,51.1,0.0249,0.0123,1,0,0,0,0.173432,0.015625,33,0.9099,8.2182,0.4393,12,3,28,826,1248,507
87,4910,3152,2,5,3,1.6982,1,16.1,3166,0,4.59,1.012,3141.3,13,1.0,45,2,0,882,0.00161,0.0495,47.2727,86,49.8,0.0247,0.01,1,0,0,0,0.127208,0.015625,33,0.8772,8.3454,0.4397,14,3,28,795,1275,511
88,4907,3066,1,5,3,1.8075,2,16.1,8,3054,4.48,0.9783,3134.2,12,1.0,44,5,6,928,0.001645,0.05,22.6265,87,51.8,0.0241,0.0099,1,0,0,0,0.111538,0.015625,35,0.8599,8.4569,0.4401,13,3,28,750,1214,531
89,4903,3080,1,5,3,1.8288,2,16.1,5,3075,4.48,0.9843,3129.0,5,1.0,44,1,1,910,0.001632,0.0453,17.9211,88,52.8,0.0262,0.011,1,1,0,0,0.132404,0.015625,33,0.882,8.5893,0.4407,13,3,28,814,1233,495
90,4903,3079,0,0,3,1.7666,2,16.2,0,3079,4.55,0.9855,3124.2,0,1.0,44,0,0,890,0.001507,0.0558,0.0,89,53.8,0.0242,0.0089,0,0,0,0,0.122677,0.015625,32,0.8726,8.712,0.4414,13,3,28,755,1280,484
91,4900,3123,0,0,3,1.6474,1,16.2,3,3120,4.69,0.9996,3124.1,3,1.0,46,3,1,900,0.001392,0.0391,12.0968,90,52.4,0.0232,0.0089,0,0,0,0,0.109375,0.015625,34,0.8571,8.8214,0.4416,13,3,30,779,1242,511
92,4897,3097,0,0,3,1.6815,1,16.2,3,3094,4.61,0.9921,3121.5,3,1.0,44,0,2,887,0.001349,0.0524,11.5385,91,55.5,0.0251,0.0095,0,0,0,0,0.153558,0.015625,34,0.8982,8.9749,0.4426,13,3,28,789,1221,495
93,4896,3130,1,5,3,1.7697,1,16.2,3138,0,4.62,1.0071,3123.9,8,1.0,45,1,0,908,0.001494,0.054,29.7398,92,55.3,0.024,0.0104,1,0,0,0,0.151079,0.015625,33,0.8966,9.126,0.4434,13,3,29,778,1237,550
94,4896,3144,1,3,3,1.9132,1,16.2,3150,0,4.63,1.0084,3126.6,3,1.0,46,1,0,919,0.001338,0.0429,10.9091,93,55.1,0.0244,0.0101,0,0,0,0,0.132143,0.015625,33,0.8818,9.2581,0.444,13,3,30,811,1233,475
95,4895,2997,1,3,3,1.9086,2,16.1,2,2991,4.54,0.9623,3114.3,6,1.0,48,3,1,939,0.00131,0.0473,19.084,94,53.7,0.0226,0.0102,0,0,0,0,0.109091,0.015625,33,0.8568,9.36,0.4447,14,3,31,727,1222,486
96,4894,3035,0,0,3,2.0,2,16.1,2,3033,4.55,0.9769,3106.7,2,1.0,47,2,3,919,0.001197,0.044,3.7736,95,54.1,0.0222,0.0078,0,1,0,0,0.124542,0.015625,34,0.8745,9.4845,0.4454,14,2,31,773,1251,467
97,4893,3136,1,5,3,1.9713,1,16.2,3160,0,4.64,1.0166,3112.2,4,1.0,46,1,2,928,0.001198,0.0383,14.1844,96,56.3,0.0229,0.0086,1,0,0,0,0.132404,0.015625,33,0.882,9.6169,0.4467,13,2,31,830,1259,502
98,4893,3089,0,0,3,1.9498,1,19.6,0,3084,4.59,0.9933,3110.0,5,1.0,46,5,5,939,0.001268,0.0388,20.0,97,56.9,0.0235,0.0082,0,0,0,0,0.139535,0.015625,34,0.888,9.7564,0.4478,14,2,30,805,1198,501
