window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
63,4955,3105,2,5,3,1.9623,1,16.2,0,3090,4.6,0.9774,3176.7,15,1.0,57,2,4,1120,0.001798,0.0491,47.1698,62,33.0,0.0204,0.009,2,0,0,0,0.092025,0.015625,35,0.8302,4.0682,0.4752,18,5,34,787,1237,494
64,4951,3220,1,5,3,1.9193,1,16.1,3234,0,4.6,1.0191,3183.1,10,1.0,57,1,1,1110,0.001571,0.0469,31.8471,63,33.9,0.0196,0.0091,1,0,0,0,0.0875,0.015625,33,0.8214,4.1495,0.4764,18,5,34,796,1282,544
65,4949,3204,1,5,3,1.9031,2,16.3,3222,0,4.62,1.0125,3187.3,5,1.0,57,1,1,1116,0.001622,0.038,13.9276,64,34.9,0.0193,0.0079,1,0,0,0,0.084239,0.015625,33,0.8145,4.2337,0.4775,18,4,35,805,1246,531
66,4946,3125,0,0,3,1.8585,2,16.2,0,3120,4.52,0.9823,3181.3,5,1.0,60,5,2,1128,0.001381,0.0308,14.4928,65,34.1,0.0182,0.0066,0,0,0,0,0.112045,0.015625,34,0.8605,4.3458,0.4784,19,4,37,825,1234,509
67,4941,3186,1,4,1,1.8984,1,16.3,3177,0,4.68,1.0022,3182.1,12,1.0,63,4,1,1153,0.001447,0.0353,36.9231,66,33.4,0.0176,0.0073,0,0,0,0,0.094118,0.015625,36,0.834,4.4399,0.4784,21,4,38,796,1235,539
68,4938,3197,2,5,3,1.913,1,16.2,3193,0,4.59,1.0082,3184.8,18,1.0,66,7,4,1195,0.001326,0.0364,49.1803,67,32.7,0.017,0.007,1,0,0,0,0.083117,0.015625,38,0.812,4.523,0.4779,20,5,41,779,1270,557
69,4932,3122,1,4,1,1.8934,2,16.1,7,3110,4.51,0.9821,3178.8,12,1.0,61,1,6,1174,0.001409,0.0476,33.7079,68,35.1,0.0172,0.0076,0,0,0,0,0.082011,0.015625,38,0.8095,4.5918,0.4777,19,5,37,782,1238,508
70,4926,3204,3,5,1,1.8854,2,16.3,3200,0,4.73,1.012,3182.8,21,1.0,60,4,5,1206,0.001493,0.0419,54.4959,69,36.4,0.019,0.0075,2,0,0,0,0.104712,0.015625,37,0.8508,4.6965,0.478,18,7,35,788,1277,522
71,4924,3054,3,5,3,1.9544,2,16.4,6,3033,4.59,0.9632,3170.6,21,1.0,63,3,0,1215,0.001613,0.0355,58.8235,70,35.6,0.0168,0.0068,2,0,0,0,0.079235,0.015625,36,0.8028,4.7757,0.4781,20,7,36,768,1230,503
72,4919,3224,2,5,3,1.9748,2,16.2,3234,0,4.72,1.0263,3179.4,29,1.0,63,5,5,1242,0.00137,0.0284,78.8043,71,35.4,0.0169,0.0063,1,0,0,0,0.090206,0.015625,38,0.8268,4.8659,0.478,21,5,37,860,1233,525
73,4914,3206,1,4,3,1.967,2,15.9,3200,0,4.66,1.0101,3182.8,15,1.0,64,1,0,1233,0.001433,0.0354,39.267,72,35.8,0.0169,0.0066,0,0,0,0,0.081013,0.015625,38,0.8071,4.9469,0.4786,21,5,38,796,1329,501
74,4907,3093,1,4,3,1.9505,2,16.0,7,3081,4.51,0.9744,3174.2,12,1.0,64,1,1,1238,0.001251,0.0304,31.1688,73,36.7,0.0173,0.0059,0,1,0,0,0.088608,0.015625,38,0.8237,5.0305,0.4791,22,5,37,760,1249,505
75,4904,3129,2,3,3,1.8796,2,15.8,8,3121,4.57,0.9871,3169.9,8,1.0,64,3,3,1240,0.001212,0.0354,18.5185,74,36.6,0.0172,0.007,0,0,0,0,0.078481,0.015625,36,0.8009,5.0938,0.479,21,6,37,812,1237,489
76,4900,3209,2,4,3,1.9617,2,16.1,3223,0,4.68,1.0177,3175.8,9,1.0,65,2,1,1251,0.001289,0.0322,24.7934,75,37.0,0.017,0.0062,0,0,0,0,0.077748,0.015625,36,0.799,5.1662,0.4793,21,6,38,835,1239,533
77,4896,3122,0,0,3,1.9344,2,15.9,5,3117,4.61,0.9846,3170.7,5,1.0,65,0,0,1241,0.001274,0.03,13.9276,76,38.0,0.0161,0.0059,0,0,0,0,0.073569,0.015625,36,0.7876,5.2397,0.4797,21,6,38,792,1241,498
78,4891,2938,0,0,3,1.9054,1,15.8,4,2934,4.42,0.9331,3148.5,4,1.0,64,0,1,1240,0.001142,0.0287,12.012,77,39.5,0.0173,0.0067,0,0,0,0,0.077586,0.015625,36,0.7986,5.3173,0.4799,20,6,38,759,1168,447
79,4886,3147,0,0,3,1.9419,1,15.8,4,3143,4.61,0.9996,3148.4,4,1.0,64,0,0,1228,0.001123,0.0311,11.6959,78,40.5,0.0167,0.0057,0,0,0,0,0.073446,0.015625,36,0.7873,5.3908,0.4805,20,6,38,831,1202,503
80,4881,3166,2,5,3,1.9127,1,15.9,3174,0,4.72,1.0099,3151.7,9,1.0,66,2,0,1256,0.001116,0.0438,25.0,79,40.2,0.0167,0.0073,1,0,0,0,0.087671,0.015625,37,0.8218,5.4784,0.4808,20,6,40,794,1260,517
81,4877,3155,0,0,3,1.9329,1,15.7,3155,0,4.61,1.0015,3152.2,2,1.0,65,2,3,1265,0.001032,0.0315,2.7397,80,41.6,0.0167,0.0065,0,1,0,0,0.076115,0.015625,39,0.7947,5.5546,0.4816,20,6,39,774,1269,523
82,4871,3061,1,4,3,1.9261,1,15.7,4,3057,4.53,0.9738,3143.5,4,1.0,64,1,2,1245,0.001032,0.0333,11.6279,81,43.2,0.0165,0.0066,0,0,0,0,0.091667,0.015625,38,0.8295,5.6073,0.4821,20,5,39,792,1185,523
83,4868,3065,2,5,3,1.9899,1,15.7,1,3059,4.51,0.9773,3136.0,6,1.0,66,3,1,1253,0.001103,0.0334,16.1725,82,42.8,0.0162,0.007,1,0,0,0,0.102828,0.015625,38,0.848,5.7102,0.4827,20,5,41,817,1204,492
84,4862,3132,1,3,3,1.9726,2,15.7,0,3122,4.62,0.9988,3135.6,10,1.0,64,4,6,1258,0.001042,0.038,19.9005,83,44.7,0.0163,0.0068,0,1,0,0,0.071259,0.015625,40,0.7807,5.7814,0.4831,20,6,38,777,1237,511
85,4859,3044,0,0,3,1.9329,2,15.7,0,3040,4.54,0.9735,3126.9,4,1.0,63,0,1,1209,0.001018,0.0324,6.1162,84,45.1,0.0172,0.0063,0,0,0,0,0.079646,0.015625,36,0.8038,5.8611,0.4834,19,6,38,801,1168,482
86,4855,3002,0,0,3,1.8609,1,15.6,2,3000,4.46,0.9637,3115.0,2,1.0,62,2,3,1218,0.000896,0.0412,0.0,85,46.8,0.0172,0.0076,0,0,0,0,0.076471,0.015625,38,0.7957,5.9375,0.4836,19,5,38,751,1222,469
87,4854,3101,0,0,3,1.9636,1,15.7,0,3101,4.56,0.9959,3113.7,0,1.0,61,0,1,1186,0.000862,0.0346,0.0,86,47.2,0.0168,0.0065,0,0,0,0,0.097983,0.015625,36,0.8405,6.0355,0.4844,18,5,38,769,1259,505
88,4852,3105,1,5,3,1.9103,1,15.6,0,3100,4.57,0.9975,3112.9,5,1.0,62,1,0,1203,0.000992,0.0302,14.1243,87,47.4,0.0179,0.0055,1,0,0,0,0.076923,0.015625,36,0.7969,6.1124,0.4847,18,5,39,802,1256,464
89,4851,3061,0,0,3,1.9017,1,15.8,1,3055,4.55,0.9849,3107.9,6,1.0,61,1,2,1203,0.001003,0.0355,14.9701,88,48.9,0.0166,0.008,0,0,0,0,0.08284,0.015625,37,0.8114,6.1953,0.4853,17,5,39,769,1212,472
90,4847,3012,1,4,3,1.8858,1,15.6,7,3000,4.56,0.972,3098.8,12,1.0,63,5,3,1208,0.000991,0.033,32.6087,89,47.3,0.0184,0.0072,0,2,0,0,0.096447,0.015625,38,0.838,6.2917,0.4859,19,5,39,800,1221,463
91,4843,3114,2,5,1,1.8908,1,15.6,3114,0,4.57,1.0074,3101.2,10,1.0,64,4,3,1222,0.000982,0.0328,23.7467,90,47.4,0.0165,0.0069,1,0,0,0,0.068182,0.015625,39,0.7708,6.3523,0.486,19,6,39,803,1229,506
92,4841,3069,1,5,3,1.948,2,15.5,0,3064,4.66,0.9906,3098.1,5,1.0,64,1,1,1223,0.001023,0.0393,13.5135,91,48.4,0.016,0.0072,1,0,0,0,0.109948,0.015625,37,0.8579,6.4623,0.4865,19,6,39,790,1232,476
93,4837,3060,2,4,3,1.8863,2,15.5,4,3051,4.59,0.9889,3094.5,9,1.0,66,4,2,1250,0.001014,0.035,24.8619,92,47.8,0.0173,0.0079,0,0,0,0,0.097035,0.015625,37,0.839,6.5566,0.4871,19,6,41,714,1236,514
94,4835,3051,1,3,3,1.8986,2,15.6,0,3046,4.62,0.9873,3090.3,5,1.0,66,1,1,1252,0.000965,0.0337,13.1926,93,48.8,0.0168,0.0076,0,0,0,0,0.101036,0.015625,37,0.8454,6.6577,0.4879,19,6,41,792,1195,515
95,4833,3039,2,5,3,1.899,2,15.5,7,3032,4.52,0.9849,3085.5,7,1.0,66,2,2,1269,0.001108,0.0499,19.1257,94,49.7,0.0165,0.0083,1,0,0,0,0.08399,0.015625,37,0.814,6.7417,0.4881,19,6,41,778,1186,497
96,4832,3184,1,3,3,1.8791,2,15.6,3245,0,4.77,1.0474,3100.9,3,1.0,67,1,0,1277,0.001114,0.0391,8.596,95,50.0,0.0139,0.0071,0,0,0,0,0.089385,0.015625,37,0.8252,6.7975,0.4885,19,7,41,810,1236,527
97,4831,3041,0,0,3,1.8288,2,15.4,4,3037,4.56,0.9825,3095.2,4,1.0,64,1,4,1250,0.000919,0.0374,8.427,96,50.6,0.017,0.0071,0,1,0,0,0.085561,0.015625,37,0.8174,6.8644,0.4886,18,7,39,796,1212,508
98,4830,3055,1,5,3,1.7566,1,15.5,3,3047,4.54,0.9882,3091.4,8,1.0,65,1,0,1244,0.001007,0.0366,23.1214,97,50.8,0.0157,0.0063,1,0,0,0,0.098592,0.015625,37,0.8415,6.963,0.4894,18,7,40,790,1194,498
