window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
15,5000,3209,0,0,3,1.9705,2,16.5,0,3209,4.58,0.985,3257.7,0,1.0,36,0,8,724,0.00409,0.0553,0.0,14,8.6,0.0333,0.014,0,1,0,0,0.082949,0.015625,30,0.8116,0.662,0.4089,16,5,15,806,1289,520
16,5000,3170,3,4,1,1.97,1,16.6,6,3164,4.65,0.9762,3247.4,6,1.0,38,4,2,689,0.003758,0.0483,30.1508,15,9.0,0.0279,0.0107,0,0,0,0,0.086957,0.015625,31,0.8203,0.7303,0.4185,16,5,17,838,1290,487
17,5000,3167,0,0,1,1.969,1,16.5,0,3167,4.5,0.9779,3238.5,0,1.0,34,0,4,647,0.004196,0.064,0.0,16,10.7,0.0345,0.0116,0,1,0,0,0.08867,0.015625,29,0.8238,0.8042,0.4263,16,3,15,830,1246,535
18,5000,3241,2,5,3,1.9315,1,16.6,3231,0,4.66,1.0012,3239.0,12,1.0,36,4,2,677,0.003901,0.0558,51.2821,17,11.0,0.0352,0.0131,2,0,0,0,0.081218,0.015625,30,0.8076,0.8601,0.4299,16,3,17,833,1280,544
19,5000,3283,1,4,3,1.956,1,16.7,3338,0,4.73,1.0296,3249.7,8,1.0,36,1,1,678,0.00375,0.0585,40.8163,18,11.6,0.0319,0.0117,0,1,0,0,0.087805,0.015625,28,0.822,0.9089,0.4378,15,3,18,854,1256,551
20,5000,3162,1,5,3,1.9155,2,16.6,1,3151,4.5,0.9755,3241.3,11,1.0,37,2,1,687,0.003858,0.0697,55.0,19,12.2,0.0345,0.0145,1,0,0,0,0.104478,0.015625,29,0.8504,0.9636,0.4431,15,3,19,772,1258,515
21,5000,3100,2,5,3,1.9283,2,16.5,7,3083,4.49,0.9604,3227.9,17,1.0,37,4,4,734,0.00364,0.0533,68.4932,20,12.4,0.0353,0.0115,2,0,0,0,0.075556,0.015625,30,0.7932,1.0125,0.4456,14,5,18,770,1213,556
22,5000,3126,1,4,3,1.9521,2,16.6,5,3112,4.56,0.9714,3218.2,14,1.0,37,2,2,733,0.003651,0.0708,59.9078,21,13.1,0.0315,0.0146,0,0,0,0,0.088496,0.015625,30,0.8234,1.101,0.4482,14,5,18,748,1289,495
23,5000,3240,2,5,1,1.97,2,16.7,3255,0,4.65,1.0118,3222.1,5,1.0,39,2,0,749,0.003611,0.0478,22.0264,22,13.4,0.0294,0.012,1,0,0,0,0.082609,0.015625,30,0.8109,1.1749,0.4518,14,5,20,818,1309,546
24,5000,3237,0,0,1,1.9349,2,16.6,3245,0,4.67,1.0092,3225.3,10,1.0,40,5,4,764,0.003314,0.0574,42.735,23,13.4,0.0292,0.0108,0,0,0,0,0.065574,0.015625,33,0.7617,1.2405,0.4529,14,5,21,788,1336,523
25,5000,3261,1,4,1,1.9507,1,16.7,3273,0,4.7,1.0176,3231.2,15,1.0,39,3,4,759,0.003218,0.058,69.1244,24,14.7,0.0299,0.0122,0,0,0,0,0.098214,0.015625,32,0.8409,1.3387,0.4563,13,6,20,853,1261,538
26,5000,3157,0,0,3,1.9235,1,16.7,3,3154,4.54,0.9792,3224.2,3,1.0,38,3,4,744,0.002819,0.0476,4.902,25,16.1,0.028,0.0097,0,0,0,0,0.080952,0.015625,32,0.807,1.4196,0.4596,13,5,20,789,1259,482
27,4999,3130,1,4,3,1.8955,1,16.6,4,3126,4.54,0.9735,3215.2,4,1.0,37,1,2,719,0.003008,0.0538,18.018,26,16.7,0.0293,0.011,0,0,0,0,0.080717,0.015625,31,0.8064,1.4645,0.4614,13,5,19,791,1266,521
28,4998,3087,0,0,3,1.8823,1,16.6,4,3083,4.44,0.9638,3203.0,4,1.0,35,0,2,715,0.002854,0.0471,21.5054,27,18.3,0.028,0.0111,0,0,0,0,0.078534,0.015625,30,0.801,1.5325,0.464,13,5,17,785,1200,530
29,4994,3156,2,4,1,1.9315,1,16.8,12,3144,4.53,0.9867,3198.5,12,1.0,36,2,1,726,0.002928,0.0489,54.0541,28,18.3,0.0316,0.011,0,0,0,0,0.071111,0.015625,31,0.7803,1.6036,0.4638,14,5,17,784,1323,514
30,4992,3201,2,5,3,1.9612,1,16.7,3178,0,4.69,1.001,3198.8,24,1.0,38,4,2,761,0.003349,0.0622,105.5046,29,17.9,0.0283,0.0137,2,0,0,0,0.062222,0.015625,34,0.7489,1.6436,0.4618,15,4,19,802,1257,523
31,4991,3214,1,3,3,1.853,2,16.8,3208,0,4.62,1.0077,3201.4,18,1.0,41,9,6,774,0.003037,0.0498,67.1642,30,17.5,0.0266,0.0116,0,0,0,0,0.067616,0.015625,36,0.7689,1.7077,0.4597,15,5,21,842,1282,540
32,4989,3142,0,0,3,1.7668,2,16.6,8,3129,4.58,0.9832,3195.8,13,1.0,39,0,2,751,0.002822,0.0448,60.1852,31,18.8,0.026,0.009,0,0,0,0,0.076233,0.015625,35,0.795,1.766,0.4596,14,5,20,815,1250,488
33,4988,3161,1,3,1,1.5435,1,16.6,7,3154,4.52,0.9901,3192.5,7,1.0,40,3,2,753,0.002625,0.0444,31.9635,32,19.0,0.0278,0.0094,0,0,0,0,0.057778,0.015625,36,0.7296,1.8104,0.459,14,5,21,848,1240,497
34,4988,3095,2,5,3,1.7251,1,16.6,12,3078,4.49,0.9723,3183.2,17,1.0,46,8,2,783,0.002563,0.047,75.5556,33,17.3,0.0244,0.0081,1,0,0,0,0.068376,0.015625,38,0.7715,1.8532,0.4542,14,5,27,796,1243,503
35,4985,3220,1,3,3,1.7609,2,16.6,3212,0,4.65,1.0136,3187.7,19,1.0,51,9,4,833,0.002524,0.0421,70.3704,34,16.5,0.024,0.0076,0,0,0,0,0.05614,0.015625,41,0.7217,1.8918,0.4499,16,6,29,824,1274,525
36,4984,3236,0,0,3,1.7806,2,16.6,3262,0,4.73,1.0233,3195.6,8,1.0,49,0,2,823,0.002412,0.0578,28.3688,35,18.1,0.0257,0.0104,0,0,0,0,0.064626,0.015625,40,0.7582,1.9564,0.4471,16,6,27,844,1308,498
37,4982,3078,0,0,3,1.9351,1,21.0,4,3074,4.54,0.9666,3184.4,4,1.0,45,0,4,823,0.002268,0.0373,17.316,36,20.4,0.0253,0.0086,0,0,0,0,0.058091,0.015625,40,0.731,2.0145,0.4462,16,6,23,801,1205,508
38,4982,3161,1,5,0,1.9964,1,16.6,10,3151,4.67,0.9934,3182.1,10,1.0,45,6,6,834,0.002278,0.0494,27.1693,37,20.5,0.0272,0.011,1,0,0,0,0.068441,0.015625,36,0.7717,2.0715,0.4475,16,7,22,766,1271,535
39,4982,3192,0,0,3,1.9766,1,16.7,3193,0,4.62,1.0042,3183.6,4,1.0,44,4,5,821,0.002161,0.0453,11.811,38,21.6,0.0257,0.0105,0,0,0,0,0.071698,0.015625,39,0.7821,2.1432,0.4471,15,6,23,819,1290,504
40,4982,3133,0,0,3,1.8256,1,16.9,3,3130,4.55,0.9856,3178.7,3,1.0,40,0,4,783,0.002405,0.048,13.4529,39,23.7,0.0285,0.0122,0,0,0,0,0.091703,0.015625,35,0.8296,2.2349,0.4478,14,4,22,797,1230,545
41,4981,3173,2,5,1,1.8817,1,16.9,11,3157,4.55,0.9984,3178.2,16,1.0,44,7,3,820,0.002401,0.0584,60.1504,40,22.3,0.0257,0.0099,1,0,0,0,0.087591,0.015625,36,0.8216,2.2678,0.4471,15,5,24,802,1263,525
42,4981,3213,3,5,2,1.8897,1,16.9,3210,0,4.64,1.0164,3183.7,26,1.0,52,11,3,878,0.002236,0.0411,94.2029,41,19.6,0.0232,0.0082,1,0,0,0,0.068493,0.015625,38,0.7719,2.326,0.4468,20,6,26,789,1300,538
43,4978,3207,2,5,3,1.9837,2,16.9,3212,0,4.62,1.0117,3187.6,13,1.0,50,2,4,920,0.002141,0.0351,44.0678,42,21.1,0.0231,0.0078,2,0,0,0,0.067093,0.015625,37,0.7671,2.3899,0.4465,20,5,25,787,1251,563
44,4978,3082,1,5,1,1.9728,2,16.8,1,3071,4.49,0.9699,3177.6,11,1.0,47,2,5,906,0.002178,0.0455,39.2857,43,23.3,0.0235,0.0088,1,0,0,0,0.066434,0.015625,35,0.7648,2.4423,0.4459,18,4,25,778,1254,469
45,4977,3178,1,5,3,1.9568,2,16.8,3167,0,4.58,1.0015,3178.1,16,1.0,45,2,4,911,0.002225,0.051,53.1915,44,25.2,0.0249,0.0112,1,1,0,0,0.064626,0.015625,34,0.7582,2.4933,0.4456,18,4,23,806,1271,539
46,4975,3189,0,0,3,1.965,2,16.9,3195,0,4.61,1.0048,3179.7,0,1.0,44,0,1,859,0.002179,0.044,0.0,45,26.7,0.0251,0.0089,0,0,0,0,0.065934,0.015625,33,0.763,2.5593,0.4465,17,4,23,788,1314,541
47,4974,3126,1,5,3,1.9803,1,16.5,0,3121,4.55,0.9847,3174.6,5,1.0,45,1,0,873,0.002154,0.0404,19.1571,46,27.0,0.0237,0.0086,1,0,0,0,0.073529,0.015625,34,0.7875,2.6181,0.4472,17,4,24,754,1298,500
48,4972,3195,2,5,3,1.9803,1,16.5,3193,0,4.68,1.0098,3177.9,16,1.0,49,9,5,924,0.001983,0.0392,47.4576,47,25.8,0.0225,0.0079,1,0,0,0,0.065359,0.015625,36,0.7609,2.6443,0.4466,19,4,26,817,1278,517
49,4972,3116,2,5,3,1.9872,2,16.4,5,3097,4.68,0.9824,3172.0,19,1.0,49,2,2,940,0.002094,0.0472,62.2951,48,26.3,0.0203,0.009,2,0,0,0,0.062893,0.015625,38,0.7516,2.6977,0.4455,17,4,28,797,1238,501
50,4966,3188,1,5,3,1.987,2,16.5,3197,0,4.61,1.01,3175.3,10,1.0,49,1,1,931,0.001963,0.0514,32.8947,49,26.5,0.0219,0.0087,1,1,0,0,0.093248,0.015625,38,0.8324,2.7459,0.4451,18,4,27,808,1287,500
51,4965,3157,1,5,1,1.9772,2,16.4,1,3152,4.6,0.9948,3173.6,5,1.0,49,2,2,953,0.001936,0.04,15.9236,50,27.4,0.0207,0.008,1,0,0,0,0.058462,0.015625,38,0.7327,2.7859,0.4446,19,4,26,789,1300,498
52,4963,3100,1,5,1,1.9486,2,16.4,4,3091,4.59,0.979,3166.6,9,1.0,49,5,5,998,0.001976,0.0615,18.9459,51,28.3,0.022,0.0107,1,1,0,0,0.090615,0.015625,39,0.8276,2.8215,0.4445,19,4,26,786,1220,508
53,4957,3168,2,5,1,1.9205,2,16.4,3157,0,4.69,1.0007,3166.8,12,1.0,53,6,2,995,0.001946,0.0379,36.4238,52,27.1,0.0214,0.0076,1,0,0,0,0.063091,0.015625,38,0.7523,2.8689,0.4428,22,4,27,797,1241,508
54,4953,3120,0,0,1,1.8668,2,16.4,0,3120,4.5,0.9866,3162.3,0,1.0,51,0,2,986,0.001849,0.0385,0.0,53,29.0,0.0226,0.0088,0,1,0,0,0.059172,0.015625,37,0.7359,2.9162,0.4423,21,4,26,809,1191,526
55,4949,3095,2,5,1,1.8226,1,16.4,3,3087,4.55,0.9807,3155.9,8,1.0,51,2,2,987,0.001858,0.0476,27.3973,54,29.8,0.0217,0.0102,1,0,0,0,0.061224,0.015625,38,0.7448,2.9604,0.4409,20,4,27,792,1199,503
56,4942,3090,1,4,3,1.9023,1,16.4,2,3083,4.5,0.9811,3149.6,7,1.0,52,3,2,1021,0.001843,0.0498,19.2926,55,30.1,0.0214,0.0092,0,0,0,0,0.062305,0.015625,40,0.7492,3.0103,0.4404,21,5,26,761,1199,575
57,4938,3047,1,5,1,1.9166,2,16.2,0,3037,4.57,0.9704,3139.9,10,1.0,53,1,0,1027,0.001649,0.0358,30.9598,56,30.5,0.0194,0.0066,1,0,0,0,0.065672,0.015625,40,0.7621,3.0371,0.4404,21,5,27,819,1181,505
58,4935,3201,3,5,3,1.9032,2,16.3,3212,0,4.71,1.0276,3149.0,24,1.0,56,3,0,1092,0.0019,0.0403,67.0391,57,29.9,0.0199,0.0086,3,0,0,0,0.067204,0.015625,41,0.7675,3.0694,0.4382,22,5,29,761,1273,521
59,4931,3149,1,4,1,1.9634,2,20.8,5,3139,4.54,1.0,3149.0,10,1.0,57,3,2,1110,0.001788,0.0333,28.9017,58,30.3,0.0189,0.0074,0,0,0,0,0.066667,0.015625,43,0.7656,3.1333,0.4371,22,5,30,803,1254,511
60,4929,3138,1,3,1,1.9469,2,16.1,6,3123,4.6,0.9968,3148.0,15,1.0,58,4,3,1118,0.00149,0.0291,43.2099,59,30.3,0.0187,0.0063,0,0,0,0,0.063953,0.015625,42,0.7557,3.1798,0.4366,21,6,31,792,1273,488
61,4927,3052,0,0,1,1.929,2,16.1,8,3044,4.52,0.9723,3138.8,8,1.0,59,3,2,1097,0.001599,0.0323,24.8447,60,30.8,0.0181,0.0071,0,0,0,0,0.061584,0.015625,43,0.7463,3.2326,0.4345,22,5,32,785,1267,463
62,4925,3159,1,3,1,1.9595,1,16.2,3162,0,4.69,1.0084,3141.6,6,1.0,58,2,3,1095,0.001555,0.0368,17.6471,61,31.3,0.0176,0.0077,0,0,0,0,0.065156,0.015625,43,0.7602,3.2807,0.4334,22,5,31,763,1272,549
63,4925,3197,1,4,1,1.9505,1,18.9,3219,0,4.66,1.0248,3149.8,9,1.0,59,4,3,1111,0.001425,0.0368,28.754,62,31.5,0.0184,0.0083,0,1,0,0,0.058282,0.015625,43,0.7319,3.3145,0.4324,24,6,29,798,1287,487
64,4924,3149,2,5,3,1.9638,2,19.5,3,3141,4.59,0.9998,3149.8,8,1.0,58,2,3,1121,0.001591,0.0408,22.6629,63,32.9,0.0189,0.0071,1,0,0,0,0.07337,0.015625,41,0.787,3.3498,0.433,22,5,31,811,1245,501
65,4922,3145,2,4,3,1.9298,2,16.1,7,3124,4.6,0.9986,3149.3,21,1.0,63,9,4,1163,0.001512,0.0453,58.9888,64,31.1,0.0176,0.0079,0,0,0,0,0.064,0.015625,42,0.7559,3.3818,0.433,23,8,32,792,1261,518
66,4922,3122,0,0,3,1.9168,2,16.2,0,3112,4.55,0.9921,3146.7,10,1.0,62,0,1,1146,0.001439,0.0323,30.581,65,32.6,0.0165,0.0066,0,0,0,0,0.064516,0.015625,41,0.7578,3.4082,0.4326,23,7,32,778,1270,468
67,4920,3067,2,5,3,1.9461,1,16.1,5,3054,4.54,0.977,3139.1,13,1.0,58,3,7,1158,0.001401,0.0386,33.8462,66,34.5,0.0173,0.0077,1,1,0,0,0.065282,0.015625,40,0.7607,3.4438,0.4335,22,6,30,759,1176,488
68,4916,3157,2,4,1,1.9486,1,16.2,3155,0,4.63,1.0057,3141.0,4,1.0,60,4,2,1141,0.001409,0.0347,8.9552,67,34.3,0.0173,0.0067,0,0,0,0,0.057803,0.015625,41,0.7297,3.4727,0.4332,22,6,32,774,1246,561
69,4915,3152,1,5,1,1.9094,2,16.1,3153,0,4.61,1.0046,3142.5,4,1.0,59,1,2,1144,0.001403,0.0313,11.5942,68,35.7,0.017,0.0064,1,0,0,0,0.068376,0.015625,40,0.7715,3.504,0.4336,22,6,31,767,1271,485
70,4914,3168,1,5,1,1.9501,2,18.8,3182,0,4.63,1.0131,3146.9,6,1.0,59,2,2,1148,0.001434,0.0403,14.9254,69,36.7,0.0173,0.007,1,0,0,0,0.072046,0.015625,40,0.7831,3.5357,0.4337,22,6,31,791,1279,506
71,4912,3103,2,5,0,1.958,2,16.5,2,3091,4.52,0.9874,3142.7,12,1.0,60,4,3,1177,0.001437,0.0322,30.03,70,37.0,0.0181,0.0063,2,0,0,0,0.073099,0.015625,41,0.7863,3.5767,0.4336,22,6,32,792,1250,508
72,4910,3111,0,0,3,1.8497,2,16.1,0,3106,4.53,0.9909,3139.7,5,1.0,59,0,1,1144,0.001387,0.0453,14.5773,71,38.2,0.0183,0.0071,0,1,0,0,0.09915,0.015625,41,0.8424,3.6078,0.4341,22,6,31,847,1210,490
73,4907,3168,0,0,3,1.8314,1,22.5,3185,0,4.63,1.0151,3144.7,7,1.0,59,2,2,1154,0.001226,0.038,14.0449,72,39.2,0.0188,0.0072,0,0,0,0,0.084239,0.015625,41,0.8145,3.6486,0.4346,22,6,31,822,1234,516
74,4907,3111,1,3,3,1.8438,1,16.3,3,3104,4.58,0.9903,3141.4,7,1.0,59,1,1,1155,0.001272,0.0375,20.649,73,40.1,0.018,0.0078,0,0,0,0,0.063401,0.015625,42,0.7536,3.6774,0.4342,21,6,32,804,1229,488
75,4906,3049,0,0,3,1.7906,1,16.0,4,3045,4.53,0.9733,3132.6,4,1.0,57,1,3,1149,0.00115,0.0439,9.0909,74,42.0,0.0187,0.0088,0,1,0,0,0.067251,0.015625,42,0.7677,3.7242,0.4342,21,5,31,820,1209,505
76,4906,3097,0,0,0,1.6946,1,15.9,3,3094,4.59,0.9897,3129.2,3,1.0,57,0,0,1112,0.001148,0.0326,9.1463,75,43.0,0.0188,0.0071,0,0,0,0,0.053412,0.015625,40,0.7075,3.7628,0.4341,21,5,31,811,1244,493
77,4905,3135,0,0,3,1.8618,1,17.7,3136,0,4.61,1.0031,3130.3,4,1.0,56,1,2,1121,0.00102,0.0292,9.375,76,44.6,0.0182,0.0068,0,0,0,0,0.058309,0.015625,40,0.732,3.8094,0.4347,21,5,30,822,1222,502
78,4902,3158,1,4,3,1.837,1,16.2,3181,0,4.67,1.0155,3135.4,3,1.0,56,1,1,1114,0.00111,0.035,8.9552,77,45.3,0.0191,0.0073,0,0,0,0,0.069971,0.015625,41,0.7767,3.8473,0.4347,21,6,29,792,1279,498
79,4900,3132,0,0,3,1.9072,1,16.2,0,3132,4.6,0.999,3135.1,0,1.0,56,0,0,1096,0.001154,0.0344,0.0,78,46.3,0.0196,0.0071,0,0,0,0,0.058201,0.015625,40,0.7315,3.8764,0.4343,21,6,29,798,1266,529
80,4900,3148,3,5,3,1.9574,1,16.2,3145,0,4.52,1.0069,3137.3,14,1.0,58,3,1,1162,0.001189,0.0288,37.6344,79,45.6,0.0172,0.0057,3,0,0,0,0.065445,0.015625,41,0.7612,3.9078,0.4346,21,5,32,760,1259,527
81,4899,3144,1,5,3,1.953,1,16.3,3136,0,4.59,1.0022,3138.1,9,1.0,57,1,2,1141,0.00119,0.0348,24.6575,80,47.1,0.0181,0.0071,1,1,0,0,0.082888,0.015625,39,0.8115,3.9426,0.4351,21,5,31,798,1270,514
82,4899,3120,0,0,3,1.977,2,16.3,0,3120,4.56,0.9948,3136.4,0,1.0,56,0,1,1117,0.001122,0.035,0.0,81,47.5,0.0182,0.0073,0,0,0,0,0.075472,0.015625,37,0.793,3.9695,0.4353,20,5,31,764,1228,506
83,4898,3057,0,0,3,1.9553,1,16.3,0,3057,4.58,0.9771,3128.8,0,1.0,55,0,1,1117,0.001161,0.0301,0.0,82,49.3,0.0192,0.0067,0,1,0,0,0.073579,0.015625,37,0.7876,3.993,0.4359,20,5,30,784,1216,509
84,4897,3006,1,5,3,1.9183,1,16.2,5,3001,4.44,0.9644,3117.1,5,1.0,55,1,1,1108,0.001036,0.0367,15.7233,83,50.3,0.0192,0.0072,1,1,0,0,0.067278,0.015625,38,0.7678,4.0235,0.4359,20,5,30,803,1200,455
85,4897,3105,2,3,1,1.957,1,16.2,2,3103,4.61,0.9965,3115.9,2,1.0,58,4,1,1128,0.000989,0.0349,5.9701,84,48.6,0.018,0.0063,0,0,0,0,0.069767,0.015625,39,0.776,4.0845,0.4365,20,5,33,804,1240,507
86,4896,3176,0,0,1,1.962,2,16.1,3205,0,4.69,1.0284,3125.3,9,1.0,62,8,4,1153,0.001094,0.0303,25.788,85,46.4,0.016,0.0056,0,0,0,0,0.07438,0.015625,40,0.7899,4.1589,0.4366,22,7,33,832,1273,499
87,4896,3119,2,4,3,1.9457,1,21.2,10,3104,4.53,0.9982,3124.7,15,1.0,63,3,2,1184,0.001091,0.0312,38.1471,86,46.6,0.0175,0.006,0,0,0,0,0.064935,0.015625,42,0.7594,4.2238,0.4369,23,8,32,836,1217,501
88,4893,3103,1,3,3,1.9701,1,20.9,4,3099,4.58,0.9937,3122.6,4,1.0,59,1,5,1174,0.001012,0.0279,8.8496,87,50.7,0.0172,0.0059,0,0,0,0,0.083799,0.015625,40,0.8135,4.3076,0.4374,21,6,32,791,1252,518
89,4893,3126,1,5,3,1.9649,2,16.1,3124,0,4.65,1.0027,3123.5,8,1.0,60,1,0,1156,0.001103,0.0378,20.8333,88,50.8,0.0169,0.0077,1,0,0,0,0.061047,0.015625,40,0.744,4.36,0.4367,21,6,33,805,1269,471
90,4891,3144,2,3,1,1.8672,2,16.1,3154,0,4.62,1.0117,3127.4,10,1.0,63,5,2,1195,0.001198,0.0371,21.8579,89,49.3,0.0168,0.0066,0,0,0,0,0.082228,0.015625,42,0.81,4.4422,0.4359,22,6,35,784,1253,524
91,4890,3106,3,5,3,1.828,2,16.0,10,3091,4.67,0.9938,3125.3,15,1.0,65,3,1,1222,0.001024,0.0338,40.8719,90,48.8,0.016,0.006,2,0,0,0,0.051948,0.015625,42,0.6992,4.4941,0.4355,25,6,34,767,1260,503
92,4886,3052,0,0,3,1.8295,2,15.9,5,3047,4.4,0.9787,3118.4,5,1.0,63,0,2,1211,0.000973,0.0295,12.987,91,51.2,0.0167,0.0064,0,0,0,0,0.046683,0.015625,42,0.6653,4.5408,0.4353,24,6,33,761,1232,518
93,4881,3064,1,3,3,1.8169,1,15.9,5,3059,4.45,0.9842,3113.2,5,1.0,61,1,3,1189,0.000953,0.0402,13.0208,92,53.7,0.0176,0.0066,0,1,0,0,0.072864,0.015625,42,0.7856,4.6137,0.4352,25,5,31,783,1224,474
94,4878,3183,0,0,3,1.8586,1,15.8,3230,0,4.67,1.0353,3124.8,5,1.0,59,0,2,1140,0.00088,0.0318,15.0602,93,56.4,0.0178,0.0067,0,0,0,0,0.054913,0.015625,40,0.7155,4.6686,0.4354,23,5,31,828,1244,523
95,4873,3112,1,4,3,1.9591,1,15.9,4,3108,4.62,0.9963,3123.6,4,1.0,59,1,1,1140,0.000855,0.0431,12.7389,94,55.8,0.0176,0.0084,0,0,0,0,0.067692,0.015625,40,0.7692,4.7363,0.4357,22,6,31,795,1250,524
96,4870,2997,0,0,3,1.994,1,15.9,0,2997,4.54,0.9632,3111.5,0,1.0,57,0,2,1128,0.000803,0.0315,0.0,95,57.0,0.0182,0.0071,0,1,0,0,0.063037,0.015625,39,0.7521,4.7936,0.4358,21,6,30,802,1176,513
97,4869,3029,1,5,3,1.9952,1,15.7,5,3024,4.57,0.9759,3103.6,5,1.0,57,1,1,1136,0.00096,0.0359,14.0449,96,57.9,0.0181,0.0072,1,0,0,0,0.063536,0.015625,39,0.7541,4.8544,0.4359,21,6,30,785,1171,506
98,4869,3179,0,0,3,1.9785,1,15.9,3218,0,4.67,1.0332,3114.5,0,1.0,57,0,0,1125,0.000914,0.036,0.0,97,58.9,0.0184,0.0073,0,0,0,0,0.058172,0.015625,38,0.7314,4.9125,0.4362,21,6,30,865,1236,499
