window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
48,4936,3159,0,0,3,1.9,2,16.5,0,3159,4.61,0.9964,3170.3,0,1.0,41,0,1,753,0.002322,0.0578,0.0,47,28.8,0.0279,0.0131,0,0,0,0,0.093333,0.015625,31,0.8326,2.7184,0.4396,16,3,22,860,1234,476
49,4933,3192,2,5,3,1.8986,1,16.4,3200,0,4.68,1.0113,3174.1,10,1.0,44,5,2,780,0.002344,0.0506,43.8596,48,27.6,0.0297,0.0116,1,0,0,0,0.080169,0.015625,33,0.8051,2.7859,0.4426,17,3,24,818,1248,535
50,4929,3112,0,0,3,1.9424,1,16.2,5,3102,4.56,0.9823,3168.2,10,1.0,42,0,2,765,0.0027,0.0521,49.7512,49,29.6,0.0274,0.0107,0,0,0,0,0.07109,0.015625,32,0.7802,2.8522,0.4447,17,3,22,781,1239,508
51,4926,3183,1,4,3,1.9193,1,16.2,3177,0,4.69,1.0071,3170.6,16,1.0,42,3,3,783,0.00224,0.0583,65.4206,50,30.5,0.0263,0.0114,0,1,0,0,0.085202,0.015625,33,0.8166,2.8926,0.4457,16,3,23,828,1268,520
52,4923,3176,1,4,3,1.8512,1,16.1,3167,0,4.65,1.0016,3171.1,9,1.0,41,1,2,758,0.002339,0.0485,34.749,51,31.8,0.0295,0.0126,0,0,0,0,0.093284,0.015625,34,0.8325,2.956,0.4477,17,3,21,822,1283,519
53,4923,3240,3,5,3,1.8608,2,16.3,3277,0,4.81,1.0369,3183.4,24,1.0,48,11,4,823,0.0027,0.0496,95.2381,52,27.7,0.0246,0.011,2,0,0,0,0.083969,0.015625,35,0.8139,2.9713,0.4483,17,4,27,822,1348,492
54,4919,3040,1,3,1,1.9161,2,16.2,8,3027,4.49,0.9591,3169.8,13,1.0,48,3,3,830,0.002502,0.0471,49.0566,53,28.5,0.025,0.011,0,0,0,0,0.076087,0.015625,36,0.7946,3.0286,0.449,18,4,26,793,1245,453
55,4915,3173,1,3,3,1.8604,2,16.3,3166,0,4.67,1.0012,3170.2,8,1.0,49,3,2,824,0.002243,0.0487,31.25,54,28.9,0.0251,0.0112,0,0,0,0,0.071161,0.015625,37,0.7804,3.0997,0.4494,20,4,25,841,1242,512
56,4914,3097,0,0,3,1.8659,2,16.1,0,3097,4.58,0.9791,3163.2,0,1.0,47,0,2,804,0.001884,0.04,0.0,55,31.0,0.0249,0.0102,0,0,0,0,0.084444,0.015625,36,0.815,3.1842,0.4495,20,3,24,766,1238,497
57,4911,3110,0,0,3,1.93,1,16.2,0,3108,4.56,0.9848,3158.1,2,1.0,45,2,4,803,0.00192,0.0405,4.2553,56,33.3,0.0269,0.0088,0,0,0,0,0.076923,0.015625,36,0.7969,3.2571,0.4508,18,3,24,783,1238,521
58,4909,3182,2,4,3,1.8164,1,16.1,3192,0,4.65,1.0123,3162.2,9,1.0,47,4,2,814,0.002134,0.0428,31.8725,57,32.7,0.0257,0.0112,0,0,0,0,0.093385,0.015625,36,0.8327,3.3504,0.4509,18,3,26,835,1248,533
59,4906,3013,0,0,3,1.8783,1,16.1,1,3012,4.49,0.9571,3148.0,1,1.0,45,1,3,792,0.001834,0.0693,4.4444,58,33.8,0.0305,0.0134,0,0,0,0,0.069264,0.015625,35,0.7744,3.4197,0.4522,17,3,25,766,1172,508
60,4905,3103,1,5,3,1.9247,1,16.0,0,3098,4.59,0.987,3143.7,5,1.0,43,1,3,802,0.002005,0.0472,21.9298,59,36.0,0.0266,0.011,1,0,0,0,0.094421,0.015625,35,0.8345,3.4755,0.4539,18,2,23,793,1263,485
61,4904,3165,1,5,3,1.787,1,16.1,3184,0,4.66,1.0127,3147.9,4,1.0,43,1,1,797,0.002087,0.0488,16.5289,60,36.3,0.0275,0.0105,1,0,0,0,0.097561,0.015625,33,0.8398,3.5731,0.4554,18,2,23,759,1277,525
62,4900,3160,0,0,3,1.8163,2,16.2,3162,0,4.68,1.004,3149.3,0,1.0,43,0,0,797,0.001905,0.0533,0.0,61,37.3,0.0261,0.0094,0,0,0,0,0.081967,0.015625,33,0.8094,3.655,0.4567,18,2,23,837,1173,561
63,4899,3110,0,0,3,1.7508,1,16.1,3,3107,4.61,0.9887,3145.5,3,1.0,44,3,2,807,0.00178,0.0538,11.9048,62,36.1,0.0245,0.0101,0,0,0,0,0.092308,0.015625,33,0.8307,3.7166,0.4581,17,4,23,847,1239,494
64,4899,3140,1,5,3,1.7848,1,16.1,3,3132,4.66,0.9984,3145.0,8,1.0,44,1,1,827,0.00182,0.0642,30.888,63,36.9,0.0251,0.011,1,1,0,0,0.079245,0.015625,33,0.8028,3.7845,0.4595,17,5,22,823,1224,518
65,4898,3118,0,0,3,1.7238,1,16.0,2,3111,4.58,0.9922,3142.4,7,1.0,42,0,2,802,0.001842,0.0506,29.7872,64,38.0,0.0265,0.0106,0,0,0,0,0.063291,0.015625,32,0.7531,3.8351,0.4607,16,5,21,780,1251,506
66,4893,3130,1,3,1,1.8475,1,16.1,0,3125,4.65,0.9964,3141.3,5,1.0,39,1,4,768,0.001859,0.047,21.9298,65,39.9,0.0282,0.0101,0,0,0,0,0.068376,0.015625,29,0.7715,3.8864,0.4625,14,3,22,808,1245,549
67,4890,3109,3,5,1,1.8232,1,16.0,5,3100,4.53,0.9907,3138.2,9,1.0,42,4,1,822,0.002006,0.0412,33.6134,66,38.0,0.0252,0.0085,1,0,0,0,0.069959,0.015625,31,0.7767,3.9564,0.464,14,3,25,809,1237,527
68,4888,3163,1,5,1,1.9075,2,16.0,3173,0,4.6,1.0115,3142.0,5,1.0,41,1,2,819,0.002028,0.051,19.7628,67,36.7,0.0263,0.0099,1,0,0,0,0.113725,0.015625,30,0.8626,4.0701,0.4654,13,3,25,809,1260,490
69,4885,2981,1,3,1,1.9502,2,15.9,2,2979,4.54,0.9534,3126.6,2,1.0,40,1,2,817,0.002112,0.0546,8.5837,68,37.4,0.0271,0.0106,0,0,0,0,0.067227,0.015625,30,0.7676,4.1373,0.4658,13,2,25,739,1202,469
70,4885,3098,2,5,3,1.981,2,23.2,1,3087,4.55,0.9917,3123.9,11,1.0,42,3,1,852,0.002305,0.0605,40.9836,69,36.5,0.0273,0.0125,2,0,0,0,0.076613,0.015625,31,0.7961,4.2139,0.466,13,2,27,804,1254,509
71,4884,3095,1,4,3,1.9651,2,22.1,4,3086,4.59,0.9916,3121.2,9,1.0,41,1,2,856,0.002117,0.057,36.1446,70,37.9,0.0267,0.0097,0,0,0,0,0.08365,0.015625,31,0.8132,4.2976,0.4661,13,2,26,778,1238,496
72,4882,3075,2,5,3,1.9654,2,16.0,8,3057,4.56,0.9866,3116.8,18,1.0,45,6,2,873,0.002178,0.0453,69.7674,71,33.8,0.0249,0.0101,1,0,0,0,0.143396,0.015625,33,0.891,4.441,0.4666,13,2,30,773,1243,504
73,4882,3115,1,5,3,1.9661,2,17.4,4,3101,4.65,0.9995,3116.6,14,1.0,48,6,3,911,0.002167,0.0398,57.377,72,32.5,0.0211,0.0081,1,0,0,0,0.099602,0.015625,36,0.8431,4.5406,0.4654,14,2,32,791,1210,491
74,4881,3147,2,5,1,1.9908,2,22.9,3149,0,4.65,1.0152,3121.6,20,1.0,47,6,7,945,0.002226,0.0464,67.6157,73,33.9,0.021,0.0088,1,1,0,0,0.089404,0.015625,39,0.8252,4.63,0.4637,14,4,29,833,1245,497
75,4879,3175,3,5,3,1.9683,2,21.0,3168,0,4.62,1.0218,3128.8,29,1.0,48,6,5,956,0.002113,0.0483,78.966,74,34.1,0.0212,0.0094,1,1,0,0,0.072508,0.015625,35,0.7845,4.6904,0.4621,14,3,31,810,1280,484
76,4876,3046,3,5,3,1.9603,2,15.9,7,3016,4.6,0.976,3120.9,30,1.0,49,3,2,969,0.002366,0.0444,106.7616,75,34.2,0.0211,0.0098,3,0,0,0,0.088737,0.015625,35,0.8239,4.7484,0.4614,15,3,31,762,1238,497
77,4872,3014,1,4,3,1.9385,2,15.8,6,3008,4.59,0.9689,3110.7,6,1.0,46,1,4,961,0.001722,0.0415,21.7391,76,37.3,0.0215,0.0082,0,2,0,0,0.069204,0.015625,33,0.7742,4.7969,0.4618,15,1,30,801,1182,493
78,4867,3168,2,3,3,1.9084,2,15.9,3192,0,4.67,1.0253,3119.0,6,1.0,50,5,1,943,0.002042,0.0429,20.339,77,33.7,0.0221,0.008,0,0,0,0,0.066007,0.015625,33,0.7633,4.8497,0.4611,17,2,31,806,1271,503
79,4863,3080,3,5,3,1.9681,2,15.7,11,3059,4.63,0.9887,3115.3,21,1.0,56,10,4,995,0.002016,0.033,65.8307,78,29.6,0.0193,0.0068,2,1,0,0,0.072072,0.015625,39,0.7832,4.8737,0.4593,22,1,33,787,1239,491
80,4855,3142,4,5,3,1.9259,2,15.7,3130,0,4.65,1.0141,3119.9,34,1.0,59,6,3,1075,0.00197,0.0386,93.5673,79,29.0,0.0193,0.0076,3,0,0,0,0.060606,0.015625,42,0.7422,4.9095,0.4571,21,1,37,800,1266,501
81,4849,3126,1,3,3,1.948,2,15.9,3110,0,4.61,1.0049,3121.6,27,1.0,60,4,3,1050,0.00168,0.0317,73.9726,80,28.0,0.0197,0.0065,0,2,0,0,0.060847,0.015625,41,0.7432,4.9465,0.4556,20,2,38,797,1232,511
82,4842,3144,1,3,3,1.9716,2,15.8,3126,0,4.59,1.0094,3124.7,28,1.0,57,1,4,1038,0.00175,0.0401,78.6517,81,30.3,0.0199,0.0076,0,0,0,0,0.07754,0.015625,39,0.7985,4.976,0.4544,18,1,38,824,1178,509
83,4839,3147,0,0,3,1.9073,2,15.8,3139,0,4.62,1.0102,3128.0,21,1.0,55,5,7,1033,0.001585,0.0337,67.7419,82,32.1,0.0196,0.0075,0,1,0,0,0.076687,0.015625,39,0.7963,5.0036,0.4537,17,1,37,819,1235,519
84,4832,3155,0,0,3,1.8667,1,15.7,3164,0,4.66,1.0133,3132.4,10,1.0,57,4,2,1005,0.001687,0.0357,33.8983,83,31.9,0.0205,0.0083,0,0,0,0,0.061688,0.015625,37,0.7467,5.062,0.4527,18,1,38,823,1261,491
85,4829,3138,2,3,3,1.8634,1,15.9,3115,0,4.7,1.0016,3132.9,23,1.0,62,11,6,1047,0.001555,0.0311,72.8477,84,30.2,0.0173,0.0068,0,0,0,0,0.049689,0.015625,38,0.6855,5.0993,0.4517,19,3,40,829,1237,518
86,4823,3015,1,3,3,1.8434,1,15.6,11,2999,4.52,0.9658,3121.7,16,1.0,58,1,5,1043,0.001584,0.0419,50.6329,85,33.0,0.0177,0.0078,0,0,0,0,0.062874,0.015625,38,0.7515,5.1142,0.4498,18,2,38,833,1164,496
87,4818,3145,2,4,3,1.9109,2,15.8,3141,0,4.7,1.014,3126.3,29,1.0,60,9,7,1067,0.001487,0.0335,52.0772,86,32.8,0.0178,0.0073,0,0,0,0,0.061453,0.015625,40,0.7457,5.1617,0.4481,18,2,40,798,1225,527
88,4813,3063,1,5,3,1.9724,2,15.4,0,3053,4.62,0.9816,3120.3,10,1.0,55,1,6,1054,0.001492,0.0402,32.6797,87,36.4,0.0192,0.0084,1,0,0,0,0.04644,0.015625,38,0.6635,5.1772,0.4467,17,0,38,783,1241,473
89,4810,3024,3,4,1,1.9872,2,15.5,3,3016,4.51,0.972,3111.1,8,1.0,57,6,4,1056,0.001452,0.0332,25.3165,88,35.7,0.0188,0.0061,0,0,0,0,0.054381,0.015625,38,0.7127,5.2225,0.4462,19,0,38,779,1211,501
90,4802,3067,2,4,1,1.9932,2,15.4,8,3055,4.56,0.9872,3106.9,12,1.0,57,5,5,1061,0.001452,0.0404,31.0734,89,36.3,0.017,0.0065,0,0,0,0,0.053908,0.015625,40,0.7102,5.2495,0.4457,18,1,38,744,1249,509
91,4798,3100,1,5,3,1.9486,2,15.3,3,3088,4.62,0.998,3106.2,12,1.0,53,1,5,1031,0.001628,0.0421,35.2941,90,39.2,0.0194,0.0075,1,0,0,0,0.064607,0.015625,37,0.7582,5.3,0.4449,17,1,35,840,1214,495
92,4791,3036,0,0,3,1.9943,2,15.2,6,3030,4.65,0.9795,3099.6,6,1.0,56,4,1,1025,0.00148,0.0341,19.2926,91,38.0,0.0194,0.0062,0,0,0,0,0.071207,0.015625,39,0.7806,5.3279,0.4442,17,4,35,779,1230,481
93,4788,3067,0,0,3,1.9893,1,15.4,4,3063,4.55,0.9905,3096.5,4,1.0,52,0,4,1025,0.001279,0.0375,13.1148,92,41.8,0.0216,0.0079,0,0,0,0,0.05,0.015625,39,0.6875,5.3717,0.4435,17,2,33,793,1233,490
94,4785,2959,1,3,3,1.9628,1,15.3,7,2952,4.51,0.9597,3083.4,7,1.0,53,1,0,997,0.001298,0.039,23.2558,93,41.9,0.0202,0.0079,0,0,0,0,0.051948,0.015625,38,0.6992,5.4106,0.443,17,2,34,747,1168,464
95,4779,3037,0,0,3,1.9463,1,15.1,7,3030,4.53,0.9864,3078.9,7,1.0,52,1,2,1005,0.001353,0.0362,16.9492,94,43.7,0.0204,0.0076,0,0,0,0,0.055921,0.015625,38,0.7206,5.4435,0.4425,17,1,34,784,1211,455
96,4778,3067,2,4,3,1.9491,1,15.3,9,3058,4.62,0.9965,3077.8,9,1.0,54,2,0,1019,0.001319,0.0364,30.0,95,43.1,0.0202,0.0078,0,0,0,0,0.062914,0.015625,38,0.7516,5.4799,0.4422,18,2,34,796,1232,484
97,4777,3107,1,3,3,1.8878,1,15.2,3112,0,4.64,1.0144,3082.5,15,1.0,59,7,2,1054,0.001298,0.0337,47.0219,96,40.3,0.0181,0.0085,0,0,0,0,0.06135,0.015625,40,0.7453,5.5106,0.4413,20,4,35,798,1245,501
98,4774,2954,1,5,3,1.8826,2,15.3,14,2935,4.5,0.9621,3070.3,19,1.0,56,4,7,1052,0.001419,0.0411,58.104,97,40.8,0.0187,0.0071,1,0,0,0,0.082111,0.015625,39,0.8097,5.5399,0.4408,19,3,34,764,1137,477
