window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
38,4971,3186,2,5,3,1.7814,2,16.8,3173,0,4.6,1.0003,3185.1,13,1.0,72,4,3,1077,0.001679,0.0335,37.7907,37,24.9,0.0193,0.0071,1,0,0,0,0.058659,0.015625,42,0.7336,1.7827,0.4069,35,8,29,786,1279,525
39,4970,3073,1,4,3,1.7822,2,16.6,7,3061,4.6,0.9681,3174.4,12,1.0,70,7,9,1075,0.001554,0.0335,34.8837,38,24.3,0.0174,0.0065,0,0,0,0,0.058659,0.015625,42,0.7336,1.8302,0.4072,33,8,29,742,1239,519
40,4969,3161,0,0,3,1.8132,2,16.7,3,3153,4.62,0.9962,3173.1,8,1.0,65,0,5,1046,0.001642,0.0417,23.3236,39,26.4,0.0196,0.0076,0,1,0,0,0.066667,0.015625,42,0.7656,1.8968,0.408,32,7,26,797,1283,508
41,4967,3182,0,0,3,1.8858,1,16.8,3178,0,4.56,1.0037,3174.3,8,1.0,62,0,3,1000,0.001466,0.0371,23.6686,40,27.8,0.0214,0.0084,0,0,0,0,0.06,0.015625,41,0.7396,1.9482,0.4096,30,7,25,804,1241,530
42,4965,3100,3,5,1,1.9289,1,16.6,5,3087,4.52,0.9788,3167.3,13,1.0,61,4,5,1047,0.001538,0.0466,27.8852,41,28.4,0.0206,0.0086,2,0,0,0,0.058309,0.015625,41,0.732,1.9861,0.41,28,7,26,750,1280,501
43,4963,3186,0,0,3,1.9839,1,16.6,3190,0,4.58,1.0085,3170.1,7,1.0,59,2,4,1002,0.001619,0.0379,17.8571,42,29.5,0.0207,0.0081,0,0,0,0,0.058309,0.015625,39,0.732,2.0328,0.4107,28,5,26,750,1309,515
44,4963,3107,1,4,3,1.9936,1,18.0,4,3103,4.55,0.982,3164.1,4,1.0,59,1,1,986,0.001608,0.0523,13.289,43,29.7,0.0212,0.0091,0,0,0,0,0.075163,0.015625,37,0.7921,2.0818,0.4124,27,5,27,788,1232,495
45,4962,3136,0,0,3,1.9334,1,16.4,0,3133,4.6,0.992,3161.4,3,1.0,59,3,3,990,0.001515,0.0436,9.4637,44,30.6,0.0193,0.0096,0,0,0,0,0.05919,0.015625,39,0.736,2.113,0.4126,28,5,26,798,1241,485
46,4959,3144,2,5,1,1.9469,1,16.4,0,3135,4.57,0.995,3159.8,9,1.0,59,2,2,1026,0.001618,0.0392,28.125,45,31.4,0.0205,0.0081,2,0,0,0,0.069277,0.015625,39,0.7745,2.1822,0.4134,27,5,27,824,1201,513
47,4957,3175,2,5,3,1.9628,1,16.3,3171,0,4.67,1.0072,3162.2,14,1.0,58,2,3,1047,0.001534,0.0484,46.3576,46,32.7,0.0191,0.009,1,0,0,0,0.077419,0.015625,39,0.7982,2.2597,0.4154,25,5,28,807,1259,514
48,4954,3149,1,5,3,1.9175,2,16.3,0,3139,4.54,0.9962,3160.9,10,1.0,59,1,0,1036,0.001853,0.0432,31.9489,47,33.2,0.0209,0.01,1,0,0,0,0.061728,0.015625,37,0.7469,2.3214,0.4172,25,5,29,829,1245,474
49,4951,3187,0,0,3,1.8571,2,16.3,3192,0,4.54,1.012,3164.9,11,1.0,61,6,4,1060,0.001461,0.0321,30.3951,48,33.0,0.019,0.0082,0,0,0,0,0.075802,0.015625,38,0.7939,2.3972,0.4189,26,5,30,784,1318,502
50,4947,3151,1,4,3,1.8609,1,16.3,4,3137,4.55,0.996,3163.6,14,1.0,60,1,2,1055,0.001524,0.0436,42.042,49,33.7,0.0205,0.0084,0,1,0,0,0.075581,0.015625,38,0.7933,2.4728,0.4204,25,5,30,782,1227,557
51,4943,3172,0,0,3,1.8454,1,16.3,3174,0,4.57,1.0044,3165.1,5,1.0,59,0,1,1037,0.001418,0.041,14.0056,50,35.2,0.0211,0.0075,0,1,0,0,0.062842,0.015625,37,0.7514,2.5274,0.4223,25,5,29,786,1242,523
52,4941,3099,4,5,1,1.9232,1,16.3,4,3085,4.55,0.9811,3158.8,14,1.0,63,6,2,1092,0.001584,0.0405,38.9222,51,33.8,0.0186,0.0092,3,0,0,0,0.101156,0.015625,39,0.8455,2.6286,0.4226,25,5,33,772,1223,524
53,4937,3183,2,5,1,1.9569,1,16.3,3182,0,4.53,1.0104,3162.2,13,1.0,63,2,2,1097,0.001496,0.0418,37.037,52,34.0,0.0181,0.0081,1,0,0,0,0.066852,0.015625,39,0.7663,2.6899,0.4232,24,5,34,835,1219,532
54,4933,3178,1,3,3,1.9797,2,16.2,3172,0,4.69,1.0059,3164.2,11,1.0,63,1,1,1087,0.001602,0.0415,33.4347,53,34.7,0.0181,0.0073,0,0,0,0,0.080119,0.015625,39,0.805,2.7581,0.4232,25,5,33,838,1232,536
55,4929,3173,1,4,3,1.9907,2,16.4,3160,0,4.61,1.0031,3165.2,15,1.0,67,7,3,1121,0.001483,0.032,44.7761,54,33.6,0.0188,0.0078,0,0,0,0,0.081395,0.015625,40,0.808,2.8395,0.4241,27,6,34,831,1214,526
56,4929,3106,1,4,3,1.9845,2,16.2,6,3095,4.55,0.983,3159.6,11,1.0,68,1,0,1131,0.00136,0.0345,32.5444,55,34.1,0.0177,0.0069,0,0,0,0,0.057471,0.015625,40,0.7281,2.8912,0.4251,27,6,35,800,1230,505
57,4928,3180,0,0,3,1.9555,2,16.3,3198,0,4.68,1.0118,3163.5,3,1.0,68,0,0,1131,0.001272,0.0369,8.7977,56,35.1,0.0185,0.0071,0,0,0,0,0.073864,0.015625,40,0.7885,2.9622,0.4267,27,6,35,832,1250,510
58,4928,3136,0,0,3,1.803,1,16.3,3,3133,4.57,0.9921,3160.9,3,1.0,67,0,1,1131,0.001178,0.0419,9.2308,57,36.6,0.0175,0.0079,0,1,0,0,0.068862,0.015625,40,0.7731,3.0251,0.4282,27,6,34,812,1235,508
59,4928,3064,0,0,3,1.8069,1,16.5,5,3059,4.53,0.9722,3151.7,5,1.0,67,2,2,1124,0.001135,0.0426,14.0056,58,37.3,0.0172,0.0067,0,0,0,0,0.090426,0.015625,40,0.8272,3.1155,0.4297,28,6,33,771,1229,482
60,4927,3122,0,0,3,1.7726,1,16.4,3,3119,4.59,0.9915,3148.9,3,1.0,64,0,3,1105,0.001109,0.0346,8.3333,59,40.0,0.0184,0.0078,0,0,0,0,0.066489,0.015625,39,0.765,3.182,0.431,26,5,33,779,1240,500
61,4927,3166,1,5,3,1.8973,1,16.3,3170,0,4.66,1.0089,3151.8,10,1.0,66,4,2,1108,0.001276,0.0401,27.7778,60,39.7,0.0197,0.0079,1,0,0,0,0.088235,0.015625,39,0.8229,3.2542,0.4324,27,6,33,812,1245,507
62,4923,3192,1,5,3,1.9749,1,16.2,3201,0,4.65,1.0198,3158.4,20,1.0,71,8,3,1158,0.001234,0.0367,49.0956,61,37.9,0.0176,0.007,1,0,0,0,0.102689,0.015625,40,0.8478,3.3569,0.4338,31,6,34,816,1281,528
63,4921,3157,0,0,3,1.9281,2,16.2,3,3144,4.7,0.9996,3158.3,13,1.0,68,0,3,1137,0.001221,0.0375,36.5169,62,38.8,0.0196,0.0083,0,0,0,0,0.10992,0.015625,38,0.8579,3.4668,0.4355,28,6,34,782,1287,525
64,4920,3002,0,0,3,1.8029,1,16.2,5,2997,4.49,0.955,3143.4,5,1.0,63,2,7,1133,0.001143,0.0422,9.6154,63,40.4,0.0177,0.0082,0,1,0,0,0.135542,0.015625,39,0.8847,3.6024,0.4373,26,6,31,765,1167,491
65,4920,3101,0,0,3,1.7965,1,16.2,2,3099,4.59,0.9878,3139.4,2,1.0,60,0,3,1064,0.001108,0.0395,6.3492,64,43.2,0.0202,0.0083,0,0,0,0,0.148936,0.015625,37,0.8951,3.7513,0.4395,25,6,29,778,1224,522
66,4919,3156,0,0,3,1.7848,1,16.2,3156,0,4.56,1.0057,3141.2,3,1.0,61,3,2,1055,0.001104,0.0377,8.3102,65,43.4,0.0185,0.0073,0,0,0,0,0.115903,0.015625,39,0.8652,3.8672,0.441,24,6,31,825,1218,526
67,4919,3142,1,3,1,1.8501,1,16.2,3136,0,4.65,1.0002,3141.3,6,1.0,60,1,2,1052,0.001132,0.0374,17.8042,66,44.2,0.0199,0.0074,0,0,0,0,0.114943,0.015625,39,0.8641,3.9822,0.4424,24,7,29,765,1250,515
68,4917,3117,3,5,3,1.9153,1,16.2,6,3096,4.57,0.993,3139.0,21,1.0,65,8,3,1098,0.001225,0.03,59.4901,67,40.6,0.0175,0.0064,1,0,0,0,0.128065,0.015625,42,0.878,4.1102,0.4431,23,9,33,864,1174,485
69,4916,3205,0,0,3,1.994,2,16.1,3223,0,4.77,1.0313,3149.4,25,1.0,63,4,6,1116,0.001148,0.0452,65.445,68,42.6,0.0181,0.0071,0,0,0,0,0.100503,0.015625,43,0.8445,4.2107,0.4437,22,8,33,848,1274,498
70,4915,3157,0,0,3,1.944,1,16.1,3140,0,4.64,1.0042,3150.8,24,1.0,63,0,0,1107,0.00119,0.0345,70.7965,69,43.6,0.0168,0.0079,0,0,0,0,0.106322,0.015625,41,0.853,4.3171,0.4439,22,8,33,807,1213,510
71,4915,3146,0,0,3,1.9313,1,16.1,9,3137,4.61,0.9986,3150.3,9,1.0,63,3,3,1110,0.001159,0.0375,27.027,70,44.4,0.0175,0.0068,0,0,0,0,0.106628,0.015625,41,0.8535,4.4237,0.4445,22,7,34,799,1223,546
72,4914,3075,1,4,1,1.9037,1,19.1,7,3068,4.61,0.9783,3143.1,7,1.0,61,1,3,1102,0.001069,0.0346,20.8333,71,44.6,0.0174,0.0078,0,0,0,0,0.106628,0.015625,40,0.8535,4.5303,0.4459,21,7,33,758,1251,508
73,4914,3172,2,5,1,1.7723,1,18.0,3174,0,4.67,1.0109,3146.7,7,1.0,62,2,1,1126,0.001047,0.0519,20.9581,72,44.7,0.0171,0.0088,1,0,0,0,0.126801,0.015625,41,0.8768,4.6571,0.447,22,6,34,829,1255,493
74,4912,3120,1,3,1,1.8375,2,16.1,8,3112,4.55,0.9923,3144.2,8,1.0,64,6,4,1143,0.001172,0.0326,22.4719,73,44.2,0.0185,0.0065,0,0,0,0,0.105978,0.015625,42,0.8526,4.7631,0.4475,23,6,35,790,1195,533
75,4911,3162,1,3,3,1.8742,2,16.2,3169,0,4.63,1.0106,3147.7,12,1.0,66,3,1,1138,0.001065,0.0354,37.3832,74,43.6,0.0173,0.0068,0,0,0,0,0.115044,0.015625,42,0.8642,4.8781,0.448,23,7,36,828,1242,527
76,4911,3045,3,5,3,1.8908,2,16.2,13,3027,4.46,0.9704,3137.9,18,1.0,66,3,3,1176,0.001164,0.0359,48.5175,75,44.4,0.0178,0.0066,2,0,0,0,0.110256,0.015625,44,0.8583,4.9884,0.4486,25,6,35,803,1166,500
77,4910,3196,1,5,3,1.8825,2,16.2,3219,0,4.64,1.027,3146.9,13,1.0,63,1,4,1178,0.00115,0.0312,34.9462,76,47.3,0.0177,0.0066,1,0,0,0,0.070312,0.015625,42,0.7778,5.0561,0.449,24,5,34,799,1254,548
78,4910,3182,0,0,3,1.8681,2,16.1,3210,0,4.69,1.0204,3153.7,8,1.0,62,0,1,1132,0.001357,0.0412,22.9226,77,47.9,0.0184,0.0079,0,1,0,0,0.07967,0.015625,41,0.8039,5.1358,0.4487,24,4,34,789,1287,525
79,4909,3096,2,5,3,1.8564,1,16.1,14,3077,4.59,0.9834,3148.2,19,1.0,68,7,1,1179,0.001286,0.0404,52.7778,78,44.6,0.0178,0.0075,1,0,0,0,0.075472,0.015625,44,0.793,5.2085,0.4489,27,4,37,801,1207,518
80,4909,3093,1,5,3,1.8825,1,16.0,12,3081,4.58,0.9841,3142.9,12,1.0,64,3,7,1183,0.001193,0.0425,27.3632,79,46.1,0.0176,0.0066,1,2,0,0,0.068396,0.015625,42,0.7716,5.2769,0.4493,25,4,35,757,1206,531
81,4909,3096,2,5,1,1.9694,2,16.1,18,3073,4.52,0.9865,3138.4,23,1.0,68,8,4,1239,0.001177,0.0349,47.9365,80,44.4,0.0164,0.0067,1,0,0,0,0.082294,0.015625,44,0.8101,5.3468,0.4493,25,4,39,832,1212,522
82,4909,3164,5,5,1,1.9769,2,16.0,3154,0,4.63,1.0108,3142.0,22,1.0,68,6,6,1279,0.001293,0.0308,48.8372,81,42.9,0.0162,0.006,2,0,0,0,0.07489,0.015625,43,0.7914,5.4217,0.4497,26,5,37,842,1209,491
83,4909,3115,1,5,3,1.9569,2,16.1,0,3105,4.58,0.9922,3139.4,10,1.0,68,1,1,1259,0.001407,0.0331,26.455,82,43.9,0.0169,0.0066,1,0,0,0,0.073791,0.015625,41,0.7883,5.4954,0.4496,26,5,37,779,1240,528
84,4908,3157,2,5,3,1.927,2,16.1,3155,0,4.63,1.0105,3142.9,21,1.0,66,3,5,1260,0.001198,0.0292,50.5051,83,44.3,0.0162,0.0068,2,0,0,0,0.077859,0.015625,41,0.7993,5.5587,0.4497,26,6,34,815,1254,496
85,4908,3126,1,5,1,1.9292,2,18.8,5,3112,4.61,0.9951,3141.3,14,1.0,63,1,4,1214,0.001413,0.0307,36.6492,84,45.6,0.018,0.0072,1,2,0,0,0.061381,0.015625,40,0.7454,5.6124,0.4491,24,7,32,790,1264,521
86,4908,3149,0,0,1,1.9708,2,16.3,3143,0,4.63,1.0034,3142.4,10,1.0,62,0,1,1182,0.001514,0.0459,27.5482,85,47.2,0.0188,0.0087,0,0,0,0,0.07027,0.015625,40,0.7776,5.6827,0.4484,23,7,32,766,1301,536
87,4907,3144,3,5,1,1.9715,1,16.5,3131,0,4.6,1.0016,3143.0,17,1.0,64,3,1,1218,0.001385,0.0382,44.3864,86,46.1,0.0172,0.0068,3,0,0,0,0.071247,0.015625,41,0.7807,5.7539,0.4472,23,8,33,766,1264,502
88,4905,3118,1,3,1,1.9544,1,16.2,0,3114,4.61,0.9928,3140.6,4,1.0,64,3,3,1240,0.001339,0.0367,9.6154,87,46.7,0.0169,0.0072,0,1,0,0,0.052752,0.015625,42,0.7038,5.7998,0.4464,24,7,33,798,1244,503
89,4905,3080,2,5,1,1.9875,2,16.1,4,3067,4.49,0.9825,3134.8,13,1.0,69,7,2,1266,0.001221,0.0266,30.1508,88,44.2,0.0161,0.0063,1,0,0,0,0.055556,0.015625,42,0.7188,5.8481,0.4457,25,8,36,778,1230,499
90,4903,3082,2,5,1,1.9673,2,16.2,5,3064,4.57,0.9847,3129.8,18,1.0,71,8,6,1318,0.001342,0.0312,40.38,89,43.8,0.0152,0.0067,1,0,0,0,0.075724,0.015625,44,0.7937,5.9238,0.4449,27,8,36,817,1243,487
91,4900,3105,0,0,0,1.8473,2,16.3,1,3096,4.66,0.9928,3127.4,9,1.0,70,0,1,1295,0.001183,0.0367,21.9512,90,45.4,0.0162,0.0069,0,0,0,0,0.068807,0.015625,43,0.7729,5.9926,0.4439,26,8,36,795,1223,501
92,4900,3115,2,5,3,1.896,1,16.1,0,3102,4.56,0.9964,3126.2,13,1.0,70,4,4,1319,0.001195,0.0281,31.941,91,46.1,0.0157,0.0058,1,1,0,0,0.06089,0.015625,45,0.7434,6.0535,0.4426,24,9,37,815,1229,460
93,4899,3203,1,4,3,1.9713,1,16.3,3253,0,4.66,1.0388,3139.1,8,1.0,71,6,5,1322,0.001064,0.0303,19.7531,92,46.3,0.0152,0.0061,0,0,0,0,0.055944,0.015625,45,0.7207,6.1095,0.4416,26,9,36,809,1249,547
94,4899,3156,0,0,3,1.9749,2,16.1,3156,0,4.58,1.006,3141.1,4,1.0,69,4,6,1308,0.001075,0.0302,7.4813,93,48.3,0.0153,0.006,0,0,0,0,0.058005,0.015625,44,0.7306,6.1675,0.4405,23,9,37,814,1229,533
95,4896,3145,0,0,3,1.9895,1,16.1,3146,0,4.54,1.0014,3141.5,0,1.0,67,0,2,1265,0.00099,0.03,0.0,94,50.7,0.0166,0.0066,0,0,0,0,0.0525,0.015625,42,0.7024,6.2075,0.4397,22,8,37,781,1245,518
96,4896,3194,1,3,3,1.9553,1,16.2,3210,0,4.73,1.0237,3149.4,14,1.0,72,13,8,1324,0.000976,0.0278,25.2502,95,48.1,0.0147,0.0052,0,0,0,0,0.060325,0.015625,44,0.741,6.2608,0.4386,25,10,37,801,1274,510
97,4895,3153,1,4,1,1.9778,1,16.0,3143,0,4.61,1.0022,3150.1,14,1.0,71,3,4,1309,0.00098,0.0264,32.7869,96,49.6,0.0152,0.005,0,0,0,0,0.057269,0.015625,45,0.7272,6.3181,0.4378,24,11,36,794,1216,529
98,4892,3179,1,5,3,1.9855,2,16.0,3213,0,4.68,1.0206,3157.0,9,1.0,70,1,2,1314,0.000928,0.0333,20.979,97,51.3,0.0154,0.0055,1,0,0,0,0.068736,0.015625,44,0.7727,6.3669,0.4374,23,10,37,767,1297,512
