window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
29,4999,3190,1,5,3,1.9712,1,16.8,5,3175,4.59,0.9961,3202.5,15,1.0,51,1,3,783,0.002555,0.0449,63.0252,28,21.3,0.0276,0.0108,1,0,0,0,0.077551,0.015625,35,0.7985,1.4279,0.4025,22,2,27,803,1318,480
30,4997,3110,1,4,3,1.9785,1,16.8,7,3103,4.45,0.9738,3193.7,7,1.0,53,5,3,807,0.002493,0.0531,25.641,29,21.5,0.024,0.0106,0,0,0,0,0.073469,0.015625,38,0.7873,1.4892,0.405,23,2,28,807,1229,500
31,4996,3153,1,3,1,1.9846,2,16.7,6,3147,4.52,0.9885,3189.8,6,1.0,51,1,3,794,0.002433,0.0528,20.5761,30,22.6,0.0285,0.0122,0,0,0,0,0.077236,0.015625,36,0.7977,1.5623,0.4086,21,2,28,799,1271,514
32,4995,3210,3,5,3,1.9899,2,16.8,3216,0,4.66,1.0131,3194.2,20,1.0,57,8,2,859,0.002292,0.0571,66.4207,31,21.1,0.0233,0.01,2,0,0,0,0.071429,0.015625,39,0.7812,1.6266,0.4096,22,3,32,802,1305,484
33,4994,3200,1,3,3,1.9708,2,16.8,3189,0,4.58,1.0025,3195.0,14,1.0,58,4,3,862,0.002407,0.0623,50.3597,32,21.1,0.0228,0.0099,0,0,0,0,0.086505,0.015625,41,0.8194,1.6905,0.4101,22,4,32,827,1229,542
34,4994,3102,1,3,1,1.8982,2,16.8,7,3086,4.57,0.9736,3186.2,16,1.0,56,4,6,858,0.0024,0.0378,53.3808,33,21.1,0.0222,0.0083,0,0,0,0,0.079038,0.015625,39,0.8023,1.7695,0.4112,20,3,33,785,1264,483
35,4993,3266,2,5,3,1.9208,2,16.8,3292,0,4.7,1.0328,3197.2,10,1.0,53,3,6,882,0.002473,0.0389,33.0882,34,21.9,0.0241,0.0098,2,0,0,0,0.074205,0.015625,40,0.7894,1.8438,0.4107,18,3,32,795,1368,533
36,4991,3225,2,5,1,1.953,2,16.7,3232,0,4.67,1.0127,3201.5,10,1.0,56,5,2,878,0.002457,0.0417,36.1011,35,21.0,0.023,0.0091,1,0,0,0,0.076389,0.015625,38,0.7955,1.9097,0.4112,18,5,33,808,1260,553
37,4991,3215,1,5,3,1.9684,2,16.8,3222,0,4.66,1.0086,3204.4,10,1.0,53,1,4,883,0.002256,0.0409,38.4615,36,22.3,0.0248,0.01,1,1,0,0,0.104089,0.015625,38,0.8499,2.0064,0.4133,18,5,30,789,1326,525
38,4990,3152,0,0,3,1.9761,2,16.8,0,3147,4.53,0.9852,3199.4,5,1.0,49,0,4,843,0.002204,0.0429,22.1239,37,24.2,0.0263,0.0108,0,0,0,0,0.103004,0.015625,36,0.8483,2.1094,0.4161,17,3,29,778,1273,534
39,4988,3152,2,5,3,1.9798,1,16.7,4,3143,4.56,0.9866,3194.9,9,1.0,51,2,0,868,0.002445,0.0519,34.0909,38,24.2,0.0233,0.0114,1,0,0,0,0.077778,0.015625,36,0.7991,2.1612,0.4171,18,3,30,781,1276,496
40,4985,3162,1,3,3,1.9197,1,16.7,0,3157,4.63,0.9907,3191.7,5,1.0,50,0,1,862,0.002562,0.0604,19.084,39,25.0,0.0263,0.0122,0,0,0,0,0.090566,0.015625,36,0.8275,2.2292,0.4175,18,3,29,797,1240,544
41,4982,3219,1,5,3,1.9065,2,16.6,3239,0,4.64,1.0162,3197.2,10,1.0,51,1,0,880,0.002152,0.0449,33.4448,40,25.5,0.024,0.0093,1,0,0,0,0.086538,0.015625,37,0.8194,2.3157,0.4177,18,3,30,842,1262,528
42,4980,3211,2,5,3,1.9132,2,16.7,3201,0,4.65,1.0067,3199.5,20,1.0,53,2,0,918,0.002102,0.0481,70.4225,41,25.5,0.0251,0.0104,2,0,0,0,0.075601,0.015625,37,0.7933,2.3776,0.4175,19,3,31,818,1322,539
43,4978,3195,0,0,3,1.9427,2,16.6,0,3190,4.61,0.9987,3199.0,5,1.0,52,0,1,918,0.002179,0.0475,17.301,42,26.8,0.024,0.01,0,0,0,0,0.077966,0.015625,37,0.7996,2.4521,0.4184,19,3,30,824,1291,538
44,4975,3164,0,0,3,1.9725,1,16.6,0,3164,4.5,0.9901,3195.7,0,1.0,50,0,2,886,0.001974,0.0365,0.0,43,27.8,0.023,0.0092,0,0,0,0,0.10219,0.015625,35,0.8471,2.5543,0.4204,19,3,28,799,1240,551
45,4974,3089,3,4,1,1.9424,1,16.6,3,3082,4.51,0.9697,3185.5,7,1.0,51,4,3,899,0.002131,0.0368,26.5152,44,26.3,0.0218,0.0091,0,0,0,0,0.088235,0.015625,37,0.8229,2.6021,0.4213,18,3,30,786,1239,504
46,4969,3141,0,0,3,1.962,1,16.6,0,3141,4.52,0.9873,3181.3,0,1.0,48,0,3,872,0.001997,0.0468,0.0,45,27.1,0.0248,0.0109,0,0,0,0,0.097122,0.015625,36,0.8391,2.6597,0.4221,16,3,29,831,1236,490
47,4967,3059,0,0,3,1.8279,1,16.6,0,3059,4.51,0.9651,3169.6,0,1.0,47,0,1,869,0.002003,0.04,0.0,46,28.7,0.0253,0.0095,0,0,0,0,0.066667,0.015625,36,0.7656,2.713,0.4233,16,3,28,764,1247,495
48,4965,3115,1,5,3,1.9689,1,16.5,5,3110,4.59,0.9844,3164.4,5,1.0,46,1,2,879,0.002127,0.048,18.797,47,29.1,0.0258,0.0109,1,1,0,0,0.092251,0.015625,35,0.8306,2.7757,0.4246,16,2,28,777,1260,533
49,4963,3164,1,4,3,1.9877,1,16.6,10,3154,4.61,0.9999,3164.4,10,1.0,47,3,2,886,0.00203,0.0517,33.9623,48,29.3,0.0253,0.0108,0,0,0,0,0.084871,0.015625,35,0.8159,2.8606,0.4256,16,3,28,799,1260,503
50,4962,3098,2,5,3,1.9699,2,16.5,0,3093,4.48,0.981,3158.1,5,1.0,49,2,0,907,0.001946,0.0414,18.9394,49,29.1,0.022,0.0092,2,0,0,0,0.075188,0.015625,35,0.7922,2.9358,0.4259,16,3,30,742,1291,512
51,4961,3155,3,5,1,1.9737,2,16.6,6,3145,4.59,0.9991,3157.8,10,1.0,51,7,5,983,0.002228,0.0535,21.9626,50,28.9,0.0213,0.0098,1,0,0,0,0.08805,0.015625,37,0.8225,3.005,0.4255,18,4,29,806,1255,518
52,4960,3185,0,0,1,1.9494,2,16.6,3202,0,4.62,1.0127,3162.0,0,1.0,51,0,0,947,0.001862,0.0429,0.0,51,29.9,0.0216,0.009,0,0,0,0,0.071429,0.015625,36,0.7812,3.0764,0.4258,18,4,29,837,1234,534
53,4960,3206,1,3,3,1.9908,1,16.6,3216,0,4.58,1.018,3168.0,9,1.0,56,8,3,984,0.001666,0.0436,31.9149,52,28.1,0.0216,0.0085,0,0,0,0,0.090604,0.015625,37,0.8275,3.1368,0.4272,21,4,31,797,1318,501
54,4960,3062,0,0,3,1.9875,1,16.6,6,3048,4.5,0.9696,3157.9,14,1.0,59,5,2,1008,0.001673,0.0357,41.3793,53,27.6,0.019,0.008,0,0,0,0,0.081169,0.015625,38,0.8075,3.192,0.4282,24,4,31,763,1196,524
55,4959,3194,1,3,3,1.944,1,16.6,3215,0,4.6,1.0198,3164.5,12,1.0,58,3,4,1013,0.001533,0.0404,32.8947,54,29.1,0.02,0.0081,0,0,0,0,0.074534,0.015625,39,0.7904,3.2479,0.4295,24,3,31,833,1231,537
56,4959,3134,3,5,1,1.973,1,16.6,9,3120,4.52,0.9913,3161.6,14,1.0,57,3,4,1037,0.001815,0.0389,43.4783,55,29.5,0.02,0.0078,2,0,0,0,0.071856,0.015625,38,0.7826,3.2958,0.4297,23,3,31,772,1215,545
57,4956,3104,1,5,3,1.9338,2,16.5,0,3099,4.48,0.9835,3156.1,5,1.0,56,1,2,1034,0.001613,0.0368,15.7233,56,30.9,0.0207,0.0086,1,0,0,0,0.067485,0.015625,38,0.7685,3.348,0.4306,21,3,32,757,1248,515
58,4952,3131,0,0,3,1.9539,2,16.5,0,3131,4.53,0.9928,3153.7,0,1.0,54,0,2,1020,0.001681,0.0379,0.0,57,32.0,0.021,0.0094,0,0,0,0,0.061224,0.015625,37,0.7448,3.4092,0.4308,19,3,32,802,1222,553
59,4951,3197,1,5,3,1.9257,1,16.6,3210,0,4.58,1.0176,3159.5,5,1.0,53,1,2,1001,0.001867,0.0426,18.1159,58,31.6,0.0219,0.01,1,0,0,0,0.060284,0.015625,37,0.7408,3.4588,0.4306,18,3,32,815,1244,519
60,4950,3103,2,5,3,1.7965,1,16.5,0,3093,4.66,0.9838,3154.2,10,1.0,52,2,3,1015,0.001842,0.0418,33.1126,59,31.7,0.0218,0.0077,1,0,0,0,0.07074,0.015625,37,0.7791,3.5296,0.4307,18,3,31,829,1195,508
61,4950,3067,1,5,3,1.6548,2,16.5,3,3050,4.43,0.9749,3145.9,17,1.0,56,8,4,1059,0.001806,0.0332,53.2915,60,30.2,0.0186,0.0063,1,0,0,0,0.07855,0.015625,38,0.8011,3.6081,0.4306,20,4,32,774,1185,495
62,4946,3159,0,0,3,1.6027,2,16.5,3174,0,4.56,1.0095,3149.0,5,1.0,55,0,1,1050,0.001493,0.039,15.4321,61,31.8,0.0201,0.0075,0,0,0,0,0.069069,0.015625,38,0.7738,3.6772,0.4311,19,4,32,833,1249,526
63,4945,3150,1,3,3,1.5917,1,16.4,3146,0,4.57,1.0006,3149.2,5,1.0,56,3,2,1047,0.001541,0.0389,15.4321,62,31.6,0.0192,0.0079,0,0,0,0,0.071856,0.015625,40,0.7826,3.746,0.4313,21,4,31,767,1250,554
64,4941,3149,1,5,3,1.7201,1,16.4,5,3139,4.56,0.9999,3149.2,10,1.0,54,1,3,1061,0.001563,0.0395,31.9489,63,33.6,0.0199,0.0077,1,0,0,0,0.06383,0.015625,38,0.7552,3.8068,0.4318,19,4,31,819,1248,511
65,4941,3159,0,0,3,1.5452,2,16.4,3154,0,4.66,1.0043,3150.6,10,1.0,53,0,1,1033,0.001688,0.0442,32.0513,64,34.1,0.0202,0.008,0,0,0,0,0.088328,0.015625,38,0.8231,3.8952,0.4326,18,4,31,838,1201,531
66,4938,3148,3,5,1,1.8179,1,16.4,5,3126,4.64,0.9993,3150.3,22,1.0,55,6,4,1098,0.001649,0.0408,58.9888,65,33.5,0.0199,0.0088,1,0,0,0,0.07337,0.015625,42,0.787,3.9685,0.4326,18,3,34,764,1265,510
67,4936,3084,0,0,1,1.8154,1,16.4,0,3079,4.59,0.9809,3144.0,5,1.0,55,0,0,1072,0.001607,0.0405,15.7233,66,34.5,0.0205,0.0082,0,0,0,0,0.074766,0.015625,40,0.791,4.0433,0.4328,18,3,34,809,1246,473
68,4936,3122,0,0,0,1.8288,1,16.4,0,3117,4.56,0.9937,3141.9,5,1.0,54,0,1,1072,0.001523,0.0449,15.3374,67,36.1,0.0205,0.0092,0,0,0,0,0.068862,0.015625,40,0.7731,4.1122,0.4328,17,3,34,842,1198,531
69,4934,3115,1,3,3,1.9042,1,16.4,3,3112,4.61,0.9922,3139.4,3,1.0,54,1,1,1077,0.001356,0.0325,10.0,68,37.0,0.0199,0.0074,0,0,0,0,0.084416,0.015625,39,0.8149,4.1836,0.4336,16,3,35,841,1240,462
70,4932,3193,0,0,3,1.9409,1,16.4,3232,0,4.66,1.0275,3148.5,3,1.0,54,0,0,1069,0.001286,0.0434,8.9021,69,38.0,0.0196,0.0076,0,0,0,0,0.089595,0.015625,39,0.8256,4.2443,0.4344,16,3,35,792,1234,549
71,4932,3207,2,5,3,1.93,1,16.4,3235,0,4.71,1.0282,3157.9,12,1.0,56,2,0,1102,0.001427,0.051,34.7826,70,37.6,0.0194,0.0084,1,0,0,0,0.073654,0.015625,39,0.7879,4.3009,0.435,16,3,37,802,1333,507
72,4932,3080,0,0,3,1.9649,1,16.3,7,3073,4.62,0.9776,3150.4,7,1.0,56,0,0,1102,0.001307,0.0406,20.7715,71,38.6,0.0188,0.0079,0,0,0,0,0.081159,0.015625,39,0.8075,4.3821,0.4364,16,3,37,799,1237,491
73,4932,3217,1,5,3,1.9628,1,16.4,3281,0,4.72,1.0402,3163.8,10,1.0,57,2,1,1133,0.001306,0.0293,27.3556,72,38.9,0.0185,0.0061,1,0,0,0,0.067449,0.015625,40,0.7683,4.4495,0.4367,16,3,38,831,1282,500
74,4931,3164,1,4,1,1.9874,1,16.4,3149,0,4.56,1.0,3163.8,15,1.0,61,8,4,1180,0.00121,0.0285,36.4964,73,37.1,0.0181,0.0061,0,1,0,0,0.073634,0.015625,42,0.7878,4.5232,0.4369,18,3,40,801,1268,536
75,4931,3177,0,0,3,1.9749,2,16.5,3181,0,4.6,1.0066,3166.1,6,1.0,60,2,3,1146,0.001297,0.0317,11.0497,74,37.6,0.0182,0.0068,0,1,0,0,0.084656,0.015625,42,0.8154,4.6078,0.4364,18,3,39,787,1262,539
76,4930,3122,2,5,1,1.9519,1,16.4,7,3105,4.55,0.9874,3161.9,17,1.0,63,7,4,1191,0.001424,0.0394,46.832,75,36.7,0.0173,0.0068,1,0,0,0,0.068241,0.015625,44,0.771,4.6498,0.4353,21,2,40,775,1239,510
77,4930,3146,0,0,3,1.9458,1,16.4,4,3137,4.56,0.9955,3160.3,9,1.0,61,0,2,1177,0.001423,0.0471,24.6575,76,38.9,0.0169,0.0077,0,0,0,0,0.057592,0.015625,43,0.7287,4.7074,0.4339,20,2,39,778,1269,502
78,4930,3066,2,5,3,1.9128,1,16.5,5,3046,4.49,0.9729,3151.4,20,1.0,64,8,5,1218,0.001369,0.038,54.1311,77,36.9,0.0165,0.0074,2,0,0,0,0.065217,0.015625,44,0.7604,4.7726,0.4333,20,3,41,748,1255,499
79,4929,3000,1,3,3,1.9476,1,16.4,0,2995,4.46,0.9563,3136.9,5,1.0,61,1,4,1205,0.001233,0.0328,13.3333,78,39.5,0.0167,0.007,0,0,0,0,0.065657,0.015625,44,0.762,4.8282,0.4326,19,3,39,794,1176,494
80,4928,3106,2,4,3,1.9135,2,16.4,4,3097,4.56,0.9911,3134.0,9,1.0,62,4,3,1196,0.00139,0.0339,24.2588,79,38.7,0.0186,0.007,0,0,0,0,0.072917,0.015625,44,0.7857,4.9011,0.4321,20,4,38,765,1257,503
81,4927,3140,1,3,1,1.944,2,16.4,3132,0,4.58,1.0023,3134.8,10,1.0,64,4,2,1220,0.001156,0.0354,24.0642,80,38.4,0.0164,0.0063,0,0,0,0,0.065657,0.015625,45,0.762,4.9541,0.4319,21,4,39,827,1267,480
82,4927,3151,0,0,3,1.9742,2,16.6,3158,0,4.63,1.0081,3137.4,5,1.0,62,0,2,1208,0.001121,0.0312,13.4409,81,40.6,0.0175,0.0057,0,0,0,0,0.0625,0.015625,44,0.75,5.0088,0.4316,19,4,39,800,1294,500
83,4927,3071,0,0,3,1.9628,1,16.4,0,3071,4.49,0.9808,3131.1,0,1.0,58,0,4,1199,0.001085,0.0282,0.0,82,44.3,0.0184,0.0061,0,0,0,0,0.067797,0.015625,44,0.7695,5.0738,0.4316,18,4,36,812,1176,529
84,4927,3104,0,0,3,1.9926,1,16.9,0,3104,4.58,0.9922,3128.5,0,1.0,58,0,0,1156,0.000997,0.039,0.0,83,45.3,0.0188,0.0079,0,0,0,0,0.074675,0.015625,42,0.7908,5.1485,0.4322,18,4,36,792,1254,510
85,4925,3121,1,5,3,1.9928,1,16.6,5,3116,4.54,0.9978,3127.8,5,1.0,59,1,0,1171,0.001114,0.0385,15.1976,84,45.5,0.017,0.0078,1,0,0,0,0.071006,0.015625,42,0.7799,5.2047,0.4319,18,5,36,845,1220,493
86,4925,3043,0,0,3,1.9926,1,19.1,2,3041,4.47,0.9754,3119.7,2,1.0,60,2,1,1180,0.000992,0.037,5.4795,85,45.7,0.0181,0.0083,0,0,0,0,0.074074,0.015625,43,0.7891,5.2788,0.4316,19,5,36,759,1255,477
87,4922,3203,1,5,3,1.9776,1,18.5,3236,0,4.69,1.0359,3131.6,8,1.0,63,4,1,1211,0.00104,0.0302,20.8333,86,44.5,0.0168,0.0064,1,0,0,0,0.065327,0.015625,44,0.7608,5.3441,0.4311,21,5,37,829,1272,526
88,4919,3036,1,4,1,1.9713,1,16.6,0,3031,4.45,0.9723,3122.5,5,1.0,63,3,3,1199,0.001047,0.0313,14.7493,87,44.6,0.018,0.0068,0,0,0,0,0.071225,0.015625,45,0.7806,5.3925,0.4305,21,5,37,778,1198,519
89,4919,3153,2,5,3,1.9489,2,16.6,3154,0,4.59,1.0138,3127.0,16,1.0,65,6,4,1242,0.001009,0.0336,40.0,88,44.0,0.0165,0.0073,1,0,0,0,0.072351,0.015625,47,0.784,5.4571,0.4302,20,7,38,784,1291,513
90,4918,3108,1,5,3,1.9587,2,16.5,2,3091,4.58,0.9945,3125.2,17,1.0,66,3,2,1268,0.001155,0.0336,39.8936,89,44.3,0.0159,0.0061,1,0,0,0,0.064599,0.015625,47,0.7581,5.5217,0.4294,20,7,39,776,1236,528
91,4916,3156,2,5,1,1.9314,2,16.6,3163,0,4.67,1.0167,3130.7,20,1.0,66,5,5,1287,0.001041,0.0308,51.9126,90,45.2,0.0157,0.0064,1,0,0,0,0.079692,0.015625,45,0.8039,5.6014,0.4287,20,7,39,796,1284,525
92,4914,3057,0,0,1,1.9505,2,16.5,5,3047,4.55,0.9787,3123.7,10,1.0,64,0,2,1262,0.00101,0.0319,30.03,91,47.3,0.0167,0.0073,0,1,0,0,0.063768,0.015625,44,0.755,5.6652,0.4282,18,7,39,773,1217,534
93,4912,3138,1,4,1,1.9326,1,16.6,3137,0,4.56,1.0065,3125.8,9,1.0,64,1,1,1250,0.001058,0.0316,24.5902,92,48.2,0.0163,0.0067,0,1,0,0,0.065789,0.015625,43,0.7625,5.731,0.4278,18,7,39,767,1260,540
94,4909,3063,1,4,1,1.8812,1,16.1,2,3056,4.54,0.9818,3119.8,7,1.0,64,5,5,1258,0.000872,0.0376,14.0449,93,49.1,0.0165,0.0069,0,0,0,0,0.075269,0.015625,45,0.7924,5.8062,0.4276,19,7,38,772,1215,473
95,4909,3129,0,0,0,1.9781,2,16.2,3132,0,4.58,1.0035,3121.0,0,1.0,60,0,4,1204,0.000861,0.0313,0.0,94,51.9,0.0181,0.0066,0,1,0,0,0.059829,0.015625,43,0.7388,5.8661,0.4274,18,6,36,798,1246,509
96,4908,3130,0,0,0,1.9797,1,16.2,3131,0,4.63,1.0029,3121.9,0,1.0,59,0,1,1188,0.000874,0.0296,0.0,95,53.6,0.0182,0.0058,0,0,0,0,0.080645,0.015625,42,0.8063,5.9467,0.4274,17,6,36,840,1194,489
97,4907,3012,0,0,0,1.9506,1,16.1,0,3012,4.52,0.968,3111.5,0,1.0,58,0,1,1177,0.000937,0.0322,0.0,96,53.9,0.0188,0.0071,0,0,0,0,0.087719,0.015625,41,0.8219,6.0344,0.4271,16,6,36,789,1194,487
98,4904,3121,2,5,1,1.9839,1,16.1,3114,0,4.59,1.0031,3112.5,8,1.0,60,3,1,1217,0.00094,0.0381,19.6078,97,53.1,0.017,0.0071,1,0,0,0,0.084469,0.015625,41,0.815,6.1053,0.4272,16,7,37,809,1217,535
