window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
11,5000,3154,0,0,0,1.9901,1,16.6,0,3154,4.62,0.9562,3298.6,0,1.0,106,0,6,1079,0.001816,0.0324,0.0,10,9.5,0.0164,0.0052,0,0,0,0,0.047059,0.015625,51,0.668,0.4886,0.3345,41,31,34,800,1302,510
12,5000,3275,2,5,0,1.9551,1,16.5,4,3266,4.66,0.9939,3294.9,9,1.0,98,3,11,1040,0.001966,0.0358,27.6074,11,10.2,0.0205,0.0067,1,0,0,0,0.074627,0.015625,48,0.7906,0.5454,0.3433,38,26,34,837,1294,564
13,5000,3113,1,5,3,1.9255,1,22.2,8,3100,4.51,0.9523,3269.0,13,1.0,91,1,8,999,0.002175,0.0433,40.7524,12,11.1,0.0272,0.0074,1,0,0,0,0.074303,0.015625,47,0.7897,0.6197,0.3539,36,24,31,817,1194,533
14,5000,3151,0,0,3,1.9135,2,24.0,3,3148,4.57,0.9686,3253.2,3,1.0,89,0,2,984,0.002012,0.0349,8.8757,13,12.0,0.0191,0.0065,0,0,0,0,0.055233,0.015625,47,0.7171,0.6749,0.3644,36,24,29,797,1280,492
15,5000,3221,0,0,3,1.8512,1,24.1,3,3218,4.64,0.9913,3249.2,3,1.0,82,0,7,928,0.002038,0.0324,10.0334,14,13.0,0.0241,0.0077,0,0,0,0,0.061489,0.015625,45,0.7459,0.717,0.3733,33,23,26,796,1274,526
16,5000,3233,1,5,3,1.8089,1,24.3,7,3221,4.66,0.9956,3247.3,12,1.0,85,5,2,963,0.002085,0.0398,37.6176,15,13.3,0.0251,0.0074,1,0,0,0,0.073394,0.015625,48,0.7871,0.7567,0.3765,34,22,29,812,1250,546
17,5000,3213,1,5,1,1.835,1,20.5,6,3203,4.57,0.9909,3243.6,10,1.0,78,1,8,936,0.002046,0.0386,33.0033,16,14.2,0.0228,0.0073,1,0,0,0,0.057878,0.015625,48,0.73,0.7953,0.3771,32,19,27,838,1291,510
18,5000,3206,2,4,1,1.842,2,16.5,10,3196,4.66,0.9896,3239.6,10,1.0,76,2,4,926,0.002277,0.0417,32.7869,17,14.7,0.023,0.0083,0,0,0,0,0.067308,0.015625,47,0.7679,0.8434,0.3785,33,17,26,838,1276,525
19,5000,3189,4,5,3,1.849,2,16.6,5,3169,4.63,0.9859,3234.6,20,1.0,78,7,5,971,0.002307,0.0355,66.2252,18,14.4,0.0226,0.0092,2,0,0,0,0.064516,0.015625,47,0.7578,0.8756,0.378,33,16,29,831,1245,518
20,5000,3235,1,4,3,1.9597,2,16.6,3218,0,4.59,1.0001,3234.6,17,1.0,75,1,4,963,0.002167,0.0423,52.9595,19,15.2,0.0239,0.0087,0,0,0,0,0.087613,0.015625,46,0.8217,0.93,0.3776,32,14,29,844,1238,560
21,5000,3237,1,5,3,1.8667,2,16.6,3223,0,4.57,1.0018,3235.2,18,1.0,72,1,4,946,0.002388,0.0459,66.4207,20,15.8,0.0262,0.0099,1,0,0,0,0.081272,0.015625,46,0.8077,0.976,0.3782,29,14,29,832,1300,536
22,5000,3246,0,0,3,1.846,2,16.6,3240,0,4.61,1.0033,3236.3,7,1.0,64,0,8,917,0.002285,0.0515,26.5152,21,17.7,0.0244,0.0098,0,0,0,0,0.069853,0.015625,44,0.7763,1.0201,0.3817,25,12,27,799,1333,543
23,5000,3204,0,0,3,1.8081,1,16.6,3,3201,4.55,0.9909,3233.3,3,1.0,63,0,1,885,0.002157,0.0426,11.9522,22,18.7,0.026,0.0095,0,0,0,0,0.077519,0.015625,40,0.7984,1.055,0.3861,25,11,27,772,1302,529
24,5000,3170,1,4,3,1.8284,1,16.7,8,3162,4.63,0.9823,3227.2,8,1.0,64,6,5,915,0.002132,0.0383,25.1799,23,18.7,0.0234,0.0084,0,0,0,0,0.069686,0.015625,42,0.7758,1.0794,0.3862,25,10,29,783,1253,534
25,5000,3203,1,5,1,1.836,1,16.8,0,3198,4.55,0.9932,3224.9,5,1.0,65,1,0,919,0.002292,0.0423,18.0505,24,19.4,0.0249,0.0103,1,0,0,0,0.102113,0.015625,43,0.847,1.138,0.3874,26,10,29,810,1238,531
26,5000,3196,3,5,3,1.9017,2,16.8,4,3182,4.53,0.9919,3222.2,14,1.0,64,3,4,959,0.00228,0.0505,47.619,25,19.7,0.0236,0.0099,2,1,0,0,0.060606,0.015625,43,0.7422,1.1817,0.3876,26,9,29,785,1317,513
27,4999,3164,1,5,3,1.9305,2,16.7,4,3150,4.58,0.9836,3216.6,14,1.0,63,1,2,935,0.002228,0.0519,53.0303,26,20.5,0.0242,0.0095,1,0,0,0,0.055556,0.015625,44,0.7188,1.2373,0.3877,25,9,29,781,1268,491
28,4999,3232,1,5,3,1.9699,2,16.8,3215,0,4.63,1.0054,3218.5,21,1.0,63,4,4,948,0.002134,0.0459,73.5294,27,20.7,0.0259,0.0104,1,0,0,0,0.067138,0.015625,44,0.7673,1.2691,0.3887,24,10,29,797,1271,537
29,4997,3162,0,0,3,1.9621,2,20.5,5,3153,4.58,0.9841,3213.1,9,1.0,63,3,3,934,0.002213,0.0468,27.4914,28,20.8,0.0249,0.0096,0,0,0,0,0.06689,0.015625,42,0.7664,1.3192,0.3908,22,12,29,831,1267,455
30,4996,3158,1,5,3,1.9185,1,24.1,2,3151,4.5,0.9845,3207.9,7,1.0,62,3,4,954,0.001929,0.0471,18.5874,29,21.6,0.0223,0.0094,1,0,0,0,0.065217,0.015625,43,0.7604,1.3664,0.393,21,11,30,842,1244,483
31,4996,3114,0,0,3,1.9212,1,23.8,0,3109,4.47,0.9735,3198.9,5,1.0,60,5,7,918,0.002091,0.0449,19.1571,30,21.7,0.0239,0.0087,0,1,0,0,0.067416,0.015625,41,0.7682,1.43,0.3932,21,11,28,833,1202,474
32,4996,3213,4,5,1,1.9646,1,23.2,3200,0,4.56,1.0065,3201.1,22,1.0,61,4,3,964,0.002229,0.0478,70.1754,31,21.8,0.0255,0.0104,3,0,0,0,0.085324,0.015625,42,0.8169,1.5051,0.3931,22,10,29,810,1204,562
33,4994,3153,2,4,1,1.9661,1,16.4,14,3139,4.63,0.9864,3196.5,14,1.0,58,5,8,963,0.0023,0.0406,41.3178,32,21.2,0.0244,0.0096,0,0,0,0,0.084871,0.015625,43,0.8159,1.5568,0.3929,20,9,29,797,1264,508
34,4992,3152,0,0,1,1.9307,2,16.4,11,3138,4.47,0.9874,3192.3,14,1.0,57,5,6,957,0.002025,0.0329,40.678,33,21.9,0.0215,0.0075,0,0,0,0,0.059211,0.015625,41,0.7361,1.6028,0.3941,20,8,29,821,1218,523
35,4991,3156,1,5,0,1.9173,1,16.4,4,3147,4.52,0.9897,3188.8,9,1.0,54,1,4,920,0.002194,0.0407,34.0909,34,22.3,0.0221,0.0084,1,0,0,0,0.062963,0.015625,40,0.7518,1.6658,0.3945,19,7,28,829,1205,545
36,4988,3187,0,0,1,1.8357,1,16.4,3187,0,4.62,1.0006,3189.0,4,1.0,51,0,3,883,0.002128,0.0418,16.8776,35,24.2,0.0228,0.0093,0,0,0,0,0.058577,0.015625,38,0.7333,1.7118,0.3941,19,7,25,787,1293,528
37,4986,3146,0,0,0,1.8788,1,16.4,2,3144,4.56,0.9878,3184.9,2,1.0,51,2,2,889,0.00205,0.0528,4.2017,36,25.1,0.0257,0.0114,0,0,0,0,0.060976,0.015625,39,0.7438,1.7606,0.3944,18,8,25,791,1234,505
38,4985,3186,1,5,1,1.8953,1,16.3,3185,0,4.58,1.0012,3185.3,4,1.0,51,1,1,887,0.002068,0.051,15.8103,37,25.4,0.0234,0.0096,1,0,0,0,0.07451,0.015625,38,0.7903,1.8351,0.3945,18,8,25,820,1232,572
39,4984,3192,0,0,1,1.9193,1,16.5,3193,0,4.51,1.0022,3186.1,0,1.0,49,0,2,887,0.002061,0.0423,0.0,38,27.3,0.0253,0.0099,0,1,0,0,0.069231,0.015625,38,0.7743,1.8928,0.395,17,7,25,824,1271,546
40,4983,3211,1,5,1,1.9166,1,16.3,3220,0,4.57,1.011,3189.8,5,1.0,50,1,0,880,0.001935,0.0426,17.9856,39,27.7,0.0254,0.0098,1,0,0,0,0.067376,0.015625,37,0.7681,1.9602,0.3973,18,7,25,822,1288,503
41,4979,3189,1,3,1,1.8413,1,16.3,3,3181,4.65,0.9998,3189.7,8,1.0,49,1,2,868,0.002017,0.0385,31.4961,40,27.7,0.0263,0.0099,0,0,0,0,0.080769,0.015625,37,0.8065,2.0409,0.3989,18,6,25,771,1300,518
42,4977,3112,0,0,0,1.8283,2,16.4,4,3103,4.53,0.9779,3182.3,9,1.0,48,1,2,869,0.00201,0.0524,31.0078,41,28.4,0.0243,0.01,0,0,0,0,0.078652,0.015625,36,0.8013,2.1046,0.3998,18,5,25,811,1204,523
43,4976,3176,0,0,0,1.6416,1,16.5,3,3173,4.58,0.9982,3181.7,3,1.0,47,0,1,848,0.00203,0.0424,13.0435,42,29.4,0.0243,0.0097,0,0,0,0,0.072034,0.015625,35,0.7831,2.1427,0.4008,18,5,24,791,1240,511
44,4974,3059,0,0,0,1.7209,1,16.3,5,3054,4.51,0.965,3170.0,5,1.0,47,2,2,857,0.002114,0.0488,16.8067,43,29.4,0.0288,0.0126,0,0,0,0,0.065041,0.015625,34,0.7598,2.1956,0.4022,18,5,24,759,1234,511
45,4973,3109,1,5,0,1.6153,1,16.2,7,3097,4.58,0.9826,3164.2,12,1.0,48,5,4,871,0.001954,0.0542,42.5532,44,28.0,0.0232,0.0097,1,0,0,0,0.084746,0.015625,34,0.8156,2.243,0.4029,18,7,23,794,1184,553
46,4972,3060,1,4,0,1.7855,1,16.1,11,3050,4.5,0.9704,3154.4,10,1.0,46,1,3,881,0.002019,0.0502,36.9004,45,28.8,0.0269,0.0111,0,0,0,0,0.089606,0.015625,33,0.8256,2.2968,0.4055,16,7,23,748,1286,495
47,4968,3207,0,0,3,1.9406,2,16.1,3217,0,4.64,1.0191,3160.7,4,1.0,46,0,0,862,0.002048,0.0491,14.2349,46,29.8,0.0262,0.0104,0,0,0,0,0.063158,0.015625,32,0.7526,2.3354,0.4069,16,7,23,801,1314,502
48,4966,3149,0,0,3,1.9547,1,16.2,0,3149,4.59,0.9966,3159.6,0,1.0,43,0,3,852,0.001772,0.0466,0.0,47,32.5,0.0275,0.0095,0,1,0,0,0.067797,0.015625,32,0.7695,2.3905,0.4097,16,5,22,761,1262,524
49,4966,3167,2,4,3,1.9502,1,16.5,3167,0,4.64,1.0044,3161.1,8,1.0,45,2,0,852,0.001959,0.0448,30.303,48,32.0,0.0251,0.01,0,0,0,0,0.063433,0.015625,32,0.7537,2.4465,0.4118,17,5,23,773,1270,490
50,4965,3075,3,5,3,1.8062,1,16.5,0,3065,4.49,0.9753,3152.9,10,1.0,49,6,2,900,0.001897,0.0464,37.3134,49,30.0,0.026,0.0094,1,0,0,0,0.057143,0.015625,32,0.7266,2.4893,0.4134,17,7,25,755,1243,530
51,4964,3207,1,5,3,1.9056,2,16.5,3235,0,4.62,1.0255,3161.4,7,1.0,47,3,5,927,0.001967,0.0418,19.685,50,32.2,0.0266,0.0098,1,0,0,0,0.095057,0.015625,35,0.8356,2.5235,0.4153,17,5,25,791,1295,501
52,4963,3167,1,4,3,1.9363,2,16.3,3166,0,4.6,1.0036,3162.6,8,1.0,48,5,4,932,0.00168,0.058,30.6513,51,32.2,0.0241,0.0106,0,0,0,0,0.07971,0.015625,35,0.804,2.5525,0.4167,18,6,24,813,1258,519
53,4963,3134,4,5,3,1.9485,2,16.5,8,3121,4.51,0.9918,3159.8,13,1.0,52,5,1,948,0.001861,0.0428,43.771,52,29.7,0.0204,0.0081,1,0,0,0,0.065789,0.015625,38,0.7625,2.5887,0.4161,18,7,27,768,1178,575
54,4963,3120,2,3,3,1.93,2,16.5,7,3108,4.57,0.9886,3156.0,12,1.0,51,2,3,974,0.001891,0.0414,40.678,53,31.1,0.0241,0.0098,0,0,0,0,0.076433,0.015625,39,0.7956,2.6301,0.4154,18,7,26,784,1221,511
55,4961,3175,3,5,3,1.9459,2,16.2,3157,0,4.62,1.0074,3158.5,25,1.0,52,5,4,997,0.001972,0.04,72.2892,54,31.4,0.0222,0.0086,1,0,0,0,0.06,0.015625,39,0.7396,2.6615,0.4147,17,7,28,794,1255,534
56,4960,3181,3,5,3,1.9365,2,16.2,3163,0,4.6,1.0093,3161.6,28,1.0,56,5,1,1029,0.001937,0.0392,87.5,55,29.9,0.0208,0.0083,1,0,0,0,0.072289,0.015625,39,0.7839,2.7067,0.4152,20,7,29,769,1327,516
57,4959,3206,2,5,3,1.9296,2,16.2,3196,0,4.6,1.0187,3167.8,31,1.0,58,9,7,1078,0.001807,0.0381,88.3191,56,28.8,0.0197,0.0073,2,0,0,0,0.06267,0.015625,41,0.7507,2.7367,0.4145,20,7,31,807,1253,517
58,4958,3121,1,3,3,1.9812,2,16.2,11,3100,4.6,0.9866,3163.4,21,1.0,59,4,3,1074,0.002026,0.0417,65.4206,57,29.2,0.018,0.0084,0,0,0,0,0.059524,0.015625,42,0.7375,2.7724,0.4121,21,6,32,757,1266,500
59,4958,3147,0,0,3,1.9626,2,16.1,7,3140,4.56,0.9953,3161.8,7,1.0,58,2,3,1073,0.001703,0.0313,20.8333,58,30.7,0.0203,0.0065,0,0,0,0,0.059829,0.015625,41,0.7388,2.8094,0.412,21,6,31,784,1233,543
60,4956,3105,0,0,3,1.9878,1,16.2,0,3105,4.51,0.9837,3156.4,0,1.0,55,0,3,1057,0.001618,0.0425,0.0,59,33.2,0.0203,0.0079,0,0,0,0,0.068627,0.015625,40,0.7723,2.8617,0.4125,20,6,29,752,1200,525
61,4956,3134,1,3,3,1.9952,1,16.2,0,3134,4.58,0.9936,3154.3,0,1.0,53,1,3,1044,0.001591,0.038,0.0,60,35.2,0.0215,0.008,0,0,0,0,0.082278,0.015625,40,0.8101,2.887,0.4121,20,4,29,814,1242,497
62,4956,3145,0,0,3,1.9926,1,16.2,0,3145,4.52,0.9973,3153.4,0,1.0,52,0,1,1011,0.001513,0.0375,0.0,61,36.8,0.022,0.0077,0,0,0,0,0.084375,0.015625,38,0.8148,2.9277,0.4123,19,4,29,772,1298,493
63,4953,3205,0,0,3,1.9713,1,16.2,3230,0,4.62,1.0219,3160.7,0,1.0,52,0,0,1002,0.001351,0.0397,0.0,62,37.8,0.0214,0.0076,0,0,0,0,0.072202,0.015625,38,0.7836,2.9674,0.4125,19,4,29,817,1275,509
64,4951,2999,2,4,3,1.9574,1,16.2,4,2990,4.49,0.9535,3145.3,9,1.0,55,5,2,1048,0.001327,0.0479,28.777,63,36.5,0.0223,0.0097,0,0,0,0,0.061644,0.015625,39,0.7465,3.0188,0.4128,19,4,32,734,1220,479
65,4950,3175,1,3,3,1.8858,1,16.4,3194,0,4.56,1.016,3150.6,7,1.0,54,2,3,1047,0.001525,0.0447,19.7368,64,37.9,0.0211,0.0094,0,0,0,0,0.076677,0.015625,38,0.7962,3.0731,0.4137,19,3,32,821,1248,495
66,4950,3152,1,4,3,1.836,2,16.2,3148,0,4.64,1.0007,3150.8,5,1.0,55,2,1,1055,0.001349,0.0402,12.7796,65,38.2,0.0203,0.0079,0,0,0,0,0.077399,0.015625,38,0.7981,3.1226,0.414,19,3,33,845,1230,505
67,4948,3175,2,5,1,1.8927,2,16.4,3183,0,4.64,1.0127,3155.0,12,1.0,57,3,1,1076,0.00145,0.043,41.6667,66,37.8,0.0206,0.0086,1,0,0,0,0.072848,0.015625,37,0.7855,3.1954,0.4142,19,4,34,766,1306,527
68,4946,3160,2,5,3,1.9322,2,16.2,3136,0,4.59,1.0014,3155.5,24,1.0,62,10,5,1125,0.001422,0.0348,68.9655,67,35.7,0.0183,0.0065,1,0,0,0,0.05615,0.015625,39,0.7217,3.2489,0.4143,19,6,37,775,1262,543
69,4945,3166,0,0,3,1.9775,2,16.2,3144,0,4.65,1.0047,3157.1,28,1.0,65,8,5,1156,0.001364,0.0337,70.6522,68,35.0,0.0182,0.0066,0,0,0,0,0.064767,0.015625,41,0.7588,3.2878,0.4142,19,6,40,813,1260,511
70,4943,3136,2,5,1,1.9816,1,16.1,17,3114,4.55,0.994,3155.1,22,1.0,66,4,3,1153,0.001437,0.0275,63.9535,69,34.3,0.0175,0.0069,1,0,0,0,0.054945,0.015625,38,0.7156,3.3372,0.4144,20,7,39,769,1248,531
71,4940,3199,1,4,3,1.9761,1,16.4,3207,0,4.57,1.0177,3161.0,10,1.0,63,1,4,1164,0.001301,0.0342,30.03,70,36.8,0.0175,0.0065,0,0,0,0,0.051282,0.015625,38,0.6953,3.3714,0.4148,21,5,37,807,1280,518
72,4940,3165,0,0,3,1.9672,2,16.3,3165,0,4.62,1.0023,3161.7,4,1.0,58,0,5,1142,0.001259,0.0393,11.1111,71,40.6,0.0181,0.0083,0,0,0,0,0.065445,0.015625,37,0.7612,3.3897,0.4145,20,4,34,782,1291,513
73,4939,3168,0,0,3,1.9149,1,16.3,3173,0,4.66,1.0032,3162.8,0,1.0,57,0,1,1101,0.001222,0.0347,0.0,72,42.2,0.02,0.008,0,0,0,0,0.063091,0.015625,37,0.7523,3.4276,0.4152,20,4,33,784,1264,478
74,4939,3046,0,0,0,1.8862,1,16.4,1,3045,4.55,0.9665,3151.7,1,1.0,56,1,2,1110,0.001194,0.0374,0.0,73,43.9,0.0187,0.0084,0,0,0,0,0.05919,0.015625,37,0.736,3.4743,0.4156,20,3,33,800,1193,489
75,4936,3120,0,0,3,1.825,1,16.4,0,3120,4.58,0.9909,3148.7,0,1.0,54,0,2,1095,0.0011,0.051,0.0,74,46.3,0.0225,0.0103,0,0,0,0,0.073248,0.015625,37,0.7867,3.5125,0.4165,19,3,32,748,1269,511
76,4935,3127,0,0,3,1.7994,1,16.3,0,3127,4.61,0.9938,3146.6,0,1.0,52,0,2,1036,0.001206,0.0456,0.0,75,47.2,0.0213,0.0082,0,0,0,0,0.070175,0.015625,35,0.7773,3.5511,0.417,18,3,31,749,1253,520
77,4932,3034,1,4,3,1.7697,1,20.9,0,3030,4.44,0.9675,3135.9,4,1.0,54,2,0,1053,0.001157,0.0458,14.5985,76,46.4,0.0208,0.0091,0,0,0,0,0.06338,0.015625,35,0.7535,3.5723,0.4176,18,4,32,765,1169,526
78,4930,3094,0,0,3,1.9077,1,23.8,3,3091,4.52,0.9879,3131.9,3,1.0,54,3,3,1054,0.001042,0.0429,6.8027,77,47.3,0.0192,0.0088,0,0,0,0,0.066007,0.015625,36,0.7633,3.6383,0.4188,18,4,32,758,1267,502
79,4927,3087,3,4,3,1.9049,1,23.6,8,3076,4.55,0.987,3127.6,11,1.0,56,4,2,1103,0.001251,0.0368,31.6456,78,46.5,0.0185,0.0082,0,0,0,0,0.067485,0.015625,37,0.7685,3.6628,0.4192,18,3,35,814,1229,498
80,4925,3121,1,5,3,1.8638,1,22.8,0,3116,4.54,0.9981,3127.0,5,1.0,55,1,2,1087,0.001209,0.0393,16.7785,79,48.0,0.0209,0.0082,1,0,0,0,0.072131,0.015625,37,0.7834,3.7054,0.4194,19,3,33,793,1254,495
81,4920,3087,1,5,3,1.9035,2,16.3,0,3082,4.5,0.9884,3123.2,5,1.0,54,1,2,1102,0.001246,0.0364,15.625,80,49.6,0.0203,0.0085,1,0,0,0,0.075758,0.015625,37,0.7937,3.7327,0.4198,20,3,31,774,1228,514
82,4918,3103,3,4,1,1.9345,2,16.3,5,3095,4.54,0.9942,3121.3,8,1.0,55,5,4,1114,0.001209,0.0345,22.6537,81,49.1,0.0187,0.0074,0,0,0,0,0.068966,0.015625,38,0.7734,3.7766,0.4208,19,4,32,792,1258,479
83,4918,3149,0,0,3,1.9367,2,16.2,3163,0,4.67,1.0135,3125.7,5,1.0,53,1,3,1079,0.001295,0.0443,13.2013,82,50.6,0.0191,0.0098,0,1,0,0,0.063291,0.015625,38,0.7531,3.8146,0.4223,19,4,30,828,1276,523
84,4916,3182,0,0,3,1.9082,1,16.3,3210,0,4.65,1.0261,3134.3,6,1.0,53,2,2,1069,0.001081,0.0368,15.873,83,51.5,0.0204,0.0068,0,1,0,0,0.067485,0.015625,39,0.7685,3.8422,0.4232,18,4,31,826,1265,511
85,4915,3150,2,5,3,1.9748,1,16.3,3143,0,4.61,1.008,3136.9,19,1.0,58,9,4,1117,0.001233,0.0405,54.3807,84,48.0,0.0187,0.0083,1,0,0,0,0.069364,0.015625,41,0.7747,3.8682,0.4234,18,7,33,752,1255,519
86,4914,3128,3,4,1,1.9646,1,16.3,8,3112,4.59,0.9974,3136.1,16,1.0,56,4,6,1154,0.001136,0.0418,32.8027,85,50.4,0.019,0.0082,0,0,0,0,0.08094,0.015625,40,0.807,3.9021,0.424,19,7,30,769,1269,491
87,4914,3079,1,5,1,1.9615,2,16.5,0,3075,4.53,0.9835,3130.7,4,1.0,55,1,2,1098,0.001313,0.0431,9.4637,86,52.3,0.0199,0.0082,1,0,0,0,0.067692,0.015625,38,0.7692,3.936,0.4241,19,5,31,726,1276,520
88,4913,3111,2,3,0,1.9658,2,16.4,10,3101,4.5,0.9943,3128.8,10,1.0,58,7,4,1137,0.001265,0.0296,22.7273,87,50.6,0.018,0.006,0,0,0,0,0.072776,0.015625,40,0.7853,3.971,0.4243,19,6,33,768,1241,514
89,4913,3109,0,0,3,1.9759,2,16.5,4,3105,4.47,0.9943,3126.9,4,1.0,56,1,3,1108,0.001174,0.0335,8.596,88,51.8,0.0197,0.0071,0,0,0,0,0.064246,0.015625,41,0.7568,3.9934,0.4245,19,5,32,783,1224,510
90,4911,3108,3,4,3,1.9687,1,16.4,15,3089,4.6,0.9945,3125.1,19,1.0,60,9,5,1167,0.001288,0.0382,52.795,89,49.2,0.017,0.0077,0,0,0,0,0.082353,0.015625,42,0.8103,4.0169,0.4247,20,5,35,821,1227,517
91,4911,3137,1,3,3,1.97,1,16.2,3131,0,4.64,1.0046,3126.6,10,1.0,59,3,4,1154,0.001212,0.0337,26.3158,90,49.4,0.0181,0.0071,0,0,0,0,0.061798,0.015625,40,0.7472,4.045,0.4252,19,5,35,797,1281,493
92,4909,3142,2,5,1,1.9587,2,16.2,3132,0,4.64,1.0059,3128.6,15,1.0,58,2,3,1158,0.001284,0.0386,42.0168,91,49.6,0.0195,0.0072,2,0,0,0,0.07438,0.015625,39,0.7899,4.0946,0.4257,17,5,36,780,1295,513
93,4908,3098,2,5,1,1.9356,2,16.1,11,3083,4.58,0.9912,3125.6,15,1.0,61,5,2,1203,0.0013,0.0324,42.3729,92,48.0,0.0176,0.0067,2,0,0,0,0.062162,0.015625,43,0.7486,4.1405,0.4256,19,4,38,837,1196,497
94,4908,3173,1,5,3,1.9408,2,16.1,3199,0,4.65,1.0261,3134.2,17,1.0,64,5,2,1217,0.001247,0.0487,50.5952,93,46.7,0.0178,0.0077,1,0,0,0,0.048711,0.015625,43,0.6792,4.1606,0.425,21,4,39,812,1263,529
95,4906,3157,2,4,3,1.8993,2,16.1,3165,0,4.64,1.0123,3138.3,12,1.0,65,2,1,1236,0.001286,0.0361,34.188,94,47.0,0.0171,0.0071,0,0,0,0,0.061111,0.015625,43,0.7443,4.1911,0.4247,20,4,41,776,1286,528
96,4905,3128,0,0,3,1.9005,2,16.1,10,3118,4.63,0.997,3137.3,10,1.0,63,2,4,1231,0.001207,0.0384,24.3243,95,47.9,0.0176,0.0071,0,0,0,0,0.061381,0.015625,43,0.7454,4.2218,0.4241,20,4,39,802,1258,482
97,4904,3142,1,3,0,1.9299,1,16.0,3138,0,4.6,1.0022,3138.1,7,1.0,66,6,3,1242,0.001131,0.0296,15.4242,96,46.7,0.0159,0.006,0,0,0,0,0.066667,0.015625,44,0.7656,4.2638,0.4233,21,4,41,769,1265,524
98,4901,3039,1,5,1,1.9664,1,16.1,0,3039,4.47,0.9714,3128.6,0,1.0,65,1,2,1254,0.001067,0.0323,0.0,97,48.3,0.016,0.0064,1,0,0,0,0.074627,0.015625,44,0.7906,4.3185,0.4233,20,4,41,757,1232,491
