window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral
71,4877,3131,2,4,3,1.856,2,14.4,3133,0,4.58,1.0092,3116.3,12,1.0,68,3,3,1263,0.001217,0.0304,29.4118,70,35.7,0.0156,0.0063,0,0,0,0,0.067757,0.015625,43,0.7694,4.0483,0.3921,26,5,37
72,4876,3138,1,5,3,1.9342,2,14.5,3134,0,4.6,1.0095,3119.4,15,1.0,71,6,3,1279,0.001278,0.0347,36.0577,71,35.0,0.0146,0.0065,1,0,0,0,0.078704,0.015625,44,0.8015,4.1131,0.392,27,5,39
73,4872,3098,2,5,1,1.9463,2,14.4,0,3080,4.57,0.9938,3117.3,18,1.0,70,4,5,1292,0.001263,0.0382,49.0463,72,36.4,0.0145,0.0063,1,0,0,0,0.089059,0.015625,45,0.8246,4.2022,0.3921,27,5,38
74,4868,3140,2,5,1,1.9367,2,14.4,3144,0,4.62,1.0112,3121.0,12,1.0,73,4,1,1288,0.001235,0.0298,26.6075,73,35.8,0.0158,0.0064,1,0,0,0,0.065957,0.015625,44,0.7631,4.2618,0.3916,27,5,41
75,4867,3162,0,0,1,1.8596,2,14.5,3181,0,4.62,1.0194,3127.4,7,1.0,70,3,6,1283,0.001155,0.0324,15.625,74,37.9,0.0159,0.0063,0,0,0,0,0.072319,0.015625,45,0.7839,4.3341,0.3912,27,5,38
76,4864,3066,1,5,1,1.7887,1,14.5,4,3057,4.51,0.9822,3121.6,9,1.0,66,1,5,1271,0.001104,0.0291,25.0696,75,40.3,0.0167,0.0064,1,0,0,0,0.084656,0.015625,44,0.8154,4.4187,0.3918,26,5,35
77,4862,3106,0,0,3,1.7773,1,14.4,5,3092,4.54,0.9955,3120.1,14,1.0,72,9,3,1290,0.001117,0.0283,35.2304,76,37.9,0.0155,0.006,0,0,0,0,0.056555,0.015625,44,0.7237,4.4753,0.3916,28,5,39
78,4861,3063,2,5,3,1.8594,1,14.4,0,3049,4.58,0.9834,3114.6,14,1.0,73,5,4,1321,0.001029,0.0308,32.7869,77,38.3,0.0143,0.007,1,0,0,0,0.096916,0.015625,46,0.8388,4.5722,0.3913,29,6,38
79,4858,3135,3,5,3,1.9367,1,14.4,3132,0,4.58,1.0103,3118.0,18,1.0,74,4,3,1344,0.001165,0.032,38.0952,78,38.8,0.0145,0.0062,2,0,0,0,0.077803,0.015625,46,0.7992,4.65,0.3907,27,7,40
80,4858,3102,0,0,3,1.9351,2,14.3,2,3095,4.57,0.9954,3116.5,7,1.0,71,2,5,1328,0.001123,0.025,11.9617,79,41.3,0.0153,0.0055,0,0,0,0,0.068182,0.015625,47,0.7708,4.7182,0.39,27,6,38
81,4857,3106,2,4,3,1.8921,1,14.4,7,3094,4.52,0.997,3115.5,12,1.0,70,3,4,1334,0.001141,0.031,25.0,80,42.8,0.0152,0.0064,0,0,0,0,0.064286,0.015625,45,0.7569,4.773,0.3898,27,6,37
82,4857,3013,1,5,1,1.944,1,14.3,3,3001,4.59,0.9701,3105.7,12,1.0,73,4,1,1337,0.001085,0.0359,31.8302,81,42.0,0.0151,0.0065,1,0,0,0,0.071795,0.015625,46,0.7824,4.8448,0.3887,28,6,39
83,4855,3172,0,0,3,1.9003,2,14.4,3211,0,4.69,1.0312,3115.9,2,1.0,71,2,4,1345,0.000942,0.0277,0.0,82,44.1,0.0155,0.0056,0,0,0,0,0.059574,0.015625,48,0.7377,4.9043,0.3882,27,5,39
84,4852,3014,2,5,3,1.9571,1,14.4,2,3003,4.48,0.9703,3106.2,11,1.0,76,7,2,1349,0.000958,0.0225,23.8663,83,41.9,0.0139,0.0047,1,0,0,0,0.05618,0.015625,46,0.7219,4.9605,0.3881,30,5,41
85,4851,3114,0,0,3,1.9547,1,14.4,3127,0,4.61,1.0075,3108.7,5,1.0,76,0,0,1341,0.00096,0.0291,11.6279,84,42.9,0.0157,0.0064,0,0,0,0,0.069351,0.015625,45,0.7747,5.0097,0.3878,30,5,41
86,4850,3090,0,0,3,1.9938,1,14.4,5,3080,4.53,0.9946,3106.9,10,1.0,76,5,5,1355,0.000933,0.0361,22.6131,85,43.8,0.0143,0.0065,0,0,0,0,0.06988,0.015625,46,0.7764,5.0796,0.3873,29,5,42
87,4845,3113,1,4,1,1.9585,1,14.3,3104,0,4.74,1.0038,3108.2,16,1.0,79,7,4,1372,0.000902,0.024,31.5126,86,43.0,0.0132,0.0048,0,0,0,0,0.061876,0.015625,45,0.7475,5.1415,0.3871,31,5,43
88,4844,3099,1,4,3,1.9175,1,14.4,10,3084,4.6,0.9973,3107.3,15,1.0,76,1,4,1352,0.000954,0.0276,35.9712,87,44.5,0.0136,0.0056,0,0,0,0,0.05977,0.015625,46,0.7386,5.1944,0.3869,29,5,42
89,4843,3018,1,5,3,1.9003,2,14.3,0,3008,4.55,0.9739,3098.8,10,1.0,75,1,2,1360,0.000975,0.0404,23.6407,88,46.0,0.014,0.0073,1,0,0,0,0.080717,0.015625,46,0.8064,5.2302,0.3865,27,5,43
90,4840,3093,0,0,3,1.7666,2,14.3,0,3093,4.53,0.9983,3098.2,0,1.0,74,0,1,1336,0.0009,0.0383,0.0,89,47.6,0.0143,0.0065,0,0,0,0,0.054054,0.015625,45,0.7109,5.2843,0.3863,27,5,42
91,4839,3100,2,4,3,1.9146,1,14.3,3095,0,4.57,1.0011,3098.6,7,1.0,75,3,2,1359,0.00087,0.0307,13.6986,90,47.9,0.0144,0.005,0,0,0,0,0.074561,0.015625,46,0.7904,5.3588,0.386,26,5,44
92,4838,3053,2,5,3,1.9852,1,14.3,5,3043,4.59,0.9867,3094.2,10,1.0,77,4,2,1394,0.000833,0.0325,21.6867,91,47.5,0.0135,0.0062,1,1,0,0,0.076566,0.015625,47,0.7959,5.4354,0.386,28,6,43
93,4836,3131,1,3,3,1.9776,2,14.3,3141,0,4.68,1.0151,3099.2,5,1.0,78,3,2,1387,0.000827,0.0297,8.83,92,47.9,0.014,0.0058,0,0,0,0,0.059448,0.015625,48,0.7372,5.4949,0.386,28,6,44
94,4833,3084,0,0,3,1.9671,2,14.3,4,3080,4.55,0.9956,3097.7,4,1.0,76,1,3,1359,0.000828,0.0315,7.5758,93,49.2,0.0139,0.0055,0,1,0,0,0.067797,0.015625,47,0.7695,5.5481,0.3862,28,6,42
95,4831,3095,2,5,1,1.9698,1,14.4,11,3082,4.57,0.9992,3097.5,13,1.0,76,4,4,1376,0.000896,0.0351,25.5814,94,50.0,0.0145,0.0061,1,0,0,0,0.063596,0.015625,49,0.7543,5.6117,0.3853,28,6,42
96,4829,2960,1,5,1,1.978,1,14.2,3,2952,4.52,0.9597,3084.4,8,1.0,76,1,1,1372,0.000971,0.0274,19.1847,95,51.0,0.0143,0.0061,1,0,0,0,0.054795,0.015625,49,0.7148,5.6528,0.3846,29,5,42
97,4828,3001,1,5,2,1.9681,2,14.2,3,2993,4.45,0.9755,3076.4,8,1.0,75,1,2,1366,0.000872,0.032,20.6718,96,51.7,0.014,0.0059,1,1,0,0,0.073892,0.015625,49,0.7885,5.7045,0.3847,29,5,41
98,4827,3046,3,5,3,1.997,2,14.2,9,3034,4.57,0.9913,3073.6,12,1.0,78,5,2,1391,0.000826,0.0314,27.907,97,49.7,0.0135,0.0052,1,1,0,0,0.058296,0.015625,48,0.732,5.7449,0.3847,32,5,41
99,4827,3129,1,4,3,1.9887,2,14.2,3172,0,4.67,1.03,3083.4,4,1.0,79,1,0,1405,0.000952,0.0304,9.009,98,50.0,0.0132,0.0053,0,0,0,0,0.05,0.015625,48,0.6875,5.7884,0.3845,32,5,42
100,4826,2937,0,0,3,1.9814,2,14.1,0,2937,4.43,0.9569,3069.4,0,1.0,75,0,4,1404,0.000794,0.0258,0.0,99,53.5,0.0132,0.005,0,2,0,0,0.046838,0.015625,48,0.6664,5.8258,0.3841,30,5,40
101,4825,2983,2,5,1,1.9748,1,14.2,3,2975,4.57,0.9745,3061.2,8,1.0,76,2,1,1385,0.0009,0.0339,18.5615,100,53.7,0.0141,0.0058,1,0,0,0,0.045147,0.015625,48,0.6539,5.862,0.3836,30,6,40
102,4822,3073,1,5,1,1.9726,1,14.2,3080,0,4.63,1.0088,3064.0,11,1.0,78,4,2,1394,0.00087,0.0264,25.4042,101,53.3,0.0136,0.0058,1,0,0,0,0.052863,0.015625,50,0.7044,5.8906,0.3832,32,6,40
103,4818,3064,1,5,1,1.9544,2,14.2,8,3056,4.56,1.0,3064.0,8,1.0,78,1,1,1401,0.000917,0.0306,18.1818,102,54.2,0.0144,0.0063,1,1,0,0,0.063319,0.015625,49,0.7532,5.9343,0.383,32,6,40
104,4816,3071,1,4,3,1.9672,2,14.1,3066,0,4.63,1.0047,3065.6,14,1.0,77,4,5,1412,0.000878,0.0393,29.4785,103,55.4,0.0135,0.0063,0,1,0,0,0.054585,0.015625,48,0.7137,5.9801,0.3825,30,6,41
105,4811,3096,2,3,1,1.9073,2,14.2,3100,0,4.63,1.0155,3070.6,18,1.0,82,10,5,1421,0.000822,0.0295,39.6476,104,52.9,0.0135,0.0053,0,0,0,0,0.050526,0.015625,50,0.6908,6.0285,0.3824,33,7,42
106,4808,3063,2,4,3,1.9757,2,14.1,11,3042,4.68,0.9978,3069.8,21,1.0,82,2,2,1435,0.00088,0.03,47.191,105,53.8,0.0122,0.0053,0,0,0,0,0.05794,0.015625,48,0.7303,6.0586,0.3825,33,6,43
107,4806,3110,1,5,3,1.9532,2,14.1,3122,0,4.63,1.0192,3076.0,13,1.0,83,1,0,1427,0.000777,0.0291,28.1996,106,54.1,0.0136,0.0053,1,0,0,0,0.06237,0.015625,48,0.7495,6.0918,0.3824,34,6,43
108,4804,3121,1,3,1,1.9475,2,14.1,3127,0,4.64,1.0176,3081.8,9,1.0,83,4,4,1464,0.000728,0.0259,15.6951,107,55.1,0.0132,0.0051,0,0,0,0,0.071274,0.015625,49,0.7808,6.1329,0.3821,35,6,42
109,4803,3167,1,4,3,1.9451,2,14.1,3215,0,4.85,1.0419,3095.4,10,1.0,79,4,8,1446,0.000749,0.0259,21.3675,108,58.4,0.0136,0.0052,0,0,0,0,0.055777,0.015625,50,0.7199,6.1747,0.3818,32,5,42
110,4801,3046,4,5,1,1.9123,2,14.1,17,3024,4.6,0.9855,3090.7,22,1.0,84,9,4,1476,0.000792,0.0292,44.8065,109,55.8,0.0126,0.005,1,0,0,0,0.054581,0.015625,52,0.7137,6.2059,0.3809,33,7,44
111,4799,3071,0,0,1,1.9034,2,14.1,6,3060,4.56,0.9942,3088.8,11,1.0,82,0,2,1444,0.000836,0.0251,22.3124,110,56.8,0.0129,0.0052,0,0,0,0,0.054054,0.015625,50,0.7109,6.2271,0.3804,32,7,43
112,4798,2988,3,5,1,1.9397,1,14.1,10,2964,4.57,0.9704,3079.2,24,1.0,85,7,4,1499,0.000913,0.0302,48.5232,111,55.7,0.0127,0.0059,1,0,0,0,0.054326,0.015625,51,0.7124,6.2432,0.3795,33,7,45
113,4791,3004,2,4,1,1.9566,1,13.9,8,2981,4.63,0.9778,3072.1,23,1.0,88,9,6,1524,0.000796,0.0233,43.8413,112,54.8,0.0121,0.0044,0,0,0,0,0.046512,0.015625,49,0.6641,6.2704,0.3791,33,8,47
114,4789,3054,1,5,3,1.9843,2,14.0,11,3033,4.59,0.9947,3070.3,21,1.0,89,2,1,1518,0.000851,0.0265,43.4783,113,55.1,0.012,0.0049,1,0,0,0,0.053061,0.015625,51,0.7055,6.3234,0.3786,33,8,48
115,4788,3122,4,5,1,1.9904,2,13.9,3153,0,4.71,1.0305,3080.2,21,1.0,93,7,3,1567,0.000798,0.0204,41.1765,114,53.7,0.0113,0.0042,1,0,0,0,0.044527,0.015625,51,0.6491,6.3661,0.3782,36,9,48
116,4784,3057,0,0,3,1.972,2,14.1,0,3052,4.61,0.9932,3078.0,5,1.0,87,0,6,1540,0.000766,0.0265,10.6157,115,57.5,0.0119,0.0054,0,1,0,0,0.05102,0.015625,51,0.6937,6.413,0.3778,35,6,46
117,4784,3015,1,5,1,1.9662,1,14.0,6,2999,4.45,0.9814,3072.0,16,1.0,89,7,5,1526,0.000815,0.0236,30.4183,116,56.1,0.0119,0.0045,1,1,0,0,0.047273,0.015625,51,0.6695,6.4567,0.3767,36,7,46
118,4782,3022,3,4,1,1.9822,1,14.1,17,3005,4.53,0.9853,3067.2,17,1.0,90,5,4,1562,0.000903,0.0244,33.5306,117,56.3,0.0117,0.0046,0,0,0,0,0.052632,0.015625,51,0.7031,6.4774,0.3764,35,9,46
119,4778,3057,2,3,1,1.9687,2,14.1,7,3050,4.57,0.997,3066.3,7,1.0,89,1,2,1526,0.000772,0.0241,13.7525,118,57.9,0.0129,0.0047,0,1,0,0,0.057514,0.015625,49,0.7283,6.4922,0.376,35,9,45
120,4777,3075,1,4,3,1.9587,2,13.9,3081,0,4.59,1.0067,3068.4,8,1.0,89,2,2,1520,0.000791,0.0217,14.4628,119,57.9,0.0127,0.005,0,1,0,0,0.053254,0.015625,48,0.7066,6.5297,0.3756,35,8,46
121,4775,2943,1,3,1,1.9489,2,14.0,10,2933,4.5,0.9629,3056.5,10,1.0,89,2,2,1521,0.000717,0.0261,20.4545,120,58.9,0.0117,0.0051,0,0,0,0,0.054348,0.015625,49,0.7125,6.5492,0.3752,36,7,46
122,4772,3119,0,0,3,1.956,2,13.9,3141,0,4.74,1.0267,3065.1,6,1.0,89,3,3,1516,0.000647,0.0266,11.976,121,59.9,0.0125,0.0049,0,0,0,0,0.04943,0.015625,50,0.6839,6.5892,0.3748,35,7,47
123,4770,2970,1,3,1,1.9153,1,13.9,6,2959,4.53,0.9718,3056.0,11,1.0,92,7,4,1503,0.000661,0.0219,23.0126,122,58.6,0.0124,0.0047,0,0,0,0,0.045817,0.015625,48,0.659,6.6091,0.3742,36,7,49
124,4768,3103,1,5,1,1.9412,1,13.9,3114,0,4.65,1.021,3062.8,13,1.0,89,1,4,1509,0.000681,0.0255,23.2108,123,61.6,0.0124,0.0052,1,0,0,0,0.054645,0.015625,47,0.7141,6.6419,0.374,36,6,47
125,4766,3051,3,5,3,1.7971,2,14.0,4,3032,4.57,0.9965,3061.7,19,1.0,91,7,5,1537,0.000725,0.0201,40.3397,124,61.0,0.0115,0.0043,1,0,0,0,0.060362,0.015625,49,0.7411,6.6801,0.3737,37,7,47
126,4764,3069,0,0,3,1.8116,2,13.9,3069,0,4.69,1.0048,3063.2,9,1.0,89,0,2,1497,0.00066,0.0251,18.2927,125,62.7,0.0121,0.0048,0,1,0,0,0.061776,0.015625,49,0.7471,6.7168,0.3735,36,7,46
127,4759,3054,1,3,3,1.7136,1,13.9,9,3040,4.67,0.9973,3062.4,14,1.0,88,4,5,1491,0.00066,0.0228,27.7778,126,62.8,0.0126,0.0047,0,0,0,0,0.049336,0.015625,48,0.6833,6.7433,0.3733,33,6,49
128,4757,3023,0,0,3,1.6396,1,14.0,4,3016,4.57,0.9884,3058.6,7,1.0,85,0,3,1479,0.000632,0.0248,15.5556,127,65.9,0.0117,0.005,0,0,0,0,0.066116,0.015625,48,0.7637,6.7661,0.3733,33,4,48
129,4756,3089,0,0,3,1.6347,1,13.8,3104,0,4.63,1.0134,3062.9,0,1.0,83,0,2,1460,0.000615,0.0217,0.0,128,68.4,0.013,0.005,0,0,0,0,0.059172,0.015625,47,0.7359,6.7858,0.3731,32,4,47
130,4755,3059,1,5,3,1.819,1,13.8,0,3054,4.57,0.9988,3062.6,5,1.0,82,1,2,1461,0.000626,0.0242,10.5485,129,70.0,0.013,0.0047,1,0,0,0,0.056566,0.015625,47,0.7238,6.808,0.3727,31,4,47
131,4754,3034,1,5,3,1.7544,1,13.8,2,3024,4.66,0.9916,3059.8,10,1.0,84,6,4,1498,0.000641,0.0275,16.3934,130,69.3,0.0124,0.0056,1,0,0,0,0.054902,0.015625,48,0.7154,6.8217,0.3727,32,4,48
132,4754,2983,0,0,3,1.8644,2,13.8,0,2978,4.51,0.9772,3052.5,5,1.0,83,0,1,1474,0.000685,0.0298,10.3734,131,71.0,0.0133,0.0055,0,0,0,0,0.059642,0.015625,47,0.738,6.8337,0.3724,32,4,47
133,4753,3040,0,0,3,1.8554,1,13.7,0,3040,4.62,0.9963,3051.3,0,1.0,83,0,0,1464,0.000644,0.0272,0.0,132,72.0,0.0132,0.0054,0,0,0,0,0.056485,0.015625,47,0.7234,6.8462,0.3722,32,4,47
134,4750,3048,0,0,3,1.9438,1,13.8,0,3048,4.68,0.999,3051.0,0,1.0,82,0,1,1464,0.000567,0.0265,0.0,133,73.8,0.0127,0.0053,0,1,0,0,0.059603,0.015625,47,0.7378,6.8617,0.3723,32,4,46
135,4749,2941,1,5,3,1.9314,1,13.8,0,2936,4.49,0.9673,3040.5,5,1.0,81,1,2,1452,0.0006,0.0276,10.989,134,75.2,0.0125,0.0047,1,0,0,0,0.067941,0.015625,46,0.77,6.8829,0.3723,33,3,45
136,4749,3108,1,4,3,1.9032,1,13.8,3170,0,4.72,1.0401,3053.4,6,1.0,81,3,3,1444,0.000612,0.0323,10.7066,135,76.2,0.0136,0.0061,0,0,0,0,0.092742,0.015625,45,0.8315,6.9131,0.3726,32,3,46
137,4746,2984,0,0,3,1.9163,2,13.8,0,2984,4.51,0.9794,3046.8,0,1.0,78,0,3,1424,0.000666,0.0274,0.0,136,78.9,0.0137,0.0061,0,0,0,0,0.075342,0.015625,45,0.7926,6.9291,0.3725,31,2,45
138,4745,2911,1,4,1,1.9125,1,13.7,0,2911,4.44,0.9595,3033.9,0,1.0,78,1,1,1394,0.000554,0.0336,0.0,137,78.2,0.0138,0.0055,0,0,0,0,0.058296,0.015625,44,0.732,6.9426,0.3723,31,2,45
139,4745,2965,0,0,3,1.8842,1,13.8,2,2963,4.52,0.9794,3027.3,2,1.0,78,2,2,1408,0.000602,0.0304,0.0,138,79.2,0.013,0.0057,0,0,0,0,0.05423,0.015625,45,0.7119,6.9621,0.3723,31,2,45
140,4744,3061,3,5,1,1.785,1,13.8,3064,0,4.57,1.0148,3032.1,13,1.0,81,3,0,1442,0.00065,0.024,29.2135,139,77.2,0.0128,0.0046,2,0,0,0,0.076253,0.015625,46,0.7951,6.9904,0.3722,31,3,47
141,4742,3034,0,0,3,1.8579,1,13.8,3028,0,4.63,1.0015,3032.5,9,1.0,81,4,4,1462,0.000609,0.0308,15.1844,140,76.6,0.0129,0.0058,0,0,0,0,0.069815,0.015625,46,0.7762,7.011,0.3721,30,4,47
142,4740,3010,1,3,3,1.9184,1,13.7,0,3005,4.55,0.9933,3030.4,5,1.0,82,1,0,1454,0.000638,0.0262,10.5263,141,76.7,0.0133,0.0052,0,0,0,0,0.056452,0.015625,46,0.7232,7.0271,0.3719,30,4,48
143,4739,3082,1,3,1,1.9314,1,13.8,3106,0,4.72,1.0234,3037.9,3,1.0,82,1,1,1461,0.000601,0.0219,6.3158,142,77.6,0.0131,0.0053,0,0,0,0,0.067729,0.015625,46,0.7693,7.055,0.3721,30,3,49
144,4738,2937,1,3,3,1.9837,2,13.8,3,2930,4.54,0.9699,3028.3,7,1.0,85,3,0,1470,0.000592,0.0289,14.9573,143,75.9,0.0132,0.0058,0,0,0,0,0.078351,0.015625,47,0.8006,7.0674,0.3722,31,5,49
145,4738,3014,0,0,3,1.9539,2,13.7,3,3011,4.6,0.9957,3026.9,3,1.0,83,0,2,1470,0.000593,0.0259,6.7568,144,78.7,0.0127,0.0051,0,0,0,0,0.077586,0.015625,47,0.7986,7.0889,0.3725,30,4,49
146,4738,3031,2,5,1,1.9785,1,13.8,3017,0,4.59,1.0018,3027.5,16,1.0,87,8,4,1518,0.000603,0.0301,31.8471,145,76.0,0.0125,0.0054,1,0,0,0,0.076305,0.015625,47,0.7952,7.101,0.3728,31,6,50
147,4738,3076,1,5,3,1.9652,1,13.7,3092,0,4.68,1.0237,3035.1,15,1.0,88,1,0,1521,0.000712,0.0269,30.0601,146,76.1,0.0122,0.0055,1,0,0,0,0.072937,0.015625,46,0.7858,7.1221,0.373,31,6,51
148,4737,3005,1,5,3,1.9585,2,13.8,10,2991,4.55,0.991,3032.2,14,1.0,88,4,4,1547,0.000639,0.0241,27.7778,147,77.1,0.0114,0.0048,1,1,0,0,0.077922,0.015625,46,0.7995,7.1499,0.373,31,4,53
149,4734,3004,1,5,3,1.948,2,13.8,0,2999,4.61,0.9916,3029.5,5,1.0,87,1,2,1524,0.000655,0.0258,10.3093,148,78.9,0.0122,0.0055,1,0,0,0,0.071571,0.015625,46,0.7817,7.1757,0.3734,31,4,52
150,4733,2950,2,3,3,1.914,2,13.8,8,2937,4.6,0.9762,3021.9,13,1.0,89,6,4,1542,0.00056,0.0242,23.4834,149,78.0,0.0116,0.0045,0,0,0,0,0.067039,0.015625,47,0.7669,7.2018,0.3734,32,3,54
151,4733,3043,1,5,3,1.962,2,13.7,3043,0,4.57,1.0129,3026.0,22,1.0,93,8,4,1569,0.000732,0.0253,43.2099,150,75.6,0.0111,0.0043,1,0,0,0,0.064202,0.015625,48,0.7566,7.2232,0.3731,34,3,56
152,4731,3047,2,5,1,1.9732,2,13.8,3041,0,4.66,1.0098,3029.2,18,1.0,91,2,4,1570,0.0007,0.0227,32.9068,151,78.2,0.0116,0.0047,1,1,0,0,0.054196,0.015625,48,0.7117,7.2459,0.3728,34,3,54
153,4724,3020,1,5,3,1.956,2,13.8,6,3004,4.58,0.9973,3028.3,16,1.0,92,2,1,1559,0.000676,0.0236,30.5344,152,78.3,0.0114,0.0043,1,0,0,0,0.069091,0.015625,47,0.7738,7.2678,0.3726,35,3,54
154,4719,2973,0,0,3,1.9606,2,13.8,2,2971,4.55,0.9834,3023.0,2,1.0,90,2,4,1569,0.000524,0.0233,0.0,153,81.0,0.0122,0.0048,0,0,0,0,0.075875,0.015625,47,0.7941,7.2853,0.3727,34,3,53
155,4712,2988,0,0,3,1.9757,1,13.7,1,2987,4.58,0.9895,3019.7,1,1.0,89,1,2,1533,0.000618,0.0228,0.0,154,81.5,0.0122,0.0048,0,1,0,0,0.060837,0.015625,46,0.7432,7.3119,0.3729,34,3,52
156,4707,3039,2,5,1,1.9476,1,13.7,3033,0,4.58,1.0067,3021.8,9,1.0,90,3,2,1553,0.000519,0.0221,17.1429,155,81.5,0.0121,0.0043,1,0,0,0,0.073801,0.015625,48,0.7883,7.3359,0.3729,33,4,53
157,4703,3054,2,5,3,1.9359,1,13.6,3058,0,4.68,1.0168,3027.2,20,1.0,98,13,5,1599,0.00053,0.0194,34.7222,156,75.7,0.0103,0.0036,1,1,0,0,0.064516,0.015625,51,0.7578,7.3536,0.3728,39,6,53
158,4698,3044,1,3,3,1.8638,2,13.6,3037,0,4.64,1.008,3029.7,17,1.0,98,4,4,1573,0.000644,0.0221,33.2681,157,75.7,0.0108,0.0042,0,1,0,0,0.0625,0.015625,49,0.75,7.3738,0.3726,39,6,53
159,4695,3038,1,5,1,1.8372,2,13.6,3025,0,4.56,1.0046,3031.2,20,1.0,96,4,6,1583,0.00064,0.0201,33.4507,158,76.8,0.0113,0.0041,1,1,0,0,0.060302,0.015625,50,0.7409,7.4006,0.3726,38,5,53
160,4685,3006,0,0,3,1.8543,2,13.6,8,2993,4.66,0.9925,3028.8,13,1.0,91,0,5,1541,0.000583,0.0227,25.9481,159,81.9,0.0119,0.0045,0,1,0,0,0.064272,0.015625,48,0.7569,7.429,0.3728,35,4,52
161,4681,3011,1,3,3,1.9462,1,13.4,3,2998,4.59,0.9947,3027.1,13,1.0,93,4,2,1515,0.000536,0.0279,25.2918,160,81.0,0.0118,0.005,0,0,0,0,0.05959,0.015625,49,0.7378,7.4532,0.3729,35,5,53
162,4672,3017,0,0,3,1.9569,1,13.4,0,3017,4.67,0.997,3026.1,0,1.0,90,0,3,1511,0.000503,0.0247,0.0,161,84.7,0.0119,0.0049,0,0,0,0,0.079505,0.015625,49,0.8035,7.4656,0.3729,34,5,51
163,4665,3008,1,3,3,1.9941,1,13.4,0,3003,4.61,0.9946,3024.4,5,1.0,91,6,5,1518,0.000502,0.026,9.8814,162,84.4,0.0118,0.0046,0,0,0,0,0.06308,0.015625,48,0.7523,7.4897,0.3729,34,5,52
164,4656,2949,0,0,3,1.9839,1,13.3,0,2945,4.59,0.9774,3017.2,4,1.0,87,0,4,1473,0.000489,0.0245,8.547,163,87.5,0.012,0.0052,0,1,0,0,0.071575,0.015625,45,0.7817,7.4979,0.3729,32,5,50
165,4652,3035,0,0,3,1.9852,1,13.3,3050,0,4.71,1.0098,3020.3,0,1.0,87,0,0,1470,0.000484,0.0288,0.0,164,88.5,0.0121,0.0056,0,0,0,0,0.076923,0.015625,45,0.7969,7.519,0.3731,32,5,50
166,4650,2935,1,5,1,1.9269,1,13.3,8,2922,4.54,0.9744,3012.2,13,1.0,90,9,6,1501,0.000529,0.026,25.8449,165,86.5,0.0117,0.0046,1,0,0,0,0.055762,0.015625,48,0.7198,7.5302,0.373,34,4,52
167,4642,2988,1,4,1,1.876,1,13.3,13,2975,4.63,0.9927,3009.9,13,1.0,91,2,1,1501,0.000538,0.0273,24.5902,166,86.5,0.0111,0.005,0,0,0,0,0.072266,0.015625,44,0.7838,7.5517,0.3732,35,4,52
168,4638,2862,4,5,3,1.8765,2,13.2,21,2831,4.5,0.9553,2995.8,31,1.0,95,4,0,1551,0.00067,0.0236,59.1603,167,83.8,0.0114,0.0046,3,0,0,0,0.061594,0.015625,46,0.7463,7.5716,0.3728,35,4,56
169,4635,2942,0,0,3,1.9075,2,13.2,14,2918,4.58,0.9837,2990.7,24,1.0,94,3,4,1562,0.000646,0.0266,47.0348,168,85.6,0.0111,0.0047,0,0,0,0,0.068311,0.015625,46,0.7713,7.5906,0.3728,34,4,56
170,4633,2887,2,4,3,1.957,1,13.1,7,2870,4.52,0.9685,2980.8,17,1.0,93,2,3,1576,0.00059,0.0228,31.25,169,87.2,0.0113,0.0043,0,1,0,0,0.054386,0.015625,46,0.7127,7.6186,0.3727,34,4,55
171,4628,2987,1,3,1,1.9287,1,13.2,2980,0,4.61,1.0034,2981.9,12,1.0,95,5,3,1560,0.000573,0.0229,24.0964,170,86.3,0.0107,0.0046,0,0,0,0,0.062977,0.015625,45,0.7519,7.6396,0.3726,35,4,56
172,4625,2991,2,5,3,1.9542,2,13.1,2981,0,4.63,1.0043,2983.2,15,1.0,94,2,3,1581,0.000599,0.0249,27.881,171,88.1,0.0114,0.0049,2,0,0,0,0.055062,0.015625,46,0.7162,7.6503,0.3722,35,3,56
173,4624,2869,4,5,3,1.9849,2,13.1,14,2840,4.51,0.9652,2972.4,29,1.0,98,7,3,1602,0.000652,0.0241,52.9197,172,84.7,0.0112,0.0041,2,0,0,0,0.060345,0.015625,48,0.7411,7.6761,0.372,36,3,59
174,4623,2975,0,0,3,1.9958,2,13.2,2968,0,4.6,1.002,2973.0,11,1.0,98,1,1,1606,0.000618,0.0226,18.315,173,85.7,0.0111,0.0048,0,0,0,0,0.055652,0.015625,48,0.7192,7.6883,0.3717,36,3,59
