window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral
44,4991,3194,1,3,1,1.9729,2,15.1,3207,0,4.53,1.0087,3182.5,3,1.0,47,0,3,828,0.001832,0.0417,10.8303,43,30.5,0.0262,0.0093,0,0,0,0,0.065972,0.015625,35,0.7632,1.687,0.3773,19,6,22
45,4989,3180,1,4,3,1.9881,2,14.9,7,3173,4.6,0.9993,3182.2,7,1.0,47,1,1,813,0.001801,0.0494,27.2374,44,31.4,0.0224,0.0088,0,0,0,0,0.064639,0.015625,35,0.7583,1.6984,0.3802,18,7,22
46,4988,3148,0,0,3,1.9358,2,15.0,3,3145,4.62,0.9903,3179.0,3,1.0,44,0,3,794,0.001985,0.0476,12.1457,45,33.5,0.0273,0.0118,0,0,0,0,0.087302,0.015625,34,0.821,1.7222,0.3834,16,6,22
47,4987,3225,2,5,1,1.9412,1,14.9,3238,0,4.67,1.0202,3185.7,12,1.0,45,2,1,797,0.001912,0.0471,41.0959,46,32.7,0.0252,0.0084,1,0,0,0,0.087542,0.015625,31,0.8215,1.7683,0.388,16,6,23
48,4985,3177,0,0,1,1.9377,1,15.0,0,3177,4.54,0.9975,3184.9,0,1.0,45,0,0,797,0.001807,0.0485,0.0,47,33.7,0.0239,0.0101,0,0,0,0,0.066079,0.015625,31,0.7635,1.8211,0.3919,16,6,23
49,4982,3126,0,0,0,1.9289,1,14.9,0,3126,4.51,0.9832,3179.3,0,1.0,45,0,0,797,0.001774,0.0437,0.0,48,34.7,0.029,0.012,0,0,0,0,0.078603,0.015625,31,0.8012,1.8755,0.3958,16,6,23
50,4981,3165,0,0,0,1.969,1,14.9,4,3161,4.52,0.9959,3177.9,4,1.0,47,4,2,812,0.001645,0.0445,14.2857,49,33.8,0.0261,0.0099,0,1,0,0,0.068493,0.015625,32,0.7719,1.9132,0.3993,19,6,22
51,4979,3201,2,5,1,1.9569,1,15.0,3198,0,4.63,1.0097,3181.2,14,1.0,47,3,3,848,0.001928,0.0543,47.8088,50,34.8,0.0237,0.0116,1,0,0,0,0.073643,0.015625,34,0.7878,1.9624,0.4009,17,6,24
52,4978,3181,1,4,3,1.9587,1,15.0,14,3167,4.6,1.0,3181.2,14,1.0,49,4,2,868,0.001965,0.0498,43.6364,51,34.2,0.0272,0.0105,0,0,0,0,0.096085,0.015625,36,0.8374,2.0087,0.4021,16,6,27
53,4977,3198,1,5,3,1.9629,2,15.0,3206,0,4.62,1.0096,3184.4,9,1.0,48,1,2,863,0.001967,0.05,35.5731,52,35.9,0.0231,0.0108,1,0,0,0,0.080769,0.015625,37,0.8065,2.0818,0.4039,15,6,27
54,4975,3169,1,4,1,1.9633,2,14.9,13,3156,4.57,0.9956,3182.9,13,1.0,50,7,5,893,0.001697,0.0552,39.1459,53,35.4,0.0243,0.0102,0,0,0,0,0.065517,0.015625,38,0.7615,2.1404,0.4055,16,6,28
55,4974,3109,3,3,3,1.9659,2,15.0,4,3095,4.55,0.9789,3175.9,14,1.0,56,11,5,928,0.00173,0.0341,46.4286,54,32.4,0.0223,0.0075,0,1,0,0,0.071672,0.015625,38,0.782,2.2121,0.4071,19,6,31
56,4973,3185,1,3,3,1.9574,2,14.9,3179,0,4.62,1.0052,3177.6,15,1.0,53,3,6,906,0.001696,0.0386,44.5205,55,33.9,0.0223,0.0086,0,0,0,0,0.067524,0.015625,36,0.7686,2.2699,0.4095,18,6,29
57,4973,3141,1,3,3,1.9464,2,14.9,4,3127,4.57,0.9896,3174.1,14,1.0,54,5,4,896,0.001819,0.041,46.2633,56,34.3,0.021,0.0082,0,0,0,0,0.075085,0.015625,35,0.7919,2.3143,0.4113,18,6,30
58,4973,3183,1,3,3,1.9598,2,14.8,3178,0,4.59,1.004,3175.4,10,1.0,54,1,1,880,0.001625,0.0595,41.1523,57,34.3,0.0257,0.0108,0,0,0,0,0.09127,0.015625,35,0.8288,2.3699,0.4132,18,6,30
59,4972,3130,1,3,3,1.9304,2,15.0,5,3121,4.52,0.987,3171.1,9,1.0,53,1,2,890,0.001607,0.0409,34.8837,58,35.8,0.0213,0.0083,0,0,0,0,0.05948,0.015625,36,0.7373,2.4145,0.4142,16,6,31
60,4971,3192,1,5,3,1.8641,2,14.9,3200,0,4.51,1.0117,3175.0,12,1.0,55,6,4,894,0.001702,0.0374,42.1053,59,33.6,0.0202,0.0066,1,0,0,0,0.078231,0.015625,35,0.8003,2.4927,0.4155,16,8,31
61,4971,3111,1,4,3,1.8482,2,14.9,7,3099,4.49,0.9817,3168.9,12,1.0,51,1,5,887,0.001714,0.047,41.958,60,35.9,0.0244,0.0091,0,1,0,0,0.09396,0.015625,35,0.8337,2.5497,0.4165,16,7,28
62,4971,3145,3,5,3,1.7028,2,14.8,3,3122,4.56,0.9932,3166.6,23,1.0,52,5,4,911,0.001977,0.0379,75.6579,61,34.8,0.0209,0.0084,2,0,0,0,0.07571,0.015625,36,0.7936,2.6002,0.4168,18,7,27
63,4969,3192,0,0,3,1.8284,2,14.8,3207,0,4.6,1.0152,3171.7,13,1.0,47,0,5,887,0.002088,0.0533,45.614,62,38.2,0.026,0.0108,0,1,0,0,0.096667,0.015625,35,0.8384,2.6702,0.4178,17,5,25
64,4967,3088,2,5,1,1.7618,1,15.0,4,3070,4.55,0.9761,3163.7,18,1.0,45,2,4,851,0.001939,0.0436,61.8557,63,39.6,0.0276,0.0091,1,0,0,0,0.073826,0.015625,33,0.7884,2.7277,0.4191,15,5,25
65,4964,3130,0,0,1,1.7705,1,14.8,3,3122,4.49,0.9903,3160.5,8,1.0,48,8,5,873,0.001768,0.05,23.8095,64,38.1,0.0253,0.0099,0,0,0,0,0.069231,0.015625,35,0.7743,2.7969,0.4198,16,5,27
66,4959,3139,1,3,1,1.9275,1,14.8,4,3130,4.59,0.9938,3158.5,9,1.0,48,3,3,866,0.001886,0.0483,34.3511,65,38.6,0.0235,0.0095,0,0,0,0,0.074349,0.015625,35,0.7898,2.8713,0.4204,15,6,27
67,4957,3179,0,0,1,1.9641,1,14.8,3189,0,4.56,1.0102,3161.9,5,1.0,47,0,1,844,0.001654,0.038,19.7628,66,40.4,0.0226,0.0077,0,0,0,0,0.079848,0.015625,34,0.8043,2.9511,0.4213,15,6,26
68,4956,3146,1,5,0,1.9756,1,14.8,0,3141,4.58,0.9955,3160.4,5,1.0,46,1,2,858,0.001686,0.0462,19.9203,67,42.2,0.0257,0.0092,1,0,0,0,0.107692,0.015625,34,0.8549,3.0588,0.4227,15,6,25
69,4954,3118,0,0,0,1.9494,1,14.8,3,3115,4.59,0.9879,3156.3,3,1.0,46,3,3,866,0.001585,0.0556,8.1633,68,43.0,0.0247,0.0111,0,0,0,0,0.06746,0.015625,34,0.7684,3.1223,0.4242,15,7,24
70,4951,3148,1,3,0,1.9612,1,14.8,5,3138,4.62,0.9976,3155.5,10,1.0,49,8,5,877,0.001693,0.0512,37.1901,69,39.8,0.0242,0.0091,0,0,0,0,0.090551,0.015625,37,0.8274,3.201,0.4249,17,7,25
71,4950,3133,1,5,0,1.8982,1,14.7,2,3121,4.56,0.9935,3153.4,12,1.0,48,3,4,887,0.001767,0.0444,38.61,70,41.5,0.0238,0.0101,1,0,0,0,0.103704,0.015625,37,0.8493,3.2529,0.4256,15,7,26
72,4948,3161,2,3,3,1.9193,2,14.8,3159,0,4.62,1.0039,3154.7,8,1.0,48,2,2,886,0.001723,0.0426,27.8884,71,42.4,0.0224,0.01,0,0,0,0,0.096899,0.015625,36,0.8387,3.3265,0.4264,15,6,27
73,4947,3158,3,4,1,1.9785,2,14.8,3155,0,4.53,1.0021,3155.4,7,1.0,49,3,2,911,0.001719,0.0399,23.9726,72,42.3,0.0235,0.0087,0,0,0,0,0.076412,0.015625,38,0.7955,3.3897,0.4265,14,5,30
74,4947,3108,1,5,3,1.9919,2,14.8,3,3100,4.47,0.9864,3150.9,8,1.0,49,1,1,913,0.001663,0.0429,29.304,73,43.3,0.0214,0.0081,1,0,0,0,0.064286,0.015625,37,0.7569,3.4432,0.4266,15,5,29
75,4947,3157,2,5,3,1.9875,2,14.8,3146,0,4.63,1.0029,3151.8,15,1.0,49,4,4,953,0.001765,0.0404,53.3808,74,43.8,0.0247,0.0093,2,0,0,0,0.06734,0.015625,40,0.768,3.5106,0.4266,15,6,28
76,4947,3073,1,5,3,1.9575,2,14.9,4,3069,4.62,0.9773,3144.3,4,1.0,49,2,2,923,0.001885,0.0592,10.453,75,44.7,0.0233,0.0114,1,0,0,0,0.075658,0.015625,38,0.7935,3.5632,0.4264,15,6,28
77,4944,3172,3,5,1,1.9476,2,14.7,3171,0,4.62,1.0128,3148.6,18,1.0,51,5,3,956,0.001774,0.0567,55.5556,76,43.7,0.0237,0.0097,2,1,0,0,0.104478,0.015625,38,0.8504,3.608,0.4257,16,6,29
78,4944,3082,2,5,3,1.8317,2,14.8,8,3065,4.53,0.9808,3142.2,17,1.0,51,6,6,1005,0.001713,0.038,42.4896,77,44.6,0.0209,0.0096,1,1,0,0,0.063291,0.015625,39,0.7531,3.6713,0.4258,16,6,29
79,4943,3153,1,5,3,1.8281,2,14.8,3150,0,4.54,1.0068,3144.5,16,1.0,54,7,4,996,0.001854,0.0436,48.5437,78,43.0,0.0219,0.0075,1,0,0,0,0.071651,0.015625,39,0.7819,3.7336,0.4251,17,7,30
80,4943,3176,1,4,3,1.8379,2,14.7,3188,0,4.63,1.0157,3149.7,11,1.0,52,3,5,987,0.001675,0.0351,39.5683,79,45.4,0.0221,0.0085,0,1,0,0,0.070175,0.015625,40,0.7773,3.8038,0.4245,17,7,28
81,4943,3114,0,0,3,1.8521,2,14.7,6,3103,4.58,0.9897,3146.3,11,1.0,51,2,3,971,0.001427,0.0425,34.2466,80,47.2,0.0225,0.0085,0,2,0,0,0.068627,0.015625,38,0.7723,3.8658,0.4244,18,7,26
82,4943,3192,1,3,3,1.8309,1,14.8,3216,0,4.65,1.022,3153.6,7,1.0,48,1,4,932,0.001536,0.0521,25.2708,81,49.2,0.0223,0.01,0,0,0,0,0.079861,0.015625,38,0.8043,3.9283,0.4249,17,6,25
83,4942,3072,1,3,1,1.86,1,14.9,10,3062,4.54,0.9765,3145.8,10,1.0,48,3,3,929,0.001454,0.0415,29.0909,82,50.1,0.0234,0.0099,0,0,0,0,0.096886,0.015625,37,0.8387,3.9872,0.426,17,6,25
84,4940,3165,1,5,3,1.737,2,14.8,3169,0,4.62,1.009,3148.8,8,1.0,47,1,2,909,0.001651,0.0463,31.6206,83,50.6,0.0235,0.0108,1,0,0,0,0.081081,0.015625,34,0.8073,4.0374,0.4269,17,6,24
85,4937,3160,0,0,3,1.6692,2,14.8,3170,0,4.63,1.007,3151.1,3,1.0,45,0,2,891,0.001341,0.0579,11.8577,84,51.9,0.0243,0.0106,0,0,0,0,0.104247,0.015625,32,0.8501,4.1416,0.4286,17,4,24
86,4936,3154,2,3,3,1.6464,1,14.8,3150,0,4.65,1.0014,3151.6,6,1.0,45,2,2,895,0.001436,0.0367,20.4778,85,50.9,0.0223,0.008,0,0,0,0,0.073333,0.015625,32,0.7869,4.2149,0.4298,15,5,25
87,4934,3109,0,0,3,1.6192,1,14.7,6,3103,4.65,0.9878,3147.5,6,1.0,45,0,0,886,0.00136,0.0543,23.7154,86,51.9,0.0238,0.0098,0,0,0,0,0.089147,0.015625,32,0.8247,4.2692,0.4312,15,5,25
88,4934,3134,1,3,3,1.6961,1,14.8,9,3125,4.6,0.9961,3146.2,9,1.0,44,2,3,895,0.00149,0.05,28.9855,87,53.8,0.0249,0.0097,0,1,0,0,0.1,0.015625,32,0.8438,4.3371,0.4326,15,6,23
89,4933,3159,0,0,3,1.9328,1,14.7,3153,0,4.57,1.0045,3147.7,9,1.0,44,3,3,876,0.001431,0.0417,28.5714,88,52.9,0.0248,0.0079,0,0,0,0,0.111111,0.015625,31,0.8594,4.4169,0.4342,14,7,23
90,4929,3156,3,4,3,1.9313,1,14.8,3143,0,4.56,1.0027,3148.6,14,1.0,49,6,1,916,0.001606,0.0475,48.7805,89,48.4,0.021,0.0102,0,0,0,0,0.091525,0.015625,32,0.8293,4.4949,0.4349,15,10,24
91,4929,3139,1,3,3,1.8765,1,14.8,7,3127,4.55,0.9972,3147.7,12,1.0,49,4,4,925,0.001418,0.0521,43.7956,90,49.3,0.0214,0.0099,0,0,0,0,0.076389,0.015625,34,0.7955,4.547,0.4356,16,9,24
92,4928,3157,2,5,3,1.7172,2,14.8,3149,0,4.52,1.0038,3149.0,12,1.0,48,2,3,930,0.001556,0.0463,44.7761,91,51.2,0.0233,0.0099,1,0,0,0,0.11032,0.015625,35,0.8584,4.5968,0.4364,16,6,26
93,4928,3087,0,0,3,1.7678,2,14.7,3,3079,4.55,0.9822,3143.1,8,1.0,46,0,2,915,0.001517,0.0448,30.7692,92,54.4,0.0247,0.0108,0,0,0,0,0.08209,0.015625,34,0.8097,4.649,0.437,15,5,26
94,4926,3115,1,5,3,1.8647,1,14.7,3,3102,4.53,0.9919,3140.4,13,1.0,46,1,1,927,0.001544,0.0475,45.1389,93,55.4,0.0243,0.0099,1,0,0,0,0.091525,0.015625,32,0.8293,4.71,0.4383,15,5,26
95,4925,3089,0,0,3,1.8076,1,14.7,4,3085,4.47,0.9852,3135.5,4,1.0,46,1,1,924,0.001315,0.0444,11.4943,94,56.4,0.0245,0.0091,0,0,0,0,0.085185,0.015625,32,0.8166,4.7841,0.4394,15,5,26
96,4925,3143,0,0,3,1.7822,1,14.6,3144,0,4.53,1.0042,3136.9,6,1.0,47,3,2,927,0.00118,0.045,21.2766,95,56.1,0.0223,0.0079,0,1,0,0,0.076125,0.015625,31,0.7947,4.8429,0.4406,16,5,26
97,4925,3123,1,5,1,1.8834,1,14.7,7,3116,4.58,0.996,3135.6,7,1.0,48,1,0,921,0.001253,0.0393,25.8303,96,55.9,0.0223,0.0081,1,0,0,0,0.089286,0.015625,32,0.825,4.9322,0.4417,16,5,27
98,4925,3119,1,5,1,1.8093,1,14.6,1,3113,4.6,0.9952,3134.0,6,1.0,48,2,2,929,0.0013,0.0397,17.1233,97,56.8,0.0239,0.0093,1,0,0,0,0.092715,0.015625,33,0.8315,5.0018,0.4425,15,5,28
99,4923,3179,3,5,3,1.9314,2,14.7,3209,0,4.61,1.0239,3141.9,8,1.0,48,3,3,950,0.001391,0.0369,27.7778,98,55.6,0.0217,0.0073,1,0,0,0,0.080537,0.015625,34,0.806,5.0689,0.4433,16,4,28
100,4923,3084,1,5,3,1.9266,2,14.7,5,3079,4.47,0.9833,3136.4,5,1.0,48,3,3,974,0.001427,0.0403,13.6986,99,55.9,0.022,0.0086,1,0,0,0,0.077181,0.015625,37,0.7976,5.1461,0.4439,17,3,28
101,4922,3143,1,4,1,1.8736,2,14.7,3144,0,4.6,1.0048,3138.0,9,1.0,47,3,4,957,0.001511,0.0426,28.0,100,56.0,0.0203,0.0087,0,0,0,0,0.096899,0.015625,33,0.8387,5.1887,0.4444,16,3,28
102,4921,3065,1,5,1,1.8966,2,14.6,3,3057,4.52,0.9789,3131.0,8,1.0,48,1,0,959,0.001514,0.0429,29.1971,101,55.8,0.0215,0.0088,1,0,0,0,0.082143,0.015625,34,0.8098,5.2351,0.4446,16,4,28
103,4920,3114,2,5,1,1.9586,2,14.7,3,3101,4.63,0.9951,3129.4,13,1.0,49,2,1,993,0.001675,0.0419,43.1894,102,55.6,0.021,0.0088,2,0,0,0,0.080645,0.015625,33,0.8063,5.3029,0.4456,15,5,29
104,4920,3106,2,5,3,1.9418,2,14.7,8,3088,4.54,0.9932,3127.2,18,1.0,50,2,1,1011,0.001726,0.0421,60.2007,103,54.9,0.0218,0.0087,2,1,0,0,0.074434,0.015625,33,0.7901,5.3773,0.4457,15,5,30
