seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
82,1,0,0,889,0,0,880,711,19.7844,1.5849,0.9158,0.9183,0.9109,0.9064,2633,A,B,A,B,0,0,0,0
82,2,0,0,270,0,0,290,666,19.1489,1.5833,0.9024,0.9152,0.9166,0.8543,818,A,B,A,B,0,0,0,0
82,3,0,0,44,0,0,35,702,20.6933,1.577,0.8366,1.0,0.9183,0.9059,123,A,B,A,B,0,1,0,0
82,4,0,0,20,0,0,10,661,18.7501,1.5248,0.5226,0.9852,0.994,0.5436,43,A,B,A,B,3,1,0,0
82,5,1,3,13,1,2,11,629,18.6308,1.5575,0.9183,0.5917,0.65,0.8631,32,A,B,A,B,4,0,0,0
82,6,0,0,13,0,0,10,670,18.6704,1.5746,0.684,0.9852,0.9911,0.9183,36,A,B,A,B,4,0,0,0
82,7,0,0,22,0,0,8,699,18.7084,1.4728,0.7219,1.0,0.7793,1.0,44,A,B,A,B,4,0,0,0
82,8,1,2,14,0,0,7,678,18.4023,1.5219,0.994,0.9183,0.9183,1.0,35,A,B,A,B,4,0,0,0
82,9,0,0,13,0,0,10,668,18.3539,1.5763,0.994,0.971,0.8813,0.5436,34,A,B,A,B,4,0,0,0
82,10,0,0,6,0,0,7,678,19.2767,1.5166,0.8113,1.0,0.9911,0.9544,25,neutral,B,A,B,4,0,0,0
82,11,1,2,15,0,0,9,685,19.3344,1.5544,0.9183,0.8631,0.7496,0.8813,37,A,neutral,A,B,4,0,0,0
82,12,1,1,13,0,0,12,645,17.3747,1.584,0.9544,0.9183,0.9612,0.8454,38,A,B,A,B,1,1,0,0
82,13,0,0,10,0,0,11,685,18.5436,1.581,0.9911,0.7219,0.9911,0.8813,33,A,B,A,B,2,1,0,0
82,14,0,0,18,0,0,14,709,19.1235,1.5743,0.469,0.8454,0.9403,0.994,46,A,B,A,B,4,0,0,0
82,15,0,0,9,0,0,9,653,17.8618,1.5831,0.8113,0.9183,0.971,0.971,28,A,B,A,B,4,0,0,0
82,16,0,0,4,0,0,4,662,18.4803,1.403,0.971,0.0,0.65,0.9183,19,A,B,neutral,B,4,0,0,0
82,17,0,0,3,0,0,5,729,19.7983,1.3527,1.0,0.9183,0.7219,0.9544,20,A,B,neutral,B,4,0,0,0
82,18,0,0,7,0,0,8,658,17.7625,1.582,0.971,0.65,0.9183,0.971,22,A,B,A,B,1,1,0,0
82,19,0,0,9,0,0,13,664,18.4611,1.5671,0.9544,0.8813,0.9183,0.8113,32,A,B,A,B,1,1,0,0
82,20,0,0,10,0,0,8,633,18.1338,1.5727,0.9457,0.9457,0.0,0.8113,29,A,B,A,neutral,4,0,0,0
82,21,1,1,13,0,0,9,653,18.5857,1.5682,0.8631,0.971,0.7219,0.9852,34,A,B,A,B,4,0,0,0
82,22,0,0,11,0,0,13,633,19.6253,1.5816,0.7219,0.9799,0.5436,0.8454,36,A,B,A,B,4,0,0,0
82,23,0,0,11,0,0,8,653,18.06,1.5677,0.65,0.8631,0.5917,0.9852,27,A,B,A,B,4,0,0,0
82,24,0,0,6,0,0,6,655,17.3415,1.5613,0.8113,0.8113,0.8113,0.8113,16,A,B,A,B,4,0,0,0
82,25,0,0,5,0,0,6,689,18.9479,1.4034,0.8113,1.0,0.8113,0.9544,26,A,B,neutral,B,4,0,0,0
