seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
45,1,0,0,920,0,0,868,716,20.2452,1.5844,0.8933,0.9232,0.9173,0.914,2658,A,B,A,B,0,0,0,0
45,2,0,0,305,0,0,294,710,19.4928,1.5845,0.902,0.9324,0.9647,0.8942,912,A,B,A,B,1,1,0,0
45,3,0,0,57,1,2,52,634,17.2824,1.5836,0.839,0.9109,0.9523,0.9072,161,A,B,A,B,0,1,0,0
45,4,0,0,13,0,0,17,627,17.2521,1.5632,0.9774,0.9968,0.971,0.7793,50,A,B,A,B,4,1,0,0
45,5,1,3,19,0,0,11,699,18.8851,1.5503,0.9183,0.971,0.65,0.9612,45,A,B,A,B,1,1,0,0
45,6,0,0,9,0,0,6,669,18.0898,1.5305,0.9799,0.971,1.0,1.0,27,A,B,A,B,1,1,0,0
45,7,0,0,9,0,0,9,706,19.2177,1.585,0.65,0.8631,1.0,0.9183,27,A,B,A,B,3,1,0,0
45,8,0,0,11,0,0,7,689,19.0234,1.5579,0.5436,0.9852,0.9852,0.8113,26,A,B,A,B,4,1,0,0
45,9,0,0,6,0,0,7,685,18.9681,1.5486,0.9852,0.0,0.0,0.0,17,A,B,A,B,4,1,0,0
45,10,0,0,11,0,0,8,707,20.3566,1.5413,1.0,0.7219,0.5033,0.7219,25,A,B,A,B,4,1,0,0
45,11,0,0,11,0,0,13,709,19.8848,1.5803,0.9544,0.9457,0.5917,0.9183,35,A,B,A,B,4,1,0,0
45,12,0,0,13,0,0,16,679,19.3851,1.5778,0.9183,0.971,0.8631,0.5436,42,A,B,A,B,3,1,0,0
45,13,0,0,7,0,0,11,653,18.3833,1.5199,0.8813,1.0,0.0,0.994,33,A,B,neutral,B,4,1,0,0
45,14,0,0,11,0,0,10,683,18.4623,1.5763,0.9457,1.0,0.9852,0.8113,34,A,B,A,B,4,0,0,0
45,15,0,0,15,0,0,9,636,17.7318,1.5395,0.5033,0.9852,0.7642,0.9544,33,A,B,A,B,4,0,0,0
45,16,0,0,7,0,0,7,733,20.4321,1.585,0.0,1.0,0.9183,0.971,21,A,B,A,B,4,0,0,0
45,17,0,0,7,0,0,7,654,17.9542,1.582,0.971,0.971,0.9852,0.7219,22,A,B,A,B,3,1,0,0
45,18,0,0,11,0,0,11,675,19.1938,1.5061,0.65,0.0,0.971,0.0,27,A,B,A,B,4,0,0,0
45,19,0,0,9,0,0,14,637,17.1999,1.5222,0.9457,0.9911,0.65,0.469,42,A,B,neutral,B,4,0,0,0
45,20,0,0,9,0,0,10,684,19.0601,1.5365,0.971,1.0,1.0,0.5917,35,A,B,A,B,4,0,0,0
45,21,1,2,14,0,0,11,697,19.58,1.57,0.9183,1.0,0.7219,0.5436,35,A,B,A,B,1,1,0,0
45,22,0,0,18,0,0,12,673,18.7057,1.487,0.684,0.8631,0.469,0.7642,37,A,B,A,B,4,0,0,0
45,23,0,0,17,0,0,14,663,18.68,1.5627,0.874,0.5033,0.9544,0.8113,42,A,B,A,B,4,0,0,0
45,24,0,0,13,0,0,15,680,19.1859,1.5669,0.9852,0.7219,0.994,0.9799,47,A,B,A,B,4,0,0,0
45,25,0,0,9,0,0,15,690,19.0893,1.5525,0.9852,0.7642,0.9544,0.8454,35,A,B,A,B,4,0,0,0
