seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
83,1,0,0,890,0,0,830,712,20.918,1.5828,0.9269,0.9351,0.9452,0.948,2668,A,B,A,B,0,0,0,0
83,2,0,0,261,0,0,252,639,17.105,1.5829,0.9584,0.888,0.9671,0.9267,799,A,B,A,B,4,1,0,0
83,3,0,0,48,0,0,45,693,20.1289,1.5824,0.9012,0.7355,0.9984,0.9183,145,A,B,A,B,3,1,0,0
83,4,0,0,25,0,0,16,650,17.5432,1.5613,0.9544,0.8631,0.9321,0.971,63,A,B,A,B,4,0,0,0
83,5,0,0,5,0,0,9,697,18.7282,1.4179,0.9544,0.9852,0.8113,0.9544,31,A,B,neutral,B,1,1,0,0
83,6,0,0,10,1,1,10,662,18.4301,1.585,0.8113,0.8113,0.8905,0.7642,30,neutral,B,A,B,1,1,0,0
83,7,0,0,6,0,0,9,646,18.0114,1.5567,0.9183,0.9183,0.0,0.8813,21,A,B,A,B,1,1,0,0
83,8,0,0,15,0,0,13,710,20.1895,1.5735,0.8813,0.8454,0.5033,0.9911,39,A,B,A,B,4,0,0,0
83,9,0,0,15,1,2,8,674,18.1906,1.532,0.7793,0.9911,0.9544,0.9544,38,A,B,A,B,4,0,0,0
83,10,0,0,8,0,0,6,661,18.5331,1.4014,0.994,0.9183,0.8113,1.0,33,A,B,neutral,B,1,1,0,0
83,11,0,0,11,0,0,3,698,20.223,1.3318,0.994,0.7219,1.0,0.971,31,A,neutral,A,B,1,1,0,0
83,12,0,0,11,0,0,4,649,19.3263,1.4655,0.5917,0.8631,0.9544,1.0,26,A,neutral,A,B,1,1,0,0
83,13,0,0,11,0,0,14,727,19.5198,1.5561,0.8813,0.9975,0.9911,0.8631,43,A,B,A,B,4,0,0,0
83,14,0,0,10,0,0,13,690,19.4649,1.4883,0.0,0.8631,0.8113,0.5033,28,A,B,A,B,4,0,0,0
83,15,0,0,8,0,0,14,692,19.1485,1.5301,0.971,0.5917,0.65,0.9183,30,A,B,A,B,4,0,0,0
83,16,0,0,15,0,0,11,688,19.3395,1.5686,0.684,0.0,1.0,0.8813,37,A,B,A,B,4,0,0,0
83,17,0,0,13,0,0,14,679,19.1989,1.5462,0.65,0.0,0.9852,0.684,35,A,B,A,B,4,0,0,0
83,18,0,0,7,0,0,16,606,16.9901,1.5079,0.8113,0.469,0.7219,0.9457,34,A,B,neutral,B,4,0,0,0
83,19,0,0,4,0,0,13,648,17.7441,1.4332,1.0,0.9183,1.0,1.0,30,A,B,A,B,4,0,0,0
83,20,0,0,10,0,0,14,677,19.7519,1.5642,0.7642,0.9183,0.8113,0.9457,39,A,B,A,B,4,0,0,0
83,21,0,0,14,0,0,9,658,17.7155,1.5605,0.8113,0.9852,0.9544,0.9911,36,A,B,A,B,1,1,0,0
83,22,0,0,6,0,0,13,718,20.0034,1.5014,0.9852,0.9544,0.8113,0.7219,33,A,B,neutral,B,4,0,0,0
83,23,0,0,12,0,0,13,635,17.8027,1.546,0.7642,0.9957,0.9799,0.994,45,A,B,A,B,4,0,0,0
83,24,0,0,15,0,0,17,661,19.6306,1.5608,0.9911,0.9984,0.9183,0.971,55,A,B,A,B,4,0,0,0
83,25,0,0,21,0,0,20,632,18.6014,1.582,0.9403,0.971,0.7219,0.7219,59,A,B,A,B,1,1,0,0
