seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
4,1,1,3,918,0,0,809,714,21.4478,1.5825,0.9338,0.9367,0.9158,0.9373,2643,A,B,A,B,0,0,0,0
4,2,0,0,226,0,0,209,623,17.4583,1.5821,0.9697,0.8767,0.9481,0.9513,679,A,B,A,B,1,1,0,0
4,3,0,0,43,0,0,26,687,18.2398,1.5554,0.9294,0.8281,0.9183,1.0,106,A,B,A,B,3,1,0,0
4,4,0,0,18,0,0,15,679,18.5217,1.5809,0.8631,0.8113,1.0,0.8113,50,A,B,A,B,4,0,0,0
4,5,0,0,12,0,0,14,689,18.6563,1.5821,0.7219,0.5436,0.9183,1.0,39,A,B,A,B,4,0,0,0
4,6,0,0,9,0,0,5,703,20.0115,1.5161,0.9852,0.8113,0.9544,0.9183,25,A,B,A,B,1,1,0,0
4,7,0,0,14,0,0,9,625,17.2112,1.5309,0.971,1.0,0.9852,0.9911,41,A,B,A,B,4,0,0,0
4,8,0,0,9,0,0,6,674,18.4061,1.5014,0.971,0.9183,0.8113,0.9852,29,A,B,A,B,4,0,0,0
4,9,0,0,8,0,0,10,679,18.8583,1.5346,0.9911,0.65,0.9911,0.9911,33,A,B,A,B,4,0,0,0
4,10,0,0,7,0,0,10,665,19.7285,1.5029,0.9612,0.8454,1.0,0.971,33,A,B,A,B,4,0,0,0
4,11,0,0,16,0,0,15,682,18.2156,1.5828,0.994,0.9957,0.7793,0.0,45,A,B,A,B,4,0,0,0
4,12,0,0,14,0,0,12,681,18.9624,1.5777,0.9544,0.0,0.971,0.8113,37,A,B,A,B,4,0,0,0
4,13,0,0,11,0,0,10,656,18.5397,1.5835,0.9457,0.0,0.9911,0.8113,31,A,B,A,B,4,0,0,0
4,14,0,0,10,0,0,7,680,19.5587,1.5505,0.7642,0.0,0.971,0.971,23,A,B,A,B,4,0,0,0
4,15,0,0,8,0,0,10,625,18.4202,1.5727,0.9183,0.9852,0.9183,0.971,29,A,B,A,B,4,0,0,0
4,16,0,0,13,0,0,14,599,18.3028,1.5825,0.9612,0.9403,0.9544,0.8631,42,A,B,A,B,4,0,0,0
4,17,0,0,8,0,0,9,681,18.1675,1.5271,0.9957,1.0,0.9183,0.9183,32,A,B,A,B,4,0,0,0
4,18,0,0,6,0,0,12,679,19.1577,1.4717,0.9544,0.8631,0.5917,0.9183,35,A,B,neutral,B,1,1,0,0
4,19,0,0,9,0,0,10,675,18.2788,1.5697,0.8631,0.7219,0.9183,0.9183,26,A,B,A,B,1,1,0,0
4,20,0,0,10,0,0,15,694,19.0308,1.5164,0.7642,0.7219,1.0,0.0,32,A,B,A,B,0,1,0,0
4,21,0,0,14,0,0,14,628,17.1695,1.4621,0.7219,0.5436,0.5917,0.5436,33,A,B,A,B,0,1,0,0
4,22,0,0,10,0,0,11,656,17.9986,1.5437,0.9183,0.971,0.9852,0.9799,38,A,B,A,B,4,0,0,0
4,23,0,0,10,0,0,7,634,16.2721,1.4887,0.8454,0.8813,0.9183,0.0,34,A,B,A,neutral,3,1,0,0
4,24,0,0,9,0,0,7,704,19.6095,1.5755,0.8113,0.8631,0.971,0.971,25,A,B,A,B,3,1,0,0
4,25,1,2,8,1,3,7,637,17.0541,1.5751,0.0,0.971,0.65,0.9852,21,A,B,A,B,4,0,0,0
