seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
95,1,0,0,937,0,0,871,732,21.6983,1.5843,0.9238,0.933,0.9034,0.9249,2726,A,B,A,B,0,0,0,0
95,2,0,0,249,0,0,216,695,19.2595,1.5825,0.8873,0.9578,0.8569,0.9572,701,A,B,A,B,1,1,0,0
95,3,0,0,39,0,0,29,659,17.2293,1.5737,0.7642,0.9403,0.9576,0.9984,105,A,B,A,B,0,1,0,0
95,4,0,0,9,0,0,6,632,17.3317,1.5644,0.8113,0.971,0.0,0.9183,22,A,B,A,B,4,1,0,0
95,5,0,0,16,0,0,14,661,19.0389,1.5294,0.469,0.8454,0.7642,0.8113,38,A,B,A,B,4,0,0,0
95,6,0,0,8,0,0,7,619,16.2523,1.5294,0.0,1.0,0.0,0.7219,19,A,B,A,B,4,0,0,0
95,7,0,0,9,0,0,11,710,19.9491,1.5722,0.9183,0.9183,0.0,0.9544,28,A,B,A,B,4,0,0,0
95,8,0,0,10,0,0,10,710,19.283,1.5832,1.0,0.9544,0.684,0.9544,29,A,B,A,B,4,0,0,0
95,9,0,0,10,0,0,8,696,19.1936,1.5727,0.971,0.9183,0.8813,1.0,29,A,B,A,B,0,1,0,0
95,10,0,0,17,0,0,9,690,18.625,1.5245,0.9183,0.9183,0.469,0.9544,36,A,B,A,B,4,0,0,0
95,11,0,0,8,0,0,8,635,17.5528,1.5677,0.9911,0.9852,0.7219,0.9183,27,A,B,A,B,3,1,0,0
95,12,0,0,13,0,0,8,703,18.9044,1.5575,0.7642,1.0,0.9183,0.8113,32,A,B,A,B,4,0,0,0
95,13,0,0,15,0,0,9,647,17.7555,1.5486,0.8113,0.9612,0.684,0.9852,39,A,B,A,B,4,0,0,0
95,14,0,0,15,0,0,11,649,18.6066,1.5503,0.9183,0.994,0.971,1.0,45,A,B,A,B,3,1,0,0
95,15,0,0,16,0,0,7,690,18.4463,1.5079,0.5917,0.9911,0.7793,0.971,34,A,B,A,B,3,1,0,0
95,16,0,0,10,0,0,14,619,17.056,1.5642,0.9183,0.9403,0.7219,0.9911,39,A,B,A,B,4,0,0,0
95,17,0,0,7,0,0,11,644,17.3508,1.5496,0.9183,0.7219,0.0,0.9852,25,A,B,A,B,3,1,0,0
95,18,0,0,8,0,0,4,672,17.2026,1.5219,0.0,0.8631,0.9852,0.0,20,A,neutral,A,B,4,0,0,0
95,19,0,0,10,0,0,8,625,18.0721,1.569,0.8113,0.9852,0.9183,0.0,25,A,B,A,B,3,1,0,0
95,20,0,0,13,0,0,13,661,18.403,1.5334,0.9457,0.0,0.9183,0.0,33,A,B,A,B,4,0,0,0
95,21,0,0,18,0,0,16,648,17.2809,1.579,0.9641,0.8113,0.9957,0.9457,54,A,B,A,B,4,0,0,0
95,22,0,0,15,0,0,16,678,18.4498,1.5797,0.971,0.7219,0.8113,0.9183,44,A,B,A,B,0,1,0,0
95,23,0,0,15,0,0,16,670,17.9975,1.557,0.8631,0.7793,0.9544,0.0,41,A,B,A,B,4,0,0,0
95,24,0,0,14,0,0,15,712,19.7114,1.5828,1.0,0.9403,0.8631,0.9183,45,A,B,A,B,4,0,0,0
95,25,0,0,13,0,0,10,659,19.355,1.5763,0.5917,0.9457,0.7642,0.9852,34,A,B,A,B,4,0,0,0
