seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
27,1,0,0,876,2,3,836,736,20.3178,1.5846,0.9158,0.9311,0.9219,0.9275,2591,A,B,A,B,0,0,0,0
27,2,0,0,231,0,0,203,662,18.3726,1.583,0.8699,0.9694,0.9258,0.8983,653,A,B,A,B,0,1,0,0
27,3,0,0,37,0,0,37,704,19.5159,1.5829,0.7496,0.9896,0.9024,0.8571,107,A,B,A,B,1,1,0,0
27,4,0,0,16,0,0,19,665,18.9757,1.5776,0.9852,0.994,0.0,0.9341,50,A,B,A,B,3,1,0,0
27,5,0,0,8,0,0,13,651,17.3112,1.544,0.65,0.9183,0.8113,0.8905,29,A,B,A,B,4,1,0,0
27,6,0,0,7,1,2,7,701,19.6133,1.585,0.65,1.0,0.0,0.9852,21,A,B,A,B,4,1,0,0
27,7,0,0,11,0,0,9,691,18.9385,1.5749,0.9544,0.7642,0.9183,0.9183,32,A,B,A,B,1,1,0,0
27,8,0,0,10,1,3,10,655,18.345,1.5832,0.9852,0.8113,0.5436,0.9183,29,A,B,A,B,3,1,0,0
27,9,0,0,13,0,0,18,654,17.8433,1.5714,1.0,0.9183,0.8454,0.9183,48,A,B,A,B,1,1,0,0
27,10,0,0,18,0,0,17,670,17.9161,1.5844,0.994,1.0,0.5917,0.8631,53,A,B,A,B,1,1,0,0
27,11,0,0,7,0,0,7,655,18.0443,1.5175,0.7219,0.8631,0.8113,0.8631,27,neutral,B,A,neutral,0,1,0,0
27,12,0,0,7,1,2,6,647,18.5104,1.581,0.7219,0.8631,0.8113,0.9183,19,A,B,A,B,3,1,0,0
27,13,0,0,10,0,0,6,651,17.8822,1.3516,0.65,0.7219,0.0,0.0,18,A,B,A,B,3,1,0,0
27,14,0,0,5,0,0,8,669,19.049,1.5222,1.0,0.5917,0.8113,0.0,17,A,B,A,B,3,1,0,0
27,15,0,0,6,0,0,14,665,17.9142,1.4573,0.8113,0.65,0.971,0.7219,26,A,B,A,B,3,1,0,0
27,16,0,0,9,0,0,9,677,18.0832,1.5613,0.65,0.8113,0.0,1.0,24,A,B,A,B,3,1,0,0
27,17,0,0,7,0,0,7,663,18.1615,1.582,0.65,0.0,1.0,0.9544,22,A,B,A,B,3,1,0,0
27,18,1,1,5,0,0,10,663,18.16,1.4883,1.0,0.0,0.65,0.9911,28,A,B,neutral,B,3,1,0,0
27,19,0,0,11,0,0,8,653,19.056,1.5575,0.994,0.9544,0.9911,0.8113,32,A,B,A,B,3,1,0,0
27,20,0,0,4,0,0,11,695,18.3953,1.4319,0.8113,0.971,0.9852,0.8905,29,neutral,B,A,B,3,1,0,0
27,21,0,0,5,0,0,11,653,17.5445,1.5061,1.0,1.0,0.0,0.8813,27,A,B,A,B,3,1,0,0
27,22,0,0,7,0,0,11,707,19.9007,1.5496,0.8113,0.5436,0.9183,0.9183,25,A,B,A,B,1,1,0,0
27,23,0,0,7,0,0,18,653,18.4016,1.4471,0.9852,0.971,0.8113,0.0,33,A,B,A,B,4,1,0,0
27,24,0,0,7,0,0,11,653,18.935,1.5496,0.0,0.9183,0.971,0.469,25,A,B,A,B,4,1,0,0
27,25,0,0,8,0,0,12,643,17.2117,1.5262,0.5436,0.8631,1.0,0.7642,26,A,B,A,B,4,1,0,0
