seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
99,1,0,0,961,0,0,879,736,19.9825,1.5837,0.9112,0.9236,0.9105,0.8854,2722,A,B,A,B,0,0,0,0
99,2,0,0,249,0,0,258,679,19.6857,1.5843,0.9079,0.9061,0.9436,0.8446,746,A,B,A,B,3,1,0,0
99,3,0,0,44,0,0,38,655,18.6521,1.575,0.8498,0.9275,0.8238,0.8113,115,A,B,A,B,0,1,0,0
99,4,0,0,21,0,0,13,706,19.0894,1.5506,0.9612,0.8113,0.6962,0.9457,48,A,B,A,B,1,1,0,0
99,5,0,0,10,0,0,7,664,18.374,1.5029,0.9852,0.9911,0.8813,0.9852,33,A,B,A,B,4,1,0,0
99,6,1,1,12,0,0,12,669,17.882,1.5642,0.7642,0.9968,0.9544,0.9911,41,A,B,A,B,1,1,0,0
99,7,0,0,20,0,0,16,698,18.3536,1.5784,0.8113,0.9641,0.7642,0.9911,53,A,B,A,B,4,1,0,0
99,8,0,0,14,0,0,10,678,18.9326,1.5285,0.9852,0.9957,0.9367,0.9852,44,A,B,A,B,1,1,0,0
99,9,0,0,11,0,0,12,698,18.7909,1.581,0.7219,0.8113,0.9457,0.971,33,A,B,A,B,4,1,0,0
99,10,0,0,16,0,0,15,696,19.0834,1.5797,0.8813,0.8813,0.8905,0.8454,44,A,B,A,B,4,1,0,0
99,11,0,0,11,0,0,15,633,17.3657,1.5625,0.9183,0.9183,1.0,0.9957,43,A,B,A,B,4,1,0,0
99,12,0,0,14,0,0,7,709,19.8023,1.5219,0.8905,0.9544,0.9544,0.9183,35,A,B,A,B,4,1,0,0
99,13,0,0,10,0,0,6,711,18.9157,1.4855,0.0,0.971,0.0,0.971,20,A,B,A,B,4,1,0,0
99,14,0,0,10,0,0,6,665,18.4016,1.5395,0.7642,1.0,0.0,0.8113,22,A,B,A,B,4,1,0,0
99,15,0,0,12,0,0,18,664,18.9838,1.5656,0.9612,0.7496,0.9852,0.9457,45,A,B,A,B,4,1,0,0
99,16,0,0,8,0,0,14,630,16.7238,1.5462,0.65,0.65,1.0,0.9457,35,A,B,A,B,4,1,0,0
99,17,0,0,14,0,0,10,685,19.5927,1.5657,0.8631,0.9852,0.469,0.971,34,A,B,A,B,1,1,0,0
99,18,0,0,14,0,0,12,636,16.8843,1.5777,0.8113,0.9544,0.4138,0.9957,37,A,B,A,B,1,1,0,0
99,19,0,0,16,0,0,12,704,19.349,1.574,0.7642,0.971,0.8905,0.9183,41,A,B,A,B,2,1,0,0
99,20,0,0,11,0,0,13,673,17.7679,1.5763,0.8113,0.8454,0.9612,0.65,34,A,B,A,B,3,1,0,0
99,21,1,2,16,0,0,16,666,18.1213,1.5784,0.8813,0.6194,0.8905,0.9911,45,A,B,A,B,3,1,0,0
99,22,0,0,17,0,0,14,651,18.8,1.5792,0.8366,0.9544,0.971,0.9852,48,A,B,A,B,4,1,0,0
99,23,0,0,24,0,0,9,627,20.2841,1.4654,0.3912,0.994,0.874,0.971,46,A,B,A,B,4,1,0,0
99,24,0,0,15,0,0,11,693,18.2165,1.5387,0.65,0.65,0.65,0.971,34,A,B,A,B,3,1,0,0
99,25,0,0,9,0,0,15,673,18.6628,1.5544,0.8631,0.684,1.0,0.994,37,A,B,A,B,4,1,0,0
