seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
28,1,0,0,871,0,0,836,680,18.3964,1.5847,0.9157,0.9343,0.9042,0.9271,2570,A,B,A,B,0,0,0,0
28,2,0,0,260,0,0,226,623,17.8173,1.5807,0.8384,0.8895,0.8868,0.9443,704,A,B,A,B,0,1,0,0
28,3,0,0,37,0,0,40,685,19.2898,1.5828,0.8454,0.7973,0.8498,0.9887,112,A,B,A,B,0,1,0,0
28,4,0,0,14,0,0,16,702,20.2911,1.5751,0.7219,0.4395,0.971,0.994,42,A,B,A,B,4,1,0,0
28,5,0,0,13,0,0,14,691,18.4277,1.5841,0.9183,0.7219,0.9544,0.971,40,A,B,A,B,4,1,0,0
28,6,0,0,10,0,0,16,674,18.625,1.5574,1.0,0.65,0.9183,0.9183,38,A,B,A,B,4,1,0,0
28,7,0,0,10,0,0,14,632,17.188,1.5462,0.9852,0.7219,0.9183,0.0,32,A,B,A,B,4,1,0,0
28,8,0,0,4,0,0,10,658,17.1639,1.4675,0.9183,0.0,0.971,0.9183,19,A,B,A,B,4,1,0,0
28,9,0,0,8,0,0,6,678,18.5696,1.5546,0.8113,0.971,0.8631,0.9544,24,A,B,A,B,4,1,0,0
28,10,0,0,12,0,0,9,656,17.5397,1.5749,0.9612,0.971,0.7219,0.9183,32,A,B,A,B,4,1,0,0
28,11,0,0,13,0,0,12,696,18.8358,1.5787,0.8113,0.9799,1.0,0.9544,40,A,B,A,B,4,1,0,0
28,12,0,0,5,0,0,12,648,17.222,1.502,0.8113,0.9799,0.9183,0.8631,26,A,B,A,B,3,1,0,0
28,13,0,0,3,0,0,4,633,17.5673,1.5546,1.0,0.8113,0.0,0.8113,12,A,B,A,neutral,4,1,0,0
28,14,0,0,7,0,0,2,658,17.7256,1.4295,1.0,0.0,0.0,0.971,15,A,neutral,A,B,4,1,0,0
28,15,0,0,15,0,0,3,715,20.1073,1.361,0.8813,0.8113,0.7219,0.9183,30,A,neutral,A,B,4,1,0,0
28,16,0,0,14,0,0,7,625,16.7835,1.5155,0.9544,1.0,0.8905,0.9852,36,A,B,A,B,4,1,0,0
28,17,0,0,14,0,0,10,696,20.1334,1.5709,0.0,0.971,0.8905,0.9183,37,A,B,A,B,4,1,0,0
28,18,0,0,13,0,0,4,677,19.1183,1.4452,0.8113,0.7219,0.0,1.0,26,A,neutral,A,B,4,1,0,0
28,19,0,0,14,0,0,7,680,19.3633,1.5241,0.8113,0.971,0.65,0.8631,30,A,B,A,B,4,0,0,0
28,20,0,0,9,0,0,13,701,18.8458,1.547,0.9852,0.971,0.65,0.8813,38,A,B,A,B,4,0,0,0
28,21,0,0,14,0,0,14,658,17.2253,1.5571,0.0,0.9612,0.5917,0.9183,37,A,B,A,B,4,0,0,0
28,22,0,0,14,0,0,15,665,18.4366,1.4546,0.5436,0.9183,0.5436,0.4138,34,A,B,A,B,4,0,0,0
28,23,0,0,8,0,0,20,665,19.287,1.4951,0.9911,0.6194,0.9544,0.8905,43,A,B,A,B,4,0,0,0
28,24,0,0,7,0,0,14,697,20.5407,1.5292,0.9183,0.5917,0.9544,0.7219,31,A,B,A,B,3,1,0,0
28,25,0,0,9,0,0,11,653,18.6341,1.5801,0.7219,0.9911,0.9911,0.5917,30,A,B,A,B,4,0,0,0
