seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
17,1,1,2,886,1,2,864,699,19.0523,1.5848,0.9484,0.9022,0.9138,0.9225,2644,A,B,A,B,0,0,0,0
17,2,0,0,226,0,0,249,750,20.8512,1.5822,0.9597,0.8483,0.8609,0.888,690,A,B,A,B,0,1,0,0
17,3,0,0,34,0,0,32,681,18.5906,1.5831,0.7919,0.874,0.9403,0.9183,96,A,B,A,B,3,1,0,0
17,4,0,0,8,0,0,12,671,18.9513,1.5567,0.7219,0.5917,0.9183,0.971,28,A,B,A,B,4,1,0,0
17,5,0,0,10,0,0,11,736,20.0523,1.5801,0.0,0.5436,0.9544,0.9911,30,A,B,A,B,4,1,0,0
17,6,0,0,14,0,0,15,651,17.5774,1.5523,0.8454,0.4395,0.5917,0.9911,38,A,B,A,B,4,1,0,0
17,7,0,0,13,1,2,9,640,18.9091,1.569,0.8813,0.8631,0.8113,1.0,33,A,B,A,B,4,1,0,0
17,8,0,0,20,0,0,21,677,18.1022,1.545,0.7793,0.7871,0.4395,0.9183,53,A,B,A,B,4,0,0,0
17,9,0,0,11,0,0,10,682,19.5879,1.5801,0.8113,0.7219,0.8454,0.971,30,A,B,A,B,4,0,0,0
17,10,0,0,11,0,0,14,674,18.7441,1.531,0.5917,0.7219,0.65,0.9183,32,A,B,A,B,4,0,0,0
17,11,0,0,14,0,0,13,666,18.3898,1.5506,0.9403,0.9457,0.994,1.0,48,A,B,A,B,3,1,0,0
17,12,0,0,14,0,0,10,654,18.5531,1.5371,0.9852,0.8113,0.9183,0.9957,43,A,B,A,B,4,0,0,0
17,13,0,0,12,0,0,10,674,18.1883,1.581,1.0,0.9183,0.8113,0.7219,33,A,B,A,B,4,0,0,0
17,14,0,0,12,0,0,7,720,19.6586,1.5382,0.8113,0.971,0.8113,1.0,32,A,B,A,B,4,0,0,0
17,15,0,0,7,0,0,8,687,18.7621,1.5448,0.9852,1.0,0.9183,0.8113,27,A,B,A,B,1,1,0,0
17,16,0,0,6,0,0,10,684,19.3478,1.5306,0.5917,1.0,0.8631,0.0,28,neutral,B,A,B,4,0,0,0
17,17,0,0,9,0,0,7,705,22.3364,1.5644,1.0,1.0,0.5917,0.0,22,A,B,A,B,4,0,0,0
17,18,0,0,18,0,0,14,698,20.2712,1.5755,0.994,0.9183,0.9495,0.8454,50,A,B,A,B,4,0,0,0
17,19,0,0,12,0,0,5,696,18.3484,1.5012,0.8813,0.9183,0.9911,0.971,27,A,B,A,B,4,0,0,0
17,20,0,0,10,0,0,8,604,17.028,1.5346,0.65,0.9544,1.0,0.9911,33,A,B,A,B,4,0,0,0
17,21,0,0,13,0,0,11,652,18.2805,1.5763,0.8454,0.0,0.65,0.994,34,A,B,A,B,3,1,0,0
17,22,0,0,14,1,2,8,677,18.1516,1.4196,0.0,0.65,0.5033,0.971,26,A,B,A,B,4,0,0,0
17,23,0,0,13,1,2,14,656,17.851,1.5605,0.7219,0.8113,0.8113,0.8454,36,A,B,A,B,4,0,0,0
17,24,0,0,11,0,0,18,644,17.0394,1.5037,0.994,0.0,0.9544,0.0,37,A,B,A,B,4,0,0,0
17,25,0,0,11,0,0,13,621,17.0622,1.5807,0.5917,0.5436,0.65,0.971,37,neutral,B,A,B,4,0,0,0
