seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
100,1,0,0,880,0,0,855,715,19.1796,1.5848,0.9132,0.936,0.9152,0.9272,2622,A,B,A,B,0,0,0,0
100,2,0,0,226,0,0,240,638,18.0771,1.5845,0.8384,0.9559,0.9324,0.9072,695,A,B,A,B,3,1,0,0
100,3,0,0,39,0,0,31,679,18.0195,1.5783,0.9082,0.971,0.7919,0.8571,107,A,B,A,B,4,0,0,0
100,4,0,0,9,0,0,11,677,19.0621,1.5801,0.8113,0.9183,0.994,0.7642,30,A,B,A,B,1,1,0,0
100,5,0,0,15,0,0,9,655,18.2259,1.5436,0.9457,0.971,0.9183,0.8631,40,A,B,A,B,4,0,0,0
100,6,0,0,3,0,0,9,650,17.2414,1.4219,0.971,0.9852,0.9183,0.9544,23,A,B,A,B,4,0,0,0
100,7,0,0,8,2,4,8,632,17.3006,1.5766,1.0,0.0,0.9183,0.9183,26,A,B,A,B,4,0,0,0
100,8,0,0,15,0,0,17,676,18.6082,1.5749,0.9957,0.5033,0.8905,0.9975,52,A,B,A,B,4,0,0,0
100,9,0,0,12,0,0,15,697,19.1358,1.5789,0.9911,0.8631,0.8454,0.8631,41,A,B,A,B,4,0,0,0
100,10,0,0,14,0,0,7,671,18.3579,1.53,0.9183,0.9852,0.8113,0.9183,33,A,B,A,B,4,0,0,0
100,11,0,0,7,0,0,13,640,17.3746,1.5382,0.8113,1.0,0.5917,0.8905,32,neutral,B,A,B,4,0,0,0
100,12,0,0,8,0,0,11,681,18.9857,1.57,0.9852,0.9911,0.0,0.9183,30,A,B,A,B,4,0,0,0
100,13,0,0,12,0,0,8,647,17.7514,1.5656,1.0,0.9852,0.5033,0.9183,30,A,B,A,B,4,0,0,0
100,14,0,0,16,1,3,10,664,18.7254,1.5591,0.7642,1.0,0.8905,0.8631,39,A,B,A,B,1,1,0,0
100,15,0,0,8,0,0,9,664,18.3538,1.5653,1.0,0.7219,0.7219,0.0,23,A,B,A,B,4,0,0,0
100,16,0,0,7,0,0,8,698,18.778,1.5751,0.8113,0.9852,0.0,0.0,21,neutral,B,A,B,3,1,0,0
100,17,0,0,13,0,0,8,696,19.8113,1.4396,0.65,0.8113,0.5033,0.0,25,A,B,A,B,4,0,0,0
100,18,0,0,4,0,0,3,693,18.5171,1.5262,0.8113,0.0,0.8113,1.0,13,A,B,neutral,B,4,0,0,0
100,19,0,0,11,0,0,4,659,18.701,1.4728,0.5917,0.971,0.65,1.0,22,A,B,A,B,4,0,0,0
100,20,0,0,8,0,0,5,664,17.1793,1.4232,0.8113,0.9183,0.7219,0.7219,29,A,B,neutral,neutral,4,0,0,0
100,21,0,0,8,0,0,4,656,19.6019,1.4196,0.9852,0.9183,0.9911,1.0,26,A,B,A,B,4,0,0,0
100,22,0,0,11,0,0,12,644,17.8782,1.581,0.9183,1.0,0.684,0.5917,33,A,B,A,B,1,1,0,0
100,23,0,0,10,0,0,10,646,18.0185,1.4282,0.0,1.0,0.0,0.5033,23,A,B,A,B,4,0,0,0
100,24,0,0,8,0,0,7,656,18.8,1.5589,0.0,0.9183,0.9183,0.8113,20,A,B,A,B,4,0,0,0
100,25,0,0,9,0,0,7,691,19.1433,1.5755,0.7219,0.9544,0.8631,0.971,25,A,B,A,B,4,0,0,0
