seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
94,1,1,1,936,0,0,866,707,19.2509,1.5842,0.9042,0.94,0.9041,0.9112,2693,A,B,A,B,0,0,0,0
94,2,0,0,191,0,0,179,678,18.7383,1.5844,0.9577,0.9235,0.854,0.911,552,A,B,A,B,1,1,0,0
94,3,0,0,25,0,0,21,656,18.2835,1.5755,0.9819,0.874,0.3534,0.9403,65,A,B,A,B,3,1,0,0
94,4,0,0,18,0,0,11,691,21.1439,1.5428,0.8113,0.8813,0.8905,0.7219,40,A,B,A,B,1,1,0,0
94,5,0,0,22,0,0,15,749,19.3502,1.5475,0.684,0.5917,0.9341,0.8113,50,A,B,A,B,4,0,0,0
94,6,0,0,12,0,0,10,693,19.0984,1.5514,0.65,0.5917,0.8813,0.9183,29,A,B,A,B,4,0,0,0
94,7,0,0,6,0,0,9,686,19.0915,1.5395,0.9183,0.5917,1.0,0.0,20,A,B,A,B,4,0,0,0
94,8,1,2,10,0,0,9,731,21.2955,1.5746,0.8113,0.971,0.8813,0.9852,31,A,B,A,B,4,0,0,0
94,9,0,0,12,0,0,11,715,20.1135,1.581,0.9799,0.8631,0.65,0.8113,33,A,B,A,B,4,0,0,0
94,10,0,0,8,0,0,9,656,17.4636,1.5774,0.8631,0.65,0.9852,0.0,24,A,B,A,B,3,1,0,0
94,11,0,0,6,0,0,11,657,18.9141,1.5407,0.971,0.9183,0.7219,0.971,27,A,B,A,B,4,0,0,0
94,12,0,0,10,0,0,9,678,18.3124,1.5801,1.0,0.8113,0.7642,0.9852,30,A,B,A,B,4,0,0,0
94,13,0,0,15,0,0,8,695,19.3323,1.3405,0.0,0.0,0.0,0.9852,26,A,B,A,B,4,0,0,0
94,14,0,0,11,1,2,9,665,18.9033,1.561,0.65,0.9183,0.9183,0.7642,27,A,B,A,B,1,1,0,0
94,15,0,0,10,0,0,18,667,18.8392,1.5243,0.994,0.4395,1.0,0.0,38,A,B,A,B,4,0,0,0
94,16,0,0,8,0,0,10,659,17.8584,1.5774,0.9183,0.469,0.9911,0.9183,28,A,B,A,B,4,0,0,0
94,17,0,0,12,0,0,10,622,17.7947,1.5574,0.8631,0.971,0.9457,0.971,38,A,B,A,B,4,0,0,0
94,18,0,0,14,0,0,15,677,20.5296,1.5825,0.7219,1.0,0.0,0.9612,42,A,B,A,B,4,0,0,0
94,19,0,0,16,0,0,10,636,17.8568,1.557,0.971,0.9799,0.0,0.9183,41,A,B,A,B,3,1,0,0
94,20,0,0,8,0,0,5,670,17.8235,1.4037,0.9911,0.971,0.9852,0.9183,30,A,B,A,B,4,0,0,0
94,21,0,0,14,0,0,11,672,18.0116,1.5762,0.8454,0.8113,0.994,0.7793,39,A,neutral,A,B,4,0,0,0
94,22,0,0,17,0,0,17,661,18.4448,1.512,0.65,0.5436,0.5436,0.8631,42,A,B,A,B,4,0,0,0
94,23,0,0,16,0,0,14,647,17.3529,1.5294,0.6194,0.7642,0.9544,0.5436,38,A,B,A,B,4,0,0,0
94,24,0,0,9,0,0,11,648,18.4256,1.5782,0.8631,0.8813,0.9852,0.7219,29,A,B,A,B,4,0,0,0
94,25,0,0,11,0,0,14,682,19.4758,1.57,0.0,0.8905,0.8813,0.9544,35,A,B,A,B,4,0,0,0
