seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
47,1,0,0,913,0,0,848,672,19.4534,1.5842,0.9154,0.9369,0.9178,0.9302,2670,A,B,A,B,0,0,0,0
47,2,0,0,227,0,0,214,737,21.3239,1.5841,0.9376,0.9106,0.927,0.9466,674,A,B,A,B,0,1,0,0
47,3,0,0,29,0,0,31,661,19.4249,1.5729,0.9829,0.9852,0.9656,0.9024,99,A,B,A,B,3,1,0,0
47,4,1,2,12,0,0,16,670,18.8149,1.571,0.8113,0.9911,0.9183,0.7496,40,A,B,A,B,1,1,0,0
47,5,0,0,9,0,0,10,694,19.8582,1.4365,0.65,0.0,0.9183,0.0,22,A,B,A,B,1,1,0,0
47,6,1,2,7,0,0,10,630,17.0077,1.5285,0.8631,0.0,0.9183,0.9183,22,A,B,A,B,1,1,0,0
47,7,0,0,11,0,0,17,650,17.0655,1.5613,0.9957,0.6194,0.7219,0.971,41,A,B,A,B,1,1,0,0
47,8,0,0,10,0,0,10,648,18.2995,1.5794,1.0,0.0,0.9183,0.9911,32,A,B,A,B,3,1,0,0
47,9,0,0,15,0,0,14,628,17.8325,1.5729,0.9183,0.5033,0.684,0.994,40,A,B,A,B,3,1,0,0
47,10,0,0,10,0,0,15,700,19.928,1.5516,0.8631,0.994,0.9544,0.9887,42,A,B,A,B,3,1,0,0
47,11,1,2,12,0,0,12,660,19.4909,1.5567,1.0,0.8631,0.65,0.8113,42,A,B,A,neutral,3,1,0,0
47,12,0,0,15,0,0,14,709,19.7166,1.5802,0.9887,0.7219,0.971,0.971,46,A,B,A,B,4,0,0,0
47,13,0,0,11,0,0,8,714,19.5151,1.5575,0.971,0.9852,0.9612,0.9852,32,A,B,A,B,4,0,0,0
47,14,0,0,12,0,0,11,719,20.9232,1.5837,0.994,0.7219,0.7642,0.7642,34,A,B,A,B,4,0,0,0
47,15,0,0,11,0,0,15,693,19.0875,1.5729,0.994,0.8813,0.9544,0.8454,40,A,B,A,B,4,0,0,0
47,16,0,0,4,0,0,10,652,17.7924,1.4834,0.9183,0.8113,1.0,0.9183,24,A,B,A,B,4,0,0,0
47,17,0,0,6,0,0,6,698,19.1716,1.5204,1.0,0.7219,0.9183,1.0,23,A,B,A,B,4,0,0,0
47,18,0,0,12,0,0,10,637,17.9888,1.5306,0.8631,0.8631,0.5436,0.65,28,A,B,A,B,4,0,0,0
47,19,0,0,14,0,0,16,662,18.8887,1.5294,0.7642,0.65,0.7642,0.8113,38,A,B,A,B,4,0,0,0
47,20,0,0,14,0,0,11,660,18.8283,1.5487,0.8113,0.8631,0.65,0.8113,33,A,B,A,B,4,0,0,0
47,21,0,0,8,0,0,9,645,18.459,1.4577,0.0,0.0,0.7219,0.8113,20,A,B,A,B,4,0,0,0
47,22,0,0,17,0,0,10,693,20.7327,1.5488,0.8813,0.8113,0.7793,1.0,39,A,B,A,B,4,0,0,0
47,23,0,0,17,0,0,9,627,17.9568,1.5245,0.8113,1.0,0.7496,0.8113,36,A,B,A,B,4,0,0,0
47,24,0,0,11,0,0,15,666,18.7855,1.5722,0.8905,0.9852,1.0,0.0,38,A,B,A,B,1,1,0,0
47,25,0,0,9,0,0,10,642,18.2226,1.579,0.8113,0.9852,0.971,0.0,27,A,B,A,B,3,1,0,0
