seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
68,1,1,1,911,0,0,844,721,19.7586,1.584,0.9281,0.9325,0.9173,0.9306,2669,A,B,A,B,0,0,0,0
68,2,0,0,218,0,0,224,677,18.5888,1.5848,0.9142,0.9682,0.9141,0.8753,668,A,B,A,B,1,1,0,0
68,3,0,0,36,0,0,34,687,19.3952,1.5676,0.9799,0.976,0.9183,0.9457,118,A,B,A,B,3,1,0,0
68,4,0,0,17,0,0,18,686,18.6656,1.5835,0.8813,0.9612,0.8631,0.9774,54,A,B,A,B,3,1,0,0
68,5,0,0,7,0,0,10,680,18.3297,1.5292,0.8631,0.971,1.0,0.971,31,A,B,A,B,3,1,0,0
68,6,0,0,8,0,0,15,686,18.3306,1.5263,1.0,1.0,0.9852,0.8113,39,A,B,A,B,4,0,0,0
68,7,0,0,10,0,0,9,699,18.7144,1.512,0.9852,0.9911,0.9183,1.0,37,A,B,A,B,4,0,0,0
68,8,0,0,7,0,0,11,639,18.0323,1.5079,0.8813,1.0,0.0,0.971,34,A,B,neutral,B,4,0,0,0
68,9,0,0,4,0,0,6,686,18.9888,1.4354,1.0,1.0,0.7219,0.9183,22,A,B,neutral,B,4,0,0,0
68,10,0,0,5,0,0,9,646,17.1897,1.538,1.0,0.0,0.9544,0.9183,23,A,B,A,B,4,0,0,0
68,11,0,0,14,0,0,7,665,17.9251,1.5241,0.7642,0.8631,0.7642,0.971,30,A,B,A,B,4,0,0,0
68,12,0,0,18,0,0,15,629,17.1431,1.5656,0.4395,0.8454,0.9968,0.5436,45,A,B,A,B,4,0,0,0
68,13,0,0,17,0,0,10,705,19.1532,1.4621,0.7219,0.5436,0.469,0.971,33,A,B,A,B,4,0,0,0
68,14,0,0,8,0,0,9,686,19.8861,1.5132,0.9911,0.971,0.9852,1.0,33,A,B,A,B,4,0,0,0
68,15,0,0,16,0,0,6,680,18.4284,1.4772,0.9183,0.9183,0.4395,0.9911,32,A,B,A,B,4,0,0,0
68,16,0,0,7,0,0,1,684,19.1886,1.2807,0.7219,0.0,0.8113,0.0,12,A,neutral,A,B,4,0,0,0
68,17,0,0,8,0,0,3,643,17.1287,1.4029,0.971,0.8113,0.65,0.8113,23,A,neutral,A,neutral,1,1,0,0
68,18,0,0,8,1,2,10,640,18.7775,1.5766,0.9852,0.5436,0.9183,0.971,26,A,B,A,B,1,1,0,0
68,19,0,0,15,0,0,12,669,18.7136,1.5651,0.8366,0.65,0.9852,0.7642,37,A,B,A,B,1,1,0,0
68,20,0,0,9,0,0,10,665,17.9056,1.491,0.5917,0.0,0.971,0.469,23,A,B,A,B,4,0,0,0
68,21,0,0,11,0,0,15,648,17.0003,1.5525,0.8813,0.5436,0.9852,0.7219,35,A,B,A,B,4,0,0,0
68,22,0,0,12,0,0,13,628,16.9738,1.5766,0.9183,0.65,0.8113,0.9183,35,A,B,A,B,4,0,0,0
68,23,1,2,20,0,0,15,627,19.9055,1.5736,0.874,0.971,0.8454,0.8905,51,A,B,A,B,4,0,0,0
68,24,0,0,10,0,0,14,658,17.9128,1.558,0.7642,0.5033,0.9544,0.5917,33,A,B,A,B,4,0,0,0
68,25,0,0,1,1,2,15,664,18.7298,1.178,0.65,0.5436,0.0,0.7219,28,neutral,B,neutral,B,4,0,0,0
