seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
10,1,0,0,911,1,3,881,727,21.1217,1.5846,0.9095,0.9036,0.9103,0.9153,2655,A,B,A,B,0,0,0,0
10,2,0,0,189,0,0,159,689,20.1234,1.581,0.9249,0.9383,0.8717,0.9663,531,A,B,A,B,3,0,0,0
10,3,0,0,29,0,0,26,665,18.3874,1.5806,0.7025,0.8997,0.874,0.976,79,A,B,A,B,0,1,0,0
10,4,0,0,12,1,1,16,666,18.4951,1.4926,0.8113,0.9911,0.971,0.971,56,A,B,A,B,4,0,0,0
10,5,0,0,7,0,0,13,660,18.2999,1.5002,1.0,0.9911,0.9544,0.9887,37,A,B,A,B,4,0,0,0
10,6,0,0,4,1,2,11,711,20.9444,1.4728,0.9183,0.8113,0.8113,0.8454,22,A,B,A,B,4,0,0,0
10,7,1,2,12,0,0,8,683,18.7888,1.5632,0.8631,1.0,0.7642,0.8631,29,A,B,A,B,4,0,0,0
10,8,0,0,12,1,3,10,659,19.2011,1.5794,0.5436,1.0,0.8631,0.9183,32,A,B,A,B,4,0,0,0
10,9,0,0,12,0,0,9,706,19.7838,1.5305,0.8454,0.5917,0.0,0.971,27,A,B,A,B,3,1,0,0
10,10,0,0,14,1,1,11,647,18.2551,1.5487,0.8813,0.9544,0.0,0.8113,33,A,B,A,B,4,0,0,0
10,11,0,0,16,0,0,11,704,19.6664,1.5608,0.9911,0.9183,0.9367,0.9911,44,A,B,A,B,4,0,0,0
10,12,0,0,12,0,0,17,687,18.313,1.5682,1.0,0.7642,0.9183,0.65,42,A,B,A,B,4,0,0,0
10,13,0,0,11,0,0,11,696,19.0128,1.5559,0.7219,0.5033,0.8813,0.971,29,A,B,A,B,4,0,0,0
10,14,0,0,6,0,0,6,686,19.0302,1.5567,0.9183,0.9852,0.9852,0.8113,21,A,B,A,B,4,0,0,0
10,15,1,2,19,0,0,11,661,18.2481,1.5403,0.65,0.9911,0.8113,0.9183,42,A,B,A,B,4,0,0,0
10,16,0,0,18,0,0,15,719,19.4282,1.5766,0.684,0.9911,0.8905,0.8631,47,A,B,A,B,3,1,0,0
10,17,0,0,9,0,0,11,645,18.1751,1.5722,1.0,0.8813,0.7219,0.9183,28,A,B,A,B,4,1,0,0
10,18,0,0,5,0,0,6,645,17.9246,1.519,0.0,0.971,0.9544,1.0,21,neutral,B,A,B,1,1,0,0
10,19,0,0,13,0,0,6,650,18.9271,1.5144,0.9852,1.0,0.8905,0.971,31,A,B,A,B,1,1,0,0
10,20,0,0,14,0,0,6,624,17.4535,1.427,0.8113,0.971,0.5033,0.0,25,A,B,A,B,4,0,0,0
10,21,0,0,12,0,0,3,695,18.7325,1.2516,0.5917,0.9183,0.0,0.0,18,A,B,A,B,4,0,0,0
10,22,0,0,11,0,0,13,660,17.7093,1.5179,0.0,0.9852,1.0,0.4395,30,A,B,A,B,4,0,0,0
10,23,0,0,6,0,0,13,665,20.8702,1.4928,1.0,0.9799,0.9852,0.994,34,A,B,A,B,4,0,0,0
10,24,0,0,14,0,0,7,640,18.0576,1.5269,1.0,1.0,0.8366,0.9852,34,A,B,A,B,4,0,0,0
10,25,0,0,5,0,0,7,637,17.9471,1.4899,1.0,0.9183,0.9183,0.9852,24,A,B,A,B,4,0,0,0
