seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
35,1,0,0,894,0,0,871,691,19.2717,1.5847,0.9051,0.9317,0.931,0.9312,2675,A,B,A,B,0,0,0,0
35,2,1,3,212,0,0,229,633,18.4714,1.5842,0.9466,0.8997,0.9203,0.9143,664,A,B,A,B,0,0,0,0
35,3,0,0,32,0,0,31,691,19.5005,1.5792,0.9183,0.971,0.9183,0.4537,89,A,B,A,B,4,1,0,0
35,4,0,0,11,0,0,14,625,17.5485,1.5561,0.9544,0.9457,0.9968,0.7642,43,A,B,A,B,3,1,0,0
35,5,0,0,15,0,0,14,660,17.8333,1.5642,0.994,0.684,0.0,0.9544,39,A,B,A,B,4,0,0,0
35,6,0,0,10,0,0,11,694,19.6162,1.5763,0.0,1.0,0.65,0.971,34,neutral,B,A,B,3,1,0,0
35,7,1,2,13,0,0,15,695,20.1608,1.5735,0.8631,0.994,0.7219,0.684,39,A,B,A,B,4,0,0,0
35,8,0,0,12,0,0,13,670,18.9606,1.4824,0.7219,0.7219,0.0,0.684,30,A,B,A,B,4,0,0,0
35,9,0,0,11,0,0,17,704,18.4803,1.5319,0.9612,0.7219,0.8113,0.469,37,A,B,A,B,4,0,0,0
35,10,0,0,9,0,0,10,679,19.4007,1.5697,0.5917,0.9544,0.971,0.65,26,A,B,A,B,4,0,0,0
35,11,0,0,6,0,0,7,688,19.3917,1.5813,0.9183,0.9183,1.0,0.8113,20,A,B,A,B,4,0,0,0
35,12,1,4,9,0,0,9,689,18.9696,1.5613,0.9183,0.0,0.0,0.971,24,A,B,A,B,4,0,0,0
35,13,0,0,16,0,0,27,702,19.6888,1.4713,0.8813,0.6723,0.469,0.6962,53,A,B,A,B,4,0,0,0
35,14,0,0,11,0,0,17,719,19.2755,1.4952,0.9852,0.469,0.5436,0.7219,35,A,B,A,B,4,0,0,0
35,15,0,0,13,0,0,5,701,18.9731,1.4692,0.9544,0.971,0.0,0.8113,25,A,B,A,B,4,0,0,0
35,16,0,0,12,0,0,4,646,18.3855,1.4559,0.65,0.8113,0.5436,0.971,27,A,neutral,A,B,4,0,0,0
35,17,0,0,15,0,0,15,600,16.7909,1.5843,0.7219,0.9544,0.9367,0.9544,46,A,B,A,B,4,0,0,0
35,18,0,0,13,0,0,25,635,17.2332,1.5362,0.9852,0.7919,1.0,0.8905,59,A,B,A,B,4,0,0,0
35,19,0,0,8,0,0,17,635,17.8054,1.5197,0.9183,0.5033,1.0,0.8905,40,A,B,A,B,4,0,0,0
35,20,0,0,9,0,0,15,659,17.5477,1.5146,0.9911,0.9367,0.971,1.0,44,A,B,A,B,4,0,0,0
35,21,0,0,11,1,1,10,680,18.6305,1.5763,0.8454,0.5436,1.0,0.9183,34,A,B,A,B,4,0,0,0
35,22,0,0,10,0,0,11,648,18.3009,1.5727,0.8113,0.0,0.7219,1.0,29,A,B,A,B,3,1,0,0
35,23,0,0,5,0,0,3,681,18.1843,1.4466,0.8113,0.0,1.0,0.5917,17,A,B,A,neutral,4,0,0,0
35,24,0,0,9,0,0,8,605,16.8781,1.5403,0.9852,0.8113,0.9544,0.8113,31,A,neutral,A,B,4,0,0,0
35,25,0,0,6,0,0,6,628,17.3689,1.4788,0.9852,0.9183,1.0,0.9183,25,A,B,A,B,4,0,0,0
