window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6001,19,5,0,1.9983,0,19.8,0,0,6.51,1.0,6001.0,648,1.0,403,612,209,2236,0.000916,0.0072,402.3632,0,0.0,0.0061,0.0011,3,0,0,0,0.03263,0.015625,64,0.5211,0.0326,0.2055
2,5000,3799,4,5,0,1.9982,0,21.0,488,3296,5.34,0.8417,4557.7,503,1.0,392,19,30,2284,0.00096,0.0085,368.1117,1,1.0,0.0065,0.0011,1,0,0,0,0.031585,0.015625,64,0.5053,0.0597,0.1995
3,5000,3489,3,5,0,1.9982,0,23.9,258,3220,4.95,0.8699,4032.8,269,1.0,309,8,91,2249,0.001011,0.0139,245.2142,2,1.9,0.0084,0.0015,1,0,0,0,0.041758,0.015625,64,0.6258,0.0912,0.2089
4,5000,3223,1,5,0,1.9982,0,28.4,100,3139,4.72,0.8756,3724.1,84,1.0,282,9,36,2038,0.001206,0.017,113.6671,3,2.9,0.01,0.0025,1,1,0,0,0.041312,0.015625,64,0.6218,0.1251,0.2216
5,5000,3135,0,0,1,1.9982,0,34.0,0,3122,4.51,0.8887,3527.7,13,1.0,246,3,39,1891,0.001215,0.0146,20.0,4,3.8,0.0093,0.0025,0,0,0,0,0.039301,0.015625,63,0.6024,0.1586,0.2218
6,5000,3139,1,3,0,1.9982,0,43.0,0,3127,4.54,0.9187,3416.7,12,1.0,228,7,25,1804,0.001236,0.0125,19.9667,5,4.6,0.0087,0.0024,0,0,0,0,0.0375,0.015625,63,0.5833,0.1945,0.2259
7,5000,3023,1,5,0,1.9985,1,47.9,1,3012,4.48,0.911,3318.2,11,1.0,202,2,28,1710,0.001311,0.0189,18.0832,6,5.6,0.012,0.0031,1,0,0,0,0.039587,0.015625,62,0.6053,0.2341,0.2278
8,5000,3101,0,0,1,1.998,2,50.4,4,3092,4.46,0.9483,3270.0,9,1.0,187,4,19,1635,0.001309,0.02,14.7368,7,6.6,0.012,0.0032,0,0,0,0,0.046092,0.015625,62,0.661,0.2742,0.2336
9,5000,3116,0,0,0,1.9982,1,55.5,4,3112,4.5,0.962,3239.2,4,1.0,171,4,20,1528,0.001353,0.022,8.3682,8,7.5,0.0133,0.0035,0,0,0,0,0.05,0.015625,61,0.6875,0.3022,0.2385
10,5000,3121,0,0,3,1.9972,1,56.3,4,3117,4.53,0.97,3217.7,4,1.0,155,0,16,1432,0.001439,0.0267,8.6207,9,8.5,0.0185,0.0042,0,0,0,0,0.045175,0.015625,60,0.6541,0.3453,0.2421
11,5000,3058,0,0,3,1.9929,1,59.9,0,3058,4.45,0.9583,3191.1,0,1.0,140,0,15,1324,0.001497,0.0248,0.0,10,9.5,0.0165,0.0048,0,0,0,0,0.064356,0.015625,60,0.7572,0.4097,0.2515
12,5000,3201,0,0,0,1.9788,1,63.5,3201,0,4.54,1.0026,3192.6,0,1.0,134,0,6,1274,0.001409,0.0198,0.0,11,10.5,0.0152,0.0042,0,0,0,0,0.054321,0.015625,58,0.7124,0.464,0.2575
13,5000,3107,0,0,3,1.9992,1,64.6,1,3106,4.51,0.9769,3180.4,1,1.0,122,1,13,1201,0.001484,0.0243,0.0,12,11.5,0.0167,0.0047,0,0,0,0,0.048649,0.015625,56,0.6788,0.5127,0.2588
14,5000,3080,3,5,1,1.9952,1,70.8,2,3063,4.47,0.9725,3167.0,17,1.0,116,7,13,1193,0.001621,0.0267,42.1348,13,11.9,0.0167,0.0052,2,0,0,0,0.048128,0.015625,57,0.6753,0.5608,0.2598
15,5000,3096,0,0,3,1.9287,1,76.7,0,3091,4.52,0.9803,3158.1,5,1.0,108,0,8,1127,0.001649,0.0373,16.2338,14,12.9,0.0202,0.006,0,0,0,0,0.055901,0.015625,55,0.7205,0.6167,0.2616
16,5000,3159,3,5,3,1.9282,1,74.2,3138,0,4.53,1.0002,3158.2,21,1.0,107,8,9,1141,0.001763,0.0309,61.0465,15,13.0,0.0203,0.0059,1,0,0,0,0.061798,0.015625,54,0.7472,0.6785,0.2612
17,5000,3089,3,5,3,1.9304,1,79.3,4,3080,4.48,0.9805,3150.5,9,1.0,100,5,12,1114,0.001866,0.0438,25.3521,16,13.4,0.0208,0.0065,1,0,0,0,0.065753,0.015625,51,0.7624,0.7333,0.2608
18,5000,3080,1,5,3,1.9519,2,78.6,0,3070,4.48,0.9799,3143.1,10,1.0,93,1,8,1072,0.001884,0.034,31.9489,17,14.2,0.0202,0.0065,1,0,0,0,0.067901,0.015625,51,0.7699,0.7734,0.264
19,5000,3148,1,3,3,1.962,2,81.4,3133,0,4.53,1.0014,3143.6,15,1.0,88,4,9,1040,0.002024,0.0455,47.619,18,14.9,0.022,0.0078,0,0,0,0,0.057576,0.015625,48,0.7286,0.831,0.2723
20,5000,3051,0,0,3,1.9641,2,80.4,0,3038,4.47,0.9733,3134.8,13,1.0,84,0,4,1006,0.001829,0.0456,47.619,19,16.4,0.0191,0.0075,0,0,0,0,0.059649,0.015625,47,0.7381,0.8766,0.281
21,5000,3131,1,3,3,1.9539,1,88.2,0,3131,4.49,0.9989,3134.4,0,1.0,83,1,2,982,0.001761,0.0297,0.0,20,17.1,0.0196,0.0062,0,0,0,0,0.05948,0.015625,46,0.7373,0.9249,0.2891
22,5000,3104,1,4,3,1.9776,1,80.7,4,3100,4.47,0.9912,3131.5,4,1.0,77,1,7,953,0.001854,0.0327,14.9813,21,17.6,0.0188,0.0072,0,0,0,0,0.069091,0.015625,42,0.7738,0.994,0.2971
23,5000,3057,0,0,3,1.9839,2,87.6,4,3053,4.35,0.9784,3124.4,4,1.0,73,0,4,920,0.001781,0.0365,14.9813,22,18.4,0.0226,0.0072,0,0,0,0,0.072993,0.015625,42,0.7859,1.0414,0.3068
24,5000,3120,0,0,3,1.9785,1,91.8,4,3116,4.46,0.9987,3124.0,4,1.0,69,0,4,898,0.001942,0.0426,14.7059,23,19.5,0.0251,0.0094,0,0,0,0,0.088652,0.015625,41,0.8237,1.084,0.3153
25,4999,3027,1,4,3,1.9766,1,94.0,7,3020,4.46,0.9718,3114.8,7,1.0,67,1,3,884,0.002007,0.0453,26.9231,24,20.2,0.0234,0.0098,0,1,0,0,0.086792,0.015625,41,0.82,1.1632,0.3236
26,4999,3061,3,5,3,1.962,1,86.0,6,3045,4.42,0.9844,3109.6,16,1.0,66,3,4,881,0.002211,0.0569,66.39,25,20.1,0.0244,0.0102,2,0,0,0,0.089431,0.015625,41,0.8253,1.2242,0.3278
27,4996,3001,0,0,3,1.8705,2,88.3,4,2987,4.47,0.9683,3099.3,14,1.0,59,0,7,814,0.002462,0.0571,57.8512,26,20.6,0.0282,0.0118,0,0,0,0,0.085714,0.015625,40,0.8177,1.2691,0.3315
28,4996,3175,2,4,3,1.9018,1,101.4,3153,0,4.52,1.022,3106.5,22,1.0,54,2,7,797,0.002548,0.051,88.3534,27,20.7,0.0275,0.0108,0,0,0,0,0.07451,0.015625,38,0.7903,1.324,0.336
29,4994,3086,0,0,3,1.9026,1,89.8,0,3086,4.5,0.994,3104.6,0,1.0,53,0,1,772,0.002461,0.0538,0.0,28,21.5,0.0299,0.0121,0,0,0,0,0.080717,0.015625,37,0.8064,1.4003,0.3418
30,4994,3032,0,0,3,1.9197,1,87.9,0,3032,4.39,0.9788,3097.6,0,1.0,51,0,2,754,0.002277,0.0573,0.0,29,22.3,0.0291,0.012,0,0,0,0,0.088542,0.015625,37,0.8235,1.468,0.349
31,4994,3036,0,0,3,1.805,1,89.3,0,3036,4.38,0.982,3091.8,0,1.0,51,0,0,754,0.002247,0.0538,0.0,30,23.3,0.0284,0.0124,0,0,0,0,0.071749,0.015625,37,0.7822,1.5173,0.3531
32,4993,3048,0,0,3,1.8423,1,89.9,0,3048,4.31,0.9872,3087.6,0,1.0,48,0,3,731,0.0023,0.0547,0.0,31,23.9,0.029,0.0109,0,0,0,0,0.079602,0.015625,36,0.8037,1.5869,0.3586
33,4991,3113,2,5,1,1.9054,1,92.2,3103,0,4.5,1.0074,3090.0,10,1.0,49,2,1,743,0.002347,0.0412,38.61,32,24.0,0.0274,0.0097,2,1,0,0,0.071161,0.015625,36,0.7804,1.6356,0.3631
34,4990,3079,1,4,1,1.8479,1,89.7,4,3075,4.48,0.9968,3089.0,4,1.0,49,1,1,752,0.00257,0.0631,18.3486,33,24.3,0.0291,0.0125,0,0,0,0,0.09009,0.015625,35,0.8266,1.6897,0.3683
35,4989,3007,5,5,3,1.9078,2,97.0,13,2980,4.49,0.9759,3081.2,27,1.0,57,12,4,856,0.002604,0.0556,112.5,34,21.6,0.0257,0.012,2,0,0,0,0.079365,0.015625,38,0.8031,1.7452,0.3692
36,4989,3106,1,4,3,1.9918,2,90.5,3089,0,4.45,1.0073,3083.5,17,1.0,54,1,4,835,0.002487,0.0415,66.6667,35,22.5,0.0257,0.009,0,0,0,0,0.064151,0.015625,37,0.7564,1.783,0.3706
37,4988,3096,0,0,3,1.9964,2,95.1,3082,0,4.51,1.0037,3084.7,14,1.0,51,0,3,812,0.00249,0.0447,58.8235,36,24.0,0.0276,0.0101,0,0,0,0,0.060976,0.015625,36,0.7438,1.8399,0.3727
38,4986,3102,1,5,3,1.9853,1,96.4,3097,0,4.46,1.0051,3086.4,5,1.0,50,1,2,816,0.002605,0.0708,24.2718,37,24.7,0.0271,0.0125,1,0,0,0,0.084906,0.015625,35,0.816,1.8871,0.3743
39,4986,3035,1,3,3,1.994,1,99.9,0,3026,4.46,0.9849,3081.5,9,1.0,49,3,4,797,0.00233,0.0451,37.6569,38,23.9,0.0259,0.0093,0,0,0,0,0.065574,0.015625,34,0.7617,1.9362,0.3772
40,4986,3050,0,0,3,1.9819,2,95.8,1,3043,4.41,0.9908,3078.5,7,1.0,48,3,4,810,0.002195,0.046,16.425,39,24.7,0.0269,0.0105,0,0,0,0,0.075314,0.015625,36,0.7925,2.0116,0.3802
41,4986,3028,2,5,3,1.8961,1,94.5,5,3018,4.44,0.9851,3073.7,10,1.0,48,2,2,827,0.002287,0.0542,42.9185,40,25.4,0.0264,0.0112,2,0,0,0,0.116667,0.015625,34,0.8661,2.0657,0.3854
42,4986,3034,1,4,3,1.8769,1,105.8,4,3030,4.48,0.9883,3069.9,4,1.0,47,1,2,820,0.002158,0.058,19.802,41,26.7,0.0276,0.0114,0,1,0,0,0.101449,0.015625,33,0.846,2.143,0.3904
43,4984,3104,2,5,3,1.9547,2,97.0,3094,0,4.45,1.01,3073.1,10,1.0,49,2,0,841,0.002244,0.0462,39.2157,42,26.6,0.0273,0.0094,2,0,0,0,0.061538,0.015625,33,0.7461,2.2046,0.3949
44,4983,3024,1,3,3,1.9555,2,97.0,0,3017,4.45,0.9855,3068.5,7,1.0,48,6,7,857,0.002553,0.0524,21.1864,43,25.4,0.0295,0.0132,0,0,0,0,0.084677,0.015625,34,0.8155,2.2247,0.3964
45,4981,2928,0,0,1,1.9698,2,103.7,0,2928,4.37,0.9584,3055.1,0,1.0,45,0,3,791,0.002469,0.0498,0.0,44,26.2,0.0283,0.0123,0,0,0,0,0.085973,0.015625,32,0.8183,2.2654,0.3999
46,4979,3025,0,0,3,1.9336,1,105.3,0,3025,4.4,0.9911,3052.2,0,1.0,44,0,1,772,0.002282,0.0478,0.0,45,26.8,0.0277,0.0112,0,0,0,0,0.076555,0.015625,31,0.7959,2.3276,0.4036
47,4975,2992,0,0,3,1.8632,1,98.8,0,2992,4.32,0.9821,3046.5,0,1.0,40,0,4,745,0.002196,0.0502,0.0,46,28.6,0.0305,0.0105,0,0,0,0,0.068493,0.015625,29,0.7719,2.3961,0.4069
48,4973,3057,2,5,1,1.8791,1,94.6,3047,0,4.42,1.0031,3047.5,10,1.0,38,2,4,722,0.002701,0.0537,49.505,47,29.4,0.0315,0.012,2,1,0,0,0.082927,0.015625,29,0.8116,2.4547,0.4102
49,4971,3029,0,0,3,1.9499,1,92.7,0,3020,4.51,0.9945,3045.7,9,1.0,39,4,3,732,0.002886,0.0683,45.4545,48,28.4,0.0307,0.0128,0,0,0,0,0.073171,0.015625,30,0.7865,2.5181,0.4128
50,4968,3170,1,4,3,1.9261,1,91.8,3210,0,4.56,1.0512,3062.2,9,1.0,40,1,0,331,0.004285,0.058,41.0959,99,54.5,0.0288,0.0133,0,0,28,0,0.098214,0.015625,30,0.8409,2.5672,0.4162
51,4963,3088,1,5,3,1.9133,1,80.9,3075,0,4.53,1.0076,3064.7,13,1.0,39,4,5,370,0.004111,0.0614,50.2283,100,55.8,0.0307,0.0116,1,0,28,0,0.065789,0.015625,32,0.7625,2.6154,0.418
52,4960,3095,0,0,3,1.9067,2,81.5,3089,0,4.46,1.0089,3067.6,6,1.0,39,1,1,343,0.003837,0.0566,23.8095,101,56.8,0.0292,0.0124,0,0,28,0,0.075472,0.015625,31,0.793,2.6673,0.4203
53,4959,3041,0,0,3,1.9197,1,80.3,3,3033,4.45,0.9922,3065.0,8,1.0,40,3,2,363,0.003374,0.0714,31.746,102,56.4,0.0287,0.014,0,0,28,0,0.071429,0.015625,33,0.7812,2.7081,0.422
54,4957,3114,2,5,3,1.9082,1,82.5,3106,0,4.52,1.0144,3069.7,8,1.0,41,2,1,356,0.003106,0.046,34.3348,103,55.8,0.0305,0.0103,1,1,28,0,0.083682,0.015625,31,0.8133,2.7625,0.4247
55,4953,3050,1,5,3,1.987,1,80.3,3,3042,4.43,0.9942,3067.8,8,1.0,42,1,0,378,0.004177,0.0603,34.9345,104,55.5,0.0302,0.0128,1,0,28,0,0.081897,0.015625,31,0.8092,2.8056,0.427
56,4952,3158,1,5,3,1.9977,2,81.8,3146,0,4.53,1.028,3076.9,17,1.0,45,5,2,411,0.004245,0.0595,69.1057,105,51.5,0.028,0.0127,1,0,27,0,0.079365,0.015625,31,0.8031,2.8493,0.4285
57,4949,3080,1,5,3,1.9966,2,79.2,3056,0,4.51,1.0009,3077.2,24,1.0,46,5,4,437,0.003435,0.0588,93.75,106,51.2,0.0277,0.0112,0,0,27,0,0.069853,0.015625,33,0.7763,2.9044,0.4296
58,4945,3053,0,0,3,1.9958,2,79.4,5,3043,4.5,0.9929,3074.9,10,1.0,44,0,2,419,0.003182,0.0507,47.1698,107,54.4,0.0264,0.0107,0,0,27,0,0.064516,0.015625,31,0.7578,2.9551,0.4309
59,4942,3083,0,0,3,1.9899,1,78.0,3082,0,4.46,1.0024,3075.7,1,1.0,43,1,2,422,0.002446,0.061,0.0,108,54.2,0.0249,0.0107,0,0,26,0,0.065728,0.015625,30,0.7623,3.0115,0.4334
