window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,5998,15,5,0,1.999,0,20.0,0,0,6.51,1.0,5998.0,611,1.0,376,580,204,2091,0.000939,0.0068,410.498,0,0.0,0.0065,0.0011,2,0,0,0,0.032778,0.015625,64,0.5233,0.0328,0.2688
2,5000,3632,2,5,0,1.999,0,21.6,446,3171,5.17,0.8253,4444.7,461,1.0,349,7,34,2110,0.001096,0.0114,383.3333,1,1.0,0.007,0.0013,1,0,0,0,0.029766,0.015625,64,0.4751,0.0597,0.2486
3,5000,3281,0,0,1,1.999,0,25.2,245,3059,4.7,0.8535,3876.8,222,1.0,283,6,72,2001,0.001122,0.0081,247.4916,2,1.9,0.006,0.0015,0,0,0,0,0.035167,0.015625,64,0.5557,0.0949,0.2583
4,5000,3230,3,5,0,1.999,0,30.6,36,3197,4.58,0.895,3623.3,33,1.0,250,3,36,1764,0.001334,0.0226,51.0046,3,2.9,0.0139,0.0028,2,0,0,0,0.042433,0.015625,63,0.6318,0.1325,0.2629
5,5000,3124,0,0,1,1.999,0,35.2,0,3119,4.55,0.9037,3456.9,5,1.0,217,0,33,1654,0.001408,0.0177,8.6356,4,3.9,0.0097,0.0028,0,0,0,0,0.043548,0.015625,61,0.6412,0.1761,0.2712
6,5000,3103,0,0,3,1.9989,1,44.3,0,3098,4.47,0.9247,3355.8,5,1.0,196,0,21,1563,0.001443,0.0217,9.5238,5,4.9,0.013,0.0032,0,0,0,0,0.048913,0.015625,60,0.6806,0.2159,0.2778
7,5000,3081,2,3,0,1.9951,1,45.8,4,3074,4.48,0.9373,3287.1,7,1.0,178,7,25,1470,0.001439,0.0227,12.1951,6,5.7,0.011,0.0033,0,0,0,0,0.058712,0.015625,61,0.7339,0.2746,0.2876
8,5000,3139,0,0,1,1.9929,1,53.3,11,3128,4.47,0.9646,3254.2,11,1.0,164,7,21,1396,0.001451,0.0175,22.6337,7,6.6,0.0117,0.0034,0,0,0,0,0.044834,0.015625,61,0.6515,0.3195,0.2916
9,5000,3125,0,0,0,1.9937,1,60.9,13,3112,4.5,0.968,3228.3,13,1.0,147,2,19,1301,0.001518,0.0193,28.9532,8,7.5,0.0116,0.0038,0,0,0,0,0.055675,0.015625,60,0.7194,0.3687,0.2927
10,5000,3105,0,0,3,1.9982,1,58.6,7,3098,4.5,0.9685,3205.9,7,1.0,136,2,13,1238,0.00161,0.0254,14.218,9,8.5,0.0115,0.0043,0,0,0,0,0.046189,0.015625,60,0.6617,0.4149,0.2951
