seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
999,1,0.0,106,92,5,0,4,0,0,0,5,99,7,106,0,54,52,106,0,0,9,1.7755
999,2,0.0,79,59,5,0,10,0,0,0,5,66,13,77,2,46,33,79,0,0,10,2.2237
999,3,0.0,30,24,3,0,1,0,0,0,2,27,3,29,1,18,12,30,0,0,7,1.9069
999,4,0.0,26,18,3,0,4,0,0,0,1,22,4,25,1,11,15,26,0,0,8,2.352
999,5,0.0,12,8,2,0,0,0,0,0,2,11,1,12,0,8,4,12,0,0,6,2.1258
999,6,0.0,20,19,0,0,0,0,0,0,1,19,1,20,0,8,12,20,0,0,3,1.2192
999,7,0.0,11,7,3,0,1,0,0,0,0,10,1,11,0,5,6,11,0,0,5,2.1181
999,8,0.0,6,4,1,0,0,0,0,0,1,5,1,6,0,2,4,6,0,0,4,1.7925
999,9,0.0,14,9,2,0,2,0,0,0,1,12,2,12,2,10,4,14,0,0,6,2.217
999,10,0.0,19,11,0,0,6,0,0,0,2,12,7,19,0,5,14,19,0,0,6,1.9732
999,11,0.0,26,19,4,0,2,0,0,0,1,23,3,26,0,7,19,26,0,0,6,1.973
999,12,0.0,16,12,3,0,1,0,0,0,0,16,0,16,0,6,10,16,0,0,5,1.875
999,13,0.0,17,13,0,0,1,0,0,0,3,14,3,17,0,7,10,17,0,0,5,1.8751
999,14,0.0,23,21,1,0,1,0,0,0,0,22,1,23,0,15,8,23,0,0,4,1.3885
999,15,0.0,17,16,0,0,0,0,0,0,1,16,1,17,0,7,10,17,0,0,3,1.221
999,16,0.0,18,14,3,0,0,0,0,0,1,18,0,17,1,5,13,18,0,0,4,1.6758
999,17,0.0,21,18,1,0,1,0,0,0,1,19,2,19,2,9,12,21,0,0,5,1.6444
999,18,0.0,16,15,1,0,0,0,0,0,0,16,0,16,0,6,10,16,0,0,3,1.2476
999,19,0.0,15,15,0,0,0,0,0,0,0,15,0,15,0,6,9,15,0,0,2,0.971
999,20,0.0,19,19,0,0,0,0,0,0,0,19,0,19,0,6,13,19,0,0,2,0.8997
999,21,0.0,21,16,5,0,0,0,0,0,0,21,0,21,0,13,8,21,0,0,4,1.717
999,22,0.0,10,7,1,0,1,0,0,0,1,9,1,10,0,7,3,10,0,0,5,2.0464
999,23,0.0,11,11,0,0,0,0,0,0,0,11,0,11,0,7,4,11,0,0,2,0.9457
999,24,0.0,18,13,2,0,1,0,0,0,2,15,3,18,0,9,9,18,0,0,7,2.2165
999,25,0.0,11,8,3,0,0,0,0,0,0,11,0,11,0,3,8,11,0,0,4,1.4911
