seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
1337,1,0.0,115,95,4,0,8,0,0,0,8,103,12,104,11,53,62,115,0,0,15,2.1048
1337,2,0.0,90,82,0,0,4,0,0,0,4,83,7,90,0,45,45,90,0,0,6,1.4979
1337,3,0.0,34,28,5,0,0,0,0,0,1,33,1,34,0,11,23,34,0,0,5,1.6406
1337,4,0.0,30,20,1,0,4,0,0,0,5,24,6,27,3,18,12,30,0,0,10,2.515
1337,5,0.0,13,13,0,0,0,0,0,0,0,13,0,13,0,5,8,13,0,0,2,0.9612
1337,6,0.0,23,20,2,0,1,0,0,0,0,22,1,23,0,9,14,23,0,0,4,1.5227
1337,7,0.0,23,19,1,0,3,0,0,0,0,21,2,23,0,14,9,23,0,0,6,1.7577
1337,8,0.0,11,11,0,0,0,0,0,0,0,11,0,11,0,4,7,11,0,0,2,0.9457
1337,9,0.0,20,12,0,0,3,0,0,0,5,15,5,19,1,7,13,20,0,0,8,2.4577
1337,10,0.0,15,12,1,0,0,0,0,0,2,14,1,15,0,5,10,15,0,0,5,1.7736
1337,11,0.0,13,13,0,0,0,0,0,0,0,13,0,13,0,8,5,13,0,0,2,0.9612
1337,12,0.0,15,13,1,0,0,0,0,0,1,14,1,15,0,8,7,15,0,0,4,1.5628
1337,13,0.0,19,12,0,0,7,0,0,0,0,14,5,19,0,6,13,19,0,0,5,2.1029
1337,14,0.0,18,13,4,0,0,0,0,0,1,17,1,18,0,7,11,18,0,0,4,1.7721
1337,15,0.0,12,10,0,0,1,0,0,0,1,11,1,12,0,4,8,12,0,0,4,1.6258
1337,16,0.0,21,15,1,0,5,0,0,0,0,16,5,21,0,12,9,21,0,0,5,1.9736
1337,17,0.0,15,7,4,0,0,0,0,0,4,13,2,15,0,8,7,15,0,0,8,2.7899
1337,18,0.0,17,12,4,0,0,0,0,0,1,16,1,17,0,10,7,17,0,0,5,2.0133
1337,19,0.0,13,9,4,0,0,0,0,0,0,13,0,13,0,8,5,13,0,0,4,1.8339
1337,20,0.0,22,18,2,0,2,0,0,0,0,20,2,22,0,11,11,22,0,0,6,1.8659
1337,21,0.0,14,13,0,0,0,0,0,0,1,13,1,14,0,8,6,14,0,0,3,1.2958
1337,22,0.0,9,4,1,0,3,0,0,0,1,6,3,8,1,4,5,9,0,0,7,2.7255
1337,23,0.0,18,14,2,0,0,0,0,0,2,17,1,18,0,7,11,18,0,0,6,1.94
1337,24,0.0,13,12,0,0,1,0,0,0,0,12,1,13,0,4,9,13,0,0,3,1.1401
1337,25,0.0,11,8,0,0,1,0,0,0,2,8,3,11,0,4,7,11,0,0,4,1.7899
