seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
123,1,0.0,117,100,8,0,2,0,0,0,7,112,5,112,5,59,58,117,0,0,11,1.8434
123,2,0.0,86,72,3,0,5,0,0,0,6,78,8,86,0,45,41,86,0,0,11,1.9798
123,3,0.0,40,35,3,0,2,0,0,0,0,38,2,40,0,23,17,40,0,0,5,1.5959
123,4,0.0,18,12,3,0,3,0,0,0,0,16,2,18,0,11,7,18,0,0,7,2.281
123,5,0.0,21,20,0,0,1,0,0,0,0,20,1,21,0,8,13,21,0,0,3,1.1658
123,6,0.0,13,7,2,0,4,0,0,0,0,10,3,12,1,7,6,13,0,0,8,2.7193
123,7,0.0,11,6,0,0,0,0,0,0,5,7,4,9,2,5,6,11,0,0,6,2.3685
123,8,0.0,12,5,2,0,2,0,0,0,3,8,4,8,4,7,5,12,0,0,8,2.7516
123,9,0.0,15,13,0,0,2,0,0,0,0,15,0,15,0,5,10,15,0,0,3,1.3996
123,10,0.0,17,13,1,0,1,0,0,0,2,15,2,17,0,10,7,17,0,0,6,2.0192
123,11,0.0,14,11,1,0,1,0,0,0,1,12,2,14,0,5,9,14,0,0,5,1.8322
123,12,0.0,20,15,2,0,2,0,0,0,1,18,2,20,0,8,12,20,0,0,6,2.0394
123,13,0.0,12,10,1,0,1,0,0,0,0,12,0,11,1,9,3,12,0,0,4,1.4183
123,14,0.0,19,9,1,0,5,0,0,0,4,13,6,15,4,10,9,19,0,0,9,2.9001
123,15,0.0,15,13,0,0,2,0,0,0,0,14,1,14,1,5,10,15,0,0,4,1.5329
123,16,0.0,11,9,2,0,0,0,0,0,0,11,0,11,0,3,8,11,0,0,4,1.4911
123,17,0.0,24,18,3,0,1,0,0,0,2,23,1,24,0,10,14,24,0,0,6,2.0027
123,18,0.0,24,23,0,0,1,0,0,0,0,23,1,24,0,14,10,24,0,0,3,1.1964
123,19,0.0,17,9,3,0,2,0,0,0,3,13,4,15,2,8,9,17,0,0,8,2.6987
123,20,0.0,9,8,1,0,0,0,0,0,0,9,0,9,0,6,3,9,0,0,3,1.3516
123,21,0.0,7,6,0,0,0,0,0,0,1,6,1,7,0,5,2,7,0,0,3,1.3788
123,22,0.0,10,9,0,0,0,0,0,0,1,9,1,10,0,6,4,10,0,0,3,1.361
123,23,0.0,13,11,1,0,1,0,0,0,0,12,1,13,0,7,6,13,0,0,4,1.6143
123,24,0.0,15,10,3,0,2,0,0,0,0,14,1,15,0,6,9,15,0,0,6,2.2062
123,25,0.0,17,16,0,0,0,0,0,0,1,16,1,17,0,7,10,17,0,0,3,1.221
